	Proportion MetConSIN Shared	Proportion DirectDFBA Shared	Number Different Sign	Average ABS Difference
0.4105	1.0	0.531322505800464	0.0	0.8948360837014925
0.8210500000000001	1.0	0.531322505800464	0.0	0.26942416596101443
0.8213	1.0	0.5336426914153132	3.0	0.26197766246116994
1.18865	1.0	0.531322505800464	0.0	0.17511235970187966
Average	1.0	0.5382830626450116	0.0	0.6382532951299489
