	0.0000-0.0000	0.0000-0.0012	0.0727-0.0728	0.0728-0.0732	0.0732-0.0827	0.0827-0.0992	0.0992-0.0992	0.1043-0.1047	0.1047-0.2051	0.2051-0.2306	0.2306-0.2358	0.2358-0.2377	0.2377-0.2377	0.2377-0.2453	0.2453-0.2454	0.2454-0.2508	0.2508-0.2510	0.2510-0.2510	0.2510-0.3018	0.3018-0.3018	0.3018-0.3272	0.3272-0.3272	0.3272-0.5181	0.5181-0.5181	0.5181-0.5182	0.5182-0.5182	0.5182-0.5524	0.5524-0.5525	0.5525-0.8022	1.0523-1.0523	1.0523-1.0577	1.0577-1.1162	1.1162-1.2203	1.2203-1.2203	1.2322-1.3973	1.3973-1.4067	1.4067-1.4927	1.4927-1.4927	1.4928-1.4928	1.4928-1.4929	1.4929-1.4930	1.4930-1.4987	1.4987-20.0000	Source	Target
Riboflavin-e0##Uracil-e0##Enterococcus_faecalis_KB1	-4.5851148930062555	-4.585114892978323	-4.585114892978323	-4.585114892978323	-4.585114892978323	-4.585114892978323	-4.585114892978323	-4.585114892978323	-4.585114892978323	-4.585114892978323	-4.585114892978323	-4.585114892978323	-4.585114892978323	-4.585114892978323	-4.585114892978323	-4.585114892978323	-4.585114892978323	-4.585114892978323	-4.585114892978323	-4.585114892978323	-4.585114892978323	-4.585114892993983	-4.585114892850155	-4.585114892850155	-4.585114892850155	-4.585114892850155	-4.585114892850155	-4.585114892850155	-4.585114892850155	-4.585114892850155	-4.585114892850155	-4.585114892850155	-4.585114892850155	-4.585114892850155	-4.585114892850155	-4.585114892850155	-4.585114892850155	-4.585114892850155	-4.585114892850155	-4.585114892850155	-4.585114892850155	-4.585114892850155	-4.585114892850155	Riboflavin-e0	Uracil-e0
Spermidine-e0##L-Methionine-e0##Enterococcus_faecalis_KB1	1.0000000000093263	1.0000000000080453	1.0000000000080453	1.0000000000080453	1.0000000000080453	1.0000000000080453	1.0000000000080453	1.0000000000080453	1.0000000000080453	1.0000000000080453	1.0000000000080453	1.0000000000080453	1.0000000000080453	1.0000000000080453	1.0000000000080453	1.0000000000080453	1.0000000000080453	1.0000000000080453	1.0000000000080453	1.0000000000080453	1.0000000000080453	1.0000000000076732	1.0000000000088747	1.0000000000088747	1.0000000000088747	1.0000000000088747	1.0000000000088747	1.0000000000088747	1.0000000000088747	1.0000000000088747	1.0000000000088747	1.0000000000088747	1.0000000000088747	1.0000000000088747	1.0000000000088747	1.0000000000088747	1.0000000000088747	1.0000000000088747	1.0000000000088747	1.0000000000088747	1.0000000000088747	1.0000000000088747	1.0000000000088747	Spermidine-e0	L-Methionine-e0
Riboflavin-e0##L-Methionine-e0##Enterococcus_faecalis_KB1	-14.748894122273411	-14.748894122168963	-14.748894122168963	-14.748894122168963	-14.748894122168963	-14.748894122168963	-14.748894122168963	-14.748894122168963	-14.748894122168963	-14.748894122168963	-14.748894122168963	-14.748894122168963	-14.748894122168963	-14.748894122168963	-14.748894122168963	-14.748894122168963	-14.748894122168963	-14.748894122168963	-14.748894122168963	-14.748894122168963	-14.748894122168963	-14.748894122217086	-14.748894121713127	-14.748894121713127	-14.748894121713127	-14.748894121713127	-14.748894121713127	-14.748894121713127	-14.748894121713127	-14.748894121713127	-14.748894121713127	-14.748894121713127	-14.748894121713127	-14.748894121713127	-14.748894121713127	-14.748894121713127	-14.748894121713127	-14.748894121713127	-14.748894121713127	-14.748894121713127	-14.748894121713127	-14.748894121713127	-14.748894121713127	Riboflavin-e0	L-Methionine-e0
Riboflavin-e0##Riboflavin-e0##Enterococcus_faecalis_KB1	-0.999999999999995	-0.9999999999999089	-0.9999999999999089	-0.9999999999999089	-0.9999999999999089	-0.9999999999999089	-0.9999999999999089	-0.9999999999999089	-0.9999999999999089	-0.9999999999999089	-0.9999999999999089	-0.9999999999999089	-0.9999999999999089	-0.9999999999999089	-0.9999999999999089	-0.9999999999999089	-0.9999999999999089	-0.9999999999999089	-0.9999999999999089	-0.9999999999999089	-0.9999999999999089	-0.9999999999999927	-1.0000000000000808	-1.0000000000000808	-1.0000000000000808	-1.0000000000000808	-1.0000000000000808	-1.0000000000000808	-1.0000000000000808	-1.0000000000000808	-1.0000000000000808	-1.0000000000000808	-1.0000000000000808	-1.0000000000000808	-1.0000000000000808	-1.0000000000000808	-1.0000000000000808	-1.0000000000000808	-1.0000000000000808	-1.0000000000000808	-1.0000000000000808	-1.0000000000000808	-1.0000000000000808	Riboflavin-e0	Riboflavin-e0
Thiamin-e0##L-Cysteine-e0##Enterococcus_faecalis_KB1	1.0000000000073421	1.0000000000069158	1.0000000000069158	1.0000000000069158	1.0000000000069158	1.0000000000069158	1.0000000000069158	1.0000000000069158	1.0000000000069158	1.0000000000069158	1.0000000000069158	1.0000000000069158	1.0000000000069158	1.0000000000069158	1.0000000000069158	1.0000000000069158	1.0000000000069158	1.0000000000069158	1.0000000000069158	1.0000000000069158	1.0000000000069158	1.0000000000068852	1.0000000000071734	1.0000000000071734	1.0000000000071734	1.0000000000071734	1.0000000000071734	1.0000000000071734	1.0000000000071734	1.0000000000071734	1.0000000000071734	1.0000000000071734	1.0000000000071734	1.0000000000071734	1.0000000000071734	1.0000000000071734	1.0000000000071734	1.0000000000071734	1.0000000000071734	1.0000000000071734	1.0000000000071734	1.0000000000071734	1.0000000000071734	Thiamin-e0	L-Cysteine-e0
Riboflavin-e0##L-Cysteine-e0##Enterococcus_faecalis_KB1	-7.397459505424651	-7.397459505371431	-7.397459505371431	-7.397459505371431	-7.397459505371431	-7.397459505371431	-7.397459505371431	-7.397459505371431	-7.397459505371431	-7.397459505371431	-7.397459505371431	-7.397459505371431	-7.397459505371431	-7.397459505371431	-7.397459505371431	-7.397459505371431	-7.397459505371431	-7.397459505371431	-7.397459505371431	-7.397459505371431	-7.397459505371431	-7.397459505395584	-7.397459505170535	-7.397459505170535	-7.397459505170535	-7.397459505170535	-7.397459505170535	-7.397459505170535	-7.397459505170535	-7.397459505170535	-7.397459505170535	-7.397459505170535	-7.397459505170535	-7.397459505170535	-7.397459505170535	-7.397459505170535	-7.397459505170535	-7.397459505170535	-7.397459505170535	-7.397459505170535	-7.397459505170535	-7.397459505170535	-7.397459505170535	Riboflavin-e0	L-Cysteine-e0
Riboflavin-e0##L-Leucine-e0##Enterococcus_faecalis_KB1	-47.22328715810772	-47.2232871577698	-47.2232871577698	-47.2232871577698	-47.2232871577698	-47.2232871577698	-47.2232871577698	-47.2232871577698	-47.2232871577698	-47.2232871577698	-47.2232871577698	-47.2232871577698	-47.2232871577698	-47.2232871577698	-47.2232871577698	-47.2232871577698	-47.2232871577698	-47.2232871577698	-47.2232871577698	-47.2232871577698	-47.2232871577698	-47.22328715792453	-47.223287156294994	-47.223287156294994	-47.223287156294994	-47.223287156294994	-47.223287156294994	-47.223287156294994	-47.223287156294994	-47.223287156294994	-47.223287156294994	-47.223287156294994	-47.223287156294994	-47.223287156294994	-47.223287156294994	-47.223287156294994	-47.223287156294994	-47.223287156294994	-47.223287156294994	-47.223287156294994	-47.223287156294994	-47.223287156294994	-47.223287156294994	Riboflavin-e0	L-Leucine-e0
Riboflavin-e0##L-Isoleucine-e0##Enterococcus_faecalis_KB1	-38.57060811488612	-38.57060811461231	-38.57060811461231	-38.57060811461231	-38.57060811461231	-38.57060811461231	-38.57060811461231	-38.57060811461231	-38.57060811461231	-38.57060811461231	-38.57060811461231	-38.57060811461231	-38.57060811461231	-38.57060811461231	-38.57060811461231	-38.57060811461231	-38.57060811461231	-38.57060811461231	-38.57060811461231	-38.57060811461231	-38.57060811461231	-38.570608114737546	-38.570608113419766	-38.570608113419766	-38.570608113419766	-38.570608113419766	-38.570608113419766	-38.570608113419766	-38.570608113419766	-38.570608113419766	-38.570608113419766	-38.570608113419766	-38.570608113419766	-38.570608113419766	-38.570608113419766	-38.570608113419766	-38.570608113419766	-38.570608113419766	-38.570608113419766	-38.570608113419766	-38.570608113419766	-38.570608113419766	-38.570608113419766	Riboflavin-e0	L-Isoleucine-e0
Thiamin-e0##L-Tyrosine-e0##Enterococcus_faecalis_KB1	1.0000000000128544	1.0000000000121096	1.0000000000121096	1.0000000000121096	1.0000000000121096	1.0000000000121096	1.0000000000121096	1.0000000000121096	1.0000000000121096	1.0000000000121096	1.0000000000121096	1.0000000000121096	1.0000000000121096	1.0000000000121096	1.0000000000121096	1.0000000000121096	1.0000000000121096	1.0000000000121096	1.0000000000121096	1.0000000000121096	1.0000000000121096	1.0000000000120575	1.0000000000117986	1.0000000000117986	1.0000000000117986	1.0000000000117986	1.0000000000117986	1.0000000000117986	1.0000000000117986	1.0000000000117986	1.0000000000117986	1.0000000000117986	1.0000000000117986	1.0000000000117986	1.0000000000117986	1.0000000000117986	1.0000000000117986	1.0000000000117986	1.0000000000117986	1.0000000000117986	1.0000000000117986	1.0000000000117986	1.0000000000117986	Thiamin-e0	L-Tyrosine-e0
Riboflavin-e0##L-Tyrosine-e0##Enterococcus_faecalis_KB1	-12.972744791031674	-12.972744790939574	-12.972744790939574	-12.972744790939574	-12.972744790939574	-12.972744790939574	-12.972744790939574	-12.972744790939574	-12.972744790939574	-12.972744790939574	-12.972744790939574	-12.972744790939574	-12.972744790939574	-12.972744790939574	-12.972744790939574	-12.972744790939574	-12.972744790939574	-12.972744790939574	-12.972744790939574	-12.972744790939574	-12.972744790939574	-12.97274479098253	-12.972744790538565	-12.972744790538565	-12.972744790538565	-12.972744790538565	-12.972744790538565	-12.972744790538565	-12.972744790538565	-12.972744790538565	-12.972744790538565	-12.972744790538565	-12.972744790538565	-12.972744790538565	-12.972744790538565	-12.972744790538565	-12.972744790538565	-12.972744790538565	-12.972744790538565	-12.972744790538565	-12.972744790538565	-12.972744790538565	-12.972744790538565	Riboflavin-e0	L-Tyrosine-e0
Riboflavin-e0##L-Phenylalanine-e0##Enterococcus_faecalis_KB1	-19.790702066894553	-19.790702066752935	-19.790702066752935	-19.790702066752935	-19.790702066752935	-19.790702066752935	-19.790702066752935	-19.790702066752935	-19.790702066752935	-19.790702066752935	-19.790702066752935	-19.790702066752935	-19.790702066752935	-19.790702066752935	-19.790702066752935	-19.790702066752935	-19.790702066752935	-19.790702066752935	-19.790702066752935	-19.790702066752935	-19.790702066752935	-19.790702066817527	-19.7907020661374	-19.7907020661374	-19.7907020661374	-19.7907020661374	-19.7907020661374	-19.7907020661374	-19.7907020661374	-19.7907020661374	-19.7907020661374	-19.7907020661374	-19.7907020661374	-19.7907020661374	-19.7907020661374	-19.7907020661374	-19.7907020661374	-19.7907020661374	-19.7907020661374	-19.7907020661374	-19.7907020661374	-19.7907020661374	-19.7907020661374	Riboflavin-e0	L-Phenylalanine-e0
Putrescine-e0##L-Serine-e0##Enterococcus_faecalis_KB1	-0.9999999999744459	-0.9999999999760644	-0.9999999999760644	-0.9999999999760644	-0.9999999999760644	-0.9999999999760644	-0.9999999999760644	-0.9999999999760644	-0.9999999999760644	-0.9999999999760644	-0.9999999999760644	-0.9999999999760644	-0.9999999999760644	-0.9999999999760644	-0.9999999999760644	-0.9999999999760644	-0.9999999999760644	-0.9999999999760644	-0.9999999999760644	-0.9999999999760644	-0.9999999999760644	-0.9999999999760911	-0.9999999999723289	-0.9999999999723289	-0.9999999999723289	-0.9999999999723289	-0.9999999999723289	-0.9999999999723289	-0.9999999999723289	-0.9999999999723289	-0.9999999999723289	-0.9999999999723289	-0.9999999999723289	-0.9999999999723289	-0.9999999999723289	-0.9999999999723289	-0.9999999999723289	-0.9999999999723289	-0.9999999999723289	-0.9999999999723289	-0.9999999999723289	-0.9999999999723289	-0.9999999999723289	Putrescine-e0	L-Serine-e0
Spermidine-e0##L-Serine-e0##Enterococcus_faecalis_KB1	-0.9999999999595399	-0.999999999965091	-0.999999999965091	-0.999999999965091	-0.999999999965091	-0.999999999965091	-0.999999999965091	-0.999999999965091	-0.999999999965091	-0.999999999965091	-0.999999999965091	-0.999999999965091	-0.999999999965091	-0.999999999965091	-0.999999999965091	-0.999999999965091	-0.999999999965091	-0.999999999965091	-0.999999999965091	-0.999999999965091	-0.999999999965091	-0.9999999999666931	-0.9999999999617527	-0.9999999999617527	-0.9999999999617527	-0.9999999999617527	-0.9999999999617527	-0.9999999999617527	-0.9999999999617527	-0.9999999999617527	-0.9999999999617527	-0.9999999999617527	-0.9999999999617527	-0.9999999999617527	-0.9999999999617527	-0.9999999999617527	-0.9999999999617527	-0.9999999999617527	-0.9999999999617527	-0.9999999999617527	-0.9999999999617527	-0.9999999999617527	-0.9999999999617527	Spermidine-e0	L-Serine-e0
Riboflavin-e0##L-Serine-e0##Enterococcus_faecalis_KB1	-65.0861508518296	-65.0861508513798	-65.0861508513798	-65.0861508513798	-65.0861508513798	-65.0861508513798	-65.0861508513798	-65.0861508513798	-65.0861508513798	-65.0861508513798	-65.0861508513798	-65.0861508513798	-65.0861508513798	-65.0861508513798	-65.0861508513798	-65.0861508513798	-65.0861508513798	-65.0861508513798	-65.0861508513798	-65.0861508513798	-65.0861508513798	-65.08615085158506	-65.08615084937021	-65.08615084937021	-65.08615084937021	-65.08615084937021	-65.08615084937021	-65.08615084937021	-65.08615084937021	-65.08615084937021	-65.08615084937021	-65.08615084937021	-65.08615084937021	-65.08615084937021	-65.08615084937021	-65.08615084937021	-65.08615084937021	-65.08615084937021	-65.08615084937021	-65.08615084937021	-65.08615084937021	-65.08615084937021	-65.08615084937021	Riboflavin-e0	L-Serine-e0
Folate-e0##L-Serine-e0##Enterococcus_faecalis_KB1	1.9999999999960527	1.9999999999953977	1.9999999999953977	1.9999999999953977	1.9999999999953977	1.9999999999953977	1.9999999999953977	1.9999999999953977	1.9999999999953977	1.9999999999953977	1.9999999999953977	1.9999999999953977	1.9999999999953977	1.9999999999953977	1.9999999999953977	1.9999999999953977	1.9999999999953977	1.9999999999953977	1.9999999999953977	1.9999999999953977	1.9999999999953977	1.999999999995488	1.9999999999874598	1.9999999999874598	1.9999999999874598	1.9999999999874598	1.9999999999874598	1.9999999999874598	1.9999999999874598	1.9999999999874598	1.9999999999874598	1.9999999999874598	1.9999999999874598	1.9999999999874598	1.9999999999874598	1.9999999999874598	1.9999999999874598	1.9999999999874598	1.9999999999874598	1.9999999999874598	1.9999999999874598	1.9999999999874598	1.9999999999874598	Folate-e0	L-Serine-e0
N-Acetyl-D-glucosamine-e0##N-Acetyl-D-glucosamine-e0##Enterococcus_faecalis_KB1	-1.0000000000000007	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	N-Acetyl-D-glucosamine-e0	N-Acetyl-D-glucosamine-e0
Riboflavin-e0##L-Asparagine-e0##Enterococcus_faecalis_KB1	-16.661009647010694	-16.66100964689237	-16.66100964689237	-16.66100964689237	-16.66100964689237	-16.66100964689237	-16.66100964689237	-16.66100964689237	-16.66100964689237	-16.66100964689237	-16.66100964689237	-16.66100964689237	-16.66100964689237	-16.66100964689237	-16.66100964689237	-16.66100964689237	-16.66100964689237	-16.66100964689237	-16.66100964689237	-16.66100964689237	-16.66100964689237	-16.66100964694639	-16.661009646377092	-16.661009646377092	-16.661009646377092	-16.661009646377092	-16.661009646377092	-16.661009646377092	-16.661009646377092	-16.661009646377092	-16.661009646377092	-16.661009646377092	-16.661009646377092	-16.661009646377092	-16.661009646377092	-16.661009646377092	-16.661009646377092	-16.661009646377092	-16.661009646377092	-16.661009646377092	-16.661009646377092	-16.661009646377092	-16.661009646377092	Riboflavin-e0	L-Asparagine-e0
Riboflavin-e0##Ca2+-e0##Enterococcus_faecalis_KB1	-0.7060625360171298	-0.7060625360122799	-0.7060625360122799	-0.7060625360122799	-0.7060625360122799	-0.7060625360122799	-0.7060625360122799	-0.7060625360122799	-0.7060625360122799	-0.7060625360122799	-0.7060625360122799	-0.7060625360122799	-0.7060625360122799	-0.7060625360122799	-0.7060625360122799	-0.7060625360122799	-0.7060625360122799	-0.7060625360122799	-0.7060625360122799	-0.7060625360122799	-0.7060625360122799	-0.7060625360144255	-0.7060625359905446	-0.7060625359905446	-0.7060625359905446	-0.7060625359905446	-0.7060625359905446	-0.7060625359905446	-0.7060625359905446	-0.7060625359905446	-0.7060625359905446	-0.7060625359905446	-0.7060625359905446	-0.7060625359905446	-0.7060625359905446	-0.7060625359905446	-0.7060625359905446	-0.7060625359905446	-0.7060625359905446	-0.7060625359905446	-0.7060625359905446	-0.7060625359905446	-0.7060625359905446	Riboflavin-e0	Ca2+-e0
Riboflavin-e0##Cu2+-e0##Enterococcus_faecalis_KB1	-0.7060625360180157	-0.7060625360130895	-0.7060625360130895	-0.7060625360130895	-0.7060625360130895	-0.7060625360130895	-0.7060625360130895	-0.7060625360130895	-0.7060625360130895	-0.7060625360130895	-0.7060625360130895	-0.7060625360130895	-0.7060625360130895	-0.7060625360130895	-0.7060625360130895	-0.7060625360130895	-0.7060625360130895	-0.7060625360130895	-0.7060625360130895	-0.7060625360130895	-0.7060625360130895	-0.7060625360155496	-0.7060625359912364	-0.7060625359912364	-0.7060625359912364	-0.7060625359912364	-0.7060625359912364	-0.7060625359912364	-0.7060625359912364	-0.7060625359912364	-0.7060625359912364	-0.7060625359912364	-0.7060625359912364	-0.7060625359912364	-0.7060625359912364	-0.7060625359912364	-0.7060625359912364	-0.7060625359912364	-0.7060625359912364	-0.7060625359912364	-0.7060625359912364	-0.7060625359912364	-0.7060625359912364	Riboflavin-e0	Cu2+-e0
Riboflavin-e0##Fe2+-e0##Enterococcus_faecalis_KB1	-1.7060625360861739	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720797804	-2.4121250720875747	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	-2.4121250720056238	Riboflavin-e0	Fe2+-e0
Riboflavin-e0##K+-e0##Enterococcus_faecalis_KB1	-0.7060625360090614	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360003897	-0.7060625360044928	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	-0.7060625359709375	Riboflavin-e0	K+-e0
Putrescine-e0##D-Mannose-e0##Enterococcus_faecalis_KB1	0.18750000050077384	0.18750000046911786	0.18750000046911786	0.18750000046911786	0.18750000046911786	0.18750000046911786	0.18750000046911786	0.18750000046911786	0.18750000046911786	0.18750000046911786	0.18750000046911786	0.18750000046911786	0.18750000046911786	0.18750000046911786	0.18750000046911786	0.18750000046911786	0.18750000046911786	0.18750000046911786	0.18750000046911786	0.18750000046911786	0.18750000046911786	0.1875000004685119	0.18750000054555008	0.18750000054555008	0.18750000054555008	0.18750000054555008	0.18750000054555008	0.18750000054555008	0.18750000054555008	0.18750000054555008	0.18750000054555008	0.18750000054555008	0.18750000054555008	0.18750000054555008	0.18750000054555008	0.18750000054555008	0.18750000054555008	0.18750000054555008	0.18750000054555008	0.18750000054555008	0.18750000054555008	0.18750000054555008	0.18750000054555008	Putrescine-e0	D-Mannose-e0
Spermidine-e0##D-Mannose-e0##Enterococcus_faecalis_KB1	0.7500000007906449	0.7500000006817366	0.7500000006817366	0.7500000006817366	0.7500000006817366	0.7500000006817366	0.7500000006817366	0.7500000006817366	0.7500000006817366	0.7500000006817366	0.7500000006817366	0.7500000006817366	0.7500000006817366	0.7500000006817366	0.7500000006817366	0.7500000006817366	0.7500000006817366	0.7500000006817366	0.7500000006817366	0.7500000006817366	0.7500000006817366	0.7500000006502001	0.7500000007519697	0.7500000007519697	0.7500000007519697	0.7500000007519697	0.7500000007519697	0.7500000007519697	0.7500000007519697	0.7500000007519697	0.7500000007519697	0.7500000007519697	0.7500000007519697	0.7500000007519697	0.7500000007519697	0.7500000007519697	0.7500000007519697	0.7500000007519697	0.7500000007519697	0.7500000007519697	0.7500000007519697	0.7500000007519697	0.7500000007519697	Spermidine-e0	D-Mannose-e0
Thiamin-e0##D-Mannose-e0##Enterococcus_faecalis_KB1	3.812500001231979	3.812500001160294	3.812500001160294	3.812500001160294	3.812500001160294	3.812500001160294	3.812500001160294	3.812500001160294	3.812500001160294	3.812500001160294	3.812500001160294	3.812500001160294	3.812500001160294	3.812500001160294	3.812500001160294	3.812500001160294	3.812500001160294	3.812500001160294	3.812500001160294	3.812500001160294	3.812500001160294	3.8125000011550925	3.8125000011300463	3.8125000011300463	3.8125000011300463	3.8125000011300463	3.8125000011300463	3.8125000011300463	3.8125000011300463	3.8125000011300463	3.8125000011300463	3.8125000011300463	3.8125000011300463	3.8125000011300463	3.8125000011300463	3.8125000011300463	3.8125000011300463	3.8125000011300463	3.8125000011300463	3.8125000011300463	3.8125000011300463	3.8125000011300463	3.8125000011300463	Thiamin-e0	D-Mannose-e0
Riboflavin-e0##D-Mannose-e0##Enterococcus_faecalis_KB1	-1249.6989685445003	-1249.5224529016334	-1249.5224529016334	-1249.5224529016334	-1249.5224529016334	-1249.5224529016334	-1249.5224529016334	-1249.5224529016334	-1249.5224529016334	-1249.5224529016334	-1249.5224529016334	-1249.5224529016334	-1249.5224529016334	-1249.5224529016334	-1249.5224529016334	-1249.5224529016334	-1249.5224529016334	-1249.5224529016334	-1249.5224529016334	-1249.5224529016334	-1249.5224529016334	-1249.5224529056868	-1249.5224528630047	-1249.5224528630047	-1249.5224528630047	-1249.5224528630047	-1249.5224528630047	-1249.5224528630047	-1249.5224528630047	-1249.5224528630047	-1249.5224528630047	-1249.5224528630047	-1249.5224528630047	-1249.5224528630047	-1249.5224528630047	-1249.5224528630047	-1249.5224528630047	-1249.5224528630047	-1249.5224528630047	-1249.5224528630047	-1249.5224528630047	-1249.5224528630047	-1249.5224528630047	Riboflavin-e0	D-Mannose-e0
N-Acetyl-D-glucosamine-e0##D-Mannose-e0##Enterococcus_faecalis_KB1	1.31250000017595	1.3125000001861817	1.3125000001861817	1.3125000001861817	1.3125000001861817	1.3125000001861817	1.3125000001861817	1.3125000001861817	1.3125000001861817	1.3125000001861817	1.3125000001861817	1.3125000001861817	1.3125000001861817	1.3125000001861817	1.3125000001861817	1.3125000001861817	1.3125000001861817	1.3125000001861817	1.3125000001861817	1.3125000001861817	1.3125000001861817	1.3125000001913216	1.3125000001838252	1.3125000001838252	1.3125000001838252	1.3125000001838252	1.3125000001838252	1.3125000001838252	1.3125000001838252	1.3125000001838252	1.3125000001838252	1.3125000001838252	1.3125000001838252	1.3125000001838252	1.3125000001838252	1.3125000001838252	1.3125000001838252	1.3125000001838252	1.3125000001838252	1.3125000001838252	1.3125000001838252	1.3125000001838252	1.3125000001838252	N-Acetyl-D-glucosamine-e0	D-Mannose-e0
Folate-e0##D-Mannose-e0##Enterococcus_faecalis_KB1	3.937499999929164	3.937499999915827	3.937499999915827	3.937499999915827	3.937499999915827	3.937499999915827	3.937499999915827	3.937499999915827	3.937499999915827	3.937499999915827	3.937499999915827	3.937499999915827	3.937499999915827	3.937499999915827	3.937499999915827	3.937499999915827	3.937499999915827	3.937499999915827	3.937499999915827	3.937499999915827	3.937499999915827	3.937499999917707	3.9374999997580495	3.9374999997580495	3.9374999997580495	3.9374999997580495	3.9374999997580495	3.9374999997580495	3.9374999997580495	3.9374999997580495	3.9374999997580495	3.9374999997580495	3.9374999997580495	3.9374999997580495	3.9374999997580495	3.9374999997580495	3.9374999997580495	3.9374999997580495	3.9374999997580495	3.9374999997580495	3.9374999997580495	3.9374999997580495	3.9374999997580495	Folate-e0	D-Mannose-e0
Riboflavin-e0##L-Tryptophan-e0##Enterococcus_faecalis_KB1	-6.121310174177209	-6.121310174133786	-6.121310174133786	-6.121310174133786	-6.121310174133786	-6.121310174133786	-6.121310174133786	-6.121310174133786	-6.121310174133786	-6.121310174133786	-6.121310174133786	-6.121310174133786	-6.121310174133786	-6.121310174133786	-6.121310174133786	-6.121310174133786	-6.121310174133786	-6.121310174133786	-6.121310174133786	-6.121310174133786	-6.121310174133786	-6.121310174153671	-6.1213101739445115	-6.1213101739445115	-6.1213101739445115	-6.1213101739445115	-6.1213101739445115	-6.1213101739445115	-6.1213101739445115	-6.1213101739445115	-6.1213101739445115	-6.1213101739445115	-6.1213101739445115	-6.1213101739445115	-6.1213101739445115	-6.1213101739445115	-6.1213101739445115	-6.1213101739445115	-6.1213101739445115	-6.1213101739445115	-6.1213101739445115	-6.1213101739445115	-6.1213101739445115	Riboflavin-e0	L-Tryptophan-e0
Riboflavin-e0##Cl--e0##Enterococcus_faecalis_KB1	-0.7060625360171188	-0.7060625360121109	-0.7060625360121109	-0.7060625360121109	-0.7060625360121109	-0.7060625360121109	-0.7060625360121109	-0.7060625360121109	-0.7060625360121109	-0.7060625360121109	-0.7060625360121109	-0.7060625360121109	-0.7060625360121109	-0.7060625360121109	-0.7060625360121109	-0.7060625360121109	-0.7060625360121109	-0.7060625360121109	-0.7060625360121109	-0.7060625360121109	-0.7060625360121109	-0.7060625360144042	-0.7060625359902784	-0.7060625359902784	-0.7060625359902784	-0.7060625359902784	-0.7060625359902784	-0.7060625359902784	-0.7060625359902784	-0.7060625359902784	-0.7060625359902784	-0.7060625359902784	-0.7060625359902784	-0.7060625359902784	-0.7060625359902784	-0.7060625359902784	-0.7060625359902784	-0.7060625359902784	-0.7060625359902784	-0.7060625359902784	-0.7060625359902784	-0.7060625359902784	-0.7060625359902784	Riboflavin-e0	Cl--e0
