	0.38495	0.7711	1.149	1.76285	Source	Target
bc1002##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	-0.31634632	-0.07307702	-3.15e-06	0.0	bc1002	1,2-Diacyl-sn-glycerol dioctadecanoyl
1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1002##Metabolite	0.31634632	0.07307702	3.15e-06	0.0	1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1002
bc1002##4-Hydroxybenzoate##Microbe	-0.00712561	-0.00164604	-7e-08	0.0	bc1002	4-Hydroxybenzoate
4-Hydroxybenzoate##bc1002##Metabolite	0.00712561	0.00164604	7e-08	0.0	4-Hydroxybenzoate	bc1002
bc1002##5-Aminolevulinate##Microbe	-0.05700487	-0.01316831	-5.7e-07	0.0	bc1002	5-Aminolevulinate
5-Aminolevulinate##bc1002##Metabolite	0.05700487	0.01316831	5.7e-07	0.0	5-Aminolevulinate	bc1002
bc1002##AMP##Microbe	-0.27264083	-0.06298091	-2.71e-06	0.0	bc1002	AMP
AMP##bc1002##Metabolite	0.27264083	0.06298091	2.71e-06	0.0	AMP	bc1002
bc1002##Acetate##Microbe	14.49181295	3.34765534	0.00014425	0.0	bc1002	Acetate
bc1002##Ala-Ala##Microbe	-0.06350877	-0.01467073	-6.3e-07	0.0	bc1002	Ala-Ala
Ala-Ala##bc1002##Metabolite	0.06350877	0.01467073	6.3e-07	0.0	Ala-Ala	bc1002
bc1002##BET##Microbe	-0.01425122	-0.00329208	-1.4e-07	0.0	bc1002	BET
BET##bc1002##Metabolite	0.01425122	0.00329208	1.4e-07	0.0	BET	bc1002
bc1002##BIOT##Microbe	-0.00712561	-0.00164604	-7e-08	0.0	bc1002	BIOT
BIOT##bc1002##Metabolite	0.00712561	0.00164604	7e-08	0.0	BIOT	bc1002
bc1002##CMP##Microbe	-0.21356216	-0.04933355	-2.13e-06	0.0	bc1002	CMP
CMP##bc1002##Metabolite	0.21356216	0.04933355	2.13e-06	0.0	CMP	bc1002
bc1002##CO2##Microbe	18.34497294	4.23774767	0.00018261	0.0	bc1002	CO2
bc1002##Ca2+##Microbe	-0.00712561	-0.00164604	-7e-08	0.0	bc1002	Ca2+
Ca2+##bc1002##Metabolite	0.00712561	0.00164604	7e-08	0.0	Ca2+	bc1002
bc1002##Chorismate##Microbe	-0.01425122	-0.00329208	-1.4e-07	0.0	bc1002	Chorismate
Chorismate##bc1002##Metabolite	0.01425122	0.00329208	1.4e-07	0.0	Chorismate	bc1002
bc1002##Cl-##Microbe	-0.00712561	-0.00164604	-7e-08	0.0	bc1002	Cl-
Cl-##bc1002##Metabolite	0.00712561	0.00164604	7e-08	0.0	Cl-	bc1002
bc1002##Co2+##Microbe	-0.00712561	-0.00164604	-7e-08	0.0	bc1002	Co2+
Co2+##bc1002##Metabolite	0.00712561	0.00164604	7e-08	0.0	Co2+	bc1002
bc1002##CoA##Microbe	-0.01425122	-0.00329208	-1.4e-07	0.0	bc1002	CoA
CoA##bc1002##Metabolite	0.01425122	0.00329208	1.4e-07	0.0	CoA	bc1002
bc1002##Cu2+##Microbe	-0.00712561	-0.00164604	-7e-08	0.0	bc1002	Cu2+
Cu2+##bc1002##Metabolite	0.00712561	0.00164604	7e-08	0.0	Cu2+	bc1002
bc1002##D-Arabinose##Microbe	-0.19052632	-0.04401219	-1.9e-06	0.0	bc1002	D-Arabinose
D-Arabinose##bc1002##Metabolite	0.19052632	0.04401219	1.9e-06	0.0	D-Arabinose	bc1002
bc1002##D-Glucose##Microbe	-9.37448339	-2.16553577	-9.331e-05	0.0	bc1002	D-Glucose
D-Glucose##bc1002##Metabolite	9.37448339	2.16553577	9.331e-05	0.0	D-Glucose	bc1002
bc1002##Deoxycytidine##Microbe	-0.05697886	-0.0131623	-5.7e-07	0.0	bc1002	Deoxycytidine
Deoxycytidine##bc1002##Metabolite	0.05697886	0.0131623	5.7e-07	0.0	Deoxycytidine	bc1002
bc1002##Deoxyguanosine##Microbe	-0.00712561	-0.00164604	-7e-08	0.0	bc1002	Deoxyguanosine
Deoxyguanosine##bc1002##Metabolite	0.00712561	0.00164604	7e-08	0.0	Deoxyguanosine	bc1002
bc1002##Folate##Microbe	-0.02137682	-0.00493812	-2.1e-07	0.0	bc1002	Folate
Folate##bc1002##Metabolite	0.02137682	0.00493812	2.1e-07	0.0	Folate	bc1002
bc1002##GTP##Microbe	-0.34383508	-0.07942701	-3.42e-06	0.0	bc1002	GTP
GTP##bc1002##Metabolite	0.34383508	0.07942701	3.42e-06	0.0	GTP	bc1002
bc1002##Glycerol##Microbe	-0.15817316	-0.03653851	-1.57e-06	0.0	bc1002	Glycerol
Glycerol##bc1002##Metabolite	0.15817316	0.03653851	1.57e-06	0.0	Glycerol	bc1002
bc1002##Glycine##Microbe	-1.2661969	-0.29249555	-1.26e-05	0.0	bc1002	Glycine
Glycine##bc1002##Metabolite	1.2661969	0.29249555	1.26e-05	0.0	Glycine	bc1002
bc1002##H+##Microbe	12.96510184	2.99498017	0.00012906	0.0	bc1002	H+
bc1002##H2O##Microbe	33.79610793	7.80700948	0.00033641	-1e-08	bc1002	H2O
bc1002##Heme##Microbe	-0.00712561	-0.00164604	-7e-08	0.0	bc1002	Heme
Heme##bc1002##Metabolite	0.00712561	0.00164604	7e-08	0.0	Heme	bc1002
bc1002##K+##Microbe	-0.00712561	-0.00164604	-7e-08	0.0	bc1002	K+
K+##bc1002##Metabolite	0.00712561	0.00164604	7e-08	0.0	K+	bc1002
bc1002##L-Alanine##Microbe	-1.15015162	-0.26568872	-1.145e-05	0.0	bc1002	L-Alanine
L-Alanine##bc1002##Metabolite	1.15015162	0.26568872	1.145e-05	0.0	L-Alanine	bc1002
bc1002##L-Arginine##Microbe	-0.62643094	-0.14470756	-6.24e-06	0.0	bc1002	L-Arginine
L-Arginine##bc1002##Metabolite	0.62643094	0.14470756	6.24e-06	0.0	L-Arginine	bc1002
bc1002##L-Asparagine##Microbe	-0.50996454	-0.11780345	-5.08e-06	0.0	bc1002	L-Asparagine
L-Asparagine##bc1002##Metabolite	0.50996454	0.11780345	5.08e-06	0.0	L-Asparagine	bc1002
bc1002##L-Aspartate##Microbe	-0.50996454	-0.11780345	-5.08e-06	0.0	bc1002	L-Aspartate
L-Aspartate##bc1002##Metabolite	0.50996454	0.11780345	5.08e-06	0.0	L-Aspartate	bc1002
bc1002##L-Cysteine##Microbe	-0.19335684	-0.04466605	-1.92e-06	0.0	bc1002	L-Cysteine
L-Cysteine##bc1002##Metabolite	0.19335684	0.04466605	1.92e-06	0.0	L-Cysteine	bc1002
bc1002##L-Glutamate##Microbe	-0.38717546	-0.08943878	-3.85e-06	0.0	bc1002	L-Glutamate
L-Glutamate##bc1002##Metabolite	0.38717546	0.08943878	3.85e-06	0.0	L-Glutamate	bc1002
bc1002##L-Glutamine##Microbe	-0.80323443	-0.18554973	-8e-06	0.0	bc1002	L-Glutamine
L-Glutamine##bc1002##Metabolite	0.80323443	0.18554973	8e-06	0.0	L-Glutamine	bc1002
bc1002##L-Histidine##Microbe	-0.20127204	-0.04649449	-2e-06	0.0	bc1002	L-Histidine
L-Histidine##bc1002##Metabolite	0.20127204	0.04649449	2e-06	0.0	L-Histidine	bc1002
bc1002##L-Isoleucine##Microbe	-0.61399278	-0.14183431	-6.11e-06	0.0	bc1002	L-Isoleucine
L-Isoleucine##bc1002##Metabolite	0.61399278	0.14183431	6.11e-06	0.0	L-Isoleucine	bc1002
bc1002##L-Leucine##Microbe	-0.95321532	-0.2201958	-9.49e-06	0.0	bc1002	L-Leucine
L-Leucine##bc1002##Metabolite	0.95321532	0.2201958	9.49e-06	0.0	L-Leucine	bc1002
bc1002##L-Lysine##Microbe	-0.72480548	-0.16743239	-7.21e-06	0.0	bc1002	L-Lysine
L-Lysine##bc1002##Metabolite	0.72480548	0.16743239	7.21e-06	0.0	L-Lysine	bc1002
bc1002##L-Methionine##Microbe	-0.31027167	-0.07167375	-3.09e-06	0.0	bc1002	L-Methionine
L-Methionine##bc1002##Metabolite	0.31027167	0.07167375	3.09e-06	0.0	L-Methionine	bc1002
bc1002##L-Phenylalanine##Microbe	-0.3923674	-0.09063813	-3.91e-06	0.0	bc1002	L-Phenylalanine
L-Phenylalanine##bc1002##Metabolite	0.3923674	0.09063813	3.91e-06	0.0	L-Phenylalanine	bc1002
