	Proportion MetConSIN Shared	Proportion DirectDFBA Shared	Number Different Sign	Average ABS Difference
0.16855	1.0	0.5334872979214781	0.0	11.513938900608762
0.37625	1.0	0.5334872979214781	0.0	1.1403242369085784
0.4131	1.0	0.5334872979214781	0.0	0.5714592137923251
0.4143	1.0	0.535796766743649	3.0	0.5383635704252265
0.41505000000000003	1.0	0.5334872979214781	0.0	0.5338584949372664
0.8117	0.991304347826087	0.5302325581395348	0.0	0.17154902011494855
1.60395	0.0782608695652174	0.6	18.0	1.8981372731411166
Average	1.0	0.5258426966292135	0.0	3.130091486145828
