	IntegralDiff	MaxDiff	MaxTime
1,2-Diacyl-sn-glycerol dioctadecanoyl_e0	0.0004916350540639476	0.000307975634898278	0.7801580158015802
4-Hydroxybenzoate_e0	1.0748200629443908e-05	6.732679500941192e-06	0.7767746774677468
5-Aminolevulinate_e0	8.639290542756265e-05	5.411592520363536e-05	0.9115111511151115
AMP_e0	0.00042322690458739725	0.0002651804981770589	0.8396649664966497
Acetate_e0	0.0019407732114321333	0.0012241751269750673	1.9854225422542253
Adenine_e0	0.0	0.0	0.0
Adenosine_e0	2.0066017748338517e-06	1.3012221154002347e-06	0.9166856685668566
Ala-Ala_e0	9.78112054229649e-05	6.131827998856957e-05	0.9013611361136113
Arsenate_e0	1.4705212765839042e-07	9.553160997022155e-08	0.6547754775477548
Arsenite_e0	1.4707433827957484e-07	9.554608459842139e-08	0.6547754775477548
BET_e0	2.1509816572811088e-05	1.3473941727099388e-05	0.7302040204020402
BIOT_e0	1.0748200629443908e-05	6.732679500941192e-06	0.7767746774677468
CMP_e0	0.0003285829567783327	0.0002058296887540802	0.812996299629963
CO2_e0	6.0853913370411254e-05	0.00016169633649006462	0.4235143514351435
Ca2+_e0	1.0748200629443908e-05	6.732679500941192e-06	0.7767746774677468
Cbl_e0	0.0	0.0	0.0
Chorismate_e0	2.1509816572811088e-05	1.3473941727099388e-05	0.7302040204020402
Cl-_e0	1.0748200629443908e-05	6.732679500941192e-06	0.7767746774677468
Co2+_e0	1.0748200629443908e-05	6.732679500941192e-06	0.7767746774677468
CoA_e0	2.1511378225109067e-05	1.3483334611477157e-05	1.99
Cu2+_e0	1.0748200629443908e-05	6.732679500941192e-06	0.7767746774677468
Cytosine_e0	0.0	0.0	0.0
D-Alanine_e0	3.2988237993649366e-06	2.1387641529425657e-06	0.9361896189618961
D-Arabinose_e0	0.00029248598834017553	0.00018321706920714585	0.8098119811981198
D-Glucose_e0	-0.6569019838160738	353.237502358916	1.2273557355735574
D-Serine_e0	0.0	0.0	0.0
Deoxycytidine_e0	7.660565703321474e-05	4.796689488587028e-05	0.8044384438443845
Deoxyguanosine_e0	1.0748200629443908e-05	6.732679500941192e-06	0.7767746774677468
Enterobactin_e0	0.0	0.0	0.0
Fe-enterochlin_e0	0.0	0.0	0.0
Folate_e0	3.228718800681915e-05	2.0224469524836184e-05	0.764037403740374
Formate_e0	1.0748200629443908e-05	6.732679500941192e-06	0.7767746774677468
Fumarate_e0	0.01843891181364691	0.011461905741628326	0.4231163116311631
GTP_e0	0.000535801041044318	0.00033564485161093174	0.7783668366836684
Glycerol_e0	0.00024205968146250408	0.00015162826608507182	0.8661346134613461
Glycine_e0	0.0021840078464387116	0.00136847310251315	0.8131953195319532
H+_e0	0.0031789706676382035	0.002000831596129785	1.1085408540854085
H2O_e0	0.00723369248986508	0.004505842584036038	0.5795459545954595
Heme_e0	1.0748200629443908e-05	6.732679500941192e-06	0.7767746774677468
K+_e0	1.0748200629443908e-05	6.732679500941192e-06	0.7767746774677468
L-Alanine_e0	0.0019467699097117429	0.0012197800337770844	0.8299129912991299
L-Arginine_e0	0.001004096538459006	0.0006290455396578634	0.812001200120012
L-Asparagine_e0	0.0008078898203206647	0.0005061110490740373	0.7877207720772077
L-Aspartate_e0	0.0008078898203206647	0.0005061110490740373	0.7877207720772077
L-Cysteine_e0	0.00029691279198306206	0.0001859902744908569	0.7843374337433743
L-Glutamate_e0	0.0010425483618819152	0.000653342176565734	0.820957095709571
L-Glutamine_e0	0.0008594486249988208	0.0005382113915209722	0.7666246624662466
