	0.0006	0.0057	0.0080	0.0094	0.0098	0.0116	0.0119	0.0128	0.2907	0.5403	0.5444	0.5451	0.6525	0.6552	0.6553	0.6561	0.7058	0.7383	0.9004	0.9011	0.9018	0.9028	0.9029	0.9041	0.9098	16.6776	Source	Target
O2-e0##Glycine-e0##Limosilactobacillus_reuteri_I49	4.000000000000576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	Glycine-e0
Thiamine##Glycine-e0##Limosilactobacillus_reuteri_I49	1.0000000000044897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamine	Glycine-e0
PAN##Glycine-e0##Limosilactobacillus_reuteri_I49	-96.06352557187084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Glycine-e0
PAN##Phosphate-e0##Limosilactobacillus_reuteri_I49	6.900791049702093e-11	2.0463630789890885e-11	129.86418562000014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Phosphate-e0
Folate-e0##L-Glutamate-e0##Limosilactobacillus_reuteri_I49	-7.394085344003543e-14	9.521272659185342e-13	-0.32369792956671206	-47.8669708797176	-9.329852446171572e-10	-8.671889872857719e-10	-9.541025747239473e-10	2.943671972843731e-09	-5.1526007148857715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	L-Glutamate-e0
PAN##L-Glutamate-e0##Limosilactobacillus_reuteri_I49	4.6341597226273734e-11	-2.9740476747974753e-10	68.81887621341112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Glutamate-e0
Spermidine-e0##D-Glucose-e0##Limosilactobacillus_reuteri_I49	7.056577544517495e-13	-0.9999999999473863	-0.999999999972689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	D-Glucose-e0
Pyruvate-e0##D-Glucose-e0##Limosilactobacillus_reuteri_I49	2.3359092438113294e-13	-4.436895295611976e-12	-1.0000000000025544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pyruvate-e0	D-Glucose-e0
D-Mannose-e0##D-Glucose-e0##Limosilactobacillus_reuteri_I49	4.716227408607665e-13	-5.789591028815266e-12	-1.0000000000039437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Mannose-e0	D-Glucose-e0
