	0.8216	0.8220	1.5431	Source	Target
O2##dATP##bc1003	0.0	0.0	0.0	O2	dATP
O2##Co2+##bc1003	0.0	0.0	0.0	O2	Co2+
O2##Deoxycytidine##bc1003	0.0	0.0	0.0	O2	Deoxycytidine
O2##Mg##bc1003	0.0	0.0	0.0	O2	Mg
O2##L-Aspartate##bc1003	0.0	0.0	0.0	O2	L-Aspartate
O2##5-Aminolevulinate##bc1003	0.0	0.0	0.0	O2	5-Aminolevulinate
O2##Glycine##bc1003	0.0	0.0	0.0	O2	Glycine
O2##Chorismate##bc1003	0.0	0.0	0.0	O2	Chorismate
O2##Folate##bc1003	0.0	0.0	0.0	O2	Folate
O2##L-Histidine##bc1003	0.0	0.0	0.0	O2	L-Histidine
O2##Myristic acid##bc1003	0.0	0.0	0.0	O2	Myristic acid
O2##Heme##bc1003	0.0	0.0	0.0	O2	Heme
O2##L-Proline##bc1003	0.0	0.0	0.0	O2	L-Proline
O2##Oxidized glutathione##bc1003	0.0	0.0	0.0	O2	Oxidized glutathione
O2##L-Arginine##bc1003	0.0	0.0	0.0	O2	L-Arginine
O2##CMP##bc1003	0.0	0.0	0.0	O2	CMP
O2##Thiamin##bc1003	0.0	0.0	0.0	O2	Thiamin
O2##Mn2+##bc1003	0.0	0.0	0.0	O2	Mn2+
O2##GTP##bc1003	0.0	0.0	0.0	O2	GTP
O2##L-Alanine##bc1003	0.0	0.0	0.0	O2	L-Alanine
O2##H+##bc1003	0.0	0.0	0.0	O2	H+
O2##Sulfate##bc1003	0.0	0.0	0.0	O2	Sulfate
O2##L-Tyrosine##bc1003	0.0	0.0	0.0	O2	L-Tyrosine
O2##L-Lysine##bc1003	0.0	0.0	0.0	O2	L-Lysine
O2##AMP##bc1003	0.0	0.0	0.0	O2	AMP
O2##L-Glutamate##bc1003	0.0	0.0	0.0	O2	L-Glutamate
O2##Riboflavin##bc1003	0.0	0.0	0.0	O2	Riboflavin
O2##UMP##bc1003	0.0	0.0	0.0	O2	UMP
O2##BIOT##bc1003	0.0	0.0	0.0	O2	BIOT
O2##1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1003	0.0	0.0	0.0	O2	1,2-Diacyl-sn-glycerol dioctadecanoyl
O2##CO2##bc1003	0.0	0.0	0.0	O2	CO2
O2##dGTP##bc1003	0.0	0.0	0.0	O2	dGTP
O2##Putrescine##bc1003	0.0	0.0	0.0	O2	Putrescine
O2##L-Glutamine##bc1003	0.0	0.0	0.0	O2	L-Glutamine
O2##Ala-Ala##bc1003	0.0	0.0	0.0	O2	Ala-Ala
O2##fe3##bc1003	0.0	0.0	0.0	O2	fe3
O2##CoA##bc1003	0.0	0.0	0.0	O2	CoA
O2##Zn2+##bc1003	0.0	0.0	0.0	O2	Zn2+
O2##4-Hydroxybenzoate##bc1003	0.0	0.0	0.0	O2	4-Hydroxybenzoate
O2##NADP##bc1003	0.0	0.0	0.0	O2	NADP
O2##Nicotinamide ribonucleotide##bc1003	0.0	0.0	0.0	O2	Nicotinamide ribonucleotide
O2##Spermidine##bc1003	0.0	0.0	0.0	O2	Spermidine
O2##L-Threonine##bc1003	0.0	0.0	0.0	O2	L-Threonine
O2##ddca##bc1003	0.0	0.0	0.0	O2	ddca
O2##N-Acetyl-D-glucosamine##bc1003	0.0	0.0	0.0	O2	N-Acetyl-D-glucosamine
O2##BET##bc1003	0.0	0.0	0.0	O2	BET
O2##L-Isoleucine##bc1003	0.0	0.0	0.0	O2	L-Isoleucine
O2##L-Tryptophan##bc1003	0.0	0.0	0.0	O2	L-Tryptophan
O2##Acetate##bc1003	0.0	0.0	0.0	O2	Acetate
O2##Niacin##bc1003	0.0	0.0	0.0	O2	Niacin
O2##Ca2+##bc1003	0.0	0.0	0.0	O2	Ca2+
O2##PPi##bc1003	0.0	0.0	0.0	O2	PPi
O2##L-Phenylalanine##bc1003	0.0	0.0	0.0	O2	L-Phenylalanine
O2##K+##bc1003	0.0	0.0	0.0	O2	K+
O2##Formate##bc1003	0.0	0.0	0.0	O2	Formate
O2##Glycerol##bc1003	0.0	0.0	0.0	O2	Glycerol
O2##L-Asparagine##bc1003	0.0	0.0	0.0	O2	L-Asparagine
O2##O2##bc1003	0.0	0.0	0.0	O2	O2
O2##D-Arabinose##bc1003	0.0	0.0	0.0	O2	D-Arabinose
O2##TTP##bc1003	0.0	0.0	0.0	O2	TTP
O2##S-Adenosyl-L-methionine##bc1003	0.0	0.0	0.0	O2	S-Adenosyl-L-methionine
O2##TRHL##bc1003	0.0	0.0	0.0	O2	TRHL
O2##D-Glucose##bc1003	0.0	0.0	0.0	O2	D-Glucose
O2##Cu2+##bc1003	0.0	0.0	0.0	O2	Cu2+
O2##L-Cysteine##bc1003	0.0	0.0	0.0	O2	L-Cysteine
O2##Pyridoxal##bc1003	0.0	0.0	0.0	O2	Pyridoxal
O2##Deoxyguanosine##bc1003	0.0	0.0	0.0	O2	Deoxyguanosine
O2##Cl-##bc1003	0.0	0.0	0.0	O2	Cl-
O2##Nitrite##bc1003	0.0	0.0	0.0	O2	Nitrite
O2##L-Leucine##bc1003	0.0	0.0	0.0	O2	L-Leucine
O2##L-Valine##bc1003	0.0	0.0	0.0	O2	L-Valine
O2##L-Serine##bc1003	0.0	0.0	0.0	O2	L-Serine
O2##meso-2,6-Diaminopimelate##bc1003	0.0	0.0	0.0	O2	meso-2,6-Diaminopimelate
O2##H2O##bc1003	0.0	0.0	0.0	O2	H2O
O2##L-Methionine##bc1003	0.0	0.0	0.0	O2	L-Methionine
O2##5-Aminolevulinate##bc1009	0.03864294434553135	-0.03520383289527107	0.0	O2	5-Aminolevulinate
O2##D-Glucose##bc1009	0.5488456961569521	0.0	0.0	O2	D-Glucose
O2##L-Methionine##bc1009	0.21032960388970212	-0.19161087110863378	0.0	O2	L-Methionine
O2##L-Alanine##bc1009	0.7796745736863864	-0.7102857680635324	0.0	O2	L-Alanine
O2##Mg##bc1009	0.0048303680430866	-0.004400479111806291	0.0	O2	Mg
O2##Cl-##bc1009	0.0048303680431549334	-0.004400479111874599	0.0	O2	Cl-
O2##CoA##bc1009	0.009660736086287397	-0.008800958223729312	0.0	O2	CoA
O2##L-Lysine##bc1009	0.49133730984113133	-0.4476096954768318	0.0	O2	L-Lysine
O2##meso-2,6-Diaminopimelate##bc1009	0.04305186735704041	-0.03922037437707734	0.0	O2	meso-2,6-Diaminopimelate
O2##Oxidized glutathione##bc1009	0.0024151840215590227	-0.002200239555919349	0.0	O2	Oxidized glutathione
O2##fe3##bc1009	0.014491104129323478	-0.013201437335477448	0.0	O2	fe3
O2##Pyridoxal##bc1009	0.004830368043076267	-0.0044004791117968805	0.0	O2	Pyridoxal
O2##L-Proline##bc1009	0.3173379817068679	-0.2890958095589402	0.0	O2	L-Proline
O2##BIOT##bc1009	0.00483036804307005	-0.004400479111789255	0.0	O2	BIOT
O2##L-Arginine##bc1009	0.42465034267072227	-0.3868576775259156	0.0	O2	L-Arginine
O2##CMP##bc1009	0.1447713384242736	-0.13188710364130127	0.0	O2	CMP
O2##Ca2+##bc1009	0.004830368043012271	-0.0044004791117309445	0.0	O2	Ca2+
O2##1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1009	0.2144475353649896	-0.19536231846816915	0.0	O2	1,2-Diacyl-sn-glycerol dioctadecanoyl
O2##L-Glutamate##bc1009	0.4394996366304844	-0.40038542682207456	0.0	O2	L-Glutamate
O2##Glycine##bc1009	0.8631707051812414	-0.7863509828219809	0.0	O2	Glycine
O2##D-Arabinose##bc1009	0.12915560207048155	-0.11766112313058569	0.0	O2	D-Arabinose
O2##L-Leucine##bc1009	0.6461737163743612	-0.5886661049717017	0.0	O2	L-Leucine
O2##L-Tyrosine##bc1009	0.20772607015116587	-0.18923904442148498	0.0	O2	L-Tyrosine
O2##Cu2+##bc1009	0.004830368043048006	-0.0044004791117664655	0.0	O2	Cu2+
O2##PPi##bc1009	-0.04994571950503725	0.045500693414223796	0.0	O2	PPi
O2##O2##bc1009	1.4765966227514582e-14	0.9999999999999888	0.0	O2	O2
O2##Ala-Ala##bc1009	0.04305186735705905	-0.03922037437709581	0.0	O2	Ala-Ala
O2##L-Isoleucine##bc1009	0.4162186571664807	-0.37917638789999875	0.0	O2	L-Isoleucine
O2##dGTP##bc1009	0.020335428065845797	-0.018525633168150195	0.0	O2	dGTP
O2##Folate##bc1009	0.014491104129239174	-0.013201437335394792	0.0	O2	Folate
O2##Thiamin##bc1009	0.004830368043157277	-0.004400479111875348	0.0	O2	Thiamin
O2##TRHL##bc1009	0.10195815864324889	-0.09288417432907542	0.0	O2	TRHL
O2##L-Cysteine##bc1009	0.13107438374853692	-0.11940913873091473	0.0	O2	L-Cysteine
O2##Deoxycytidine##bc1009	0.02516579610906924	-0.022926112280091813	0.0	O2	Deoxycytidine
O2##AMP##bc1009	0.179989717252139	-0.1639711475487276	0.0	O2	AMP
O2##Deoxyguanosine##bc1009	0.004830368043254138	-0.004400479111973303	0.0	O2	Deoxyguanosine
O2##L-Glutamine##bc1009	0.3674655610147887	-0.33476217777401696	0.0	O2	L-Glutamine
O2##TTP##bc1009	0.029990904256986067	-0.027321799612332786	0.0	O2	TTP
O2##4-Hydroxybenzoate##bc1009	0.004830368042848709	-0.004400479111585034	0.0	O2	4-Hydroxybenzoate
O2##CO2##bc1009	-1.1779042893266498	0.07307417874863455	0.0	O2	CO2
O2##Putrescine##bc1009	0.004830368043057772	-0.004400479111775558	0.0	O2	Putrescine
O2##NADP##bc1009	0.014491104129113603	-0.013201437335269031	0.0	O2	NADP
O2##Acetate##bc1009	1.2184278392410812	-2.109991248699458	0.0	O2	Acetate
O2##L-Phenylalanine##bc1009	0.2659813518171464	-0.24230977274629997	0.0	O2	L-Phenylalanine
O2##Mn2+##bc1009	0.0048303680431025274	-0.004400479111820128	0.0	O2	Mn2+
O2##Glycerol##bc1009	0.10722376768249858	-0.09768115923408875	0.0	O2	Glycerol
O2##GTP##bc1009	0.2330818548631448	-0.21233823686255743	0.0	O2	GTP
O2##L-Tryptophan##bc1009	0.08125078758682514	-0.07401970003204209	0.0	O2	L-Tryptophan
O2##Riboflavin##bc1009	0.014491104131429615	-0.013201437337314692	0.0	O2	Riboflavin
O2##L-Valine##bc1009	0.6063148394450447	-0.5523545540126539	0.0	O2	L-Valine
O2##Spermidine##bc1009	0.004830368043093441	-0.004400479111811919	0.0	O2	Spermidine
O2##NH3##bc1009	-0.024151840215250495	0.022002395558836624	0.0	O2	NH3
O2##L-Serine##bc1009	0.36734854808709155	-0.33465557866200585	0.0	O2	L-Serine
O2##Sulfate##bc1009	0.004830368043068976	-0.004400479111789035	0.0	O2	Sulfate
O2##H+##bc1009	2.456104830935723	-3.237518530374986	0.0	O2	H+
O2##UMP##bc1009	0.16118341354156288	-0.14683855104466723	0.0	O2	UMP
O2##Formate##bc1009	0.004830368043149688	-0.0044004791118701205	0.0	O2	Formate
O2##K+##bc1009	0.004830368043075049	-0.004400479111794742	0.0	O2	K+
O2##S-Adenosyl-L-methionine##bc1009	0.014491104129004504	-0.013201437335185954	0.0	O2	S-Adenosyl-L-methionine
O2##Myristic acid##bc1009	0.16858469339484555	-0.1535811381734529	0.0	O2	Myristic acid
O2##Niacin##bc1009	-0.004830368043146879	0.00440047911186714	0.0	O2	Niacin
O2##Co2+##bc1009	0.004830368043036597	-0.004400479111755977	0.0	O2	Co2+
O2##L-Asparagine##bc1009	0.34569910567583384	-0.3149328746644488	0.0	O2	L-Asparagine
O2##Heme##bc1009	0.0048303680430521	-0.004400479111770803	0.0	O2	Heme
O2##L-Histidine##bc1009	0.13644000179681337	-0.12429723212934707	0.0	O2	L-Histidine
O2##Chorismate##bc1009	0.00966073608610368	-0.00880095822354642	0.0	O2	Chorismate
O2##H2O##bc1009	-11.423426762172316	9.406774474283035	0.0	O2	H2O
O2##BET##bc1009	0.00966073608570118	-0.0088009582231624	0.0	O2	BET
O2##Zn2+##bc1009	0.004830368043245632	-0.004400479111964089	0.0	O2	Zn2+
O2##L-Threonine##bc1009	0.3633289935484972	-0.330993752973338	0.0	O2	L-Threonine
O2##dATP##bc1009	0.029990904257114016	-0.027321799612463175	0.0	O2	dATP
O2##L-Aspartate##bc1009	0.3456991056758573	-0.3149328746644718	0.0	O2	L-Aspartate
O2##N-Acetyl-D-glucosamine##bc1009	0.1770378374708132	-0.16128197661967547	0.0	O2	N-Acetyl-D-glucosamine
O2##ddca##bc1009	0.0897265107455885	-0.08174110808718654	0.0	O2	ddca
D-Glucose##dATP##bc1003	0.0	0.0	0.0	D-Glucose	dATP
D-Glucose##Co2+##bc1003	0.0	0.0	0.0	D-Glucose	Co2+
D-Glucose##Deoxycytidine##bc1003	0.0	0.0	0.0	D-Glucose	Deoxycytidine
D-Glucose##Mg##bc1003	0.0	0.0	0.0	D-Glucose	Mg
D-Glucose##L-Aspartate##bc1003	0.0	0.0	0.0	D-Glucose	L-Aspartate
D-Glucose##5-Aminolevulinate##bc1003	0.0	0.0	0.0	D-Glucose	5-Aminolevulinate
D-Glucose##Glycine##bc1003	0.0	0.0	0.0	D-Glucose	Glycine
D-Glucose##Chorismate##bc1003	0.0	0.0	0.0	D-Glucose	Chorismate
D-Glucose##Folate##bc1003	0.0	0.0	0.0	D-Glucose	Folate
D-Glucose##L-Histidine##bc1003	0.0	0.0	0.0	D-Glucose	L-Histidine
D-Glucose##Myristic acid##bc1003	0.0	0.0	0.0	D-Glucose	Myristic acid
D-Glucose##Heme##bc1003	0.0	0.0	0.0	D-Glucose	Heme
D-Glucose##L-Proline##bc1003	0.0	0.0	0.0	D-Glucose	L-Proline
D-Glucose##Oxidized glutathione##bc1003	0.0	0.0	0.0	D-Glucose	Oxidized glutathione
D-Glucose##L-Arginine##bc1003	0.0	0.0	0.0	D-Glucose	L-Arginine
D-Glucose##CMP##bc1003	0.0	0.0	0.0	D-Glucose	CMP
