	Source	Target	SourceType	Weight	Cofactor	Match	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
1	L-Glutamate-e0	Clostridium_innocuum_I46	Metabolite	0.07111530078896147	None	-1	0.07111530078896147	1.0	0.26667452219693105	0.26667452219693105
2	D-Glucose-e0	Clostridium_innocuum_I46	Metabolite	0.5333647559174048	None	-1	0.5333647559174048	1.0	0.730318256595989	0.730318256595989
3	L-Aspartate-e0	Clostridium_innocuum_I46	Metabolite	0.19556707716963206	None	-1	0.19556707716963206	1.0	0.44222966563724786	0.44222966563724786
4	L-Threonine-e0	Clostridium_innocuum_I46	Metabolite	0.2222353149655811	None	-1	0.2222353149655811	1.0	0.47141840753791225	0.47141840753791225
6	Spermidine-e0	Clostridium_innocuum_I46	Metabolite	-0.15112001417685428	None	-1	0.15112001417685428	-1.0	0.3887415776281903	-0.3887415776281903
7	Thiamin-e0	Clostridium_innocuum_I46	Metabolite	-1.5023107291679323	None	-1	1.5023107291679323	-1.0	1.225687859598818	-1.225687859598818
10	L-Malate-e0	Clostridium_innocuum_I46	Metabolite	-0.26668237795866484	None	-1	0.26668237795866484	-1.0	0.5164129916633244	-0.5164129916633244
14	D-Mannose-e0	Clostridium_innocuum_I46	Metabolite	0.533364755917424	None	-1	0.533364755917424	1.0	0.7303182565960021	0.7303182565960021
19	Folate-e0	Clostridium_innocuum_I46	Metabolite	0.4000235669390878	None	-1	0.4000235669390878	1.0	0.6324741630605062	0.6324741630605062
20	N-Acetyl-D-chondrosamine-e0	Clostridium_innocuum_I46	Metabolite	0.5155859307201403	None	-1	0.5155859307201403	1.0	0.7180431259472791	0.7180431259472791
22	O2-e0	Clostridium_innocuum_I46	Metabolite	-0.2133459023669167	None	-1	0.2133459023669167	-1.0	0.4618938215292739	-0.4618938215292739
31	Riboflavin	Clostridium_innocuum_I46	Metabolite	-2.302357863043004	None	-1	2.302357863043004	-1.0	1.5173522541068056	-1.5173522541068056
32	Inosine	Clostridium_innocuum_I46	Metabolite	-0.5422541685157272	None	-1	0.5422541685157272	-1.0	0.7363790929376847	-0.7363790929376847
36	Clostridium_innocuum_I46	Phosphate-e0	Microbe	-0.014582932312331768	L-Glutamate-e0	0	0.014582932312331768	-1.0	0.12075981248880675	-0.12075981248880675
37	Clostridium_innocuum_I46	Phosphate-e0	Microbe	-0.10937199234217312	D-Glucose-e0	0	0.10937199234217312	-1.0	0.33071436670059123	-0.33071436670059123
38	Clostridium_innocuum_I46	Phosphate-e0	Microbe	-0.040103063858854024	L-Aspartate-e0	0	0.040103063858854024	-1.0	0.20025749388937739	-0.20025749388937739
39	Clostridium_innocuum_I46	Phosphate-e0	Microbe	-0.04557166347592029	L-Threonine-e0	0	0.04557166347592029	-1.0	0.21347520576385512	-0.21347520576385512
41	Clostridium_innocuum_I46	Phosphate-e0	Microbe	-0.9690112688370578	Spermidine-e0	0	0.9690112688370578	-1.0	0.984383700005774	-0.984383700005774
42	Clostridium_innocuum_I46	Phosphate-e0	Microbe	-1.6919355549046355	Thiamin-e0	0	1.6919355549046355	-1.0	1.300744231163312	-1.300744231163312
45	Clostridium_innocuum_I46	Phosphate-e0	Microbe	0.05468599617112709	L-Malate-e0	0	0.05468599617112709	1.0	0.23385037132988926	0.23385037132988926
49	Clostridium_innocuum_I46	Phosphate-e0	Microbe	-0.10937199234216191	D-Mannose-e0	0	0.10937199234216191	-1.0	0.3307143667005743	-0.3307143667005743
54	Clostridium_innocuum_I46	Phosphate-e0	Microbe	-0.08202899425431054	Folate-e0	0	0.08202899425431054	-1.0	0.28640704295514546	-0.28640704295514546
55	Clostridium_innocuum_I46	Phosphate-e0	Microbe	-0.10572625926409378	N-Acetyl-D-chondrosamine-e0	0	0.10572625926409378	-1.0	0.3251557461649629	-0.3251557461649629
57	Clostridium_innocuum_I46	Phosphate-e0	Microbe	0.04374879693690318	O2-e0	0	0.04374879693690318	1.0	0.2091621307428837	0.2091621307428837
66	Clostridium_innocuum_I46	Phosphate-e0	Microbe	-2.527877566388791	Riboflavin	0	2.527877566388791	-1.0	1.5899300507848737	-1.5899300507848737
67	Clostridium_innocuum_I46	Phosphate-e0	Microbe	-0.8888051411180703	Inosine	0	0.8888051411180703	-1.0	0.9427646265733937	-0.9427646265733937
69	Clostridium_innocuum_I46	L-Glutamate-e0	Microbe	-0.9999999999999989	L-Glutamate-e0	1	0.9999999999999989	-1.0	0.9999999999999994	-0.9999999999999994
70	Clostridium_innocuum_I46	D-Glucose-e0	Microbe	-0.9999999999999996	D-Glucose-e0	1	0.9999999999999996	-1.0	0.9999999999999998	-0.9999999999999998
72	Clostridium_innocuum_I46	Mn2+-e0	Microbe	-0.0005187381050639217	L-Glutamate-e0	0	0.0005187381050639217	-1.0	0.022775822818592563	-0.022775822818592563
73	Clostridium_innocuum_I46	Mn2+-e0	Microbe	-0.003890535787980032	D-Glucose-e0	0	0.003890535787980032	-1.0	0.062374159617425165	-0.062374159617425165
74	Clostridium_innocuum_I46	Mn2+-e0	Microbe	-0.001426529788925239	L-Aspartate-e0	0	0.001426529788925239	-1.0	0.037769429290435926	-0.037769429290435926
75	Clostridium_innocuum_I46	Mn2+-e0	Microbe	-0.0016210565783246844	L-Threonine-e0	0	0.0016210565783246844	-1.0	0.04026234690532439	-0.04026234690532439
77	Clostridium_innocuum_I46	Mn2+-e0	Microbe	0.0011023184732620143	Spermidine-e0	0	0.0011023184732620143	1.0	0.03320118180520107	0.03320118180520107
