	0.0000-0.0000	0.0000-0.0020	0.0067-0.0071	0.0078-0.0078	0.0078-0.0083	0.0083-0.0084	0.0084-0.0085	0.0085-0.0252	0.0253-0.0410	0.0410-0.0410	0.0410-0.0645	0.0672-0.0737	0.0737-0.0738	0.0846-0.0870	0.0870-0.1291	0.1291-0.1309	0.1411-0.1441	0.1441-0.1447	0.1447-0.1448	0.1448-0.1540	0.1540-0.1542	0.1542-0.2029	0.2029-0.2314	0.2328-0.2328	0.2328-0.3177	0.3177-0.3426	0.3426-0.3427	0.3458-0.3459	0.3459-0.3834	0.3834-0.4375	0.4375-0.4418	0.4421-0.5090	0.5090-0.5090	0.5090-0.5557	0.5557-0.5557	0.5557-0.5563	0.5563-0.5570	0.6530-0.6545	0.6545-0.6673	0.6673-0.7092	0.7092-0.7502	0.7502-0.7508	0.7508-0.7552	0.7552-0.7552	0.7552-0.7553	0.7553-0.7820	0.7911-0.7912	0.7912-0.7913	0.7913-0.7913	0.7996-0.7998	0.8126-0.8385	0.8385-0.8385	0.8385-0.8391	0.8391-0.8431	0.8431-0.8431	0.8431-0.8437	0.8443-0.8444	0.8444-0.8725	0.8725-0.8725	0.8728-0.8738	0.8739-0.8739	0.8739-0.8748	0.8748-0.9003	0.9003-0.9741	0.9741-1.0534	1.0534-1.0589	1.0840-1.0840	1.0840-1.0842	1.0842-1.2900	1.2900-1.3024	1.3024-1.3024	1.3024-2.4061	2.4061-3.5306	3.5308-3.6619	3.6619-6.9190	6.9192-6.9193	6.9196-9.0336	9.0336-9.5366	9.5366-20.0000	Source	Target
Flavonifractor_plautii_YL31##Cl--e0##Microbe	-0.9241112603155079	-0.9241112603158416	-0.9241112603243321	-0.9241112603243321	-0.9241112603243321	-0.9241112603243321	-0.9241112603251138	-0.9241112603252071	-0.9241112603262231	-0.9241112603190857	-0.9241112603208509	-0.9241112603208509	-0.9241112603092291	-0.9241112603197165	-0.9241112603198923	-0.9241112603198923	-0.9241112603240365	-0.9241112603255968	-0.9241112603348915	-0.9241112603278145	-0.9241112603278153	-0.9241112603278706	-0.9241112603278706	-0.9241112603268217	-0.9241112603278885	-0.9241112603278885	-0.9241112603278885	-0.9241112603278885	-0.9241112603278885	-0.924111260329129	-0.9241112603253601	-0.9241112603276811	-0.9241112603276811	-0.9241112603276811	-0.9241112603276811	-0.9241112603276811	-0.9241112603276811	-0.9241112603276811	-0.9241112603276811	-0.9241112603268077	-0.9241112603221305	-0.9241112603292657	-0.9241112603291394	-0.9241112603294401	-0.9241112603267804	-0.9241112603292968	-0.924111260326686	-0.9241112603282616	-0.9241112603276709	-0.924111260328534	-0.924111260328534	-0.924111260328534	-0.924111260328534	-0.924111260328534	-0.924111260328534	-0.924111260328534	-0.924111260328534	-0.924111260328534	-0.92411126032339	-0.9241112603270576	-0.9241112603276034	-0.9241112603279219	-0.9241112603240647	-0.9241112603239882	-0.9241112603239882	-0.924111260319148	-0.9241112603209943	-0.9241112603200768	-0.924111260312426	-0.9241112603192835	-0.9241112603231789	-0.9241112603210624	-0.9241112603210624	-0.9241112603217448	-0.9241112603221262	-0.9241112603271331	-0.9241112603240694	-0.9241112603240808	-0.9241112603240808	Flavonifractor_plautii_YL31	Cl--e0
Akkermansia_muciniphilaYL44##L-Alanine-e0##Microbe	164.6969236487934	164.6969236486832	164.6969236485701	164.69692365078518	164.6969236433621	164.69692364883522	164.69692364883522	164.69692364883522	164.69692364883522	164.69692364883522	164.69692364883522	164.6969236485621	164.6969236485621	164.6969236485621	164.6969236485621	601.9958427786041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-625.5703717075337	-625.5703717068284	-625.5703717068284	-625.5703717068284	-625.5703717068284	-625.5703717068284	-625.5703717068284	-625.5703717068284	-625.5703717068284	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999992	-1.0000000000000004	-0.9999999999999999	-0.9999999999999987	-0.9999999999999982	-0.9999999999999991	-0.9999999999999998	-1.0	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000004	Akkermansia_muciniphilaYL44	L-Alanine-e0
Akkermansia_muciniphilaYL44##L-Threonine-e0##Microbe	-74.9931301135713	-74.99313011352243	-74.99313011330783	-74.99313011453215	-74.9931301111029	-74.99313011372786	-74.99313011372786	-74.99313011372786	-74.99313011372786	-74.99313011372786	-74.99313011372786	-74.99313011359052	-74.99313011359052	-74.99313011359052	-74.99313011359052	-74.99313011388713	-74.99313011409167	-74.99313011409167	-74.99313011409167	-74.99313011409167	-74.99313011409167	-74.99313011409167	-74.99313011398685	-74.99313011398685	-74.99313011398685	-74.99313011404693	-74.99313011403868	-74.99313011400284	-74.99313011400362	-74.99313011400362	-74.99313011400362	-74.99313011400362	-5570.914550672389	-75.99313011412613	-75.99313011396931	-75.99313011405418	-75.99313011405623	-75.99313011416722	-75.99313011401331	-75.99313011401331	-75.99313011401331	-75.99313011401331	-75.99313011401331	-75.99313011401331	-75.99313011401331	-75.99313011401331	-75.99313011389873	-75.99313011389873	-75.99313011389873	-75.99313011390564	-75.99313011436149	4272.842667652111	-74.99313011433544	-74.9931301143012	-74.99313011390548	-74.99313011395536	-74.99313011401846	-74.99313011398428	-74.99313011398428	-74.99313011398428	-74.99313011398428	-74.99313011398428	-74.99313011398428	-74.99313011398428	-74.99313011398637	-74.99313011398637	-74.99313011398637	-74.99313011398637	-74.99313011398637	-74.99313011398637	-74.99313011398637	-74.99313011398637	-74.99313011398712	-74.99313011398712	-74.99313011398712	-74.99313011398712	-74.99313011398712	-74.99313011398712	-75.52281837599442	Akkermansia_muciniphilaYL44	L-Threonine-e0
Akkermansia_muciniphilaYL44##Sulfate-e0##Microbe	-0.9241112603195364	-0.9241112603190602	-0.9241112603137879	-0.9241112603339	-0.9241112602957402	-0.9241112603185913	-0.9241112603185913	-0.9241112603185913	-0.9241112603185913	-0.9241112603185913	-0.9241112603185913	-0.9241112603189174	-0.9241112603189174	-0.9241112603189174	-0.9241112603189174	-0.9241112603198557	-0.9241112603204672	-0.9241112603204672	-0.9241112603204672	-0.9241112603204672	-0.9241112603204672	-0.9241112603204672	-0.9241112603195736	-0.9241112603195736	-0.9241112603195736	-0.9241112603201971	-0.9241112603207075	-0.9241112603212231	-0.9241112603211745	-0.9241112603211745	-0.9241112603211745	-0.9241112603211745	-0.9241112603256914	-0.9241112603208259	-0.9241112603194579	-0.9241112603196524	-0.924111260319659	-0.9241112603191595	-0.9241112603200062	-0.9241112603200062	-0.9241112603200062	-0.9241112603200062	-0.9241112603200062	-0.9241112603200062	-0.9241112603200062	-0.9241112603200062	-0.9241112603193982	-0.9241112603193982	-0.9241112603193982	-0.9241112603188072	-0.9241112603216021	-0.9241112603178306	-0.9241112603219432	-0.9241112603227887	-0.9241112603192584	-0.9241112603187084	-0.9241112603186964	-0.9241112603185588	-0.9241112603185588	-0.9241112603185588	-0.9241112603185588	-0.9241112603185588	-0.9241112603185588	-0.9241112603185588	-0.9241112603204606	-0.9241112603204606	-0.9241112603204606	-0.9241112603204606	-0.9241112603204606	-0.9241112603204606	-0.9241112603204606	-0.9241112603204606	-0.9241112603204259	-0.9241112603204259	-0.9241112603204259	-0.9241112603204259	-0.9241112603204259	-0.9241112603204259	-0.9241112603204519	Akkermansia_muciniphilaYL44	Sulfate-e0
Akkermansia_muciniphilaYL44##Cl--e0##Microbe	-0.9241112603189167	-0.9241112603183909	-0.9241112603148338	-0.9241112603294572	-0.9241112602915057	-0.9241112603201405	-0.9241112603201405	-0.9241112603201405	-0.9241112603201405	-0.9241112603201405	-0.9241112603201405	-0.9241112603185017	-0.9241112603185017	-0.9241112603185017	-0.9241112603185017	-0.924111260321832	-0.9241112603241877	-0.9241112603241877	-0.9241112603241877	-0.9241112603241877	-0.9241112603241877	-0.9241112603241877	-0.9241112603230004	-0.9241112603230004	-0.9241112603230004	-0.9241112603236916	-0.9241112603237139	-0.9241112603231951	-0.9241112603232448	-0.9241112603232448	-0.9241112603232448	-0.9241112603232448	-0.9241112603263841	-0.9241112603234608	-0.9241112603217712	-0.9241112603230578	-0.9241112603230885	-0.9241112603238407	-0.9241112603223361	-0.9241112603223361	-0.9241112603223361	-0.9241112603223361	-0.9241112603223361	-0.9241112603223361	-0.9241112603223361	-0.9241112603223361	-0.92411126032098	-0.92411126032098	-0.92411126032098	-0.9241112603211148	-0.9241112603271119	-0.9241112603247773	-0.9241112603271351	-0.9241112603269188	-0.9241112603222208	-0.9241112603225802	-0.9241112603231649	-0.9241112603226771	-0.9241112603226771	-0.9241112603226771	-0.9241112603226771	-0.9241112603226771	-0.9241112603226771	-0.9241112603226771	-0.9241112603229986	-0.9241112603229986	-0.9241112603229986	-0.9241112603229986	-0.9241112603229986	-0.9241112603229986	-0.9241112603229986	-0.9241112603229986	-0.9241112603230253	-0.9241112603230253	-0.9241112603230253	-0.9241112603230253	-0.9241112603230253	-0.9241112603230253	-0.924111260323063	Akkermansia_muciniphilaYL44	Cl--e0
Akkermansia_muciniphilaYL44##Uracil##Microbe	-39.642230877545764	-39.642230877521015	-39.64223087739414	-39.64223087803544	-39.64223087623719	-39.64223087761125	-39.64223087761125	-39.64223087761125	-39.64223087761125	-39.64223087761125	-39.64223087761125	-39.64223087754201	-39.64223087754201	-39.64223087754201	-39.64223087754201	-39.642230877693514	-39.642230877799115	-39.642230877799115	-39.642230877799115	-39.642230877799115	-39.642230877799115	-39.642230877799115	-39.64223087774596	-39.64223087774596	-39.64223087774596	-39.64223087777875	-39.64223087777639	-39.64223087776086	-39.64223087776149	-39.64223087776149	-39.64223087776149	-39.64223087776149	-39.642230877844554	-39.64223087776565	-39.64223087771035	-39.64223087774812	-39.642230877748695	-39.64223087778765	-39.64223087772199	-39.64223087772199	-39.64223087772199	-39.64223087772199	-39.64223087772199	-39.64223087772199	-39.64223087772199	-39.64223087772199	-39.64223087765924	-39.64223087765924	-39.64223087765924	-39.64223087766503	-39.64223087792094	-39.642230877865266	-39.64223087792701	-39.64223087791331	-39.642230877707945	-39.64223087772948	-39.64223087775599	-39.64223087774141	-39.64223087774141	-39.64223087774141	-39.64223087774141	-39.64223087774141	-39.64223087774141	-39.64223087774141	-39.64223087774514	-39.64223087774514	-39.64223087774514	-39.64223087774514	-39.64223087774514	-39.64223087774514	-39.64223087774514	-39.64223087774514	-39.64223087774573	-39.64223087774573	-39.64223087774573	-39.64223087774573	-39.64223087774573	-39.64223087774573	-39.74524568324587	Akkermansia_muciniphilaYL44	Uracil
Flavonifractor_plautii_YL31##D-Glucose-e0##Microbe	-8.740871282624706	-8.74087128262404	-8.740871282650623	-8.740871282650623	-8.740871282650623	-8.740871282650623	-8.740871282649426	-8.740871282647026	-8.740871282658043	-8.740871282611394	-8.740871282617183	-8.740871282617183	-8.740871282479043	-8.740871282614687	-8.740871282607852	-8.740871282607852	-8.740871282620589	-8.740871282645696	-8.740871282724104	-8.740871282673561	-8.740871282677276	-8.740871282682155	-8.740871282682155	-8.7408712826752	-8.740871282684795	-8.740871282684795	-8.740871282684795	-8.740871282684795	-8.740871282684795	-8.74087128268529	-8.7408712826597	-8.74087128268128	-8.74087128268128	-8.74087128268128	-8.74087128268128	-8.74087128268128	-8.74087128268128	-8.74087128268128	-8.74087128268128	-8.740871282684534	-8.74087128265036	-8.740871282690835	-8.740871282688715	-8.740871282694275	-8.74087128268208	-8.740871282695649	-8.740871282675425	-8.740871282692465	-8.740871282683488	-8.740871282690202	-8.740871282690202	-8.740871282690202	-8.740871282690202	-8.740871282690202	-8.740871282690202	-8.740871282690202	-8.740871282690202	-8.740871282690202	-8.740871282647143	-8.740871282682988	-8.740871282669959	-8.740871282665562	-8.740871282652641	-377.64975095410176	-377.64975095410176	-377.64975095261815	-0.9999999999999989	-0.9999999999999989	-0.9999999999999991	-0.9999999999999982	-1.0000000000000004	-1.0000000000000007	-1.0000000000000007	-0.9999999999999996	-1.0000000000000002	-1.0000000000000029	-0.9999999999999987	-0.9999999999999993	-0.9999999999999993	Flavonifractor_plautii_YL31	D-Glucose-e0
Flavonifractor_plautii_YL31##Mg-e0##Microbe	-0.9241112603188615	-0.9241112603192382	-0.924111260324291	-0.924111260324291	-0.924111260324291	-0.924111260324291	-0.9241112603248394	-0.9241112603244105	-0.9241112603268682	-0.9241112603207394	-0.9241112603198071	-0.9241112603198071	-0.9241112603101872	-0.924111260319019	-0.9241112603196149	-0.9241112603196149	-0.9241112603200101	-0.9241112603263691	-0.9241112603338154	-0.9241112603285371	-0.9241112603290378	-0.9241112603263296	-0.9241112603263296	-0.9241112603283035	-0.9241112603288124	-0.9241112603288124	-0.9241112603288124	-0.9241112603288124	-0.9241112603288124	-0.9241112603284595	-0.9241112603260969	-0.9241112603276513	-0.9241112603276513	-0.9241112603276513	-0.9241112603276513	-0.9241112603276513	-0.9241112603276513	-0.9241112603276513	-0.9241112603276513	-0.9241112603269642	-0.9241112603221838	-0.9241112603291465	-0.9241112603295533	-0.9241112603295463	-0.9241112603269673	-0.9241112603291971	-0.924111260327117	-0.9241112603286635	-0.9241112603278965	-0.9241112603287185	-0.9241112603287185	-0.9241112603287185	-0.9241112603287185	-0.9241112603287185	-0.9241112603287185	-0.9241112603287185	-0.9241112603287185	-0.9241112603287185	-0.9241112603236636	-0.9241112603276331	-0.9241112603278157	-0.9241112603283059	-0.9241112603249151	-0.9241112603246264	-0.9241112603246264	-0.9241112603195185	-0.9241112603217096	-0.9241112603199019	-0.9241112603120712	-0.9241112603197755	-0.9241112603233242	-0.9241112603212843	-0.9241112603212843	-0.9241112603211412	-0.9241112603223253	-0.9241112603259186	-0.9241112603243765	-0.9241112603231902	-0.9241112603231902	Flavonifractor_plautii_YL31	Mg-e0
Flavonifractor_plautii_YL31##Ca2+-e0##Microbe	-0.9241112603160844	-0.9241112603164311	-0.9241112603214081	-0.9241112603214081	-0.9241112603214081	-0.9241112603214081	-0.9241112603216689	-0.9241112603217616	-0.9241112603228917	-0.9241112603157587	-0.9241112603208395	-0.9241112603208395	-0.9241112603062618	-0.9241112603172852	-0.9241112603171119	-0.9241112603171119	-0.9241112603180398	-0.9241112603216226	-0.92411126032918	-0.9241112603243552	-0.9241112603243162	-0.9241112603244408	-0.9241112603244408	-0.9241112603235869	-0.9241112603246483	-0.9241112603246483	-0.9241112603246483	-0.9241112603246483	-0.9241112603246483	-0.9241112603256806	-0.924111260321966	-0.9241112603244338	-0.9241112603244338	-0.9241112603244338	-0.9241112603244338	-0.9241112603244338	-0.9241112603244338	-0.9241112603244338	-0.9241112603244338	-0.9241112603233119	-0.9241112603199172	-0.9241112603253695	-0.9241112603256558	-0.9241112603258343	-0.9241112603234328	-0.9241112603253422	-0.9241112603214802	-0.9241112603235901	-0.9241112603255762	-0.9241112603264201	-0.9241112603264201	-0.9241112603264201	-0.9241112603264201	-0.9241112603264201	-0.9241112603264201	-0.9241112603264201	-0.9241112603264201	-0.9241112603264201	-0.9241112603172837	-0.9241112603240603	-0.9241112603245826	-0.9241112603229537	-0.9241112603224103	-0.9241112603210287	-0.9241112603210287	-0.9241112603179253	-0.9241112603198628	-0.9241112603181298	-0.9241112603079725	-0.9241112603171641	-0.9241112603207597	-0.924111260317509	-0.924111260317509	-0.9241112603176743	-0.9241112603182046	-0.9241112603250594	-0.9241112603191286	-0.9241112603196415	-0.9241112603196415	Flavonifractor_plautii_YL31	Ca2+-e0
Akkermansia_muciniphilaYL44##D-Glucose-e0##Microbe	-970.7855646001217	-970.7957827010308	-383.2986449313923	-2983.7363710065356	-7383.681938453342	-584.5389395923131	-584.5389395923131	-584.5389395923131	-584.5389395923131	-584.5389395923131	-584.5389395923131	-584.5389395913958	-584.5389395913958	-584.5389395913958	-584.5389395913958	-147.24002046392127	53.42526046241672	53.42526046241672	53.42526046241672	53.42526046241672	53.42526046241672	53.42526046241672	-97.95776792819633	-97.95776792819633	-97.95776792819633	-1.0000000000000007	-1.0000000000000007	-1.0000000000000004	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.000000000000001	-1.0000000000000009	-0.9999999999999993	-1.0000000000000007	-0.9999999999999996	-1.000000000000001	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-1.0	-1.0	-1.0	-1.0000000000000002	-1.0000000000000004	-1.0000000000000007	-1.0000000000000002	-1.0	-0.9999999999999997	-0.9999999999999993	-1.0000000000000002	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000004	Akkermansia_muciniphilaYL44	D-Glucose-e0
Flavonifractor_plautii_YL31##O2-e0##Microbe	-1.0000000000000009	-1.000000000000001	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000004	-1.0000000000000002	-0.9999999999999996	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.999999999999999	-1.0000000000000004	-0.9999999999999996	-0.9999999999999996	-0.9999999999999999	-0.9999999999999992	-1.0	-1.0	-0.9999999999999999	-0.9999999999999992	-0.9999999999999992	-0.9999999999999991	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0000000000000013	-0.9999999999999997	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-1.0000000000000009	-0.9999999999999983	-1.0000000000000004	-1.0000000000000007	-0.9999999999999991	-0.9999999999999976	-1.0000000000000002	-1.0000000000000004	-1.0000000000000004	-1.0000000000000009	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.0000000000000007	-1.0000000000000002	-0.9999999999999996	-0.9999999999999992	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.0000000000000002	-1.0000000000000018	-0.9999999999999996	-0.9999999999999992	-1.0000000000000009	-0.9999999999999994	769.4522335196164	769.4522335196164	770.4522335202298	770.4522335203222	-819.8793251425335	770.70223352175	769.2022335218139	769.2022335218139	Flavonifractor_plautii_YL31	O2-e0
Flavonifractor_plautii_YL31##PAN##Microbe	-1.0000000000032216	-1.0000000000035478	-0.9999999999778466	-0.9999999999778466	-0.9999999999778466	-0.9999999999778466	-0.9999999999751841	-0.9999999999750407	-0.999999999976559	-0.9999999999726411	-0.9999999999886484	-0.9999999999886484	-0.9999999999747857	-0.9999999999776721	-0.9999999999776897	-0.9999999999776897	-0.9999999999264625	-0.9999999999741086	-0.9999999999714173	-0.9999999999808256	-0.999999999981061	-0.9999999999805151	-0.9999999999805151	-0.9999999999803855	-0.9999999999812217	-0.9999999999812217	-0.9999999999812217	-0.9999999999812217	-0.9999999999812217	-0.999999999982478	-0.9999999999764972	-0.9999999999828793	-0.9999999999828793	-0.9999999999828793	-0.9999999999828793	-0.9999999999828793	-0.9999999999828793	-0.9999999999828793	-0.9999999999828793	-0.9999999999817091	-0.9999999999825752	-0.9999999999813336	-0.9999999999818007	-0.9999999999813658	-0.9999999999818722	-0.9999999999815835	-0.9999999999789874	-0.9999999999830094	-0.9999999999810332	-0.9999999999828086	-0.9999999999828086	-0.9999999999828086	-0.9999999999828086	-0.9999999999828086	-0.9999999999828086	-0.9999999999828086	-0.9999999999828086	-0.9999999999828086	-0.9999999999747037	-0.9999999999855985	-0.9999999999860975	-0.9999999999814266	-0.9999999999816426	-0.9999999999805779	-0.9999999999805779	-0.9999999999910509	-0.9999999999775366	-0.999999999968827	-0.9999999999583844	-0.9999999999683503	-0.9999999999857765	-0.9999999999702874	-0.9999999999702874	-0.9999999999699212	-0.99999999996928	-0.9999999999901719	-0.9999999999701366	-0.9999999999704453	-0.9999999999704453	Flavonifractor_plautii_YL31	PAN
Flavonifractor_plautii_YL31##Fe2+-e0##Microbe	-1.9241112603030954	-1.9241112603065864	-1.9241112603569384	-1.9241112603569384	-1.9241112603569384	-1.9241112603569384	-1.9241112603567498	-1.924111260353446	-1.9241112603692951	-1.9241112603245558	-1.9241112603243773	-1.9241112603243773	-1.9241112602753108	-1.9241112603306822	-1.9241112603287647	-1.9241112603287647	-1.9241112603614106	-1.9241112603545025	-1.924111260366607	-1.924111260372206	-1.924111260365484	-1.9241112603557569	-1.9241112603557569	-1.9241112603599269	-1.9241112603641062	-1.9241112603641062	-1.9241112603641062	-1.9241112603641062	-1.9241112603641062	-1.9241112603637365	-1.9241112603543842	-1.9241112603648072	-1.9241112603648072	-1.9241112603648072	-1.9241112603648072	-1.9241112603648072	-1.9241112603648072	-1.9241112603648072	-1.9241112603648072	-1.9241112603645034	-1.9241112603449206	-1.9241112603700232	-1.9241112603693593	-1.9241112603697161	-1.9241112603602741	-1.9241112603578292	-1.92411126036481	-1.9241112603701258	-1.9241112603571087	-1.9241112603590438	-1.9241112603590438	-1.9241112603590438	-1.9241112603590438	-1.9241112603590438	-1.9241112603590438	-1.9241112603590438	-1.9241112603590438	-1.9241112603590438	-1.924111260350691	-1.9241112603592772	-1.9241112603678574	-1.924111260372041	-1.9241112603460264	-1.9241112603566812	-1.9241112603566812	-1.9241112603237778	-1.924111260334887	-1.9241112603357582	-1.9241112603057002	-1.9241112603214454	-1.9241112603486787	-1.9241112603530186	-1.9241112603530186	-1.9241112603476707	-1.9241112603461408	-1.924111260359203	-1.9241112603626802	-1.9241112603742336	-1.9241112603742336	Flavonifractor_plautii_YL31	Fe2+-e0
Flavonifractor_plautii_YL31##K+-e0##Microbe	-0.9241112603167726	-0.9241112603170248	-0.9241112603246194	-0.9241112603246194	-0.9241112603246194	-0.9241112603246194	-0.9241112603252525	-0.9241112603252463	-0.9241112603262597	-0.9241112603188489	-0.9241112603235785	-0.9241112603235785	-0.9241112603113601	-0.9241112603200592	-0.9241112603205661	-0.9241112603205661	-0.9241112603251	-0.9241112603258271	-0.9241112603347702	-0.9241112603281302	-0.9241112603284249	-0.9241112603283755	-0.9241112603283755	-0.9241112603276709	-0.9241112603288033	-0.9241112603288033	-0.9241112603288033	-0.9241112603288033	-0.9241112603288033	-0.9241112603297141	-0.9241112603259163	-0.9241112603281547	-0.9241112603281547	-0.9241112603281547	-0.9241112603281547	-0.9241112603281547	-0.9241112603281547	-0.9241112603281547	-0.9241112603281547	-0.9241112603275123	-0.924111260322477	-0.9241112603297716	-0.9241112603300867	-0.9241112603289139	-0.9241112603278819	-0.9241112603295105	-0.924111260327796	-0.924111260328913	-0.9241112603271215	-0.9241112603280734	-0.9241112603280734	-0.9241112603280734	-0.9241112603280734	-0.9241112603280734	-0.9241112603280734	-0.9241112603280734	-0.9241112603280734	-0.9241112603280734	-0.9241112603250573	-0.92411126032831	-0.9241112603281711	-0.9241112603303819	-0.9241112603256955	-0.9241112603243278	-0.9241112603243278	-0.9241112603204596	-0.9241112603212414	-0.9241112603194931	-0.9241112603144133	-0.9241112603219389	-0.924111260325165	-0.924111260323522	-0.924111260323522	-0.9241112603222676	-0.9241112603249033	-0.9241112603268272	-0.9241112603260854	-0.924111260325391	-0.924111260325391	Flavonifractor_plautii_YL31	K+-e0
Akkermansia_muciniphilaYL44##Mg-e0##Microbe	-0.9241112603185616	-0.9241112603180374	-0.9241112603160299	-0.9241112603284029	-0.9241112602991429	-0.9241112603209751	-0.9241112603209751	-0.9241112603209751	-0.9241112603209751	-0.9241112603209751	-0.9241112603209751	-0.9241112603189525	-0.9241112603189525	-0.9241112603189525	-0.9241112603189525	-0.9241112603224301	-0.9241112603247368	-0.9241112603247368	-0.9241112603247368	-0.9241112603247368	-0.9241112603247368	-0.9241112603247368	-0.9241112603236012	-0.9241112603236012	-0.9241112603236012	-0.9241112603243246	-0.9241112603239297	-0.9241112603237062	-0.9241112603237378	-0.9241112603237378	-0.9241112603237378	-0.9241112603237378	-0.9241112603236658	-0.9241112603240836	-0.9241112603225681	-0.9241112603235281	-0.9241112603235517	-0.9241112603246042	-0.924111260323028	-0.924111260323028	-0.924111260323028	-0.924111260323028	-0.924111260323028	-0.924111260323028	-0.924111260323028	-0.924111260323028	-0.9241112603215842	-0.9241112603215842	-0.9241112603215842	-0.9241112603217854	-0.9241112603277173	-0.9241112603277218	-0.9241112603278857	-0.9241112603272539	-0.924111260322263	-0.9241112603233657	-0.9241112603241107	-0.9241112603235992	-0.9241112603235992	-0.9241112603235992	-0.9241112603235992	-0.9241112603235992	-0.9241112603235992	-0.9241112603235992	-0.924111260323524	-0.924111260323524	-0.924111260323524	-0.924111260323524	-0.924111260323524	-0.924111260323524	-0.924111260323524	-0.924111260323524	-0.9241112603235625	-0.9241112603235625	-0.9241112603235625	-0.9241112603235625	-0.9241112603235625	-0.9241112603235625	-0.9241112603236002	Akkermansia_muciniphilaYL44	Mg-e0
Akkermansia_muciniphilaYL44##Ca2+-e0##Microbe	-0.924111260318052	-0.9241112603175943	-0.9241112603148506	-0.9241112603287486	-0.9241112602891269	-0.9241112603200629	-0.9241112603200629	-0.9241112603200629	-0.9241112603200629	-0.9241112603200629	-0.9241112603200629	-0.9241112603184011	-0.9241112603184011	-0.9241112603184011	-0.9241112603184011	-0.9241112603219638	-0.9241112603243201	-0.9241112603243201	-0.9241112603243201	-0.9241112603243201	-0.9241112603243201	-0.9241112603243201	-0.9241112603229266	-0.9241112603229266	-0.9241112603229266	-0.9241112603236781	-0.92411126032406	-0.9241112603230491	-0.9241112603230288	-0.9241112603230288	-0.9241112603230288	-0.9241112603230288	-0.9241112603277871	-0.9241112603239464	-0.9241112603222174	-0.9241112603230527	-0.9241112603230435	-0.924111260324136	-0.9241112603225005	-0.9241112603225005	-0.9241112603225005	-0.9241112603225005	-0.9241112603225005	-0.9241112603225005	-0.9241112603225005	-0.9241112603225005	-0.9241112603209377	-0.9241112603209377	-0.9241112603209377	-0.9241112603210854	-0.9241112603276849	-0.9241112603241822	-0.9241112603279605	-0.9241112603274397	-0.9241112603228531	-0.9241112603226416	-0.9241112603233983	-0.9241112603230784	-0.9241112603230784	-0.9241112603230784	-0.9241112603230784	-0.9241112603230784	-0.9241112603230784	-0.9241112603230784	-0.9241112603233441	-0.9241112603233441	-0.9241112603233441	-0.9241112603233441	-0.9241112603233441	-0.9241112603233441	-0.9241112603233441	-0.9241112603233441	-0.9241112603232255	-0.9241112603232255	-0.9241112603232255	-0.9241112603232255	-0.9241112603232255	-0.9241112603232255	-0.9241112603233219	Akkermansia_muciniphilaYL44	Ca2+-e0
