	0.0000-0.0000	0.0000-0.0020	0.0067-0.0071	0.0078-0.0078	0.0078-0.0083	0.0083-0.0084	0.0084-0.0085	0.0085-0.0252	0.0253-0.0410	0.0410-0.0410	0.0410-0.0645	0.0672-0.0737	0.0737-0.0738	0.0846-0.0870	0.0870-0.1291	0.1291-0.1309	0.1411-0.1441	0.1441-0.1447	0.1447-0.1448	0.1448-0.1540	0.1540-0.1542	0.1542-0.2029	0.2029-0.2314	0.2328-0.2328	0.2328-0.3177	0.3177-0.3426	0.3426-0.3427	0.3458-0.3459	0.3459-0.3834	0.3834-0.4375	0.4375-0.4418	0.4421-0.5090	0.5090-0.5090	0.5090-0.5557	0.5557-0.5557	0.5557-0.5563	0.5563-0.5570	0.6530-0.6545	0.6545-0.6673	0.6673-0.7092	0.7092-0.7502	0.7502-0.7508	0.7508-0.7552	0.7552-0.7552	0.7552-0.7553	0.7553-0.7820	0.7911-0.7912	0.7912-0.7913	0.7913-0.7913	0.7996-0.7998	0.8126-0.8385	0.8385-0.8385	0.8385-0.8391	0.8391-0.8431	0.8431-0.8431	0.8431-0.8437	0.8443-0.8444	0.8444-0.8725	0.8725-0.8725	0.8728-0.8738	0.8739-0.8739	0.8739-0.8748	0.8748-0.9003	0.9003-0.9741	0.9741-1.0534	1.0534-1.0589	1.0840-1.0840	1.0840-1.0842	1.0842-1.2900	1.2900-1.3024	1.3024-1.3024	1.3024-2.4061	2.4061-3.5306	3.5308-3.6619	3.6619-6.9190	6.9192-6.9193	6.9196-9.0336	9.0336-9.5366	9.5366-20.0000	Source	Target
Flavonifractor_plautii_YL31##XAN-e0##Microbe##Puryvate	0.0	-0.29411764705820626	2.99999999999875	2.99999999999875	2.99999999999875	2.99999999999875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666676197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2499999999990436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	XAN-e0
Flavonifractor_plautii_YL31##Acetate-e0##Microbe##Putrescine-e0	0.0	0.058823529412733805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9999999999942121	0.9999999999962744	0.9999999999962744	-1.9999999999683267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4999999999996556	-0.4999999999996556	-0.08333333333371219	1.0000000000024831	1.0000000000024831	1.0000000000024831	1.0000000000024831	1.0000000000024831	0.0	2.0000000000006217	0.5000000000013405	0.5000000000013405	0.5000000000013405	0.5000000000013405	0.5000000000013405	0.5000000000013405	0.5000000000013405	0.5000000000013405	0.5000000000023977	0.0	0.0	0.0	0.0	0.0	0.0	1.500000000001855	-0.16666666666570892	1.0000000000019253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.00000000000663	0.0	0.0	0.0	Flavonifractor_plautii_YL31	Acetate-e0
Flavonifractor_plautii_YL31##Acetate-e0##Microbe##Spermidine-e0	0.0	-0.8235294117646438	1.9999999999995834	1.9999999999995834	1.9999999999995834	1.9999999999995834	1.0000000000010958	1.0000000000009315	0.6666666666663954	0.3333333333482768	0.9999999999853753	0.9999999999853753	0.0	2.0000000000007727	2.000000000000854	2.000000000000854	2.0000000000024323	0.0	2.0000000000131677	0.0	0.0	-1.500000000005682	-1.500000000005682	-0.2500000000050105	3.0000000000011298	3.0000000000011298	3.0000000000011298	3.0000000000011298	3.0000000000011298	0.0	6.000000000001461	1.4999999999969746	1.4999999999969746	1.4999999999969746	1.4999999999969746	1.4999999999969746	1.4999999999969746	1.4999999999969746	1.4999999999969746	1.5000000000002223	0.0	0.0	0.0	0.0	0.0	0.0	4.500000000002416	-0.5000000000059365	3.0000000000004916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.000000000002687	0.0	0.0	0.0	1.0000000000006513	1.0000000000006188	1.0000000000006188	1.0000000000006313	1.3333333333346624	2.000000000001219	3.999999999977731	1.9999999999994957	0.9999999999999578	2.0000000000014837	2.0000000000014837	2.000000000002584	2.000000000002656	4.00000000000162	2.0000000000020446	2.0000000000019753	2.0000000000019753	Flavonifractor_plautii_YL31	Acetate-e0
Flavonifractor_plautii_YL31##Acetate-e0##Microbe##Folate-e0	0.0	-3.4117647058835066	6.9999999999982965	6.9999999999982965	6.9999999999982965	6.9999999999982965	0.0	0.0	2.3333333333338957	8.666666666619262	-3.9999999999638747	-3.9999999999638747	15.999999999770536	1.9999999999956086	1.9999999999957254	1.9999999999957254	1.99999999999946	0.3333333333313937	3.00000000001338	0.0	0.0	2.499999999993887	2.499999999993887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5000000000068843	-0.5000000000080703	-0.5000000000078102	-0.5000000000079887	0.5000000000015832	0.5000000000014754	0.5000000000014754	0.49999999999778383	1.4999999999977636	3.4999999999897278	9.499999999895897	3.49999999998598	0.49999999999952505	3.4999999999920193	3.4999999999920193	3.499999999993584	3.499999999994068	-10.500000000042888	3.5000000000024123	0.0	0.0	Flavonifractor_plautii_YL31	Acetate-e0
Flavonifractor_plautii_YL31##Acetate-e0##Microbe##Riboflavin	0.0	1539.3941487576772	81.59383213982728	81.59383213982728	81.59383213982728	81.59383213982728	-94.98249372256427	-94.98249372256686	48.02847815201668	-1222.3054239609426	1316.3623802674927	1316.3623802674927	-2548.82340276193	-630.1946073270827	-630.1946073271903	-630.1946073271903	-630.1946073285544	499.06419612322713	-560.6451553920865	492.5528294632399	492.5528294632527	456.0583269280672	456.0583269280672	258.7611044823011	408.56865191755173	408.56865191755173	408.56865191755173	408.56865191755173	408.56865191755173	639.0437258493471	4.4567580683267405	480.39698390349173	480.39698390349173	480.39698390349173	480.39698390349173	480.39698390349173	480.39698390349173	480.39698390349173	480.39698390349173	480.39698390304966	85.90528004162547	639.0437258493735	639.043725849378	639.0437258494668	341.7449012225687	609.9417691276287	197.58104095423047	590.6459611970572	337.72688952955747	550.1119963956229	550.1119963956229	550.1119963956229	550.1119963956229	550.1119963956229	550.1119963956229	550.1119963956229	550.1119963956229	550.1119963956229	-722.2458554228477	550.1119963944683	550.1119963944386	550.1119963945335	-105.88804495428545	-105.88804495424647	-105.88804495424647	-105.88804495358258	-362.8212122558288	-872.7331514413689	-2318.3325690428373	-735.4281020233282	56.02413149487662	-735.4281020247375	-735.4281020247375	-734.9281020253468	-734.9281020254117	1399.9306428597197	-736.6781020269129	-731.4281020269997	-731.4281020269997	Flavonifractor_plautii_YL31	Acetate-e0
Flavonifractor_plautii_YL31##Acetate-e0##Microbe##Puryvate	0.0	-0.2941176470582143	2.9999999999995537	2.9999999999995537	2.9999999999995537	2.9999999999995537	0.0	0.0	0.3333333333333897	0.6666666666637618	0.0	0.0	0.9999999999875158	0.9999999999964575	0.9999999999964914	0.9999999999964914	0.9999999999974927	0.0	1.0000000000032623	0.0	0.0	-0.5000000000003856	-0.5000000000003856	-0.08333333333416294	1.0000000000018079	1.0000000000018079	1.0000000000018079	1.0000000000018079	1.0000000000018079	0.0	2.0000000000006155	0.5000000000006335	0.5000000000006335	0.5000000000006335	0.5000000000006335	0.5000000000006335	0.5000000000006335	0.5000000000006335	0.5000000000006335	0.500000000001559	0.0	0.0	0.0	0.0	0.0	0.0	1.5000000000015155	-0.16666666666673435	1.0000000000013014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.999999999997368	0.0	0.0	0.0	0.49999999999971845	0.4999999999996719	0.4999999999996719	0.49999999999949973	0.6666666666654403	0.9999999999960435	1.9999999999769962	0.9999999999958296	0.5000000000001732	0.9999999999967792	0.9999999999967792	0.999999999997285	0.9999999999974603	1.0000000000045521	0.9999999999975351	0.9999999999976493	0.9999999999976493	Flavonifractor_plautii_YL31	Acetate-e0
Flavonifractor_plautii_YL31##Fumarate-e0##Microbe##Riboflavin	0.0	25.591089365152964	25.591089365230953	25.591089365230953	25.591089365230953	25.591089365230953	25.591089365247136	25.591089365244148	25.59108936527224	25.591089365084038	25.591089365178878	25.591089365178878	25.591089364846678	25.591089365118062	25.591089365123477	25.591089365123477	25.591089365156883	25.591089365246276	3204.719143922812	45.125189350079495	45.12518935008988	45.12518935009266	45.12518935009266	68.17250433999976	45.125189350094615	45.125189350094615	45.125189350094615	45.125189350094615	45.125189350094615	45.12518935015907	45.12518934996523	45.125189350083716	45.125189350083716	45.125189350083716	45.125189350083716	45.125189350083716	45.125189350083716	45.125189350083716	45.125189350083716	45.12518935005096	834.1085970681887	-272.16829454024656	-272.1682945402706	-272.1682945402714	322.42935471105386	-229.7819627649844	-92.32838670724816	25.591089365337094	25.591089365327683	25.591089365353902	25.591089365353902	25.591089365353902	25.591089365353902	25.591089365353902	25.591089365353902	25.591089365353902	25.591089365353902	25.591089365353902	25.591089365190953	25.59108936530087	25.591089365278755	25.59108936530037	25.591089365239995	25.591089365232275	25.591089365232275	1860.4905682897668	1603.557400990093	1093.6454618014125	1093.6454617926072	2676.549928837136	697.9193450445446	1093.645461802559	1093.645461802559	1092.6454618034072	1092.6454618035548	25.591089365303766	25.59108936519401	25.591089365195767	25.591089365195767	Flavonifractor_plautii_YL31	Fumarate-e0
Flavonifractor_plautii_YL31##Succinate-e0##Microbe##Riboflavin	0.0	36.32516386067887	36.325163861031385	36.325163861031385	36.325163861031385	36.325163861031385	124.61332679223814	77.96586652963147	100.6170780068673	1370.9509801186723	101.61707800624808	101.61707800624808	3966.8028610177316	1089.3903583865692	1089.3903583867677	1089.3903583867677	-1149.2083712401654	-19.949567790099508	-4258.7869738666805	-45.99503443647773	-45.99503443649558	-9.5005319012835	-9.5005319012835	79.77753891399786	22.159251439094415	22.159251439094415	22.159251439094415	22.159251439094415	22.159251439094415	-93.07828552652846	224.21519836305168	-93.07828552641877	-93.07828552641877	-93.07828552641877	-93.07828552641877	-93.07828552641877	-93.07828552641877	-93.07828552641877	-93.07828552641877	-93.07828552632023	-93.07828552591576	-93.07828552652632	-93.07828552653079	-93.07828552654502	-93.07828552634378	-93.07828552654158	181.8288665882489	-54.01008555691664	-5.004467868903656	-58.10074458533634	-58.10074458533634	-58.10074458533634	-58.10074458533634	-58.10074458533634	-58.10074458533634	-58.10074458533634	-58.10074458533634	-58.10074458533634	-58.10074458501671	-58.10074458518328	-58.10074458519419	-58.10074458522534	-58.10074458507897	-58.10074458506124	-58.10074458506124	-58.10074458490416	-571.967079189018	320.3788143876966	681.7786687872288	-109.67356472596528	-109.67356472634921	-109.67356472612815	-109.67356472612815	-109.67356472621157	-109.67356472622626	-110.173564726688	-110.1735647263572	-108.67356472637866	-108.67356472637866	Flavonifractor_plautii_YL31	Succinate-e0
Flavonifractor_plautii_YL31##Butyrate-e0##Microbe##Putrescine-e0	0.0	0.02941176470624815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999972513	0.9999999999972513	0.9999999999881093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	Butyrate-e0
Flavonifractor_plautii_YL31##Butyrate-e0##Microbe##Spermidine-e0	0.0	-0.41176470588231867	1.0000000000017404	1.0000000000017404	1.0000000000017404	1.0000000000017404	0.5000000000021722	0.5000000000018138	0.6666666666696296	0.6666666666703585	0.9999999999890878	0.9999999999890878	0.9999999999861539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9999999999930536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	Butyrate-e0
Flavonifractor_plautii_YL31##Butyrate-e0##Microbe##Folate-e0	0.0	-1.2058823529415195	4.000000000006581	4.000000000006581	4.000000000006581	4.000000000006581	0.5000000000064279	0.500000000003165	-0.6666666666681679	-0.6666666666792627	-6.999999999973728	-6.999999999973728	-6.99999999991387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.999999999967678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	Butyrate-e0
Flavonifractor_plautii_YL31##Butyrate-e0##Microbe##Riboflavin	0.0	578.6743027942042	-150.22585551572817	-150.22585551572817	-150.22585551572817	-150.22585551572817	-238.51401844700027	-238.5140184470249	-310.01950438463876	-310.0195043823825	959.3143977324407	959.3143977324407	959.3143977207791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	722.7997088042283	-68.65252470870651	-68.65252470895614	-68.65252470880047	-68.65252470880047	-68.65252470884153	-68.65252470885758	-68.65252470918833	-68.65252470896202	-68.65252470896796	-68.65252470896796	Flavonifractor_plautii_YL31	Butyrate-e0
Flavonifractor_plautii_YL31##Butyrate-e0##Microbe##Puryvate	0.0	0.3529411764708085	2.0000000000019393	2.0000000000019393	2.0000000000019393	2.0000000000019393	0.5000000000013961	0.5000000000003292	0.3333333333331717	0.3333333333325762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.49999999999284195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	Butyrate-e0
Flavonifractor_plautii_YL31##CO2-e0##Microbe##Putrescine-e0	0.0	-0.941176470587247	-0.9999999999999793	-0.9999999999999793	-0.9999999999999793	-0.9999999999999793	-1.0000000000000107	-1.000000000000016	-1.0000000000000175	-0.9999999999998265	1.9999999999890865	1.9999999999890865	1.9999999999525069	-0.5000000000004123	-0.5000000000004822	-0.5000000000004822	-0.9999999999999829	-1.0000000000000038	-0.9999999999998944	-0.9999999999999389	-1.0000000000001361	-0.49999999999927885	-0.49999999999927885	-1.2500000000012803	-0.49999999999477146	-0.49999999999477146	-0.49999999999477146	-0.49999999999477146	-0.49999999999477146	-1.0000000000013083	0.0	-0.4999999999976686	-0.4999999999976686	-0.4999999999976686	-0.4999999999976686	-0.4999999999976686	-0.4999999999976686	-0.4999999999976686	-0.4999999999976686	-0.9999999999950654	-1.0000000000014628	-1.0000000000013802	-1.000000000001458	-1.0000000000015405	-1.0000000000013158	-1.0000000000014309	0.0	-0.666666666665363	-0.24999999999570033	-0.9999999999992933	-0.9999999999992933	-0.9999999999992933	-0.9999999999992933	-0.9999999999992933	-0.9999999999992933	-0.9999999999992933	-0.9999999999992933	-0.9999999999992933	-0.9999999999992573	-0.9999999999982466	-0.9999999999981584	-0.9999999999983445	-0.9999999999998448	-0.999999999999864	-0.999999999999864	-1.0000000000004092	-1.0000000000003302	-1.0000000000000353	-1.0000000000002283	-0.9999999999998457	-0.9999999999999899	-0.9999999999998281	-0.9999999999998281	-0.9999999999997781	-0.9999999999997917	0.0	-1.0000000000004508	-1.0000000000004594	-1.0000000000004594	Flavonifractor_plautii_YL31	CO2-e0
Flavonifractor_plautii_YL31##CO2-e0##Microbe##Spermidine-e0	0.0	-2.8235294117647745	0.0	0.0	0.0	0.0	-0.5000000000002875	-0.9999999999999148	-0.9999999999999024	-0.9999999999997832	0.0	0.0	0.0	-1.5000000000009075	-1.500000000000998	-1.500000000000998	1.000000000005068	-0.9999999999980298	1.0000000000292513	-3.0000000000125273	-3.0000000000133764	-1.5000000000111362	-1.5000000000111362	-3.75000000001564	-1.4999999999976532	-1.4999999999976532	-1.4999999999976532	-1.4999999999976532	-1.4999999999976532	-3.0000000000187668	0.0	-1.5000000000052287	-1.5000000000052287	-1.5000000000052287	-1.5000000000052287	-1.5000000000052287	-1.5000000000052287	-1.5000000000052287	-1.5000000000052287	-2.9999999999995963	-3.0000000000188747	-3.000000000018807	-3.0000000000187605	-3.0000000000189275	-3.0000000000143277	-3.0000000000184563	0.0	-2.0000000000088827	-0.7499999999987865	-3.0000000000117284	-3.0000000000117284	-3.0000000000117284	-3.0000000000117284	-3.0000000000117284	-3.0000000000117284	-3.0000000000117284	-3.0000000000117284	-3.0000000000117284	-3.0000000000032654	-5.000000000021319	-5.000000000020963	-5.0000000000216085	-2.0000000000013163	-2.000000000001268	-2.000000000001268	-2.0000000000012848	-2.3333333333353026	-1.5000000000000024	-1.9999999999980638	-1.0000000000002713	-1.4999999999995	-0.9999999999991391	-0.9999999999991391	-0.9999999999982073	-0.9999999999981354	0.0	-0.9999999999984813	-0.9999999999985156	-0.9999999999985156	Flavonifractor_plautii_YL31	CO2-e0
Flavonifractor_plautii_YL31##CO2-e0##Microbe##Folate-e0	0.0	-4.411764705883703	5.999999999996236	5.999999999996236	5.999999999996236	5.999999999996236	2.499999999998914	-1.999999999999983	-2.0000000000001883	-2.0000000000013025	-20.999999999895444	-20.999999999895444	-20.999999999655753	-3.999999999994025	-3.9999999999943356	-3.9999999999943356	2.99999999999856	1.3333333333344481	4.000000000029404	-2.00000000000864	-2.0000000000079177	-4.5000000000131015	-4.5000000000131015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000000080975	-3.000000000034287	-3.0000000000327156	-3.000000000033545	0.0	0.0	0.0	0.0	-0.9999999999972561	1.499999999999088	0.0	2.9999999999918225	1.5000000000000238	2.999999999995242	2.999999999995242	2.9999999999963043	2.9999999999967253	-4.00000000001634	3.00000000000204	0.0	0.0	Flavonifractor_plautii_YL31	CO2-e0
Flavonifractor_plautii_YL31##CO2-e0##Microbe##Riboflavin	0.0	1573.304045981872	115.50372936428344	115.50372936428344	115.50372936428344	115.50372936428344	27.21556643312979	-19.43189382950479	-19.431893829517723	-19.43189382931845	3788.569812517324	3788.569812517324	3788.5698124706273	911.1573098374786	911.1573098376683	911.1573098376683	-1327.4414197897827	-197.18261634018205	-1256.8919678607044	849.5040018503886	849.504001850385	885.9985043856688	885.9985043856688	782.2855869298651	885.9985043857291	885.9985043857291	885.9985043857291	885.9985043857291	885.9985043857291	1001.2360413525439	683.942557459098	842.5892994060516	842.5892994060516	842.5892994060516	842.5892994060516	842.5892994060516	842.5892994060516	842.5892994060516	842.5892994060516	1001.2360413502012	1001.2360413453912	1001.2360413525317	1001.236041352528	1001.2360413526662	703.9372167247723	978.0656777564393	703.1585256392741	860.3844937375251	771.2542522190516	930.5430823691214	930.5430823691214	930.5430823691214	930.5430823691214	930.5430823691214	930.5430823691214	930.5430823691214	930.5430823691214	930.5430823691214	930.5430823634596	2202.900934187744	2202.9009341872747	2202.900934187763	234.90081013979918	234.90081013974276	234.90081013974276	234.90081013880248	491.83397744102876	-145.55594654251541	215.84390786070915	-575.608325656076	-179.8822088973957	-575.6083256568426	-575.6083256568426	-576.6083256573079	-576.6083256573758	490.9460467843314	-576.1083256583527	-571.6083256584418	-571.6083256584418	Flavonifractor_plautii_YL31	CO2-e0
Flavonifractor_plautii_YL31##CO2-e0##Microbe##Puryvate	0.0	0.7058823529417854	3.999999999998962	3.999999999998962	3.999999999998962	3.999999999998962	2.4999999999996843	1.0000000000000053	0.9999999999999887	0.9999999999999326	0.0	0.0	0.0	0.5000000000051494	0.5000000000050887	0.5000000000050887	1.9999999999947002	0.9999999999997422	2.000000000007203	0.0	0.0	0.4999999999992912	0.4999999999992912	-0.2500000000025958	0.5000000000038093	0.5000000000038093	0.5000000000038093	0.5000000000038093	0.5000000000038093	0.0	1.0000000000067713	0.5000000000011732	0.5000000000011732	0.5000000000011732	0.5000000000011732	0.5000000000011732	0.5000000000011732	0.5000000000011732	0.5000000000011732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000052696	0.3333333333332135	0.7500000000029782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9999999999986916	-0.9999999999984669	-0.9999999999986467	0.5000000000005675	0.5000000000006652	0.5000000000006652	0.5000000000008933	0.33333333333491544	0.7499999999993552	0.5000000000021771	0.9999999999969901	0.7499999999994215	0.9999999999975139	0.9999999999975139	0.9999999999979106	0.9999999999980507	1.0000000000016516	0.9999999999981165	0.9999999999982123	0.9999999999982123	Flavonifractor_plautii_YL31	CO2-e0
Flavonifractor_plautii_YL31##H2-e0##Microbe##Putrescine-e0	0.0	0.11764705882533773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.999999999994794	0.9999999999968174	0.9999999999968174	3.9999999999378306	0.999999999999509	0.999999999999418	0.999999999999418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	H2-e0
Flavonifractor_plautii_YL31##H2-e0##Microbe##Spermidine-e0	0.0	-2.647058823529099	3.0000000000017533	3.0000000000017533	3.0000000000017533	3.0000000000017533	2.0000000000028306	1.0000000000029365	0.666666666668341	0.9999999999867552	0.9999999999875862	0.9999999999875862	1.9999999999285165	0.9999999999987389	0.9999999999986398	0.9999999999986398	6.000000000012243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9999999999992886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	H2-e0
Flavonifractor_plautii_YL31##H2-e0##Microbe##Folate-e0	0.0	-7.823529411766288	13.000000000006253	13.000000000006253	13.000000000006253	13.000000000006253	6.000000000007584	-2.9999999999952647	-2.6666666666675725	-8.999999999957254	-8.999999999969585	-8.999999999969585	-28.9999999995494	-8.999999999992857	-8.999999999993229	-8.999999999993229	4.999999999995795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.999999999973724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	H2-e0
Flavonifractor_plautii_YL31##H2-e0##Microbe##O2-e0	0.0	-1.9999999999989035	6.000000000002309	6.000000000002309	6.000000000002309	6.000000000002309	2.0000000000015756	-1.9999999999999838	-0.6666666666679081	0.0	0.0	0.0	1.999999999991995	0.0	0.0	0.0	-1.9999999999922042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9999999999992482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9999999999965565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	H2-e0
Flavonifractor_plautii_YL31##H2-e0##Microbe##Riboflavin	0.0	2813.3808174314186	-102.21981580553282	-102.21981580553282	-102.21981580553282	-102.21981580553282	-278.7961416680215	-372.09106219328567	-183.77766736468783	1086.5562347491543	1086.556234751677	1086.556234751677	4951.742017750976	1115.5458079183684	1115.5458079185848	1115.5458079185848	-3361.65165133755	27.124759013116545	27.124759013310904	27.124759013195774	27.12475901319656	27.124759013180146	27.124759013180146	27.12475901317615	27.124759013202677	27.124759013202677	27.124759013202677	27.124759013202677	27.124759013202677	27.12475901321966	27.12475901312624	27.12475901319338	27.12475901319338	27.12475901319338	27.12475901319338	27.12475901319338	27.12475901319338	27.12475901319338	27.12475901319338	27.124759013181674	27.124759013071962	27.124759013221368	27.124759013222004	27.124759013219677	-270.17406561218127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1582.9044670365843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	H2-e0
