	0.0000-0.0006	0.0022-0.0057	0.0057-0.0080	0.0080-0.0094	0.0098-0.0098	0.0111-0.0116	0.0116-0.0119	0.0128-0.0128	0.0130-0.2907	0.2923-0.5403	0.5403-0.5403	0.5403-0.5444	0.5445-0.5451	0.5451-0.6525	0.6525-0.6552	0.6552-0.6552	0.6552-0.6553	0.6553-0.6561	0.6561-0.7058	0.7058-0.7383	0.8625-0.9004	0.9004-0.9011	0.9011-0.9018	0.9018-0.9018	0.9018-0.9028	0.9028-0.9029	0.9029-0.9041	0.9041-0.9098	0.9098-16.6776	16.6776-20.0000	Source	Target
Acutalibacter_muris_KB1##Limosilactobacillus_reuteri_I49##PAN	-193.5922930351878	-193.59229303507473	-193.59229303583254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Acutalibacter_muris_KB1	Limosilactobacillus_reuteri_I49
Acutalibacter_muris_KB1##Limosilactobacillus_reuteri_I49##Riboflavin.Spermidine-e0.D-Glucose-e0.Thiamine	0.0	0.0	0.0	-241.26282805105149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Acutalibacter_muris_KB1	Limosilactobacillus_reuteri_I49
Acutalibacter_muris_KB1##Limosilactobacillus_reuteri_I49##Riboflavin.Thiamine	0.0	0.0	0.0	0.0	358.41581087025577	358.4158108768579	358.4158108832979	358.4158108906549	358.41581086848095	358.415810865112	358.4158108628942	358.4158108617288	358.41581086419114	358.4158108676975	358.4158108754974	358.41581086675785	358.41581086483524	0.0	182.14638543215642	182.14638543158185	182.14638543161254	182.14638543455976	182.14638543489278	182.14638542913127	182.1463854332119	182.14638543432147	0.0	0.0	0.0	0.0	Acutalibacter_muris_KB1	Limosilactobacillus_reuteri_I49
Acutalibacter_muris_KB1##Limosilactobacillus_reuteri_I49##Riboflavin.Spermidine-e0.Heme-e0.L-Asparagine-e0.L-Glutamine-e0.D-Glucose-e0.Thiamine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9477.057131731784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Acutalibacter_muris_KB1	Limosilactobacillus_reuteri_I49
Acutalibacter_muris_KB1##Limosilactobacillus_reuteri_I49##Riboflavin.L-Cysteine-e0.Spermidine-e0.Heme-e0.L-Asparagine-e0.Glycine-e0.L-Serine-e0.L-Glutamine-e0.Uracil-e0.D-Glucose-e0.Thiamine.L-Threonine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1312.1097178950931	0.0	0.0	0.0	Acutalibacter_muris_KB1	Limosilactobacillus_reuteri_I49
Acutalibacter_muris_KB1##Limosilactobacillus_reuteri_I49##Riboflavin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	235.14313896872886	235.14313896822844	170.61237462419822	Acutalibacter_muris_KB1	Limosilactobacillus_reuteri_I49
