	Source	Target	SourceType	Weight	Cofactor	Match	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
1	PAN	Limosilactobacillus_reuteri_I49	Metabolite	96.7961465171812	None	-1	96.7961465171812	1.0	9.838503266106141	9.838503266106141
13	Limosilactobacillus_reuteri_I49	Glycine-e0	Microbe	-4.000000000000592	O2-e0	0	4.000000000000592	-1.0	2.000000000000148	-2.000000000000148
15	Limosilactobacillus_reuteri_I49	Glycine-e0	Microbe	-1.0000000000046734	Thiamine	0	1.0000000000046734	-1.0	1.0000000000023366	-1.0000000000023366
16	Limosilactobacillus_reuteri_I49	Glycine-e0	Microbe	96.0635255718977	PAN	0	96.0635255718977	1.0	9.801200210785295	9.801200210785295
26	Limosilactobacillus_reuteri_I49	Phosphate-e0	Microbe	-129.86418562012176	PAN	0	129.86418562012176	-1.0	11.395796840068787	-11.395796840068787
37	Limosilactobacillus_reuteri_I49	L-Glutamate-e0	Microbe	1.0000000000032225	Folate-e0	0	1.0000000000032225	1.0	1.0000000000016112	1.0000000000016112
39	Limosilactobacillus_reuteri_I49	L-Glutamate-e0	Microbe	-68.8188762131833	PAN	0	68.8188762131833	-1.0	8.295714328084308	-8.295714328084308
46	Limosilactobacillus_reuteri_I49	D-Glucose-e0	Microbe	1.9999999999219058	Spermidine-e0	0	1.9999999999219058	1.0	1.4142135623454846	1.4142135623454846
51	Limosilactobacillus_reuteri_I49	D-Glucose-e0	Microbe	1.000000000006881	Pyruvate-e0	0	1.000000000006881	1.0	1.0000000000034404	1.0000000000034404
58	Limosilactobacillus_reuteri_I49	D-Glucose-e0	Microbe	1.0000000000097742	D-Mannose-e0	0	1.0000000000097742	1.0	1.000000000004887	1.000000000004887
59	Limosilactobacillus_reuteri_I49	D-Glucose-e0	Microbe	6.500000000060041	Melitose-e0	0	6.500000000060041	1.0	2.5495097568081673	2.5495097568081673
71	Limosilactobacillus_reuteri_I49	D-Glucose-e0	Microbe	15.5000000001715	Folate-e0	0	15.5000000001715	1.0	3.937003937027686	3.937003937027686
