	IntegralDiff	MaxDiff	MaxTime
1,2-Diacyl-sn-glycerol dioctadecanoyl_e0	1.2825613769403133e-05	1.862416586037661e-05	1.238402293270057
4-Hydroxybenzoate_e0	2.7920985836460616e-07	4.0536837890778255e-07	1.193029465097271
5-Aminolevulinate_e0	2.245389692867055e-06	3.2599829387334724e-06	1.224759787501888
AMP_e0	1.0709099151486157e-05	1.554582638484631e-05	1.303702377059269
Acetate_e0	5.6226495393143614e-05	7.401663893170547e-05	1.3700754669201347
Adenine_e0	0.0	0.0	0.0
Ala-Ala_e0	2.5035263455130377e-06	3.6347879479111414e-06	1.209124556172077
Arsenate_e0	1.954592487790785e-09	7.385941319732715e-09	0.2920109380714765
Arsenite_e0	1.955114879170165e-09	7.387220542727573e-09	0.2920109380714765
BET_e0	5.587070010840832e-07	8.113511301654402e-07	1.1743285021341634
BIOT_e0	2.7920985836460616e-07	4.0536837890778255e-07	1.193029465097271
CMP_e0	8.559219882410642e-06	1.2427852182602342e-05	1.309527267162532
CO2_e0	8.88560057809771e-06	4.030596671302365e-05	0.2920109380714765
Ca2+_e0	2.7920985836460616e-07	4.0536837890778255e-07	1.193029465097271
Cbl_e0	0.0	0.0	0.0
Chorismate_e0	5.587070010840832e-07	8.113511301654402e-07	1.1743285021341634
Cl-_e0	2.7920985836460616e-07	4.0536837890778255e-07	1.193029465097271
Co2+_e0	2.7920985836460616e-07	4.0536837890778255e-07	1.193029465097271
CoA_e0	5.587070010840832e-07	8.113511301654402e-07	1.1743285021341634
Cu2+_e0	2.7920985836460616e-07	4.0536837890778255e-07	1.193029465097271
Cytosine_e0	0.0	0.0	0.0
D-Arabinose_e0	7.6165319716388245e-06	1.1058571102354342e-05	1.2100442756620657
D-Glucose_e0	0.025191909359396924	17.45296815135715	1.5313329508315223
Deoxycytidine_e0	1.4591798090417167e-06	2.1185692867684115e-06	1.188890727392321
Deoxyguanosine_e0	2.7920985836460616e-07	4.0536837890778255e-07	1.193029465097271
Enterobactin_e0	0.0	0.0	0.0
Fe-enterochlin_e0	0.0	0.0	0.0
Folate_e0	8.389221570171675e-07	1.2179115755853391e-06	1.1945623309139193
Formate_e0	2.7920985836460616e-07	4.0536837890778255e-07	1.193029465097271
GTP_e0	1.3983453765021758e-05	2.0305998158733666e-05	1.3297610959422879
Glycerol_e0	6.30051779308724e-06	9.147401295257246e-06	1.3660900157968494
Glycine_e0	5.786830598271225e-05	8.411835596642448e-05	1.34478318094544
H+_e0	8.8828939816393e-05	0.00012298689518120532	1.3630242841635531
H2O_e0	0.00013545651499454088	0.00018523827607189183	1.3174981694091026
Heme_e0	2.7920985836460616e-07	4.0536837890778255e-07	1.193029465097271
K+_e0	2.7920985836460616e-07	4.0536837890778255e-07	1.193029465097271
L-Alanine_e0	5.1468835208238524e-05	7.480533581048306e-05	1.3838712592699682
L-Arginine_e0	2.631707347865229e-05	3.82275403960636e-05	1.3498416381403788
L-Asparagine_e0	2.1136660331644117e-05	3.069884852495485e-05	1.34478318094544
L-Aspartate_e0	2.1136660331644117e-05	3.069884852495485e-05	1.34478318094544
L-Cysteine_e0	7.732228017464444e-06	1.1226446326846967e-05	1.2742713533796242
L-Glutamate_e0	2.73071815323275e-05	3.9666484128688374e-05	1.3158120170107894
L-Glutamine_e0	2.2550882489787083e-05	3.2753814086317905e-05	1.396594045548148
L-Histidine_e0	8.05566316310414e-06	1.1696511545937375e-05	1.3938348870781814
L-Isoleucine_e0	2.575721666289576e-05	3.741352274051132e-05	1.356432961151966
L-Leucine_e0	4.163523960780771e-05	6.049996141698886e-05	1.3444766077821102
L-Lysine_e0	3.080392690549648e-05	4.474952782747073e-05	1.3245493521656841
L-Methionine_e0	1.2570845016468263e-05	1.8253915575702273e-05	1.2941986089960502
L-Phenylalanine_e0	1.604525300391316e-05	2.330102376620507e-05	1.2402417322500348
L-Proline_e0	1.9309548127100116e-05	2.8043895131916126e-05	1.34478318094544
L-Serine_e0	2.254323890737731e-05	3.274299544773029e-05	1.3700754669201347
L-Threonine_e0	2.2281311280893916e-05	3.2361827531690245e-05	1.225679506991877
L-Tryptophan_e0	4.754243449244602e-06	6.902381138133343e-06	1.3138192914491469
L-Tyrosine_e0	1.2409654617117348e-05	1.8019741594032227e-05	1.2897532981277706
L-Valine_e0	3.878989821477194e-05	5.6361486401546866e-05	1.3536738026819992
Methanol_e0	0.0	0.0	0.0
Mg_e0	2.7920985836460616e-07	4.0536837890778255e-07	1.193029465097271
Mn2+_e0	2.7920985836460616e-07	4.0536837890778255e-07	1.193029465097271
Myristic acid_e0	9.98187710558508e-06	1.451202256807314e-05	1.343863461455451
N-Acetyl-D-glucosamine_e0	1.052283650115761e-05	1.5279093012149046e-05	1.3015563649159616
NADP_e0	8.372771246801868e-07	1.2194971280519003e-06	1.1301819666146962
NH3_e0	1.3893771288823163e-06	2.0172194861171714e-06	1.233956982401777
Niacin_e0	2.787774670321857e-07	4.047346386046486e-07	1.193029465097271
Nicotinamide ribonucleotide_e0	3.963721216413618e-09	1.478915122928028e-08	0.2920109380714765
O2_e0	0.0003689607280013712	0.0012597012871538116	0.8619304487012662
Oxidized glutathione_e0	1.3962576800796702e-07	2.0294191705522012e-07	1.0955391991584473
PAN_e0	0.0	0.0	0.0
PPi_e0	2.8614970763314254e-06	4.155269126853436e-06	1.2735049204713
Putrescine_e0	2.7920985836460616e-07	4.0536837890778255e-07	1.193029465097271
Pyridoxal_e0	2.7920985836460616e-07	4.0536837890778255e-07	1.193029465097271
Riboflavin_e0	8.389221570171675e-07	1.2179115755853391e-06	1.1945623309139193
S-Adenosyl-L-methionine_e0	8.389221570171675e-07	1.2179115755853391e-06	1.1945623309139193
