	0.0000-0.7699	0.7699-0.7723	0.7723-1.5257	1.5257-2.0000	Source	Target
bc1010##L-Arginine##Microbe	-0.037628535548724126	-0.2870556716983828	-0.0323505677565889	-0.0323505677565889	bc1010	L-Arginine
bc1002##L-Proline##Microbe	-0.028187920666259875	-0.0499363085241974	-0.0499363085241974	-0.0499363085241974	bc1002	L-Proline
bc1002##O2##Microbe	-1.0000000000000024	-1.771549917265432	-1.771549917265432	-1.771549917265432	bc1002	O2
bc1010##GTP##Microbe	-0.02065353063493762	-0.15755896483608506	-0.01775656247246788	-0.01775656247246788	bc1010	GTP
bc1010##D-Glucose##Microbe	-0.5655422262276018	-1.000000000000018	-1.000000000000002	-1.000000000000002	bc1010	D-Glucose
bc1010##4-Hydroxybenzoate##Microbe	-0.0004280219685686679	-0.0032652382532323016	-0.0003679854528998147	-0.0003679854528998147	bc1010	4-Hydroxybenzoate
bc1010##Deoxyguanosine##Microbe	-0.0004280219685678887	-0.0032652382532586638	-0.0003679854528940613	-0.0003679854528940613	bc1010	Deoxyguanosine
bc1010##Acetate##Microbe	0.8742067936044142	0.0403651688705724	1.7791532945242376	1.7791532945242376	bc1010	Acetate
bc1010##dATP##Microbe	-0.0016597768706660288	-0.012661889641215777	-0.0014269682126152787	-0.0014269682126152787	bc1010	dATP
bc1010##L-Aspartate##Microbe	-0.030632616484611856	-0.23368611540789946	-0.026335931513036728	-0.026335931513036728	bc1010	L-Aspartate
bc1002##L-Phenylalanine##Microbe	-0.02362610741833851	-0.041854828642261754	-0.041854828642261754	-0.041854828642261754	bc1002	L-Phenylalanine
bc1010##CMP##Microbe	-0.012828279897476449	-0.0978627110782705	-0.01102892079035865	-0.01102892079035865	bc1010	CMP
bc1010##S-Adenosyl-L-methionine##Microbe	-0.0012840659057019655	-0.00979571475983993	-0.0011039563586688257	-0.0011039563586688257	bc1010	S-Adenosyl-L-methionine
bc1002##Myristic acid##Microbe	-0.011542229183469291	-0.02044763515503363	-0.02044763515503363	-0.02044763515503363	bc1002	Myristic acid
bc1002##Cu2+##Microbe	-0.0004290631409941369	-0.0007601067719287894	-0.0007601067719287894	-0.0007601067719287894	bc1002	Cu2+
bc1002##Spermidine##Microbe	-0.0004290631409926403	-0.0007601067719280087	-0.0007601067719280087	-0.0007601067719280087	bc1002	Spermidine
bc1010##D-Arabinose##Microbe	-0.01144455961881058	-0.08730676601568114	-0.009839288082683048	-0.009839288082683048	bc1010	D-Arabinose
bc1010##K+##Microbe	-0.00042802196856684386	-0.0032652382532704304	-0.0003679854528901139	-0.0003679854528901139	bc1010	K+
bc1002##L-Arginine##Microbe	-0.037720067751468196	-0.06682298290436019	-0.06682298290436019	-0.06682298290436019	bc1002	L-Arginine
bc1002##GTP##Microbe	-0.020703770781834212	-0.03667776341564067	-0.03667776341564067	-0.03667776341564067	bc1002	GTP
bc1010##Nicotinamide ribonucleotide##Microbe	-0.0004280219685683248	-0.003265238253275151	-0.0003679854528924252	-0.0003679854528924252	bc1010	Nicotinamide ribonucleotide
bc1010##TRHL##Microbe	-0.009034576948351122	-0.06892180406694103	-0.007767341711770869	-0.007767341711770869	bc1010	TRHL
bc1002##D-Glucose##Microbe	-0.5644774613766486	-1.0000000000000038	-1.0000000000000038	-1.0000000000000038	bc1002	D-Glucose
bc1002##4-Hydroxybenzoate##Microbe	-0.0004290631409932329	-0.0007601067719282544	-0.0007601067719282544	-0.0007601067719282544	bc1002	4-Hydroxybenzoate
bc1002##Nitrite##Microbe	0.0021453157049066587	0.0038005338595370397	0.0038005338595370397	0.0038005338595370397	bc1002	Nitrite
bc1002##Deoxyguanosine##Microbe	-0.00042906314099171454	-0.0007601067719254189	-0.0007601067719254189	-0.0007601067719254189	bc1002	Deoxyguanosine
bc1010##Thiamin##Microbe	-0.0004280219685670963	-0.0032652382532859627	-0.00036798545288822744	-0.00036798545288822744	bc1010	Thiamin
bc1002##Acetate##Microbe	0.8726136095658146	1.54587856783101	1.54587856783101	1.54587856783101	bc1002	Acetate
bc1002##dATP##Microbe	-0.0014671836539684835	-0.0025991890808010542	-0.0025991890808010542	-0.0025991890808010542	bc1002	dATP
bc1010##L-Lysine##Microbe	-0.04353770990384878	-0.33213481147770635	-0.03743089157396383	-0.03743089157396383	bc1010	L-Lysine
bc1010##TTP##Microbe	-0.0016597768706663203	-0.012661889641275015	-0.0014269682126065574	-0.0014269682126065574	bc1010	TTP
bc1010##fe3##Microbe	-0.001284065905708344	-0.009795714759908708	-0.0011039563586712003	-0.0011039563586712003	bc1010	fe3
bc1010##Cl-##Microbe	-0.00042802196856808945	-0.0032652382533034695	-0.00036798545288751366	-0.00036798545288751366	bc1010	Cl-
bc1010##H2O##Microbe	2.035646666388101	8.900606418158567	2.7776837648651838	2.7776837648651838	bc1010	H2O
bc1002##L-Aspartate##Microbe	-0.03070713096735028	-0.05439921532466795	-0.05439921532466795	-0.05439921532466795	bc1002	L-Aspartate
