	IntegralDiff	MaxDiff	MaxTime
1,2-Diacyl-sn-glycerol dioctadecanoyl_e0	1.7744576313324393e-05	1.3769536753709076e-05	1.1939093909390939
2-Oxoglutarate_e0	3.0116491928278236e-09	3.026280739317068e-09	0.6751575157515751
4-Hydroxybenzoate_e0	3.8902086438588813e-07	4.0519354427850976e-07	0.6654065406540653
5-Aminolevulinate_e0	3.215729778182931e-06	1.401958625518715e-05	0.6652115211521151
AMP_e0	1.475102072301492e-05	1.1464263396133677e-05	1.115121512151215
ARSENOBETAINE_e0	0.0	0.0	0.0
Acetate_e0	7.774785458585914e-05	5.9454912147032246e-05	0.1868286828682868
Adenine_e0	0.0	0.0	0.0
Adenosine_e0	6.304970344064441e-08	1.362470144138316e-06	0.6652115211521151
Ala-Ala_e0	3.5840049501803937e-06	1.3663308349176797e-05	0.6652115211521151
Arsenate_e0	0.0	0.0	0.0
Arsenite_e0	0.0	0.0	0.0
BET_e0	7.782099983710066e-07	8.104554082493854e-07	0.6654065406540653
BIOT_e0	3.8902086438588813e-07	4.0519354427850976e-07	0.6654065406540653
CMP_e0	1.1908903394967994e-05	9.217958423089803e-06	1.175187518751875
CO2_e0	2.179171365221911e-05	7.239928884154444e-05	0.1868286828682868
Ca2+_e0	3.8902086438588813e-07	4.0519354427850976e-07	0.6654065406540653
Cbl_e0	0.0	0.0	0.0
Chitobiose_e0	2.8831726398731375e-08	3.758878999057355e-08	0.6558505850585058
Chorismate_e0	7.790357014088036e-07	8.104554082493854e-07	0.6654065406540653
Citrate_e0	6.972069980699305e-08	6.520547290125069e-08	0.6753525352535253
Cl-_e0	3.8902086438588813e-07	4.0519354427850976e-07	0.6654065406540653
Co2+_e0	3.8902086438588813e-07	4.0519354427850976e-07	0.6654065406540653
CoA_e0	7.790357014088036e-07	8.104554082493854e-07	0.6654065406540653
Cu2+_e0	3.8902086438588813e-07	4.0519354427850976e-07	0.6654065406540653
Cytidine_e0	3.3653873586290286e-08	3.141669870481873e-08	0.6753525352535253
Cytosine_e0	0.0	0.0	0.0
D-Alanine_e0	2.810505934216094e-08	3.727712659175463e-08	0.6558505850585058
D-Arabinose_e0	1.0601819910517615e-05	1.1029356026574752e-05	0.6654065406540653
D-Galacturonate_e0	0.0	0.0	0.0
D-Glucose_e0	-0.23071520434536674	32.295821402945194	1.4298829882988298
D-Serine_e0	0.0	0.0	0.0
Deoxyadenosine_e0	0.0	0.0	0.0
Deoxycytidine_e0	2.070113839165434e-06	2.8623139259126718e-06	0.6654065406540653
Deoxyguanosine_e0	3.9052222004101173e-07	4.0410153164656494e-07	0.6654065406540653
Deoxyinosine_e0	0.0	0.0	0.0
Deoxyuridine_e0	0.0	0.0	0.0
Enterobactin_e0	0.0	0.0	0.0
Fe-enterochlin_e0	0.0	0.0	0.0
Folate_e0	1.1691767490768272e-06	1.216460853603614e-06	0.6654065406540653
Formate_e0	3.836892090802111e-07	3.002495446167743e-07	1.033993399339934
Fumarate_e0	0.00023778599103471714	0.0001404502763217253	0.9637863786378636
GTP_e0	1.934835070677232e-05	1.5008437969525416e-05	1.8638013801380136
Galactose_e0	0.0	0.0	0.0
Glucose-1-phosphate_e0	3.661355644494624e-08	3.46259056609225e-08	0.6753525352535253
Glucuronate_e0	0.0	0.0	0.0
Glycerol_e0	8.772349600446503e-06	9.12661605735767e-06	0.6654065406540653
Glycine_e0	7.930997003915346e-05	6.160209823524041e-05	1.95
H+_e0	0.00012080643490762515	9.003653513840137e-05	1.2904440444044403
H2O_e0	0.00015857816432767298	0.00011745777052603456	1.95
HYXN_e0	0.0	0.0	0.0
Heme_e0	3.8902086438588813e-07	4.0519354427850976e-07	0.6654065406540653
Inosine_e0	0.0	0.0	0.0
K+_e0	3.8902086438588813e-07	4.0519354427850976e-07	0.6654065406540653
L-Alanine_e0	7.071503985254942e-05	5.487110816545655e-05	1.95
L-Arabinose_e0	0.0	0.0	0.0
L-Arginine_e0	3.6400857196256715e-05	2.8183958837539268e-05	1.934203420342034
L-Ascorbate_e0	0.0	0.0	0.0
L-Asparagine_e0	2.9212105070332888e-05	2.2657754196665854e-05	1.7038853885388536
L-Aspartate_e0	2.9212105070332888e-05	2.2657754196665854e-05	1.7038853885388536
L-Cysteine_e0	1.0744203369899711e-05	8.309254601590563e-06	1.2438343834383436
L-Glutamate_e0	3.714923715186628e-05	2.8957109546989793e-05	1.945319531953195
L-Glutamine_e0	3.1603022043638266e-05	2.4412351966702043e-05	1.8938343834383438
L-Histidine_e0	1.1187816562574464e-05	8.656528507329837e-06	1.2278427842784276
