	MetConSIN	DirectDFBA	Difference	ABS_Difference	SameSign
bc1001##L-Lysine	-0.062269424825407926	-0.29653508796450007	0.23426566313909214	0.23426566313909214	1.0
bc1009##H+	1.148970361245079	5.328076097799	-4.179105736553922	4.179105736553922	1.0
bc1009##L-Asparagine	-0.041091451372228596	-0.20977981735200005	0.16868836597977144	0.16868836597977144	1.0
bc1001##CMP	-0.01834753395343115	-0.08737333721550002	0.06902580326206886	0.06902580326206886	1.0
bc1001##NADP	-0.001224349275781377	-0.005830507935000001	0.004606158659218625	0.004606158659218625	1.0
bc1009##Cl-	-0.0005741606798898419	-0.0029312079405000003	0.0023570472606101586	0.0023570472606101586	1.0
bc1009##Acetate	1.2960865761380045	6.0791328479175	-4.7830462717794955	4.7830462717794955	1.0
bc1009##Glycine	-0.1026006040384189	-0.5237959395690001	0.42119533553058114	0.42119533553058114	1.0
bc1015##L-Arginine	-0.054057809020051174	-0.25778003422500007	0.2037222252049489	0.2037222252049489	1.0
bc1015##TTP	-0.003817829427533447	-0.0182056960575	0.014387866629966554	0.014387866629966554	1.0
bc1015##L-Leucine	-0.0822576408012757	-0.39225373661250007	0.30999609581122434	0.30999609581122434	1.0
bc1001##Chorismate	-0.0012243492758112506	-0.005830507935000001	0.004606158659188751	0.004606158659188751	1.0
bc1009##Niacin	0.0005741606798892498	0.0029312079405000003	-0.0023570472606107506	0.0023570472606107506	1.0
bc1001##5-Aminolevulinate	-0.0048973971031310735	-0.023322039951000004	0.01842464284786893	0.01842464284786893	1.0
bc1009##5-Aminolevulinate	-0.004593285439141414	-0.0234496101525	0.018856324713358588	0.018856324713358588	1.0
bc1001##L-Histidine	-0.017291665552142142	-0.0823451589345	0.06505349338235786	0.06505349338235786	1.0
bc1001##TRHL	-0.012921623837313621	-0.06153445333350001	0.04861282949618639	0.04861282949618639	1.0
bc1009##Ala-Ala	-0.005117351144211087	-0.026125061865000004	0.021007710720788917	0.021007710720788917	1.0
bc1001##Ca2+	-0.0006121746378974077	-0.0029152621785000004	0.0023030875406025927	0.0023030875406025927	1.0
bc1009##L-Glutamate	-0.05224103172437913	-0.26670057957900006	0.21445954785462093	0.21445954785462093	1.0
bc1001##L-Leucine	-0.08189255090143276	-0.38998296403500016	0.3080904131335674	0.3080904131335674	1.0
bc1009##L-Proline	-0.037720312346131955	-0.19256949566400003	0.15484918331786807	0.15484918331786807	1.0
bc1001##Deoxycytidine	-0.005034688788731602	-0.023975849037000004	0.018941160248268404	0.018941160248268404	1.0
bc1001##H2O	2.88986745783997	13.761923947453504	-10.872056489613534	10.872056489613534	1.0
bc1009##Folate	-0.0017224820396765375	-0.008793607399500003	0.0070711253598234654	0.0070711253598234654	1.0
bc1015##Formate	-0.0006149038089260074	-0.0029322343155	0.0023173305065739926	0.0023173305065739926	1.0
bc1001##Spermidine	-0.0006121746378991747	-0.0029152621785000004	0.002303087540600826	0.002303087540600826	1.0
bc1015##dGTP	-0.0025886913921036414	-0.0123444379275	0.009755746535396358	0.009755746535396358	1.0
bc1009##L-Serine	-0.04366480778381647	-0.22291729829250004	0.17925249050868358	0.17925249050868358	1.0
bc1001##Ala-Ala	-0.005456160084493209	-0.025982937666000006	0.020526777581506797	0.020526777581506797	1.0
bc1001##dATP	-0.001953663868991227	-0.009303600820500002	0.007349936951508774	0.007349936951508774	1.0
bc1001##fe3	-0.0018365239137212701	-0.008745770113500003	0.006909246199778733	0.006909246199778733	1.0
bc1009##L-Valine	-0.07206948566615405	-0.36792867785100003	0.29585919218484596	0.29585919218484596	1.0
bc1015##BIOT	-0.000614903808925691	-0.0029322343155	0.002317330506574309	0.002317330506574309	1.0
bc1015##Ca2+	-0.0006149038089252582	-0.0029322343155	0.0023173305065747416	0.0023173305065747416	1.0
