	0.0000-0.0000	0.0000-1.8350	1.8350-6.3781	6.3781-20.0000	Source	Target
Riboflavin##CO2-e0##Turicimonas_muris_YL45	1164.412609748249	1164.412609748249	1164.412609748249	1162.1626097498277	Riboflavin	CO2-e0
Riboflavin##O2-e0##Turicimonas_muris_YL45	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.4999999999861503	Riboflavin	O2-e0
Riboflavin##L-Phenylalanine##Turicimonas_muris_YL45	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972182938	Riboflavin	L-Phenylalanine
Riboflavin##L-Tryptophan##Turicimonas_muris_YL45	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.835969218727473	Riboflavin	L-Tryptophan
Riboflavin##L-Tyrosine##Turicimonas_muris_YL45	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.0835549565284	Riboflavin	L-Tyrosine
Riboflavin##Mg##Turicimonas_muris_YL45	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.9241112603198283	Riboflavin	Mg
Riboflavin##Mn2+##Turicimonas_muris_YL45	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.924111260321349	Riboflavin	Mn2+
Folate##Folate##Turicimonas_muris_YL45	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	0.0	Folate	Folate
Riboflavin##Riboflavin##Turicimonas_muris_YL45	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-1.0000000000011349	Riboflavin	Riboflavin
Riboflavin##Niacin##Turicimonas_muris_YL45	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000036946	Riboflavin	Niacin
Riboflavin##PAN##Turicimonas_muris_YL45	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000487406	Riboflavin	PAN
Riboflavin##Pyridoxal##Turicimonas_muris_YL45	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.49999999999728545	Riboflavin	Pyridoxal
Riboflavin##carbonate##Turicimonas_muris_YL45	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878874957	Riboflavin	carbonate
Spermidine-e0##Formate-e0-e0##Turicimonas_muris_YL45	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999790369	Spermidine-e0	Formate-e0-e0
Folate##Formate-e0-e0##Turicimonas_muris_YL45	-23.499999999951477	-23.499999999951477	-23.499999999951477	0.0	Folate	Formate-e0-e0
Riboflavin##Formate-e0-e0##Turicimonas_muris_YL45	6915.695867373475	6915.695867373475	6915.695867373475	6880.44586738298	Riboflavin	Formate-e0-e0
PAN##Phosphate-e0##Blautia_coccoides_YL58	-129.86418562586425	-129.86418562375013	-129.86418562375013	-129.86418562375013	PAN	Phosphate-e0
Thiamin-e0##L-Glutamate-e0##Blautia_coccoides_YL58	-1.9999999999995477	-1.9999999999998554	-1.9999999999998554	-1.9999999999998554	Thiamin-e0	L-Glutamate-e0
PAN##L-Glutamate-e0##Blautia_coccoides_YL58	-16.352516679223612	-16.352516678949293	-16.352516678949293	-16.352516678949293	PAN	L-Glutamate-e0
N-acetylneuraminate (as sialic residue)##L-Glutamate-e0##Blautia_coccoides_YL58	-1.0000000000001499	-1.0000000000001195	-1.0000000000001195	-1.0000000000001195	N-acetylneuraminate (as sialic residue)	L-Glutamate-e0
Spermidine-e0##D-Glucose-e0##Blautia_coccoides_YL58	0.12230215824969623	0.12230215825450333	0.12230215825450333	0.12230215825450333	Spermidine-e0	D-Glucose-e0
Thiamin-e0##D-Glucose-e0##Blautia_coccoides_YL58	1.1366906475187706	1.1366906475048992	1.1366906475048992	1.1366906475048992	Thiamin-e0	D-Glucose-e0
L-Lactate-e0##D-Glucose-e0##Blautia_coccoides_YL58	0.37410071941098705	0.37410071941814693	0.37410071941814693	0.37410071941814693	L-Lactate-e0	D-Glucose-e0
Folate-e0##D-Glucose-e0##Blautia_coccoides_YL58	1.7697841726821735	1.7697841726554802	1.7697841726554802	1.7697841726554802	Folate-e0	D-Glucose-e0
O2-e0##D-Glucose-e0##Blautia_coccoides_YL58	0.1582733814710759	0.0	0.0	0.0	O2-e0	D-Glucose-e0
Riboflavin##D-Glucose-e0##Blautia_coccoides_YL58	-0.2805755394517086	-0.28057553944925706	-0.28057553944925706	-0.28057553944925706	Riboflavin	D-Glucose-e0
PAN##D-Glucose-e0##Blautia_coccoides_YL58	-792.0524854095885	-791.9733487060583	-791.9733487060583	-791.9733487060583	PAN	D-Glucose-e0
Puryvate##D-Glucose-e0##Blautia_coccoides_YL58	0.2374100719553739	0.23741007195977498	0.23741007195977498	0.23741007195977498	Puryvate	D-Glucose-e0
N-acetylneuraminate (as sialic residue)##D-Glucose-e0##Blautia_coccoides_YL58	1.1942446043083874	1.194244604309733	1.194244604309733	1.194244604309733	N-acetylneuraminate (as sialic residue)	D-Glucose-e0
PAN##Mn2+-e0##Blautia_coccoides_YL58	-0.7060625360090275	-0.7060625359975462	-0.7060625359975462	-0.7060625359975462	PAN	Mn2+-e0
PAN##Zn2+-e0##Blautia_coccoides_YL58	-0.7060625360086598	-0.7060625359971232	-0.7060625359971232	-0.7060625359971232	PAN	Zn2+-e0
PAN##L-Lysine-e0##Blautia_coccoides_YL58	-36.35966193644668	-36.35966193585543	-36.35966193585543	-36.35966193585543	PAN	L-Lysine-e0
Spermidine-e0##L-Aspartate-e0##Blautia_coccoides_YL58	-0.3219424461048344	-0.32194244609225414	-0.32194244609225414	-0.32194244609225414	Spermidine-e0	L-Aspartate-e0
Thiamin-e0##L-Aspartate-e0##Blautia_coccoides_YL58	5.7284172662822055	5.728417266245969	5.728417266245969	5.728417266245969	Thiamin-e0	L-Aspartate-e0
L-Lactate-e0##L-Aspartate-e0##Blautia_coccoides_YL58	-0.4406474820494271	-0.44064748203075105	-0.44064748203075105	-0.44064748203075105	L-Lactate-e0	L-Aspartate-e0
Folate-e0##L-Aspartate-e0##Blautia_coccoides_YL58	7.194244604368741	7.194244604299094	7.194244604299094	7.194244604299094	Folate-e0	L-Aspartate-e0
O2-e0##L-Aspartate-e0##Blautia_coccoides_YL58	2.053956834991715	0.0	0.0	0.0	O2-e0	L-Aspartate-e0
Riboflavin##L-Aspartate-e0##Blautia_coccoides_YL58	3.7679856118139172	3.7679856118201807	3.7679856118201807	3.7679856118201807	Riboflavin	L-Aspartate-e0
PAN##L-Aspartate-e0##Blautia_coccoides_YL58	-2065.4066243790458	-2064.3796459281593	-2064.3796459281593	-2064.3796459281593	PAN	L-Aspartate-e0
Puryvate##L-Aspartate-e0##Blautia_coccoides_YL58	0.08093525183233934	0.08093525184379957	0.08093525184379957	0.08093525184379957	Puryvate	L-Aspartate-e0
N-acetylneuraminate (as sialic residue)##L-Aspartate-e0##Blautia_coccoides_YL58	0.179856115087212	0.17985611509072014	0.17985611509072014	0.17985611509072014	N-acetylneuraminate (as sialic residue)	L-Aspartate-e0
PAN##Sulfate-e0##Blautia_coccoides_YL58	-0.706062536009545	-0.7060625359987626	-0.7060625359987626	-0.7060625359987626	PAN	Sulfate-e0
Spermidine-e0##L-Arginine-e0##Blautia_coccoides_YL58	0.9999999999993091	0.9999999999994457	0.9999999999994457	0.9999999999994457	Spermidine-e0	L-Arginine-e0
PAN##L-Arginine-e0##Blautia_coccoides_YL58	-22.723747384874816	-22.723747384507266	-22.723747384507266	-22.723747384507266	PAN	L-Arginine-e0
Thiamin-e0##L-Glutamine-e0##Blautia_coccoides_YL58	2.0000000000026588	2.000000000001756	2.000000000001756	2.000000000001756	Thiamin-e0	L-Glutamine-e0
Folate-e0##L-Glutamine-e0##Blautia_coccoides_YL58	1.0000000000015075	0.9999999999997592	0.9999999999997592	0.9999999999997592	Folate-e0	L-Glutamine-e0
PAN##L-Glutamine-e0##Blautia_coccoides_YL58	-52.46635953707264	-52.46635953622619	-52.46635953622619	-52.46635953622619	PAN	L-Glutamine-e0
N-acetylneuraminate (as sialic residue)##L-Glutamine-e0##Blautia_coccoides_YL58	0.9999999999994431	0.9999999999995296	0.9999999999995296	0.9999999999995296	N-acetylneuraminate (as sialic residue)	L-Glutamine-e0
PAN##L-Histidine-e0##Blautia_coccoides_YL58	-9.204977705429558	-9.204977705279799	-9.204977705279799	-9.204977705279799	PAN	L-Histidine-e0
PAN##L-Proline-e0##Blautia_coccoides_YL58	-18.087781191161397	-18.08778119086701	-18.08778119086701	-18.08778119086701	PAN	L-Proline-e0
PAN##Co2+-e0##Blautia_coccoides_YL58	-0.7060625360104014	-0.7060625359988816	-0.7060625359988816	-0.7060625359988816	PAN	Co2+-e0
PAN##L-Valine-e0##Blautia_coccoides_YL58	-34.56469128387638	-34.56469128331463	-34.56469128331463	-34.56469128331463	PAN	L-Valine-e0
PAN##L-Threonine-e0##Blautia_coccoides_YL58	-58.557957282786255	-58.55795728183322	-58.55795728183322	-58.55795728183322	PAN	L-Threonine-e0
Spermidine-e0##Spermidine-e0##Blautia_coccoides_YL58	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	Spermidine-e0	Spermidine-e0
Thiamin-e0##Thiamin-e0##Blautia_coccoides_YL58	-1.0	-1.000000000000001	-1.000000000000001	-1.000000000000001	Thiamin-e0	Thiamin-e0
PAN##fe3-e0##Blautia_coccoides_YL58	-0.7060625360106789	-0.7060625359991968	-0.7060625359991968	-0.7060625359991968	PAN	fe3-e0
Spermidine-e0##H+-e0##Blautia_coccoides_YL58	2.944244604343177	2.9442446043377277	2.9442446043377277	2.9442446043377277	Spermidine-e0	H+-e0
Thiamin-e0##H+-e0##Blautia_coccoides_YL58	-1.0917266187456462	-1.0917266187299521	-1.0917266187299521	-1.0917266187299521	Thiamin-e0	H+-e0
L-Lactate-e0##H+-e0##Blautia_coccoides_YL58	-0.685251798546105	-0.6852517985542006	-0.6852517985542006	-0.6852517985542006	L-Lactate-e0	H+-e0
Folate-e0##H+-e0##Blautia_coccoides_YL58	-1.4244604316768967	-1.4244604316467022	-1.4244604316467022	-1.4244604316467022	Folate-e0	H+-e0
O2-e0##H+-e0##Blautia_coccoides_YL58	-0.8956834534365292	0.0	0.0	0.0	O2-e0	H+-e0
Riboflavin##H+-e0##Blautia_coccoides_YL58	-0.5485611512099933	-0.5485611512127004	-0.5485611512127004	-0.5485611512127004	Riboflavin	H+-e0
PAN##H+-e0##Blautia_coccoides_YL58	894.7120992396253	894.2642574984293	894.2642574984293	894.2642574984293	PAN	H+-e0
Puryvate##H+-e0##Blautia_coccoides_YL58	-0.34352517987087794	-0.3435251798758519	-0.3435251798758519	-0.3435251798758519	Puryvate	H+-e0
N-acetylneuraminate (as sialic residue)##H+-e0##Blautia_coccoides_YL58	0.01438848921727015	0.014388489215743705	0.014388489215743705	0.014388489215743705	N-acetylneuraminate (as sialic residue)	H+-e0
Spermidine-e0##Uracil-e0##Blautia_coccoides_YL58	0.1888489208612788	0.18884892086166938	0.18884892086166938	0.18884892086166938	Spermidine-e0	Uracil-e0
Thiamin-e0##Uracil-e0##Blautia_coccoides_YL58	1.1816546762622397	1.1816546762611013	1.1816546762611013	1.1816546762611013	Thiamin-e0	Uracil-e0
L-Lactate-e0##Uracil-e0##Blautia_coccoides_YL58	0.06294964028660908	0.06294964028720548	0.06294964028720548	0.06294964028720548	L-Lactate-e0	Uracil-e0
Folate-e0##Uracil-e0##Blautia_coccoides_YL58	1.1151079136709563	1.115107913668724	1.115107913668724	1.115107913668724	Folate-e0	Uracil-e0
O2-e0##Uracil-e0##Blautia_coccoides_YL58	-0.5791366906325588	0.0	0.0	0.0	O2-e0	Uracil-e0
Riboflavin##Uracil-e0##Blautia_coccoides_YL58	-0.10971223020585615	-0.109712230205596	-0.109712230205596	-0.109712230205596	Riboflavin	Uracil-e0
PAN##Uracil-e0##Blautia_coccoides_YL58	-66.69117596007871	-66.9807443043279	-66.9807443043279	-66.9807443043279	PAN	Uracil-e0
Puryvate##Uracil-e0##Blautia_coccoides_YL58	0.1312949640298324	0.13129496403020682	0.13129496403020682	0.13129496403020682	Puryvate	Uracil-e0
N-acetylneuraminate (as sialic residue)##Uracil-e0##Blautia_coccoides_YL58	0.40287769784090655	0.40287769784102073	0.40287769784102073	0.40287769784102073	N-acetylneuraminate (as sialic residue)	Uracil-e0
Thiamin-e0##L-Alanine-e0##Blautia_coccoides_YL58	-0.9999999999973848	-0.9999999999983072	-0.9999999999983072	-0.9999999999983072	Thiamin-e0	L-Alanine-e0
Folate-e0##L-Alanine-e0##Blautia_coccoides_YL58	1.0000000000014526	0.9999999999996516	0.9999999999996516	0.9999999999996516	Folate-e0	L-Alanine-e0
PAN##L-Alanine-e0##Blautia_coccoides_YL58	-53.03444007571603	-53.034440074851304	-53.034440074851304	-53.034440074851304	PAN	L-Alanine-e0
Thiamin-e0##L-Cysteine-e0##Blautia_coccoides_YL58	1.0000000000003666	1.000000000000239	1.000000000000239	1.000000000000239	Thiamin-e0	L-Cysteine-e0
PAN##L-Cysteine-e0##Blautia_coccoides_YL58	-7.3974595053332735	-7.397459505213176	-7.397459505213176	-7.397459505213176	PAN	L-Cysteine-e0
Thiamin-e0##L-Tyrosine-e0##Blautia_coccoides_YL58	1.0000000000005835	1.0000000000003553	1.0000000000003553	1.0000000000003553	Thiamin-e0	L-Tyrosine-e0
PAN##L-Tyrosine-e0##Blautia_coccoides_YL58	-12.9727447908743	-12.97274479066346	-12.97274479066346	-12.97274479066346	PAN	L-Tyrosine-e0
Thiamin-e0##Inosine-e0##Blautia_coccoides_YL58	2.0000000000017724	2.000000000001113	2.000000000001113	2.000000000001113	Thiamin-e0	Inosine-e0
Riboflavin##Inosine-e0##Blautia_coccoides_YL58	3.000000000005515	3.000000000005634	3.000000000005634	3.000000000005634	Riboflavin	Inosine-e0
PAN##Inosine-e0##Blautia_coccoides_YL58	-37.673818986220226	-37.673818985607	-37.673818985607	-37.673818985607	PAN	Inosine-e0
Spermidine-e0##NH3-e0##Blautia_coccoides_YL58	0.9442446043791347	0.9442446043664193	0.9442446043664193	0.9442446043664193	Spermidine-e0	NH3-e0
Thiamin-e0##NH3-e0##Blautia_coccoides_YL58	-7.091726618801927	-7.091726618765258	-7.091726618765258	-7.091726618765258	Thiamin-e0	NH3-e0
L-Lactate-e0##NH3-e0##Blautia_coccoides_YL58	0.314748201474436	0.31474820145551663	0.31474820145551663	0.31474820145551663	L-Lactate-e0	NH3-e0
Folate-e0##NH3-e0##Blautia_coccoides_YL58	-8.424460431707933	-8.424460431637362	-8.424460431637362	-8.424460431637362	Folate-e0	NH3-e0
O2-e0##NH3-e0##Blautia_coccoides_YL58	-0.8956834537032259	0.0	0.0	0.0	O2-e0	NH3-e0
Riboflavin##NH3-e0##Blautia_coccoides_YL58	-3.548561151386823	-3.5485611513932844	-3.5485611513932844	-3.5485611513932844	Riboflavin	NH3-e0
PAN##NH3-e0##Blautia_coccoides_YL58	2093.885834180661	2093.4379924199848	2093.4379924199848	2093.4379924199848	PAN	NH3-e0
Puryvate##NH3-e0##Blautia_coccoides_YL58	-0.3435251798903008	-0.3435251799019262	-0.3435251799019262	-0.3435251799019262	Puryvate	NH3-e0
N-acetylneuraminate (as sialic residue)##NH3-e0##Blautia_coccoides_YL58	-0.985611510770098	-0.9856115107736485	-0.9856115107736485	-0.9856115107736485	N-acetylneuraminate (as sialic residue)	NH3-e0
Spermidine-e0##Acetate-e0##Blautia_coccoides_YL58	-0.4334532373778508	-0.43345323738439945	-0.43345323738439945	-0.43345323738439945	Spermidine-e0	Acetate-e0
Thiamin-e0##Acetate-e0##Blautia_coccoides_YL58	-1.4550359712725087	-1.455035971253615	-1.455035971253615	-1.455035971253615	Thiamin-e0	Acetate-e0
L-Lactate-e0##Acetate-e0##Blautia_coccoides_YL58	0.1888489208816213	0.1888489208718525	0.1888489208718525	0.1888489208718525	L-Lactate-e0	Acetate-e0
Folate-e0##Acetate-e0##Blautia_coccoides_YL58	-0.6546762590200326	-0.65467625898359	-0.65467625898359	-0.65467625898359	Folate-e0	Acetate-e0
O2-e0##Acetate-e0##Blautia_coccoides_YL58	0.2625899278168634	0.0	0.0	0.0	O2-e0	Acetate-e0
Riboflavin##Acetate-e0##Blautia_coccoides_YL58	0.670863309193985	0.670863309190592	0.670863309190592	0.670863309190592	Riboflavin	Acetate-e0
PAN##Acetate-e0##Blautia_coccoides_YL58	1081.2422368865005	1081.3735318329486	1081.3735318329486	1081.3735318329486	PAN	Acetate-e0
Puryvate##Acetate-e0##Blautia_coccoides_YL58	0.3938848920686268	0.39388489206261273	0.39388489206261273	0.39388489206261273	Puryvate	Acetate-e0
N-acetylneuraminate (as sialic residue)##Acetate-e0##Blautia_coccoides_YL58	1.2086330935360874	1.2086330935342435	1.2086330935342435	1.2086330935342435	N-acetylneuraminate (as sialic residue)	Acetate-e0
PAN##L-Asparagine-e0##Blautia_coccoides_YL58	-16.661009646818748	-16.661009646545576	-16.661009646545576	-16.661009646545576	PAN	L-Asparagine-e0
PAN##Ca2+-e0##Blautia_coccoides_YL58	-0.7060625360105323	-0.7060625359990683	-0.7060625359990683	-0.7060625359990683	PAN	Ca2+-e0
PAN##Cu2+-e0##Blautia_coccoides_YL58	-0.7060625360100302	-0.7060625359983781	-0.7060625359983781	-0.7060625359983781	PAN	Cu2+-e0
PAN##Fe2+-e0##Blautia_coccoides_YL58	-1.7060625360596766	-1.7060625360319093	-1.7060625360319093	-1.7060625360319093	PAN	Fe2+-e0
PAN##K+-e0##Blautia_coccoides_YL58	-0.7060625359955285	-0.7060625359816942	-0.7060625359816942	-0.7060625359816942	PAN	K+-e0
L-Lactate-e0##L-Lactate-e0##Blautia_coccoides_YL58	-0.9999999999999993	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	L-Lactate-e0	L-Lactate-e0
PAN##L-Methionine-e0##Blautia_coccoides_YL58	-14.248894122103197	-14.24889412187138	-14.24889412187138	-14.24889412187138	PAN	L-Methionine-e0
Spermidine-e0##Succinate-e0##Blautia_coccoides_YL58	1.3219424461042921	1.3219424460918343	1.3219424460918343	1.3219424460918343	Spermidine-e0	Succinate-e0
Thiamin-e0##Succinate-e0##Blautia_coccoides_YL58	-5.728417266281402	-5.728417266245488	-5.728417266245488	-5.728417266245488	Thiamin-e0	Succinate-e0
L-Lactate-e0##Succinate-e0##Blautia_coccoides_YL58	0.44064748204911064	0.4406474820306017	0.4406474820306017	0.4406474820306017	L-Lactate-e0	Succinate-e0
Folate-e0##Succinate-e0##Blautia_coccoides_YL58	-7.194244604368285	-7.194244604299256	-7.194244604299256	-7.194244604299256	Folate-e0	Succinate-e0
O2-e0##Succinate-e0##Blautia_coccoides_YL58	-2.053956834987699	0.0	0.0	0.0	O2-e0	Succinate-e0
Riboflavin##Succinate-e0##Blautia_coccoides_YL58	-3.7679856118112784	-3.767985611817483	-3.767985611817483	-3.767985611817483	Riboflavin	Succinate-e0
PAN##Succinate-e0##Blautia_coccoides_YL58	2047.0624464999348	2046.0354680493456	2046.0354680493456	2046.0354680493456	PAN	Succinate-e0
Puryvate##Succinate-e0##Blautia_coccoides_YL58	-0.08093525183204857	-0.08093525184340726	-0.08093525184340726	-0.08093525184340726	Puryvate	Succinate-e0
N-acetylneuraminate (as sialic residue)##Succinate-e0##Blautia_coccoides_YL58	-0.17985611508741253	-0.17985611509088503	-0.17985611509088503	-0.17985611509088503	N-acetylneuraminate (as sialic residue)	Succinate-e0
PAN##Cl--e0##Blautia_coccoides_YL58	-0.706062536009966	-0.7060625359984851	-0.7060625359984851	-0.7060625359984851	PAN	Cl--e0
