	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1001.bc1009	2	bc1001.bc1009	2	bc1001.bc1009bc1001.bc1009	4	Metabolite
4-Hydroxybenzoate	bc1001.bc1009	2	bc1001.bc1009	2	bc1001.bc1009bc1001.bc1009	4	Metabolite
5-Aminolevulinate	bc1001.bc1009	2	bc1001.bc1009	2	bc1001.bc1009bc1001.bc1009	4	Metabolite
AMP	bc1001.bc1009	2	bc1001.bc1009	2	bc1001.bc1009bc1001.bc1009	4	Metabolite
Acetate	bc1001.bc1009	2		0	bc1001.bc1009	2	Metabolite
Adenosine	bc1001	1	bc1001	1	bc1001bc1001	2	Metabolite
Ala-Ala	bc1001.bc1009	2	bc1001.bc1009	2	bc1001.bc1009bc1001.bc1009	4	Metabolite
BET	bc1001.bc1009	2	bc1001.bc1009	2	bc1001.bc1009bc1001.bc1009	4	Metabolite
BIOT	bc1001.bc1009	2	bc1001.bc1009	2	bc1001.bc1009bc1001.bc1009	4	Metabolite
CMP	bc1001.bc1009	2	bc1001.bc1009	2	bc1001.bc1009bc1001.bc1009	4	Metabolite
CO2	bc1001.bc1009	2		0	bc1001.bc1009	2	Metabolite
Ca2+	bc1001.bc1009	2	bc1001.bc1009	2	bc1001.bc1009bc1001.bc1009	4	Metabolite
Chorismate	bc1001.bc1009	2	bc1001.bc1009	2	bc1001.bc1009bc1001.bc1009	4	Metabolite
Cl-	bc1001.bc1009	2	bc1001.bc1009	2	bc1001.bc1009bc1001.bc1009	4	Metabolite
Co2+	bc1001.bc1009	2	bc1001.bc1009	2	bc1001.bc1009bc1001.bc1009	4	Metabolite
CoA	bc1001.bc1009	2	bc1001.bc1009	2	bc1001.bc1009bc1001.bc1009	4	Metabolite
Cu2+	bc1001.bc1009	2	bc1001.bc1009	2	bc1001.bc1009bc1001.bc1009	4	Metabolite
D-Arabinose	bc1001.bc1009	2	bc1001.bc1009	2	bc1001.bc1009bc1001.bc1009	4	Metabolite
D-Glucose	bc1001.bc1009	2	bc1001.bc1009	2	bc1001.bc1009bc1001.bc1009	4	Metabolite
Deoxycytidine	bc1001.bc1009	2	bc1001.bc1009	2	bc1001.bc1009bc1001.bc1009	4	Metabolite
Deoxyguanosine	bc1001.bc1009	2	bc1001.bc1009	2	bc1001.bc1009bc1001.bc1009	4	Metabolite
Folate	bc1001.bc1009	2	bc1001.bc1009	2	bc1001.bc1009bc1001.bc1009	4	Metabolite
Formate	bc1001.bc1009	2	bc1001.bc1009	2	bc1001.bc1009bc1001.bc1009	4	Metabolite
GTP	bc1001.bc1009	2	bc1001.bc1009	2	bc1001.bc1009bc1001.bc1009	4	Metabolite
Glycerol	bc1001.bc1009	2	bc1001.bc1009	2	bc1001.bc1009bc1001.bc1009	4	Metabolite
Glycine	bc1001.bc1009	2	bc1001.bc1009	2	bc1001.bc1009bc1001.bc1009	4	Metabolite
H+	bc1001.bc1009	2		0	bc1001.bc1009	2	Metabolite
H2O	bc1001.bc1009	2		0	bc1001.bc1009	2	Metabolite
Heme	bc1001.bc1009	2	bc1001.bc1009	2	bc1001.bc1009bc1001.bc1009	4	Metabolite
K+	bc1001.bc1009	2	bc1001.bc1009	2	bc1001.bc1009bc1001.bc1009	4	Metabolite
L-Alanine	bc1001.bc1009	2	bc1001.bc1009	2	bc1001.bc1009bc1001.bc1009	4	Metabolite
L-Arginine	bc1001.bc1009	2	bc1001.bc1009	2	bc1001.bc1009bc1001.bc1009	4	Metabolite
L-Asparagine	bc1001.bc1009	2	bc1001.bc1009	2	bc1001.bc1009bc1001.bc1009	4	Metabolite
L-Aspartate	bc1001.bc1009	2	bc1001.bc1009	2	bc1001.bc1009bc1001.bc1009	4	Metabolite
L-Cysteine	bc1001.bc1009	2	bc1001.bc1009	2	bc1001.bc1009bc1001.bc1009	4	Metabolite
L-Glutamate	bc1001.bc1009	2	bc1001.bc1009	2	bc1001.bc1009bc1001.bc1009	4	Metabolite
L-Glutamine	bc1001.bc1009	2	bc1001.bc1009	2	bc1001.bc1009bc1001.bc1009	4	Metabolite
L-Histidine	bc1001.bc1009	2	bc1001.bc1009	2	bc1001.bc1009bc1001.bc1009	4	Metabolite
L-Isoleucine	bc1001.bc1009	2	bc1001.bc1009	2	bc1001.bc1009bc1001.bc1009	4	Metabolite
L-Leucine	bc1001.bc1009	2	bc1001.bc1009	2	bc1001.bc1009bc1001.bc1009	4	Metabolite
