	Source	Target	Microbe	Weight	Variance	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	Thiamine	Glycine-e0	Limosilactobacillus_reuteri_I49	-11.402293781330812	13637.950267910854	11.402293781330812	-1.0	3.376728265841184	-3.376728265841184
1	PAN	Glycine-e0	Limosilactobacillus_reuteri_I49	0.004416677987155435	0.4242618636754841	0.004416677987155435	1.0	0.06645809196144165	0.06645809196144165
2	PAN	Phosphate-e0	Limosilactobacillus_reuteri_I49	-13.179926834641696	1527.8501456622362	13.179926834641696	-1.0	3.6304168954324925	-3.6304168954324925
3	Folate-e0	L-Glutamate-e0	Limosilactobacillus_reuteri_I49	0.3715872364435596	40.70698799554728	0.3715872364435596	1.0	0.6095795571076508	0.6095795571076508
4	PAN	L-Glutamate-e0	Limosilactobacillus_reuteri_I49	0.17832976359473499	17.620412627449507	0.17832976359473499	1.0	0.4222910886991756	0.4222910886991756
5	Spermidine-e0	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.0007795733307369361	0.0014700144810895687	0.0007795733307369361	1.0	0.02792084043751076	0.02792084043751076
6	Pyruvate-e0	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.0004340444013382046	0.0004338532249526647	0.0004340444013382046	1.0	0.02083373229496349	0.02083373229496349
7	D-Mannose-e0	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.0004340444013392632	0.0004338532249547809	0.0004340444013392632	1.0	0.020833732294988895	0.020833732294988895
8	Melitose-e0	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.0025999999289397623	0.01600798500097243	0.0025999999289397623	1.0	0.050990194439124885	0.050990194439124885
9	Folate-e0	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.005737015092199656	0.08159831050667182	0.005737015092199656	1.0	0.07574308610163476	0.07574308610163476
10	Urea-e0	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.000518293394156722	0.0007771674966316158	0.000518293394156722	1.0	0.02276605794064317	0.02276605794064317
11	Sucrose	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.0015591466615416571	0.0058800579248799575	0.0015591466615416571	1.0	0.0394860312204412	0.0394860312204412
12	Thiamine	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.00864083379117366	0.17890647141310925	0.00864083379117366	1.0	0.09295608528317907	0.09295608528317907
13	Riboflavin	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.005629777780117973	0.07695255313788775	0.005629777780117973	1.0	0.07503184510671435	0.07503184510671435
14	PAN	D-Glucose-e0	Limosilactobacillus_reuteri_I49	-1.4482258638948242	5280.683961859602	1.4482258638948242	-1.0	1.2034225624836956	-1.2034225624836956
15	PAN	Mn2+-e0	Limosilactobacillus_reuteri_I49	-0.07197268731706914	0.04556066119855345	0.07197268731706914	-1.0	0.2682772582927393	-0.2682772582927393
16	PAN	Zn2+-e0	Limosilactobacillus_reuteri_I49	-0.03201068371280081	0.009315673814879213	0.03201068371280081	-1.0	0.17891529759302532	-0.17891529759302532
17	PAN	L-Lysine-e0	Limosilactobacillus_reuteri_I49	-2.174509582104018	2540.5216934528694	2.174509582104018	-1.0	1.4746218437633487	-1.4746218437633487
18	Spermidine-e0	L-Aspartate-e0	Limosilactobacillus_reuteri_I49	0.004746538515109966	0.014214957435816489	0.004746538515109966	1.0	0.0688951269329694	0.0688951269329694
19	Melitose-e0	L-Aspartate-e0	Limosilactobacillus_reuteri_I49	0.0036937268869212357	0.008807087387374806	0.0036937268869212357	1.0	0.06077603875641482	0.06077603875641482
20	Folate-e0	L-Aspartate-e0	Limosilactobacillus_reuteri_I49	0.009509142033772275	0.05834371425665674	0.009509142033772275	1.0	0.09751482981460961	0.09751482981460961
21	Urea-e0	L-Aspartate-e0	Limosilactobacillus_reuteri_I49	0.0005182933941532774	0.0007771674966212857	0.0005182933941532774	1.0	0.02276605794056752	0.02276605794056752
22	Sucrose	L-Aspartate-e0	Limosilactobacillus_reuteri_I49	0.002712418261245612	0.004773311428671721	0.002712418261245612	1.0	0.05208088191693389	0.05208088191693389
23	Thiamine	L-Aspartate-e0	Limosilactobacillus_reuteri_I49	0.01555117635187826	0.13517814250558216	0.01555117635187826	1.0	0.12470435578550679	0.12470435578550679
24	Riboflavin	L-Aspartate-e0	Limosilactobacillus_reuteri_I49	0.014356551796466494	0.11499754311525848	0.014356551796466494	1.0	0.11981882905648217	0.11981882905648217
25	PAN	L-Aspartate-e0	Limosilactobacillus_reuteri_I49	-2.997937548099201	5785.019179520306	2.997937548099201	-1.0	1.731455326625322	-1.731455326625322
26	PAN	Sulfate-e0	Limosilactobacillus_reuteri_I49	-0.07197268731718008	0.04556066119869391	0.07197268731718008	-1.0	0.268277258292946	-0.268277258292946
27	Spermidine-e0	L-Arginine-e0	Limosilactobacillus_reuteri_I49	0.05372721854984566	0.08102448329727131	0.05372721854984566	1.0	0.23179132544132375	0.23179132544132375
28	PAN	L-Arginine-e0	Limosilactobacillus_reuteri_I49	-5.671550492823718	9495.497789781652	5.671550492823718	-1.0	2.381501730594315	-2.381501730594315
29	PAN	L-Histidine-e0	Limosilactobacillus_reuteri_I49	-0.9383120451325319	7.743711483754408	0.9383120451325319	-1.0	0.9686650840886812	-0.9686650840886812
30	PAN	L-Proline-e0	Limosilactobacillus_reuteri_I49	-1.8437831686867008	29.900212373900995	1.8437831686867008	-1.0	1.3578597750455312	-1.3578597750455312
31	PAN	Co2+-e0	Limosilactobacillus_reuteri_I49	-0.013432464749545306	0.0022375833393003803	0.013432464749545306	-1.0	0.11589851055792437	-0.11589851055792437
32	PAN	L-Valine-e0	Limosilactobacillus_reuteri_I49	-3.523361729473101	109.1865255137518	3.523361729473101	-1.0	1.8770619940409803	-1.8770619940409803
33	Thiamine	L-Threonine-e0	Limosilactobacillus_reuteri_I49	3.673011963475033	11322.091276260846	3.673011963475033	1.0	1.91651036090991	1.91651036090991
34	PAN	L-Threonine-e0	Limosilactobacillus_reuteri_I49	-0.14585565554966212	11.385232199745706	0.14585565554966212	-1.0	0.38191053343638237	-0.38191053343638237
35	Spermidine-e0	Spermidine-e0	Limosilactobacillus_reuteri_I49	-0.9852339364148207	0.00021481709100295153	0.9852339364148207	-1.0	0.9925895105303202	-0.9925895105303202
36	PAN	fe3-e0	Limosilactobacillus_reuteri_I49	-0.07197268731719568	0.04556066119871365	0.07197268731719568	-1.0	0.2682772582929751	-0.2682772582929751
37	Spermidine-e0	H+-e0	Limosilactobacillus_reuteri_I49	4.071692680810994	0.5007989499751035	4.071692680810994	1.0	2.017843571937873	2.017843571937873
38	Melitose-e0	H+-e0	Limosilactobacillus_reuteri_I49	5.9478760975989795	2.4056343551279253	5.9478760975989795	1.0	2.4388267871251084	2.4388267871251084
39	Folate-e0	H+-e0	Limosilactobacillus_reuteri_I49	2.5353556411112015	24586.292474816997	2.5353556411112015	1.0	1.5922800134119632	1.5922800134119632
40	Urea-e0	H+-e0	Limosilactobacillus_reuteri_I49	-2.0133599506658695	0.1168871339779509	2.0133599506658695	-1.0	1.4189291563238347	-1.4189291563238347
41	Thiamine	H+-e0	Limosilactobacillus_reuteri_I49	-570.8729234194877	357756.16631715	570.8729234194877	-1.0	23.892947148049522	-23.892947148049522
42	Riboflavin	H+-e0	Limosilactobacillus_reuteri_I49	-112.74510209775883	278990.44100929284	112.74510209775883	-1.0	10.618149655083922	-10.618149655083922
43	PAN	H+-e0	Limosilactobacillus_reuteri_I49	-53.15144291652908	35800.60725294688	53.15144291652908	-1.0	7.2905036119961615	-7.2905036119961615
44	Folate-e0	L-Alanine-e0	Limosilactobacillus_reuteri_I49	0.6291457801910738	7.2545847155704415	0.6291457801910738	1.0	0.7931871028900267	0.7931871028900267
45	Thiamine	L-Alanine-e0	Limosilactobacillus_reuteri_I49	-62.062322066331404	2661.0011856636797	62.062322066331404	-1.0	7.877964335177674	-7.877964335177674
46	PAN	L-Alanine-e0	Limosilactobacillus_reuteri_I49	-5.668470057575851	661.4770437756413	5.668470057575851	-1.0	2.38085490057161	-2.38085490057161
47	Spermidine-e0	L-Methionine-e0	Limosilactobacillus_reuteri_I49	0.9852215521243931	0.0002159837036968262	0.9852215521243931	1.0	0.9925832721360929	0.9925832721360929
48	PAN	L-Methionine-e0	Limosilactobacillus_reuteri_I49	-1.5034327567146768	19.880284611302958	1.5034327567146768	-1.0	1.226145487580767	-1.226145487580767
49	Thiamine	L-Cysteine-e0	Limosilactobacillus_reuteri_I49	-33.75549320892446	32680.027618229113	33.75549320892446	-1.0	5.809947780223542	-5.809947780223542
