	0.0000	0.0012	0.0728	0.0751	0.0805	0.0835	0.0843	0.0877	0.0883	0.0995	0.0997	0.1039	0.1215	0.1898	0.2206	0.2293	0.4680	0.4721	0.5282	0.5296	0.7420	0.9845	1.0084	1.0102	1.0103	1.0104	1.0276	1.1022	1.3487	1.6281	3.9999	4.0603	9.3849	18.8345	Source	Target
PAN##Phosphate-e0##Bacteroides_caecimuris_I48	0.0	-5.057643193140393e-11	1.3687468936041114e-09	1.4725287655892316e-10	0.0	1.510613856225973e-10	0.0	-1.6557066828681855e-10	6.711786681989906e-11	-2.655397679518501e-09	1.6750760778450058e-09	2.8391866635502083e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.45775495817237	PAN	Phosphate-e0
PAN##Mn2+-e0##Bacteroides_caecimuris_I48	0.0	-2.793321129956894e-13	1.232491886327125e-11	6.638023464233811e-13	0.0	-3.2573943542502093e-13	0.0	-1.254552017826427e-13	2.6711965972481266e-13	-2.201372417687253e-11	1.4496959188647907e-11	3.4537928073063995e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9241112603084616	PAN	Mn2+-e0
PAN##Zn2+-e0##Bacteroides_caecimuris_I48	0.0	-3.596012376760882e-13	1.33845157179735e-11	8.237854842718662e-14	0.0	-1.262545623603728e-12	0.0	5.306866057708248e-13	1.454392162258955e-13	-2.307343205387724e-11	1.5322076940549323e-11	3.451128272047299e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9241112603077988	PAN	Zn2+-e0
PAN##Sulfate-e0##Bacteroides_caecimuris_I48	0.0	4.627576100091346e-11	1.0612910550378274e-09	-2.843434376842424e-10	0.0	-5.679297032656905e-10	0.0	4.1975001252581023e-10	-2.0970614134085963e-10	-3.600750808629982e-10	6.771526672721961e-10	5.112745782298589e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9241112589991964	PAN	Sulfate-e0
PAN##Co2+-e0##Bacteroides_caecimuris_I48	0.0	-5.965228311310966e-13	1.5394241437149958e-11	6.372680161348399e-14	0.0	-8.436584764126565e-13	0.0	2.1294077612310502e-13	-3.822497873784414e-13	-2.28783658684506e-11	1.5706214107069627e-11	3.63431507111045e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.92411126030627	PAN	Co2+-e0
Spermidine-e0##Spermidine-e0##Bacteroides_caecimuris_I48	0.0	1.9984014443252818e-15	4.440892098500626e-16	-6.661338147750939e-16	0.0	6.661338147750939e-16	0.0	6.661338147750939e-16	-1.1102230246251565e-15	1.2212453270876722e-15	-1.2212453270876722e-15	7.771561172376096e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999994	Spermidine-e0	Spermidine-e0
PAN##fe3-e0##Bacteroides_caecimuris_I48	0.0	1.7720269696042124e-11	4.2843162351147157e-10	-1.2697176643428065e-10	0.0	-2.1002244388057534e-10	0.0	1.6265333524501102e-10	-8.691725117415672e-11	-1.4913970058927362e-10	2.818310029795157e-10	1.9482293556194463e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9241112598033544	PAN	fe3-e0
Spermidine-e0##H+-e0##Bacteroides_caecimuris_I48	0.0	-4.382272322800418e-12	1.6666666666553906	1.3855583347321954e-13	0.0	-8.535394613318203e-13	0.0	8.970602038971265e-13	-1.1750600492632657e-12	-0.6666666666477488	0.99999999996911	-0.33333333332154247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.666666666657012	Spermidine-e0	H+-e0
Folate##H+-e0##Bacteroides_caecimuris_I48	0.0	3.856470698337944e-12	2.333333333298238	-4.587441537751147e-13	0.0	-9.561240688071848e-13	0.0	6.781242234410456e-13	2.6201263381153694e-13	-7.333333333382553	11.000000000064805	-3.6666666666710874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.666666666676213	Folate	H+-e0
Riboflavin##H+-e0##Bacteroides_caecimuris_I48	0.0	1.617372902273928e-12	4.333333333308703	-2.845279567509351e-12	0.0	-1.2212453270876722e-12	0.0	1.958211370833851e-12	-1.610045430311402e-12	-6.333333333355906	9.500000000025729	-3.166666666661633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666829197	Riboflavin	H+-e0
PAN##H+-e0##Bacteroides_caecimuris_I48	0.0	2.4351720639970154e-10	-2023.5129054367383	1.108219294110313e-09	0.0	4.339426595834084e-10	0.0	-6.244817996048369e-10	6.605205271625891e-10	2582.386834246624	-3852.602160288451	1110.0646932445527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	942.228627133082	PAN	H+-e0
PAN##Uracil-e0##Bacteroides_caecimuris_I48	0.0	2.2595258997171186e-12	7.974563231982756e-10	-5.1670667744474486e-11	0.0	-1.6751044995544362e-10	0.0	1.1304734925943194e-10	-4.11262135457946e-11	-1.037165020534303e-09	7.793801160005387e-10	2.7917934630750096e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.64223087680539	PAN	Uracil-e0
Folate##L-Aspartate-e0##Bacteroides_caecimuris_I48	0.0	-4.1886494273057906e-12	-2.333333333292148	-2.87214696470528e-13	0.0	0.3333333333065528	0.0	0.1111111111189202	-0.1111111111189202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate	L-Aspartate-e0
Riboflavin##L-Aspartate-e0##Bacteroides_caecimuris_I48	0.0	-1.6898704657819508e-12	-4.3333333332967605	6.190603585309873e-13	0.0	3.3333333332999735	0.0	-1.8888888888799047	1.8888888888799047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	L-Aspartate-e0
