	0.0	0.01	0.02	0.03	0.04	0.05	0.06	0.07	0.08	0.09	0.1	0.11	0.12	0.13	0.14	0.15	0.16	0.17	0.18	0.19	0.2	0.21	0.22	0.23	0.24	0.25	0.26	0.27	0.28	0.29	0.3	0.31	0.32	0.33	0.34	0.35000000000000003	0.36	0.37	0.38	0.39	0.4	0.41000000000000003	0.42	0.43	0.44	0.45	0.46	0.47000000000000003	0.48	0.49	0.5	0.51	0.52	0.53	0.54	0.55	0.56	0.5700000000000001	0.58	0.59	0.6	0.61	0.62	0.63	0.64	0.65	0.66	0.67	0.68	0.6900000000000001	0.7000000000000001	0.71	0.72	0.73	0.74	0.75	0.76	0.77	0.78	0.79	0.8	0.81	0.8200000000000001	0.8300000000000001	0.84	0.85	0.86	0.87	0.88	0.89	0.9	0.91	0.92	0.93	0.9400000000000001	0.9500000000000001	0.96	0.97	0.98	0.99	1.0	1.01	1.02	1.03	1.04	1.05	1.06	1.07	1.08	1.09	1.1	1.11	1.12	1.1300000000000001	1.1400000000000001	1.1500000000000001	1.16	1.17	1.18	1.19	1.2	1.21	1.22	1.23	1.24	1.25	1.26	1.27	1.28	1.29	1.3	1.31	1.32	1.33	1.34	1.35	1.36	1.37	1.3800000000000001	1.3900000000000001	1.4000000000000001	1.41	1.42	1.43	1.44	1.45	1.46	1.47	1.48
bc1010	0.1	0.1165299	0.1359012	0.1586012	0.1851928	0.2163231	0.2527304	0.295249	0.3448111	0.4024428	0.4692527	0.5464103	0.6351105	0.7365222	0.8517192	0.9815941	1.1267559	1.2874188	1.4632962	1.6535108	1.8565427	2.0702313	2.291845	2.5181954	2.7458646	2.9713998	3.1915401	3.4034257	3.6047458	3.7938108	3.9695676	4.1315687	4.2798852	4.4149968	4.5376858	4.6489331	4.7498328	4.8415099	4.9250635	5.0015485	5.0719408	5.1371199	5.1978688	5.2548764	5.3087405	5.3599753	5.4090154	5.4562347	5.5019468	5.5464135	5.5898536	5.6324491	5.6743516	5.7156857	5.756554	5.7970408	5.8372151	5.8771337	5.9168426	5.9563798	5.995776	6.0350558	6.0742394	6.1133431	6.15238	6.1913608	6.2302943	6.2691873	6.3080455	6.3468734	6.3856746	6.4244522	6.4632085	6.5019455	6.5406648	6.5793677	6.6180553	6.6567285	6.6953881	6.7304024	6.7572687	6.7777935	6.7934468	6.805369	6.8144405	6.821338	6.8265795	6.8305608	6.833584	6.8358791	6.837621	6.838943	6.8399462	6.8407073	6.8412848	6.841723	6.8420554	6.8423075	6.8424988	6.8426439	6.842754	6.8428375	6.8429008	6.8429489	6.8429853	6.843013	6.8430339	6.8430499	6.8430619	6.8430711	6.843078	6.8430833	6.8430873	6.8430903	6.8430926	6.8430944	6.8430957	6.8430967	6.8430975	6.843098	6.8430985	6.8430988	6.8430991	6.8430992	6.8430994	6.8430995	6.8430996	6.8430996	6.8430997	6.8430997	6.8430998	6.8430998	6.8430998	6.8430998	6.8430998	6.8430998	6.8430998	6.8430998	6.8430998	6.8430998	6.8430998	6.8430998	6.8430998	6.8430998	6.8430998	6.8430998	6.8430998	6.8430998	6.8430998
bc1015	0.1	0.116614	0.1360979	0.1589464	0.1857316	0.2171115	0.2538375	0.2967598	0.3468291	0.4050932	0.4726852	0.5508023	0.6406697	0.7434881	0.8603637	0.9922205	1.1396944	1.3030208	1.4819239	1.6755249	1.8822873	2.1000175	2.3259346	2.5567868	2.7890828	3.0192912	3.2440725	3.4604941	3.6661831	3.8594004	4.039058	4.204688	4.3563537	4.4945378	4.620034	4.7338407	4.8370729	4.9308781	5.0163786	5.0946519	5.1666949	5.2334067	5.2955877	5.3539424	5.409082	5.4615323	5.5117384	5.5600822	5.6068848	5.6524141	5.6968939	5.7405106	5.7834191	5.825747	5.8675993	5.9090624	5.9502067	5.9910905	6.0317609	6.0722566	6.1126092	6.1528438	6.1929811	6.2330377	6.2730272	6.3129604	6.3528462	6.3926919	6.4325029	6.4722841	6.5120392	6.5517711	6.5914823	6.631175	6.6708505	6.7105104	6.7501558	6.7897874	6.8294062	6.8661093	6.894437	6.9160798	6.9325874	6.9451609	6.9547287	6.9620037	6.9675322	6.9717317	6.9749205	6.9773414	6.9791789	6.9805734	6.9816316	6.9824345	6.9830437	6.9835059	6.9838565	6.9841225	6.9843242	6.9844773	6.9845934	6.9846815	6.9847483	6.984799	6.9848375	6.9848666	6.9848888	6.9849055	6.9849183	6.9849279	6.9849353	6.9849408	6.984945	6.9849482	6.9849506	6.9849525	6.9849539	6.9849549	6.9849557	6.9849564	6.9849568	6.9849572	6.9849574	6.9849576	6.9849578	6.9849579	6.984958	6.9849581	6.9849581	6.9849582	6.9849582	6.9849582	6.9849582	6.9849582	6.9849582	6.9849582	6.9849583	6.9849583	6.9849583	6.9849583	6.9849583	6.9849583	6.9849583	6.9849583	6.9849583	6.9849583	6.9849583	6.9849583	6.9849583
bc1002	0.1	0.1165733	0.1360027	0.1587792	0.1854706	0.2167296	0.253301	0.2960276	0.3458509	0.4038082	0.4710207	0.5486722	0.6379729	0.7401083	0.8561688	0.9870629	1.1334136	1.2954458	1.4728785	1.6648335	1.8697824	2.0855476	2.309372	2.5380349	2.7680804	2.9960157	3.2185392	3.4327539	3.6363172	3.827514	4.0052733	4.1691374	4.3191731	4.4558618	4.5799917	4.6925526	4.7946495	4.8874189	4.9719717	5.0493745	5.1206139	5.1865796	5.2480635	5.3057624	5.3602811	5.4121396	5.4617781	5.5095745	5.5558461	5.6008581	5.6448318	5.6879513	5.73037	5.7722141	5.8135873	5.8545751	5.8952471	5.9356609	5.9758632	6.0158923	6.0557792	6.0955489	6.1352218	6.1748145	6.2143401	6.2538096	6.2932317	6.3326135	6.3719606	6.4112776	6.4505682	6.4898354	6.5290817	6.568309	6.6075189	6.6467128	6.6858918	6.7250567	6.7642084	6.7997252	6.8269859	6.8478123	6.8636957	6.8757933	6.8849984	6.8919974	6.8973161	6.9013561	6.9044238	6.9067527	6.9085203	6.9098618	6.9108798	6.9116521	6.9122381	6.9126827	6.91302	6.9132759	6.91347	6.9136172	6.9137289	6.9138137	6.9138779	6.9139267	6.9139637	6.9139917	6.914013	6.9140292	6.9140414	6.9140507	6.9140578	6.9140631	6.9140672	6.9140702	6.9140726	6.9140743	6.9140757	6.9140767	6.9140775	6.9140781	6.9140785	6.9140788	6.9140791	6.9140793	6.9140794	6.9140795	6.9140796	6.9140797	6.9140797	6.9140798	6.9140798	6.9140798	6.9140798	6.9140799	6.9140799	6.9140799	6.9140799	6.9140799	6.9140799	6.9140799	6.9140799	6.9140799	6.9140799	6.9140799	6.9140799	6.91408	6.91408	6.9140801	6.9140802
bc1011	0.1	0.1165598	0.1359712	0.1587241	0.1853845	0.2166036	0.2531242	0.2957862	0.3455285	0.4033848	0.4704724	0.5479706	0.637085	0.7389957	0.8547881	0.9853658	1.1313472	1.2929543	1.4699038	1.6613181	1.8656715	2.0807915	2.303929	2.5318732	2.7611802	2.9883695	3.2101523	3.423643	3.6265089	3.817043	3.9941798	4.1574646	4.3069658	4.4431642	4.566846	4.6789985	4.7807232	4.8731529	4.957395	5.0345124	5.1054884	5.1712095	5.2324648	5.2899487	5.3442638	5.3959284	5.4453808	5.4929977	5.5390954	5.5839378	5.6277455	5.6707021	5.7129602	5.7546457	5.7958619	5.8366938	5.8772111	5.9174709	5.9575197	5.9973958	6.0371301	6.0767475	6.1162682	6.1557088	6.1950824	6.2343999	6.2736701	6.3128998	6.3520949	6.3912597	6.4303981	6.4695131	6.5086069	6.5476817	6.5867391	6.6257802	6.6648064	6.7038184	6.742817	6.7781385	6.8052408	6.825946	6.8417369	6.8537639	6.8629152	6.8698734	6.875161	6.8791774	6.8822272	6.8845425	6.8862998	6.8876335	6.8886454	6.8894133	6.8899959	6.8904379	6.8907732	6.8910275	6.8912205	6.8913669	6.891478	6.8915622	6.8916261	6.8916746	6.8917113	6.8917392	6.8917604	6.8917764	6.8917886	6.8917978	6.8918049	6.8918102	6.8918142	6.8918173	6.8918196	6.8918213	6.8918227	6.8918237	6.8918245	6.891825	6.8918255	6.8918258	6.8918261	6.8918263	6.8918264	6.8918265	6.8918266	6.8918267	6.8918267	6.8918268	6.8918268	6.8918268	6.8918268	6.8918268	6.8918268	6.8918268	6.8918269	6.8918269	6.8918269	6.8918269	6.8918269	6.8918269	6.8918269	6.8918269	6.8918269	6.8918269	6.8918269	6.8918269	6.8918269
