	0.0	0.01	0.02	0.03	0.04	0.05	0.06	0.07	0.08	0.09	0.1	0.11	0.12	0.13	0.14	0.15	0.16	0.17	0.18	0.19	0.2	0.21	0.22	0.23	0.24	0.25	0.26	0.27	0.28	0.29	0.3	0.31	0.32	0.33	0.34	0.35000000000000003	0.36	0.37	0.38	0.39	0.4	0.41000000000000003	0.42	0.43	0.44	0.45	0.46	0.47000000000000003	0.48	0.49	0.5	0.51	0.52	0.53	0.54	0.55	0.56	0.5700000000000001	0.58	0.59	0.6	0.61	0.62	0.63	0.64	0.65	0.66	0.67	0.68	0.6900000000000001	0.7000000000000001	0.71	0.72	0.73	0.74	0.75	0.76	0.77	0.78	0.79	0.8	0.81	0.8200000000000001	0.8300000000000001	0.84	0.85	0.86	0.87	0.88	0.89	0.9	0.91	0.92	0.93	0.9400000000000001	0.9500000000000001	0.96	0.97	0.98	0.99	1.0	1.01	1.02	1.03	1.04	1.05	1.06	1.07	1.08	1.09	1.1	1.11	1.12	1.1300000000000001	1.1400000000000001	1.1500000000000001	1.16	1.17	1.18	1.19	1.2	1.21	1.22	1.23	1.24	1.25	1.26	1.27	1.28	1.29	1.3	1.31	1.32	1.33	1.34	1.35	1.36	1.37	1.3800000000000001	1.3900000000000001	1.4000000000000001	1.41	1.42	1.43	1.44	1.45	1.46	1.47	1.48
1,2-Diacyl-sn-glycerol dioctadecanoyl_e0	100.0	99.9917431	99.9820636	99.970717	99.9574206	99.9418494	99.9236325	99.9023503	99.8775341	99.8486674	99.8151921	99.776519	99.7320456	99.681182	99.6233855	99.5582041	99.485328	99.4046456	99.3162971	99.2207201	99.1186759	99.0112489	98.8998118	98.7859681	98.6714382	98.557961	98.4471798	98.3405366	98.2391973	98.1440155	98.055524	97.9739506	97.8992617	97.8312175	97.7694255	97.7133929	97.6625695	97.6163895	97.5742998	97.5357694	97.5003072	97.4674704	97.4368646	97.408143	97.3810045	97.3551902	97.3304811	97.306689	97.2836559	97.2612499	97.2393608	97.2178968	97.1967818	97.1759529	97.1553583	97.1349557	97.1147102	97.0945933	97.0745817	97.0546564	97.0348019	97.0150057	96.9952578	96.9755498	96.9558752	96.9362286	96.9166056	96.8970027	96.8774171	96.8578465	96.838289	96.8187432	96.7992079	96.7796821	96.7601649	96.7406557	96.721154	96.7016593	96.6821711	96.6644114	96.6507626	96.6403353	96.6323826	96.6263254	96.6217164	96.618212	96.6155489	96.613526	96.61199	96.6108239	96.6099388	96.6092671	96.6087574	96.6083707	96.6080773	96.6078547	96.6076858	96.6075577	96.6074605	96.6073867	96.6073308	96.6072884	96.6072562	96.6072318	96.6072133	96.6071992	96.6071886	96.6071805	96.6071743	96.6071697	96.6071662	96.6071635	96.6071615	96.6071599	96.6071587	96.6071579	96.6071572	96.6071567	96.6071563	96.607156	96.6071558	96.6071556	96.6071555	96.6071554	96.6071553	96.6071553	96.6071552	96.6071552	96.6071552	96.6071551	96.6071551	96.6071551	96.6071551	96.6071551	96.6071551	96.6071551	96.6071551	96.6071551	96.6071551	96.6071551	96.6071551	96.6071551	96.6071551	96.6071551	96.6071551	96.6071551	96.6071551	96.6071551	96.6071551
2-Oxoglutarate_e0	100.0	99.9999072	99.9997985	99.9996711	99.9995219	99.9993472	99.9991428	99.9989042	99.998626	99.9983026	99.9979276	99.9974946	99.9969968	99.9964276	99.9957811	99.9950522	99.9942375	99.9933358	99.9923487	99.9912812	99.9901417	99.9889424	99.9876987	99.9864283	99.9851506	99.9838848	99.9826493	99.9814601	99.9803303	99.9792692	99.9782828	99.9773736	99.9765412	99.9757829	99.9750943	99.9744699	99.9739037	99.9733891	99.9729202	99.9724909	99.9720959	99.9717301	99.9713891	99.9710692	99.9707669	99.9704793	99.9702041	99.9699391	99.9696826	99.969433	99.9691892	99.9689501	99.968715	99.968483	99.9682536	99.9680264	99.9678009	99.9675769	99.967354	99.9671321	99.966911	99.9666906	99.9664707	99.9662512	99.9660321	99.9658133	99.9655948	99.9653766	99.9651585	99.9649406	99.9647228	99.9645052	99.9642876	99.9640702	99.9638529	99.9636357	99.9634186	99.9632016	99.9629846	99.9627881	99.9626373	99.9625221	99.9624342	99.9623673	99.9623164	99.9622777	99.9622483	99.962226	99.962209	99.9621961	99.9621863	99.9621789	99.9621733	99.962169	99.9621658	99.9621633	99.9621614	99.96216	99.962159	99.9621581	99.9621575	99.962157	99.9621567	99.9621564	99.9621562	99.9621561	99.9621559	99.9621559	99.9621558	99.9621557	99.9621557	99.9621557	99.9621556	99.9621556	99.9621556	99.9621556	99.9621556	99.9621556	99.9621556	99.9621556	99.9621556	99.9621556	99.9621556	99.9621556	99.9621556	99.9621556	99.9621556	99.9621556	99.9621556	99.9621556	99.9621556	99.9621556	99.9621556	99.9621556	99.9621556	99.9621556	99.9621556	99.9621556	99.9621556	99.9621556	99.9621556	99.9621556	99.9621556	99.9621556	99.9621556	99.9621556	99.9621556	99.9621556	99.9621556
4-Hydroxybenzoate_e0	100.0	99.999814	99.999596	99.9993404	99.9990409	99.9986902	99.9982798	99.9978005	99.9972415	99.9965913	99.9958373	99.9949662	99.9939644	99.9928187	99.9915169	99.9900487	99.9884072	99.9865898	99.9845998	99.9824469	99.9801484	99.9777287	99.9752186	99.9726543	99.9700745	99.9675185	99.9650232	99.9626211	99.9603384	99.9581945	99.9562012	99.9543638	99.9526815	99.9511488	99.949757	99.9484948	99.9473501	99.9463099	99.9453618	99.9444939	99.9436952	99.9429555	99.9422661	99.9416192	99.9410079	99.9404264	99.9398699	99.939334	99.9388151	99.9383105	99.9378174	99.9373339	99.9368583	99.9363892	99.9359253	99.9354657	99.9350097	99.9345566	99.9341058	99.933657	99.9332098	99.9327639	99.9323191	99.9318751	99.931432	99.9309894	99.9305474	99.9301059	99.9296647	99.9292239	99.9287834	99.9283431	99.9279031	99.9274633	99.9270237	99.9265842	99.926145	99.9257058	99.9252669	99.9248668	99.9245594	99.9243245	99.9241454	99.924009	99.9239051	99.9238262	99.9237662	99.9237207	99.9236861	99.9236598	99.9236399	99.9236247	99.9236133	99.9236045	99.9235979	99.9235929	99.9235891	99.9235862	99.923584	99.9235824	99.9235811	99.9235802	99.9235794	99.9235789	99.9235785	99.9235782	99.9235779	99.9235777	99.9235776	99.9235775	99.9235774	99.9235773	99.9235773	99.9235773	99.9235772	99.9235772	99.9235772	99.9235772	99.9235772	99.9235772	99.9235772	99.9235772	99.9235772	99.9235772	99.9235772	99.9235772	99.9235772	99.9235772	99.9235772	99.9235772	99.9235772	99.9235772	99.9235772	99.9235772	99.9235772	99.9235772	99.9235772	99.9235772	99.9235772	99.9235772	99.9235772	99.9235772	99.9235772	99.9235772	99.9235772	99.9235772	99.9235772	99.9235772	99.9235772
5-Aminolevulinate_e0	100.0	99.9985121	99.9967679	99.9947233	99.9923273	99.9895214	99.9862388	99.9824038	99.9779319	99.9727302	99.9666981	99.9597293	99.9517152	99.9425497	99.932135	99.9203894	99.9072573	99.8927185	99.8767983	99.8595756	99.8411875	99.8218294	99.8017487	99.7812343	99.7605963	99.740148	99.7201854	99.7009686	99.6827075	99.6655559	99.64961	99.6349106	99.6214519	99.6091905	99.5980557	99.5879587	99.5788005	99.570479	99.5628945	99.5559514	99.5495612	99.5436441	99.538129	99.5329534	99.5280631	99.5234115	99.5189589	99.5146716	99.5105211	99.5064836	99.5025393	99.4986715	99.4948666	99.4911133	99.4874022	99.4837257	99.4800775	99.4764525	99.4728465	99.469256	99.4656782	99.462111	99.4585525	99.4550011	99.4514558	99.4479156	99.4443795	99.4408471	99.4373179	99.4337913	99.4302671	99.426745	99.4232248	99.4197062	99.4161893	99.4126738	99.4091596	99.4056467	99.402135	99.3989347	99.3964753	99.3945963	99.3931632	99.3920717	99.3912412	99.3906097	99.3901298	99.3897653	99.3894885	99.3892784	99.3891189	99.3889979	99.388906	99.3888363	99.3887835	99.3887433	99.3887129	99.3886898	99.3886723	99.388659	99.3886489	99.3886413	99.3886355	99.3886311	99.3886278	99.3886252	99.3886233	99.3886219	99.3886208	99.3886199	99.3886193	99.3886188	99.3886184	99.3886182	99.3886179	99.3886178	99.3886177	99.3886176	99.3886175	99.3886174	99.3886174	99.3886174	99.3886174	99.3886173	99.3886173	99.3886173	99.3886173	99.3886173	99.3886173	99.3886173	99.3886173	99.3886173	99.3886173	99.3886173	99.3886173	99.3886173	99.3886173	99.3886173	99.3886173	99.3886173	99.3886173	99.3886173	99.3886173	99.3886173	99.3886173	99.3886173	99.3886173	99.3886173	99.3886173
AMP_e0	100.0	99.9939766	99.9869151	99.9786371	99.9689362	99.9575752	99.9442832	99.9287541	99.9106455	99.8895805	99.8651514	99.836928	99.8044703	99.7673474	99.725163	99.6775866	99.624392	99.5654971	99.5010042	99.4312323	99.356737	99.2783098	99.1969528	99.1138367	99.0302176	98.9473654	98.8664799	98.7886144	98.7146204	98.6451214	98.5805066	98.5209426	98.4664051	98.4167191	98.3715981	98.3306823	98.2935702	98.2598486	98.2291137	98.2009778	98.1750822	98.1511037	98.1287543	98.1077807	98.0879631	98.0691124	98.0510688	98.0336947	98.0168749	98.000513	97.9845285	97.9688544	97.9534351	97.9382247	97.9231854	97.9082863	97.8935019	97.8788113	97.8641977	97.849647	97.835148	97.8206916	97.8062703	97.7918783	97.7775105	97.7631632	97.7488331	97.7345177	97.7202149	97.705923	97.6916407	97.6773669	97.6631007	97.6488414	97.6345884	97.6203412	97.6060995	97.5918628	97.577631	97.5646469	97.5546656	97.54704	97.5412242	97.5367945	97.5334239	97.5308611	97.5289135	97.5274342	97.5263108	97.5254581	97.5248108	97.5243196	97.5239468	97.523664	97.5234494	97.5232866	97.5231631	97.5230694	97.5229983	97.5229444	97.5229035	97.5228725	97.5228489	97.5228311	97.5228175	97.5228073	97.5227995	97.5227936	97.5227891	97.5227857	97.5227831	97.5227811	97.5227797	97.5227785	97.5227777	97.522777	97.5227765	97.5227762	97.5227759	97.5227757	97.5227755	97.5227754	97.5227753	97.5227752	97.5227752	97.5227751	97.5227751	97.5227751	97.522775	97.522775	97.522775	97.522775	97.522775	97.522775	97.522775	97.522775	97.522775	97.522775	97.522775	97.522775	97.522775	97.522775	97.522775	97.522775	97.522775	97.522775	97.522775	97.522775	97.522775
ARSENOBETAINE_e0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
Acetate_e0	100.0	100.3805775	100.8267261	101.3497173	101.9625799	102.6802948	103.5199597	104.5009099	105.6447561	106.9752991	108.5182666	110.3008199	112.3507287	114.6951835	117.3591989	120.3636129	123.7227025	127.4416179	131.5138884	135.9193489	140.6229118	145.5745923	150.7111185	155.958575	161.2376655	166.468239	171.5745501	176.4901275	181.1612282	185.548512	189.6274147	193.3874398	196.8301334	199.9665485	202.8147764	205.397534	207.7401799	209.8687933	211.8088689	213.58488	215.2194694	216.7330472	218.1437859	219.4676775	220.7185964	221.9084768	223.0474157	224.1440862	225.2057714	226.2385514	227.2475057	228.2368622	229.2101354	230.1702234	231.1195076	232.0599448	232.9931377	233.920404	234.8428157	235.7612518	236.6764246	237.5889086	238.4991693	239.4075867	240.3144668	241.2200568	242.1245587	243.028134	243.9309124	244.8329989	245.7344789	246.6354212	247.5358814	248.4359053	249.33553	250.2347855	251.1336979	252.032287	252.9305714	253.7492488	254.3784322	254.8591143	255.2257185	255.5049446	255.7174094	255.8789577	256.0017215	256.0949709	256.1657796	256.2195346	256.2603354	256.2912995	256.3147955	256.3326233	256.3461495	256.3564114	256.3641966	256.3701026	256.3745829	256.3779817	256.3805599	256.3825157	256.3839994	256.3851248	256.3859786	256.3866262	256.3871174	256.3874901	256.3877728	256.3879872	256.3881498	256.3882732	256.3883668	256.3884379	256.3884917	256.3885325	256.3885635	256.3885871	256.3886049	256.3886184	256.3886287	256.3886365	256.3886424	256.3886469	256.3886503	256.3886528	256.3886548	256.3886563	256.3886574	256.3886583	256.3886589	256.3886594	256.3886598	256.3886601	256.3886603	256.3886605	256.3886606	256.3886607	256.3886608	256.3886608	256.3886608	256.3886609	256.3886609	256.3886609	256.3886611	256.3886613	256.3886616	256.3886621	256.3886628
Adenine_e0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
Adenosine_e0	100.0	99.9989073	99.9976265	99.9961256	99.9943671	99.9923082	99.9899	99.9870872	99.9838081	99.9799946	99.9755732	99.9704665	99.9645951	99.9578816	99.9502545	99.9416547	99.9320416	99.9214009	99.9097513	99.8971509	99.8837001	99.8695421	99.8548578	99.8398586	99.8247709	99.8098236	99.795233	99.7811888	99.7678443	99.7553116	99.7436606	99.7329211	99.7230885	99.7141312	99.7059972	99.6986216	99.6919319	99.6858536	99.6803138	99.6752426	99.6705753	99.6662536	99.6622257	99.6584457	99.6548742	99.651477	99.6482253	99.6450943	99.6420632	99.6391147	99.6362342	99.6334097	99.6306312	99.6278903	99.6251803	99.6224956	99.6198316	99.6171845	99.6145513	99.6119295	99.6093171	99.6067123	99.6041139	99.6015208	99.5989321	99.5963471	99.5937653	99.5911861	99.5886092	99.5860343	99.5834612	99.5808896	99.5783194	99.5757505	99.5731827	99.570616	99.5680504	99.5654856	99.5629218	99.5605997	99.558818	99.5574568	99.5564187	99.555628	99.5550264	99.5545689	99.5542213	99.5539573	99.5537568	99.5536046	99.5534891	99.5534014	99.5533349	99.5532844	99.5532461	99.553217	99.553195	99.5531783	99.5531656	99.553156	99.5531487	99.5531431	99.5531389	99.5531357	99.5531333	99.5531315	99.5531301	99.553129	99.5531282	99.5531276	99.5531272	99.5531268	99.5531265	99.5531263	99.5531262	99.5531261	99.553126	99.5531259	99.5531259	99.5531258	99.5531258	99.5531258	99.5531258	99.5531258	99.5531257	99.5531257	99.5531257	99.5531257	99.5531257	99.5531257	99.5531257	99.5531257	99.5531257	99.5531257	99.5531257	99.5531257	99.5531257	99.5531257	99.5531257	99.5531257	99.5531257	99.5531257	99.5531257	99.5531257	99.5531257	99.5531257	99.5531257	99.5531257	99.5531257
