	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009bc1010.bc1001.bc1009	6	Metabolite
2-Oxoglutarate	bc1010	1	bc1010	1	bc1010bc1010	2	Metabolite
4-Hydroxybenzoate	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009bc1010.bc1001.bc1009	6	Metabolite
5-Aminolevulinate	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009bc1010.bc1001.bc1009	6	Metabolite
AMP	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009bc1010.bc1001.bc1009	6	Metabolite
Acetate	bc1010.bc1001.bc1009	3		0	bc1010.bc1001.bc1009	3	Metabolite
Adenosine	bc1010.bc1001	2	bc1010.bc1001	2	bc1010.bc1001bc1010.bc1001	4	Metabolite
Ala-Ala	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009bc1010.bc1001.bc1009	6	Metabolite
BET	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009bc1010.bc1001.bc1009	6	Metabolite
BIOT	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009bc1010.bc1001.bc1009	6	Metabolite
CMP	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009bc1010.bc1001.bc1009	6	Metabolite
CO2	bc1010.bc1001.bc1009	3		0	bc1010.bc1001.bc1009	3	Metabolite
Ca2+	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009bc1010.bc1001.bc1009	6	Metabolite
Chorismate	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009bc1010.bc1001.bc1009	6	Metabolite
Cl-	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009bc1010.bc1001.bc1009	6	Metabolite
Co2+	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009bc1010.bc1001.bc1009	6	Metabolite
CoA	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009bc1010.bc1001.bc1009	6	Metabolite
Cu2+	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009bc1010.bc1001.bc1009	6	Metabolite
D-Arabinose	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009bc1010.bc1001.bc1009	6	Metabolite
D-Glucose	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009bc1010.bc1001.bc1009	6	Metabolite
Deoxycytidine	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009bc1010.bc1001.bc1009	6	Metabolite
Deoxyguanosine	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009bc1010.bc1001.bc1009	6	Metabolite
Folate	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009bc1010.bc1001.bc1009	6	Metabolite
Formate	bc1001.bc1009	2	bc1001.bc1009	2	bc1001.bc1009bc1001.bc1009	4	Metabolite
Fumarate	bc1010	1	bc1010	1	bc1010bc1010	2	Metabolite
GTP	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009bc1010.bc1001.bc1009	6	Metabolite
Glycerol	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009bc1010.bc1001.bc1009	6	Metabolite
Glycine	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009bc1010.bc1001.bc1009	6	Metabolite
H+	bc1010.bc1001.bc1009	3		0	bc1010.bc1001.bc1009	3	Metabolite
H2O	bc1010.bc1001.bc1009	3		0	bc1010.bc1001.bc1009	3	Metabolite
Heme	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009bc1010.bc1001.bc1009	6	Metabolite
K+	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009bc1010.bc1001.bc1009	6	Metabolite
L-Alanine	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009	3	bc1010.bc1001.bc1009bc1010.bc1001.bc1009	6	Metabolite
