	Avg_bc1003	Var_bc1003	Avg_bc1016	Var_bc1016	Avg_bc1010	Var_bc1010	Avg_InAmount	Var_InAmount	Avg_OutAmount	Var_OutAmount	Avg_AllAmount	Var_AllAmount	In	InAmount	Out	OutAmount	All	AllAmount
Glycine	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
H+	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
H2O	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
HYXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Heme	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
Inosine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
K+	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
L-Alanine	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
L-Arabinose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
L-Arginine	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
L-Ascorbate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
L-Asparagine	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
L-Aspartate	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
L-Cysteine	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
L-Glutamate	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
L-Glutamine	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
L-Histidine	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
L-Inositol	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
L-Isoleucine	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
L-Lactate	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999812	3.5204150490651396e-28	0.0	0.0	0.9999999999999812	3.5204150490651396e-28	bc1016	1		1	bc1016	1
L-Leucine	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
L-Lysine	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
L-Malate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
L-Methionine	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
L-Phenylalanine	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
L-Proline	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
L-Serine	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
L-Threonine	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
L-Tryptophan	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
L-Tyrosine	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
L-Valine	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
Methanol	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Mg	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
Mn2+	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
Myristic acid	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
N-Acetyl-D-glucosamine	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999812	3.5204150490651396e-28	0.0	0.0	0.9999999999999812	3.5204150490651396e-28	bc1003	1		1	bc1003	1
NADP	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
NH3	0.0	0.0	0.0	0.0	0.0	0.0	1.9999999999999625	1.4081660196260558e-27	0.0	0.0	1.9999999999999625	1.4081660196260558e-27	bc1010.bc1016	1		1	bc1010.bc1016	1
Na+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Niacin	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
Nicotinamide ribonucleotide	0.0	0.0	0.0	0.0	0.0	0.0	1.9999999999999625	1.4081660196260558e-27	0.0	0.0	1.9999999999999625	1.4081660196260558e-27	bc1003.bc1010	1		1	bc1003.bc1010	1
Nitrate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Nitrite	0.0	0.0	0.0	0.0	0.0	0.0	1.9999999999999625	1.4081660196260558e-27	0.0	0.0	1.9999999999999625	1.4081660196260558e-27	bc1003.bc1010	1		1	bc1003.bc1010	1
O2	0.06369861455513993	0.005686866814259364	0.0	0.0	0.061367283705038744	0.008258225451656553	2.999999999999943	3.2311742677852037e-27	0.833734957532547	0.9714114413317385	3.8337349575324913	0.9714114413317385	bc1003.bc1010.bc1016	1	bc1003.bc1010.bc1010.	3	bc1003.bc1010bc1003.bc1010.bc1016.bc1010bc1003.bc1010.bc1016.bc1003.bc1010.bc1016	3
Oxidized glutathione	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
PAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
PPi	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999812	3.5204150490651396e-28	0.0	0.0	0.9999999999999812	3.5204150490651396e-28	bc1003	1		1	bc1003	1
Pimelate	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999812	3.5204150490651396e-28	0.0	0.0	0.9999999999999812	3.5204150490651396e-28	bc1016	1		1	bc1016	1
Putrescine	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
Pyridoxal	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
Riboflavin	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
S-Adenosyl-L-methionine	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
Spermidine	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
Succinate	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999812	3.5204150490651396e-28	0.0	0.0	0.9999999999999812	3.5204150490651396e-28	bc1010	1		1	bc1010	1
Sulfate	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
TRHL	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
TTP	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
Thiamin	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
Thymidine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
UMP	0.0	0.0	0.0	0.0	0.0	0.0	1.9999999999999625	1.4081660196260558e-27	0.0	0.0	1.9999999999999625	1.4081660196260558e-27	bc1003.bc1010	1		1	bc1003.bc1010	1
Uracil	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Uridine	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999812	3.5204150490651396e-28	0.0	0.0	0.9999999999999812	3.5204150490651396e-28	bc1016	1		1	bc1016	1
Xylose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Zn2+	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
dATP	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
dGTP	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
ddca	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
fe3	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
gamma-butyrobetaine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
hexadecenoate	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999812	3.5204150490651396e-28	0.0	0.0	0.9999999999999812	3.5204150490651396e-28	bc1016	1		1	bc1016	1
meso-2,6-Diaminopimelate	0.0	0.0	0.0	0.0	0.0	0.0	2.999999999999943	3.2311742677852037e-27	0.0	0.0	2.999999999999943	3.2311742677852037e-27	bc1003.bc1010.bc1016	1		1	bc1003.bc1010.bc1016	1
