	Proportion MetConSIN Shared	Proportion DirectDFBA Shared	Number Different Sign	Average ABS Difference
0.1347	1.0	0.5291095890410958	0.0	11.396869006701612
0.2729	1.0	0.5308219178082192	2.0	4.720368645253474
0.3336	1.0	0.5291095890410958	0.0	1.8263842125438714
0.3908	0.9935275080906149	0.5283993115318416	0.0	0.6050385292922426
0.3917	0.9935483870967742	0.5301204819277109	3.0	0.5749782529081574
0.39344999999999997	1.0	0.5301204819277109	6.0	0.5414201561418625
0.3941	1.0	0.5283993115318416	3.0	0.5431570218671704
0.8152	1.0	0.5266781411359724	0.0	0.1465897581563253
Average	1.0	0.5342465753424658	0.0	2.9068049084253973
