	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
2-Oxoglutarate	bc1010.bc1010	2		0	bc1010.bc1010	2	Metabolite
4-Hydroxybenzoate	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
5-Aminolevulinate	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
AMP	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
Acetate	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
Adenosine	bc1010.bc1001.bc1010.bc1001	4		0	bc1010.bc1001.bc1010.bc1001	4	Metabolite
Ala-Ala	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
BET	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
BIOT	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
CMP	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
CO2	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
Ca2+	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
Chorismate	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
Cl-	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
Co2+	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
CoA	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
Cu2+	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
D-Arabinose	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
D-Glucose	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	bc1010.bc1009.bc1001	3	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001bc1010.bc1009.bc1001	9	Metabolite
Deoxycytidine	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
Deoxyguanosine	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
Folate	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
Formate	bc1001.bc1009.bc1009.bc1001	4		0	bc1001.bc1009.bc1009.bc1001	4	Metabolite
Fumarate	bc1010.bc1010	2		0	bc1010.bc1010	2	Metabolite
GTP	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
Glycerol	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
Glycine	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
H+	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
H2O	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
Heme	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
K+	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
L-Alanine	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
L-Arginine	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
L-Asparagine	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
L-Aspartate	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
L-Cysteine	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
L-Glutamate	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
L-Glutamine	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
L-Histidine	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
L-Isoleucine	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
L-Leucine	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
L-Lysine	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6		0	bc1010.bc1001.bc1009.bc1010.bc1009.bc1001	6	Metabolite
