	0.0000	0.0006	0.0057	0.0094	0.0194	0.0300	0.0306	0.0309	0.0310	0.0312	0.0313	0.1214	0.1310	0.3800	0.4529	3.5225	4.8847	7.3736	7.5955	7.5972	7.6043	7.6127	8.9887	10.5630	10.5631	10.5682	14.1577	14.1585	Source	Target
O2-e0##Glycine-e0##Limosilactobacillus_reuteri_I49	0.0	4.000000000000884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	Glycine-e0
Thiamine##Glycine-e0##Limosilactobacillus_reuteri_I49	0.0	1.0000000000053935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamine	Glycine-e0
PAN##Glycine-e0##Limosilactobacillus_reuteri_I49	0.0	-96.06352557215071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Glycine-e0
PAN##Phosphate-e0##Limosilactobacillus_reuteri_I49	0.0	6.227196536201518e-11	129.86418562005164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-129.8641856195042	1.4068746168049984e-11	PAN	Phosphate-e0
Folate-e0##L-Glutamate-e0##Limosilactobacillus_reuteri_I49	0.0	9.992007221626409e-15	-0.32369792956576315	-47.866970872876486	0.0	1.6095661692361318e-08	-1.250008097031241e-08	-5.996952268105815e-09	-7.54461382257432e-10	3643.1051793470965	-3595.914510547069	0.0	-384.37908648406494	384.37908648406494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	L-Glutamate-e0
PAN##L-Glutamate-e0##Limosilactobacillus_reuteri_I49	0.0	4.0031977732724044e-11	68.81887621311435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Glutamate-e0
Spermidine-e0##D-Glucose-e0##Limosilactobacillus_reuteri_I49	0.0	-9.15045816896054e-13	-1.9999999999216185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	D-Glucose-e0
Pyruvate-e0##D-Glucose-e0##Limosilactobacillus_reuteri_I49	0.0	1.6009416015094757e-13	-1.0000000000070592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pyruvate-e0	D-Glucose-e0
D-Mannose-e0##D-Glucose-e0##Limosilactobacillus_reuteri_I49	0.0	3.1663560662309465e-13	-1.000000000009468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Mannose-e0	D-Glucose-e0
Melitose-e0##D-Glucose-e0##Limosilactobacillus_reuteri_I49	0.0	2.105871033108997e-12	-6.50000000006063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Melitose-e0	D-Glucose-e0
Folate-e0##D-Glucose-e0##Limosilactobacillus_reuteri_I49	0.0	5.330846875040152e-12	-15.50000000017578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	D-Glucose-e0
O2-e0##D-Glucose-e0##Limosilactobacillus_reuteri_I49	0.0	3.999999999908005	1.000000000065058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	D-Glucose-e0
Urea-e0##D-Glucose-e0##Limosilactobacillus_reuteri_I49	0.0	7.860379014346108e-13	-1.500000000034738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Urea-e0	D-Glucose-e0
Sucrose##D-Glucose-e0##Limosilactobacillus_reuteri_I49	0.0	1.6768808563938364e-12	-4.000000000028615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sucrose	D-Glucose-e0
Thiamine##D-Glucose-e0##Limosilactobacillus_reuteri_I49	0.0	0.9999999999842331	-22.500000000210626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamine	D-Glucose-e0
Riboflavin##D-Glucose-e0##Limosilactobacillus_reuteri_I49	0.0	5.8690829973784275e-12	-14.500000000115593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	D-Glucose-e0
PAN##D-Glucose-e0##Limosilactobacillus_reuteri_I49	0.0	-96.06352557018636	3936.5808820610496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	D-Glucose-e0
PAN##Mn2+-e0##Limosilactobacillus_reuteri_I49	0.0	3.949063298591682e-13	0.7060625359769215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7060625359746902	6.88338275267597e-14	PAN	Mn2+-e0
