	0.6418999999999999	0.98735	Source	Target
bc1003##Folate##Microbe	0.04044655	0.00543067	bc1003	Folate
Folate##bc1003##Metabolite	-0.04044655	-0.00543067	Folate	bc1003
bc1003##Formate##Microbe	0.01348219	0.00181022	bc1003	Formate
Formate##bc1003##Metabolite	-0.01348219	-0.00181022	Formate	bc1003
bc1003##GTP##Microbe	0.65056167	0.08734959	bc1003	GTP
GTP##bc1003##Metabolite	-0.65056167	-0.08734959	GTP	bc1003
bc1003##Glycerol##Microbe	0.29927543	0.04018311	bc1003	Glycerol
Glycerol##bc1003##Metabolite	-0.29927543	-0.04018311	Glycerol	bc1003
bc1003##Glycine##Microbe	2.40922131	0.32348126	bc1003	Glycine
Glycine##bc1003##Metabolite	-2.40922131	-0.32348126	Glycine	bc1003
bc1003##H+##Microbe	-24.4850979	-3.28756444	bc1003	H+
bc1003##H2O##Microbe	-63.37099451	-8.50869492	bc1003	H2O
bc1003##Heme##Microbe	0.01348219	0.00181022	bc1003	Heme
Heme##bc1003##Metabolite	-0.01348219	-0.00181022	Heme	bc1003
bc1003##K+##Microbe	0.01348219	0.00181022	bc1003	K+
K+##bc1003##Metabolite	-0.01348219	-0.00181022	K+	bc1003
bc1003##L-Alanine##Microbe	2.17617279	0.2921903	bc1003	L-Alanine
L-Alanine##bc1003##Metabolite	-2.17617279	-0.2921903	L-Alanine	bc1003
bc1003##L-Arginine##Microbe	1.18525414	0.15914167	bc1003	L-Arginine
L-Arginine##bc1003##Metabolite	-1.18525414	-0.15914167	L-Arginine	bc1003
bc1003##L-Asparagine##Microbe	0.96489101	0.12955396000000002	bc1003	L-Asparagine
L-Asparagine##bc1003##Metabolite	-0.96489101	-0.12955396000000002	L-Asparagine	bc1003
bc1003##L-Aspartate##Microbe	0.96489101	0.12955396000000002	bc1003	L-Aspartate
L-Aspartate##bc1003##Metabolite	-0.96489101	-0.12955396000000002	L-Aspartate	bc1003
bc1003##L-Cysteine##Microbe	0.3658456	0.04912134	bc1003	L-Cysteine
L-Cysteine##bc1003##Metabolite	-0.3658456	-0.04912134	L-Cysteine	bc1003
bc1003##L-Glutamate##Microbe	1.22670044	0.16470658	bc1003	L-Glutamate
L-Glutamate##bc1003##Metabolite	-1.22670044	-0.16470658	L-Glutamate	bc1003
bc1003##L-Glutamine##Microbe	1.0256440100000002	0.13771114	bc1003	L-Glutamine
L-Glutamine##bc1003##Metabolite	-1.0256440100000002	-0.13771114	L-Glutamine	bc1003
bc1003##L-Histidine##Microbe	0.38082173	0.05113216	bc1003	L-Histidine
L-Histidine##bc1003##Metabolite	-0.38082173	-0.05113216	L-Histidine	bc1003
bc1003##L-Isoleucine##Microbe	1.16172022	0.15598181	bc1003	L-Isoleucine
L-Isoleucine##bc1003##Metabolite	-1.16172022	-0.15598181	L-Isoleucine	bc1003
bc1003##L-Leucine##Microbe	1.8035545899999998	0.24215962	bc1003	L-Leucine
L-Leucine##bc1003##Metabolite	-1.8035545899999998	-0.24215962	L-Leucine	bc1003
bc1003##L-Lysine##Microbe	1.37138612	0.18413323	bc1003	L-Lysine
L-Lysine##bc1003##Metabolite	-1.37138612	-0.18413323	L-Lysine	bc1003
bc1003##L-Methionine##Microbe	0.5870571800000001	0.07882298	bc1003	L-Methionine
L-Methionine##bc1003##Metabolite	-0.5870571800000001	-0.07882298	L-Methionine	bc1003
bc1003##L-Phenylalanine##Microbe	0.74238843	0.09967899	bc1003	L-Phenylalanine
L-Phenylalanine##bc1003##Metabolite	-0.74238843	-0.09967899	L-Phenylalanine	bc1003
bc1003##L-Proline##Microbe	0.8857314399999999	0.11892536	bc1003	L-Proline
L-Proline##bc1003##Metabolite	-0.8857314399999999	-0.11892536	L-Proline	bc1003
bc1003##L-Serine##Microbe	1.02531741	0.13766729	bc1003	L-Serine
L-Serine##bc1003##Metabolite	-1.02531741	-0.13766729	L-Serine	bc1003
bc1003##L-Threonine##Microbe	1.01409831	0.13616093	bc1003	L-Threonine
L-Threonine##bc1003##Metabolite	-1.01409831	-0.13616093	L-Threonine	bc1003
bc1003##L-Tryptophan##Microbe	0.22678147000000004	0.03044949	bc1003	L-Tryptophan
L-Tryptophan##bc1003##Metabolite	-0.22678147000000004	-0.03044949	L-Tryptophan	bc1003
bc1003##L-Tyrosine##Microbe	0.5797903799999999	0.07784728	bc1003	L-Tyrosine
L-Tyrosine##bc1003##Metabolite	-0.5797903799999999	-0.07784728	L-Tyrosine	bc1003
bc1003##L-Valine##Microbe	1.69230329	0.22722214000000002	bc1003	L-Valine
L-Valine##bc1003##Metabolite	-1.69230329	-0.22722214000000002	L-Valine	bc1003
bc1003##Mg##Microbe	0.01348219	0.00181022	bc1003	Mg
Mg##bc1003##Metabolite	-0.01348219	-0.00181022	Mg	bc1003
bc1003##Mn2+##Microbe	0.01348219	0.00181022	bc1003	Mn2+
Mn2+##bc1003##Metabolite	-0.01348219	-0.00181022	Mn2+	bc1003
bc1003##Myristic acid##Microbe	0.6008167	0.08067044	bc1003	Myristic acid
Myristic acid##bc1003##Metabolite	-0.6008167	-0.08067044	Myristic acid	bc1003
bc1003##N-Acetyl-D-glucosamine##Microbe	0.42223056999999997	0.05669204	bc1003	N-Acetyl-D-glucosamine
N-Acetyl-D-glucosamine##bc1003##Metabolite	-0.42223056999999997	-0.05669204	N-Acetyl-D-glucosamine	bc1003
bc1003##NADP##Microbe	0.02696436	0.00362045	bc1003	NADP
NADP##bc1003##Metabolite	-0.02696436	-0.00362045	NADP	bc1003
bc1003##Niacin##Microbe	-0.01348219	-0.00181022	bc1003	Niacin
bc1003##Nicotinamide ribonucleotide##Microbe	0.01348219	0.00181022	bc1003	Nicotinamide ribonucleotide
Nicotinamide ribonucleotide##bc1003##Metabolite	-0.01348219	-0.00181022	Nicotinamide ribonucleotide	bc1003
bc1003##Nitrite##Microbe	0.00449406	0.0006034100000000001	bc1003	Nitrite
Nitrite##bc1003##Metabolite	-0.00449406	-0.0006034100000000001	Nitrite	bc1003
bc1003##O2##Microbe	31.406799850000002	4.21692733	bc1003	O2
O2##bc1003##Metabolite	-31.406799850000002	-4.21692733	O2	bc1003
bc1003##Oxidized glutathione##Microbe	0.00674109	0.00090511	bc1003	Oxidized glutathione
Oxidized glutathione##bc1003##Metabolite	-0.00674109	-0.00090511	Oxidized glutathione	bc1003
bc1003##PPi##Microbe	-0.08867857	-0.01190669	bc1003	PPi
bc1003##Putrescine##Microbe	0.01348219	0.00181022	bc1003	Putrescine
Putrescine##bc1003##Metabolite	-0.01348219	-0.00181022	Putrescine	bc1003
bc1003##Pyridoxal##Microbe	0.01348219	0.00181022	bc1003	Pyridoxal
Pyridoxal##bc1003##Metabolite	-0.01348219	-0.00181022	Pyridoxal	bc1003
bc1003##Riboflavin##Microbe	0.04044655	0.00543067	bc1003	Riboflavin
Riboflavin##bc1003##Metabolite	-0.04044655	-0.00543067	Riboflavin	bc1003
bc1003##S-Adenosyl-L-methionine##Microbe	0.04044655	0.00543067	bc1003	S-Adenosyl-L-methionine
S-Adenosyl-L-methionine##bc1003##Metabolite	-0.04044655	-0.00543067	S-Adenosyl-L-methionine	bc1003
bc1003##Spermidine##Microbe	0.01348219	0.00181022	bc1003	Spermidine
Spermidine##bc1003##Metabolite	-0.01348219	-0.00181022	Spermidine	bc1003
bc1003##Sulfate##Microbe	0.01348219	0.00181022	bc1003	Sulfate
Sulfate##bc1003##Metabolite	-0.01348219	-0.00181022	Sulfate	bc1003
bc1003##TRHL##Microbe	0.28457843	0.03820977	bc1003	TRHL
TRHL##bc1003##Metabolite	-0.28457843	-0.03820977	TRHL	bc1003
bc1003##TTP##Microbe	0.05439505	0.00730351	bc1003	TTP
TTP##bc1003##Metabolite	-0.05439505	-0.00730351	TTP	bc1003
bc1003##Thiamin##Microbe	0.01348219	0.00181022	bc1003	Thiamin
Thiamin##bc1003##Metabolite	-0.01348219	-0.00181022	Thiamin	bc1003
bc1003##UMP##Microbe	0.44988379	0.06040499	bc1003	UMP
UMP##bc1003##Metabolite	-0.44988379	-0.06040499	UMP	bc1003
bc1003##Zn2+##Microbe	0.01348219	0.00181022	bc1003	Zn2+
Zn2+##bc1003##Metabolite	-0.01348219	-0.00181022	Zn2+	bc1003
bc1003##dATP##Microbe	0.05439505	0.00730351	bc1003	dATP
dATP##bc1003##Metabolite	-0.05439505	-0.00730351	dATP	bc1003
bc1003##dGTP##Microbe	0.08604197999999999	0.01155268	bc1003	dGTP
dGTP##bc1003##Metabolite	-0.08604197999999999	-0.01155268	dGTP	bc1003
bc1003##ddca##Microbe	0.12016334000000001	0.016134089999999997	bc1003	ddca
ddca##bc1003##Metabolite	-0.12016334000000001	-0.016134089999999997	ddca	bc1003
bc1003##fe3##Microbe	0.04044655	0.00543067	bc1003	fe3
fe3##bc1003##Metabolite	-0.04044655	-0.00543067	fe3	bc1003
bc1003##meso-2,6-Diaminopimelate##Microbe	0.12016334000000001	0.016134089999999997	bc1003	meso-2,6-Diaminopimelate
meso-2,6-Diaminopimelate##bc1003##Metabolite	-0.12016334000000001	-0.016134089999999997	meso-2,6-Diaminopimelate	bc1003
bc1016##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	0.27105761	0.017572249999999998	bc1016	1,2-Diacyl-sn-glycerol dioctadecanoyl
1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1016##Metabolite	-0.27105761	-0.017572249999999998	1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1016
bc1016##2-Oxoglutarate##Microbe	0.012210990000000001	0.0007916199999999999	bc1016	2-Oxoglutarate
2-Oxoglutarate##bc1016##Metabolite	-0.012210990000000001	-0.0007916199999999999	2-Oxoglutarate	bc1016
bc1016##4-Hydroxybenzoate##Microbe	0.0061055	0.00039580999999999997	bc1016	4-Hydroxybenzoate
4-Hydroxybenzoate##bc1016##Metabolite	-0.0061055	-0.00039580999999999997	4-Hydroxybenzoate	bc1016
bc1016##5-Aminolevulinate##Microbe	0.048843950000000004	0.0031664799999999997	bc1016	5-Aminolevulinate
5-Aminolevulinate##bc1016##Metabolite	-0.048843950000000004	-0.0031664799999999997	5-Aminolevulinate	bc1016
bc1016##AMP##Microbe	0.23055634	0.01494661	bc1016	AMP
AMP##bc1016##Metabolite	-0.23055634	-0.01494661	AMP	bc1016
bc1016##Acetate##Microbe	-56.671584859999996	-3.67393277	bc1016	Acetate
bc1016##BET##Microbe	0.012210990000000001	0.0007916199999999999	bc1016	BET
BET##bc1016##Metabolite	-0.012210990000000001	-0.0007916199999999999	BET	bc1016
bc1016##BIOT##Microbe	0.0061055	0.00039580999999999997	bc1016	BIOT
BIOT##bc1016##Metabolite	-0.0061055	-0.00039580999999999997	BIOT	bc1016
bc1016##CMP##Microbe	0.051309429999999996	0.00332631	bc1016	CMP
CMP##bc1016##Metabolite	-0.051309429999999996	-0.00332631	CMP	bc1016
bc1016##CO2##Microbe	-1.13159535	-0.07335961	bc1016	CO2
bc1016##Ca2+##Microbe	0.0061055	0.00039580999999999997	bc1016	Ca2+
Ca2+##bc1016##Metabolite	-0.0061055	-0.00039580999999999997	Ca2+	bc1016
bc1016##Chitobiose##Microbe	0.11188624	0.00725341	bc1016	Chitobiose
Chitobiose##bc1016##Metabolite	-0.11188624	-0.00725341	Chitobiose	bc1016
bc1016##Chorismate##Microbe	0.012210990000000001	0.0007916199999999999	bc1016	Chorismate
Chorismate##bc1016##Metabolite	-0.012210990000000001	-0.0007916199999999999	Chorismate	bc1016
bc1016##Citrate##Microbe	0.27208372	0.01763877	bc1016	Citrate
Citrate##bc1016##Metabolite	-0.27208372	-0.01763877	Citrate	bc1016
bc1016##Cl-##Microbe	0.0061055	0.00039580999999999997	bc1016	Cl-
Cl-##bc1016##Metabolite	-0.0061055	-0.00039580999999999997	Cl-	bc1016
bc1016##Co2+##Microbe	0.0061055	0.00039580999999999997	bc1016	Co2+
Co2+##bc1016##Metabolite	-0.0061055	-0.00039580999999999997	Co2+	bc1016
bc1016##CoA##Microbe	0.012210990000000001	0.0007916199999999999	bc1016	CoA
CoA##bc1016##Metabolite	-0.012210990000000001	-0.0007916199999999999	CoA	bc1016
bc1016##Cu2+##Microbe	0.0061055	0.00039580999999999997	bc1016	Cu2+
Cu2+##bc1016##Metabolite	-0.0061055	-0.00039580999999999997	Cu2+	bc1016
bc1016##Cytidine##Microbe	0.13167879	0.008536539999999999	bc1016	Cytidine
Cytidine##bc1016##Metabolite	-0.13167879	-0.008536539999999999	Cytidine	bc1016
bc1016##D-Alanine##Microbe	0.10883348	0.007055509999999999	bc1016	D-Alanine
D-Alanine##bc1016##Metabolite	-0.10883348	-0.007055509999999999	D-Alanine	bc1016
bc1016##D-Arabinose##Microbe	0.16325023	0.010583259999999999	bc1016	D-Arabinose
D-Arabinose##bc1016##Metabolite	-0.16325023	-0.010583259999999999	D-Arabinose	bc1016
bc1016##D-Glucose##Microbe	37.86985037	2.45504488	bc1016	D-Glucose
D-Glucose##bc1016##Metabolite	-37.86985037	-2.45504488	D-Glucose	bc1016
bc1016##Deoxycytidine##Microbe	0.0261182	0.0016932100000000001	bc1016	Deoxycytidine
Deoxycytidine##bc1016##Metabolite	-0.0261182	-0.0016932100000000001	Deoxycytidine	bc1016
bc1016##Folate##Microbe	0.01831649	0.00118743	bc1016	Folate
Folate##bc1016##Metabolite	-0.01831649	-0.00118743	Folate	bc1016
bc1016##Formate##Microbe	0.0061055	0.00039580999999999997	bc1016	Formate
Formate##bc1016##Metabolite	-0.0061055	-0.00039580999999999997	Formate	bc1016
bc1016##Fumarate##Microbe	0.012210990000000001	0.0007916199999999999	bc1016	Fumarate
Fumarate##bc1016##Metabolite	-0.012210990000000001	-0.0007916199999999999	Fumarate	bc1016
bc1016##GTP##Microbe	0.30071653	0.019495	bc1016	GTP
GTP##bc1016##Metabolite	-0.30071653	-0.019495	GTP	bc1016
bc1016##Glucose-1-phosphate##Microbe	0.14321054	0.00928412	bc1016	Glucose-1-phosphate
Glucose-1-phosphate##bc1016##Metabolite	-0.14321054	-0.00928412	Glucose-1-phosphate	bc1016
bc1016##Glycerol##Microbe	0.13552881	0.00878612	bc1016	Glycerol
Glycerol##bc1016##Metabolite	-0.13552881	-0.00878612	Glycerol	bc1016
bc1016##Glycine##Microbe	1.09103139	0.07072991	bc1016	Glycine
Glycine##bc1016##Metabolite	-1.09103139	-0.07072991	Glycine	bc1016
bc1016##H+##Microbe	-91.97479735	-5.962586409999999	bc1016	H+
bc1016##H2O##Microbe	-13.2695238	-0.86024307	bc1016	H2O
bc1016##Heme##Microbe	0.0061055	0.00039580999999999997	bc1016	Heme
Heme##bc1016##Metabolite	-0.0061055	-0.00039580999999999997	Heme	bc1016
bc1016##K+##Microbe	0.0061055	0.00039580999999999997	bc1016	K+
K+##bc1016##Metabolite	-0.0061055	-0.00039580999999999997	K+	bc1016
bc1016##L-Alanine##Microbe	0.9854938599999999	0.06388807	bc1016	L-Alanine
L-Alanine##bc1016##Metabolite	-0.9854938599999999	-0.06388807	L-Alanine	bc1016
bc1016##L-Arginine##Microbe	0.53674998	0.03479668	bc1016	L-Arginine
L-Arginine##bc1016##Metabolite	-0.53674998	-0.03479668	L-Arginine	bc1016
bc1016##L-Asparagine##Microbe	0.4369571	0.02832727	bc1016	L-Asparagine
L-Asparagine##bc1016##Metabolite	-0.4369571	-0.02832727	L-Asparagine	bc1016
bc1016##L-Aspartate##Microbe	0.4369571	0.02832727	bc1016	L-Aspartate
L-Aspartate##bc1016##Metabolite	-0.4369571	-0.02832727	L-Aspartate	bc1016
bc1016##L-Cysteine##Microbe	0.16567553000000002	0.0107405	bc1016	L-Cysteine
L-Cysteine##bc1016##Metabolite	-0.16567553000000002	-0.0107405	L-Cysteine	bc1016
bc1016##L-Glutamate##Microbe	0.53109722	0.03443023	bc1016	L-Glutamate
L-Glutamate##bc1016##Metabolite	-0.53109722	-0.03443023	L-Glutamate	bc1016
bc1016##L-Glutamine##Microbe	0.4766804800000001	0.030902469999999998	bc1016	L-Glutamine
L-Glutamine##bc1016##Metabolite	-0.4766804800000001	-0.030902469999999998	L-Glutamine	bc1016
bc1016##L-Histidine##Microbe	0.17245758	0.01118016	bc1016	L-Histidine
L-Histidine##bc1016##Metabolite	-0.17245758	-0.01118016	L-Histidine	bc1016
bc1016##L-Isoleucine##Microbe	0.52609248	0.034105779999999995	bc1016	L-Isoleucine
L-Isoleucine##bc1016##Metabolite	-0.52609248	-0.034105779999999995	L-Isoleucine	bc1016
bc1016##L-Lactate##Microbe	-37.84768431	-2.4536078800000003	bc1016	L-Lactate
bc1016##L-Leucine##Microbe	0.81675131	0.05294875	bc1016	L-Leucine
L-Leucine##bc1016##Metabolite	-0.81675131	-0.05294875	L-Leucine	bc1016
bc1016##L-Lysine##Microbe	0.62104104	0.040261139999999994	bc1016	L-Lysine
L-Lysine##bc1016##Metabolite	-0.62104104	-0.040261139999999994	L-Lysine	bc1016
bc1016##L-Methionine##Microbe	0.27806361	0.01802644	bc1016	L-Methionine
L-Methionine##bc1016##Metabolite	-0.27806361	-0.01802644	L-Methionine	bc1016
bc1016##L-Phenylalanine##Microbe	0.33619538000000004	0.02179504	bc1016	L-Phenylalanine
L-Phenylalanine##bc1016##Metabolite	-0.33619538000000004	-0.02179504	L-Phenylalanine	bc1016
bc1016##L-Proline##Microbe	0.40110918	0.0260033	bc1016	L-Proline
L-Proline##bc1016##Metabolite	-0.40110918	-0.0260033	L-Proline	bc1016
bc1016##L-Serine##Microbe	0.46432159	0.030101259999999998	bc1016	L-Serine
L-Serine##bc1016##Metabolite	-0.46432159	-0.030101259999999998	L-Serine	bc1016
bc1016##L-Threonine##Microbe	0.45924095	0.0297719	bc1016	L-Threonine
L-Threonine##bc1016##Metabolite	-0.45924095	-0.0297719	L-Threonine	bc1016
bc1016##L-Tryptophan##Microbe	0.10269945	0.00665785	bc1016	L-Tryptophan
L-Tryptophan##bc1016##Metabolite	-0.10269945	-0.00665785	L-Tryptophan	bc1016
bc1016##L-Tyrosine##Microbe	0.26256181	0.01702148	bc1016	L-Tyrosine
L-Tyrosine##bc1016##Metabolite	-0.26256181	-0.01702148	L-Tyrosine	bc1016
bc1016##L-Valine##Microbe	0.76637044	0.04968264	bc1016	L-Valine
L-Valine##bc1016##Metabolite	-0.76637044	-0.04968264	L-Valine	bc1016
bc1016##Mg##Microbe	0.0061055	0.00039580999999999997	bc1016	Mg
Mg##bc1016##Metabolite	-0.0061055	-0.00039580999999999997	Mg	bc1016
bc1016##Mn2+##Microbe	0.0061055	0.00039580999999999997	bc1016	Mn2+
Mn2+##bc1016##Metabolite	-0.0061055	-0.00039580999999999997	Mn2+	bc1016
bc1016##Myristic acid##Microbe	0.22377246	0.01450683	bc1016	Myristic acid
Myristic acid##bc1016##Metabolite	-0.22377246	-0.01450683	Myristic acid	bc1016
bc1016##NADP##Microbe	0.01831649	0.00118743	bc1016	NADP
NADP##bc1016##Metabolite	-0.01831649	-0.00118743	NADP	bc1016
bc1016##NH3##Microbe	-0.03052747	-0.00197905	bc1016	NH3
bc1016##Niacin##Microbe	-0.0061055	-0.00039580999999999997	bc1016	Niacin
bc1016##O2##Microbe	0.8428244	0.054639019999999996	bc1016	O2
O2##bc1016##Metabolite	-0.8428244	-0.054639019999999996	O2	bc1016
bc1016##Oxidized glutathione##Microbe	0.00305274	0.00019790999999999998	bc1016	Oxidized glutathione
Oxidized glutathione##bc1016##Metabolite	-0.00305274	-0.00019790999999999998	Oxidized glutathione	bc1016
bc1016##Pimelate##Microbe	0.01610375	0.0010439800000000001	bc1016	Pimelate
Pimelate##bc1016##Metabolite	-0.01610375	-0.0010439800000000001	Pimelate	bc1016
bc1016##Putrescine##Microbe	0.0061055	0.00039580999999999997	bc1016	Putrescine
Putrescine##bc1016##Metabolite	-0.0061055	-0.00039580999999999997	Putrescine	bc1016
bc1016##Pyridoxal##Microbe	0.0061055	0.00039580999999999997	bc1016	Pyridoxal
Pyridoxal##bc1016##Metabolite	-0.0061055	-0.00039580999999999997	Pyridoxal	bc1016
bc1016##Riboflavin##Microbe	0.01831649	0.00118743	bc1016	Riboflavin
Riboflavin##bc1016##Metabolite	-0.01831649	-0.00118743	Riboflavin	bc1016
bc1016##S-Adenosyl-L-methionine##Microbe	0.0061055	0.00039580999999999997	bc1016	S-Adenosyl-L-methionine
S-Adenosyl-L-methionine##bc1016##Metabolite	-0.0061055	-0.00039580999999999997	S-Adenosyl-L-methionine	bc1016
bc1016##Spermidine##Microbe	0.0061055	0.00039580999999999997	bc1016	Spermidine
Spermidine##bc1016##Metabolite	-0.0061055	-0.00039580999999999997	Spermidine	bc1016
bc1016##Succinate##Microbe	-0.012210990000000001	-0.0007916199999999999	bc1016	Succinate
bc1016##Sulfate##Microbe	0.0061055	0.00039580999999999997	bc1016	Sulfate
Sulfate##bc1016##Metabolite	-0.0061055	-0.00039580999999999997	Sulfate	bc1016
bc1016##TRHL##Microbe	0.12887318	0.00835465	bc1016	TRHL
TRHL##bc1016##Metabolite	-0.12887318	-0.00835465	TRHL	bc1016
bc1016##TTP##Microbe	0.0436047	0.00282683	bc1016	TTP
TTP##bc1016##Metabolite	-0.0436047	-0.00282683	TTP	bc1016
bc1016##Thiamin##Microbe	0.0061055	0.00039580999999999997	bc1016	Thiamin
Thiamin##bc1016##Metabolite	-0.0061055	-0.00039580999999999997	Thiamin	bc1016
bc1016##Uridine##Microbe	0.20373278	0.01320768	bc1016	Uridine
Uridine##bc1016##Metabolite	-0.20373278	-0.01320768	Uridine	bc1016
bc1016##Zn2+##Microbe	0.0061055	0.00039580999999999997	bc1016	Zn2+
Zn2+##bc1016##Metabolite	-0.0061055	-0.00039580999999999997	Zn2+	bc1016
bc1016##dATP##Microbe	0.04665746	0.00302473	bc1016	dATP
dATP##bc1016##Metabolite	-0.04665746	-0.00302473	dATP	bc1016
bc1016##dGTP##Microbe	0.0261182	0.0016932100000000001	bc1016	dGTP
dGTP##bc1016##Metabolite	-0.0261182	-0.0016932100000000001	dGTP	bc1016
bc1016##ddca##Microbe	0.10272799	0.0066597	bc1016	ddca
ddca##bc1016##Metabolite	-0.10272799	-0.0066597	ddca	bc1016
bc1016##fe3##Microbe	0.01831649	0.00118743	bc1016	fe3
fe3##bc1016##Metabolite	-0.01831649	-0.00118743	fe3	bc1016
bc1016##hexadecenoate##Microbe	0.24540804000000002	0.015909430000000002	bc1016	hexadecenoate
hexadecenoate##bc1016##Metabolite	-0.24540804000000002	-0.015909430000000002	hexadecenoate	bc1016
bc1016##meso-2,6-Diaminopimelate##Microbe	0.05441675	0.0035277499999999996	bc1016	meso-2,6-Diaminopimelate
meso-2,6-Diaminopimelate##bc1016##Metabolite	-0.05441675	-0.0035277499999999996	meso-2,6-Diaminopimelate	bc1016
bc1002##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	0.59825417	0.08032673	bc1002	1,2-Diacyl-sn-glycerol dioctadecanoyl
1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1002##Metabolite	-0.59825417	-0.08032673	1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1002
bc1002##4-Hydroxybenzoate##Microbe	0.0134755	0.00180934	bc1002	4-Hydroxybenzoate
4-Hydroxybenzoate##bc1002##Metabolite	-0.0134755	-0.00180934	4-Hydroxybenzoate	bc1002
bc1002##5-Aminolevulinate##Microbe	0.10780401	0.01447469	bc1002	5-Aminolevulinate
5-Aminolevulinate##bc1002##Metabolite	-0.10780401	-0.01447469	5-Aminolevulinate	bc1002
bc1002##AMP##Microbe	0.51560111	0.06922902	bc1002	AMP
AMP##bc1002##Metabolite	-0.51560111	-0.06922902	AMP	bc1002
bc1002##Acetate##Microbe	-27.40600099	-3.6797647199999997	bc1002	Acetate
bc1002##Ala-Ala##Microbe	0.12010378	0.01612616	bc1002	Ala-Ala
Ala-Ala##bc1002##Metabolite	-0.12010378	-0.01612616	Ala-Ala	bc1002
bc1002##BET##Microbe	0.026951	0.00361867	bc1002	BET
BET##bc1002##Metabolite	-0.026951	-0.00361867	BET	bc1002
bc1002##BIOT##Microbe	0.0134755	0.00180934	bc1002	BIOT
BIOT##bc1002##Metabolite	-0.0134755	-0.00180934	BIOT	bc1002
bc1002##CMP##Microbe	0.40387527	0.05422775	bc1002	CMP
CMP##bc1002##Metabolite	-0.40387527	-0.05422775	CMP	bc1002
