	In	InAmount	Out	OutAmount	All	AllAmount	Type
D-Arabinose	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
D-Glucose	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
Deoxycytidine	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
Deoxyguanosine	bc1003.bc1002	2	bc1003.bc1002	2	bc1003.bc1002bc1003.bc1002	4	Metabolite
Folate	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
Formate	bc1003.bc1016	2	bc1003.bc1016	2	bc1003.bc1016bc1003.bc1016	4	Metabolite
Fumarate	bc1016	1	bc1016	1	bc1016bc1016	2	Metabolite
GTP	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
Glucose-1-phosphate	bc1016	1	bc1016	1	bc1016bc1016	2	Metabolite
Glycerol	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
Glycine	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
H+	bc1003.bc1016.bc1002	3		0	bc1003.bc1016.bc1002	3	Metabolite
H2O	bc1003.bc1016.bc1002	3		0	bc1003.bc1016.bc1002	3	Metabolite
Heme	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
K+	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
L-Alanine	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
L-Arginine	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
L-Asparagine	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
L-Aspartate	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
L-Cysteine	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
L-Glutamate	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
L-Glutamine	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
L-Histidine	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
L-Isoleucine	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
L-Lactate	bc1016	1		0	bc1016	1	Metabolite
L-Leucine	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
L-Lysine	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
L-Methionine	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
L-Phenylalanine	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
L-Proline	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
L-Serine	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
L-Threonine	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
L-Tryptophan	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
L-Tyrosine	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
L-Valine	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
Mg	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
Mn2+	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
Myristic acid	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
N-Acetyl-D-glucosamine	bc1003	1	bc1003	1	bc1003bc1003	2	Metabolite
NADP	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
NH3	bc1016	1		0	bc1016	1	Metabolite
Niacin	bc1003.bc1016.bc1002	3		0	bc1003.bc1016.bc1002	3	Metabolite
Nicotinamide ribonucleotide	bc1003.bc1002	2	bc1003.bc1002	2	bc1003.bc1002bc1003.bc1002	4	Metabolite
Nitrite	bc1003.bc1002	2	bc1003	1	bc1003.bc1002bc1003	3	Metabolite
O2	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
Oxidized glutathione	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
PPi	bc1003.bc1002	2		0	bc1003.bc1002	2	Metabolite
Pimelate	bc1016	1	bc1016	1	bc1016bc1016	2	Metabolite
Putrescine	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
Pyridoxal	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
Riboflavin	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
S-Adenosyl-L-methionine	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
Spermidine	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
Succinate	bc1016	1		0	bc1016	1	Metabolite
Sulfate	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
TRHL	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
TTP	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
Thiamin	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
UMP	bc1003.bc1002	2	bc1003.bc1002	2	bc1003.bc1002bc1003.bc1002	4	Metabolite
Uridine	bc1016	1	bc1016	1	bc1016bc1016	2	Metabolite
Zn2+	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
bc1002	1,2-Diacyl-sn-glycerol dioctadecanoyl.4-Hydroxybenzoate.5-Aminolevulinate.AMP.Ala-Ala.BET.BIOT.CMP.Ca2+.Chorismate.Cl-.Co2+.CoA.Cu2+.D-Arabinose.D-Glucose.Deoxycytidine.Deoxyguanosine.Folate.GTP.Glycerol.Glycine.Heme.K+.L-Alanine.L-Arginine.L-Asparagine.L-Aspartate.L-Cysteine.L-Glutamate.L-Glutamine.L-Histidine.L-Isoleucine.L-Leucine.L-Lysine.L-Methionine.L-Phenylalanine.L-Proline.L-Serine.L-Threonine.L-Tryptophan.L-Tyrosine.L-Valine.Mg.Mn2+.Myristic acid.NADP.Nicotinamide ribonucleotide.O2.Oxidized glutathione.Putrescine.Pyridoxal.Riboflavin.S-Adenosyl-L-methionine.Spermidine.Sulfate.TRHL.TTP.Thiamin.UMP.Zn2+.dATP.dGTP.ddca.fe3.meso-2,6-Diaminopimelate	66	1,2-Diacyl-sn-glycerol dioctadecanoyl.4-Hydroxybenzoate.5-Aminolevulinate.AMP.Acetate.Ala-Ala.BET.BIOT.CMP.CO2.Ca2+.Chorismate.Cl-.Co2+.CoA.Cu2+.D-Arabinose.D-Glucose.Deoxycytidine.Deoxyguanosine.Folate.GTP.Glycerol.Glycine.H+.H2O.Heme.K+.L-Alanine.L-Arginine.L-Asparagine.L-Aspartate.L-Cysteine.L-Glutamate.L-Glutamine.L-Histidine.L-Isoleucine.L-Leucine.L-Lysine.L-Methionine.L-Phenylalanine.L-Proline.L-Serine.L-Threonine.L-Tryptophan.L-Tyrosine.L-Valine.Mg.Mn2+.Myristic acid.NADP.Niacin.Nicotinamide ribonucleotide.Nitrite.O2.Oxidized glutathione.PPi.Putrescine.Pyridoxal.Riboflavin.S-Adenosyl-L-methionine.Spermidine.Sulfate.TRHL.TTP.Thiamin.UMP.Zn2+.dATP.dGTP.ddca.fe3.meso-2,6-Diaminopimelate	73	1,2-Diacyl-sn-glycerol dioctadecanoyl.4-Hydroxybenzoate.5-Aminolevulinate.AMP.Ala-Ala.BET.BIOT.CMP.Ca2+.Chorismate.Cl-.Co2+.CoA.Cu2+.D-Arabinose.D-Glucose.Deoxycytidine.Deoxyguanosine.Folate.GTP.Glycerol.Glycine.Heme.K+.L-Alanine.L-Arginine.L-Asparagine.L-Aspartate.L-Cysteine.L-Glutamate.L-Glutamine.L-Histidine.L-Isoleucine.L-Leucine.L-Lysine.L-Methionine.L-Phenylalanine.L-Proline.L-Serine.L-Threonine.L-Tryptophan.L-Tyrosine.L-Valine.Mg.Mn2+.Myristic acid.NADP.Nicotinamide ribonucleotide.O2.Oxidized glutathione.Putrescine.Pyridoxal.Riboflavin.S-Adenosyl-L-methionine.Spermidine.Sulfate.TRHL.TTP.Thiamin.UMP.Zn2+.dATP.dGTP.ddca.fe3.meso-2,6-Diaminopimelate1,2-Diacyl-sn-glycerol dioctadecanoyl.4-Hydroxybenzoate.5-Aminolevulinate.AMP.Acetate.Ala-Ala.BET.BIOT.CMP.CO2.Ca2+.Chorismate.Cl-.Co2+.CoA.Cu2+.D-Arabinose.D-Glucose.Deoxycytidine.Deoxyguanosine.Folate.GTP.Glycerol.Glycine.H+.H2O.Heme.K+.L-Alanine.L-Arginine.L-Asparagine.L-Aspartate.L-Cysteine.L-Glutamate.L-Glutamine.L-Histidine.L-Isoleucine.L-Leucine.L-Lysine.L-Methionine.L-Phenylalanine.L-Proline.L-Serine.L-Threonine.L-Tryptophan.L-Tyrosine.L-Valine.Mg.Mn2+.Myristic acid.NADP.Niacin.Nicotinamide ribonucleotide.Nitrite.O2.Oxidized glutathione.PPi.Putrescine.Pyridoxal.Riboflavin.S-Adenosyl-L-methionine.Spermidine.Sulfate.TRHL.TTP.Thiamin.UMP.Zn2+.dATP.dGTP.ddca.fe3.meso-2,6-Diaminopimelate	139	Microbe
bc1003	1,2-Diacyl-sn-glycerol dioctadecanoyl.4-Hydroxybenzoate.5-Aminolevulinate.AMP.Ala-Ala.BET.BIOT.CMP.Ca2+.Chorismate.Cl-.Co2+.CoA.Cu2+.D-Arabinose.D-Glucose.Deoxycytidine.Deoxyguanosine.Folate.Formate.GTP.Glycerol.Glycine.Heme.K+.L-Alanine.L-Arginine.L-Asparagine.L-Aspartate.L-Cysteine.L-Glutamate.L-Glutamine.L-Histidine.L-Isoleucine.L-Leucine.L-Lysine.L-Methionine.L-Phenylalanine.L-Proline.L-Serine.L-Threonine.L-Tryptophan.L-Tyrosine.L-Valine.Mg.Mn2+.Myristic acid.N-Acetyl-D-glucosamine.NADP.Nicotinamide ribonucleotide.Nitrite.O2.Oxidized glutathione.Putrescine.Pyridoxal.Riboflavin.S-Adenosyl-L-methionine.Spermidine.Sulfate.TRHL.TTP.Thiamin.UMP.Zn2+.dATP.dGTP.ddca.fe3.meso-2,6-Diaminopimelate	69	1,2-Diacyl-sn-glycerol dioctadecanoyl.4-Hydroxybenzoate.5-Aminolevulinate.AMP.Acetate.Ala-Ala.BET.BIOT.CMP.CO2.Ca2+.Chorismate.Cl-.Co2+.CoA.Cu2+.D-Arabinose.D-Glucose.Deoxycytidine.Deoxyguanosine.Folate.Formate.GTP.Glycerol.Glycine.H+.H2O.Heme.K+.L-Alanine.L-Arginine.L-Asparagine.L-Aspartate.L-Cysteine.L-Glutamate.L-Glutamine.L-Histidine.L-Isoleucine.L-Leucine.L-Lysine.L-Methionine.L-Phenylalanine.L-Proline.L-Serine.L-Threonine.L-Tryptophan.L-Tyrosine.L-Valine.Mg.Mn2+.Myristic acid.N-Acetyl-D-glucosamine.NADP.Niacin.Nicotinamide ribonucleotide.Nitrite.O2.Oxidized glutathione.PPi.Putrescine.Pyridoxal.Riboflavin.S-Adenosyl-L-methionine.Spermidine.Sulfate.TRHL.TTP.Thiamin.UMP.Zn2+.dATP.dGTP.ddca.fe3.meso-2,6-Diaminopimelate	75	1,2-Diacyl-sn-glycerol dioctadecanoyl.4-Hydroxybenzoate.5-Aminolevulinate.AMP.Ala-Ala.BET.BIOT.CMP.Ca2+.Chorismate.Cl-.Co2+.CoA.Cu2+.D-Arabinose.D-Glucose.Deoxycytidine.Deoxyguanosine.Folate.Formate.GTP.Glycerol.Glycine.Heme.K+.L-Alanine.L-Arginine.L-Asparagine.L-Aspartate.L-Cysteine.L-Glutamate.L-Glutamine.L-Histidine.L-Isoleucine.L-Leucine.L-Lysine.L-Methionine.L-Phenylalanine.L-Proline.L-Serine.L-Threonine.L-Tryptophan.L-Tyrosine.L-Valine.Mg.Mn2+.Myristic acid.N-Acetyl-D-glucosamine.NADP.Nicotinamide ribonucleotide.Nitrite.O2.Oxidized glutathione.Putrescine.Pyridoxal.Riboflavin.S-Adenosyl-L-methionine.Spermidine.Sulfate.TRHL.TTP.Thiamin.UMP.Zn2+.dATP.dGTP.ddca.fe3.meso-2,6-Diaminopimelate1,2-Diacyl-sn-glycerol dioctadecanoyl.4-Hydroxybenzoate.5-Aminolevulinate.AMP.Acetate.Ala-Ala.BET.BIOT.CMP.CO2.Ca2+.Chorismate.Cl-.Co2+.CoA.Cu2+.D-Arabinose.D-Glucose.Deoxycytidine.Deoxyguanosine.Folate.Formate.GTP.Glycerol.Glycine.H+.H2O.Heme.K+.L-Alanine.L-Arginine.L-Asparagine.L-Aspartate.L-Cysteine.L-Glutamate.L-Glutamine.L-Histidine.L-Isoleucine.L-Leucine.L-Lysine.L-Methionine.L-Phenylalanine.L-Proline.L-Serine.L-Threonine.L-Tryptophan.L-Tyrosine.L-Valine.Mg.Mn2+.Myristic acid.N-Acetyl-D-glucosamine.NADP.Niacin.Nicotinamide ribonucleotide.Nitrite.O2.Oxidized glutathione.PPi.Putrescine.Pyridoxal.Riboflavin.S-Adenosyl-L-methionine.Spermidine.Sulfate.TRHL.TTP.Thiamin.UMP.Zn2+.dATP.dGTP.ddca.fe3.meso-2,6-Diaminopimelate	144	Microbe
bc1016	1,2-Diacyl-sn-glycerol dioctadecanoyl.2-Oxoglutarate.4-Hydroxybenzoate.5-Aminolevulinate.AMP.BET.BIOT.CMP.Ca2+.Chitobiose.Chorismate.Citrate.Cl-.Co2+.CoA.Cu2+.Cytidine.D-Alanine.D-Arabinose.D-Glucose.Deoxycytidine.Folate.Formate.Fumarate.GTP.Glucose-1-phosphate.Glycerol.Glycine.Heme.K+.L-Alanine.L-Arginine.L-Asparagine.L-Aspartate.L-Cysteine.L-Glutamate.L-Glutamine.L-Histidine.L-Isoleucine.L-Leucine.L-Lysine.L-Methionine.L-Phenylalanine.L-Proline.L-Serine.L-Threonine.L-Tryptophan.L-Tyrosine.L-Valine.Mg.Mn2+.Myristic acid.NADP.O2.Oxidized glutathione.Pimelate.Putrescine.Pyridoxal.Riboflavin.S-Adenosyl-L-methionine.Spermidine.Sulfate.TRHL.TTP.Thiamin.Uridine.Zn2+.dATP.dGTP.ddca.fe3.hexadecenoate.meso-2,6-Diaminopimelate	73	1,2-Diacyl-sn-glycerol dioctadecanoyl.2-Oxoglutarate.4-Hydroxybenzoate.5-Aminolevulinate.AMP.Acetate.BET.BIOT.CMP.CO2.Ca2+.Chitobiose.Chorismate.Citrate.Cl-.Co2+.CoA.Cu2+.Cytidine.D-Alanine.D-Arabinose.D-Glucose.Deoxycytidine.Folate.Formate.Fumarate.GTP.Glucose-1-phosphate.Glycerol.Glycine.H+.H2O.Heme.K+.L-Alanine.L-Arginine.L-Asparagine.L-Aspartate.L-Cysteine.L-Glutamate.L-Glutamine.L-Histidine.L-Isoleucine.L-Lactate.L-Leucine.L-Lysine.L-Methionine.L-Phenylalanine.L-Proline.L-Serine.L-Threonine.L-Tryptophan.L-Tyrosine.L-Valine.Mg.Mn2+.Myristic acid.NADP.NH3.Niacin.O2.Oxidized glutathione.Pimelate.Putrescine.Pyridoxal.Riboflavin.S-Adenosyl-L-methionine.Spermidine.Succinate.Sulfate.TRHL.TTP.Thiamin.Uridine.Zn2+.dATP.dGTP.ddca.fe3.hexadecenoate.meso-2,6-Diaminopimelate	81	1,2-Diacyl-sn-glycerol dioctadecanoyl.2-Oxoglutarate.4-Hydroxybenzoate.5-Aminolevulinate.AMP.BET.BIOT.CMP.Ca2+.Chitobiose.Chorismate.Citrate.Cl-.Co2+.CoA.Cu2+.Cytidine.D-Alanine.D-Arabinose.D-Glucose.Deoxycytidine.Folate.Formate.Fumarate.GTP.Glucose-1-phosphate.Glycerol.Glycine.Heme.K+.L-Alanine.L-Arginine.L-Asparagine.L-Aspartate.L-Cysteine.L-Glutamate.L-Glutamine.L-Histidine.L-Isoleucine.L-Leucine.L-Lysine.L-Methionine.L-Phenylalanine.L-Proline.L-Serine.L-Threonine.L-Tryptophan.L-Tyrosine.L-Valine.Mg.Mn2+.Myristic acid.NADP.O2.Oxidized glutathione.Pimelate.Putrescine.Pyridoxal.Riboflavin.S-Adenosyl-L-methionine.Spermidine.Sulfate.TRHL.TTP.Thiamin.Uridine.Zn2+.dATP.dGTP.ddca.fe3.hexadecenoate.meso-2,6-Diaminopimelate1,2-Diacyl-sn-glycerol dioctadecanoyl.2-Oxoglutarate.4-Hydroxybenzoate.5-Aminolevulinate.AMP.Acetate.BET.BIOT.CMP.CO2.Ca2+.Chitobiose.Chorismate.Citrate.Cl-.Co2+.CoA.Cu2+.Cytidine.D-Alanine.D-Arabinose.D-Glucose.Deoxycytidine.Folate.Formate.Fumarate.GTP.Glucose-1-phosphate.Glycerol.Glycine.H+.H2O.Heme.K+.L-Alanine.L-Arginine.L-Asparagine.L-Aspartate.L-Cysteine.L-Glutamate.L-Glutamine.L-Histidine.L-Isoleucine.L-Lactate.L-Leucine.L-Lysine.L-Methionine.L-Phenylalanine.L-Proline.L-Serine.L-Threonine.L-Tryptophan.L-Tyrosine.L-Valine.Mg.Mn2+.Myristic acid.NADP.NH3.Niacin.O2.Oxidized glutathione.Pimelate.Putrescine.Pyridoxal.Riboflavin.S-Adenosyl-L-methionine.Spermidine.Succinate.Sulfate.TRHL.TTP.Thiamin.Uridine.Zn2+.dATP.dGTP.ddca.fe3.hexadecenoate.meso-2,6-Diaminopimelate	154	Microbe
dATP	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
dGTP	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
ddca	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
fe3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
hexadecenoate	bc1016	1	bc1016	1	bc1016bc1016	2	Metabolite
meso-2,6-Diaminopimelate	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002	3	bc1003.bc1016.bc1002bc1003.bc1016.bc1002	6	Metabolite
