	0.0000-0.0000	0.0000-0.0006	0.0022-0.0057	0.0058-0.0090	0.0097-0.0097	0.0097-0.0112	0.0112-0.0116	0.0121-0.0124	0.0124-0.0126	0.0126-0.0129	0.0129-0.0129	0.0129-0.0130	0.0130-0.0130	0.0130-0.0133	0.0133-0.0188	0.0188-0.0427	0.0427-0.2022	0.3102-0.3623	0.3623-0.3625	0.3625-0.3639	0.3639-0.4059	0.4059-0.4085	0.4085-0.4274	0.4754-0.5844	0.5845-0.5879	0.5879-0.5995	0.5995-0.5995	0.5995-0.6627	0.6627-0.6627	0.6627-5.8404	5.8404-5.8404	5.8404-6.8241	6.8437-6.8437	6.8437-6.8719	6.8951-6.8953	6.8953-7.7294	7.7294-7.7302	7.7302-7.7302	7.8442-20.0000	Source	Target
Enterococcus_faecalis_KB1##Limosilactobacillus_reuteri_I49##PAN	-96.79614652343948	-96.79614652274144	-96.7961465226917	-96.79614652305943	-96.79614652198596	-96.79614651978025	0.0	0.0	0.0	0.0	-96.79614651965616	-96.79614651969389	-96.79614651983213	-96.79614651981521	-96.79614651986296	-96.79614652106154	-96.79614651953074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	Limosilactobacillus_reuteri_I49
Enterococcus_faecalis_KB1##Limosilactobacillus_reuteri_I49##D-Glucose-e0.O2-e0.Spermidine-e0.Putrescine-e0.D-Mannose-e0.Cytosine.Folate-e0	0.0	0.0	0.0	0.0	0.0	0.0	-164.97562503211213	0.0	113.9615416959985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	Limosilactobacillus_reuteri_I49
Enterococcus_faecalis_KB1##Limosilactobacillus_reuteri_I49##Folate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-67.78185427566176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-67.78185425860444	-67.78185425783482	-67.78185426174798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	Limosilactobacillus_reuteri_I49
Enterococcus_faecalis_KB1##Limosilactobacillus_reuteri_I49##D-Glucose-e0.O2-e0.Spermidine-e0.Putrescine-e0.D-Mannose-e0.Cytosine.Folate-e0.L-Asparagine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-265.1743924588011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	Limosilactobacillus_reuteri_I49
Enterococcus_faecalis_KB1##Limosilactobacillus_reuteri_I49##D-Glucose-e0.O2-e0.Spermidine-e0.Putrescine-e0.D-Mannose-e0.L-Glutamine-e0.Cytosine.Folate-e0.L-Aspartate-e0.L-Asparagine-e0.L-Threonine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-37.11224733686457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	Limosilactobacillus_reuteri_I49
Enterococcus_faecalis_KB1##Limosilactobacillus_reuteri_I49##O2-e0.Spermidine-e0.Putrescine-e0.L-Glutamate-e0.D-Mannose-e0.L-Glutamine-e0.Cytosine.Folate-e0.L-Aspartate-e0.L-Asparagine-e0.L-Threonine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-134.2337240362897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	Limosilactobacillus_reuteri_I49
Enterococcus_faecalis_KB1##Limosilactobacillus_reuteri_I49##Cytosine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.6180200933892186	-3.618020093392494	-3.6180200933924915	-3.618020093392382	-3.618020093392262	-3.61802009339223	-3.6180200933924125	-3.61802009339144	-3.6180200954472	-3.6180200954472	-3.6180200984261206	-3.6180200984261206	-0.08056178105291059	-3.6180200742027724	-3.6180201051522682	-3.618020105153549	-3.6180202263537646	Enterococcus_faecalis_KB1	Limosilactobacillus_reuteri_I49
Limosilactobacillus_reuteri_I49##Enterococcus_faecalis_KB1##Putrescine-e0.Folate-e0.Spermidine-e0.D-Mannose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4988393126768259	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Enterococcus_faecalis_KB1
