	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1015.bc1012	2	bc1015.bc1012	2	bc1015.bc1012bc1015.bc1012	4	Metabolite
4-Hydroxybenzoate	bc1015.bc1012	2	bc1015.bc1012	2	bc1015.bc1012bc1015.bc1012	4	Metabolite
5-Aminolevulinate	bc1015.bc1012	2	bc1015.bc1012	2	bc1015.bc1012bc1015.bc1012	4	Metabolite
AMP	bc1015.bc1012	2	bc1015.bc1012	2	bc1015.bc1012bc1015.bc1012	4	Metabolite
Acetate	bc1015.bc1012	2		0	bc1015.bc1012	2	Metabolite
Ala-Ala	bc1015.bc1012	2	bc1015.bc1012	2	bc1015.bc1012bc1015.bc1012	4	Metabolite
Arsenate	bc1015	1		0	bc1015	1	Metabolite
Arsenite	bc1015	1	bc1015	1	bc1015bc1015	2	Metabolite
BET	bc1015.bc1012	2	bc1015.bc1012	2	bc1015.bc1012bc1015.bc1012	4	Metabolite
BIOT	bc1015.bc1012	2	bc1015.bc1012	2	bc1015.bc1012bc1015.bc1012	4	Metabolite
CMP	bc1015.bc1012	2	bc1015.bc1012	2	bc1015.bc1012bc1015.bc1012	4	Metabolite
CO2	bc1015.bc1012	2		0	bc1015.bc1012	2	Metabolite
Ca2+	bc1015.bc1012	2	bc1015.bc1012	2	bc1015.bc1012bc1015.bc1012	4	Metabolite
Chorismate	bc1015.bc1012	2	bc1015.bc1012	2	bc1015.bc1012bc1015.bc1012	4	Metabolite
Cl-	bc1015.bc1012	2	bc1015.bc1012	2	bc1015.bc1012bc1015.bc1012	4	Metabolite
Co2+	bc1015.bc1012	2	bc1015.bc1012	2	bc1015.bc1012bc1015.bc1012	4	Metabolite
CoA	bc1015.bc1012	2	bc1015.bc1012	2	bc1015.bc1012bc1015.bc1012	4	Metabolite
Cu2+	bc1015.bc1012	2	bc1015.bc1012	2	bc1015.bc1012bc1015.bc1012	4	Metabolite
D-Arabinose	bc1015.bc1012	2	bc1015.bc1012	2	bc1015.bc1012bc1015.bc1012	4	Metabolite
D-Glucose	bc1015.bc1012	2	bc1015.bc1012	2	bc1015.bc1012bc1015.bc1012	4	Metabolite
Deoxycytidine	bc1015.bc1012	2	bc1015.bc1012	2	bc1015.bc1012bc1015.bc1012	4	Metabolite
