	0.34775	0.35024999999999995	0.3765	0.40335	0.797	1.5946500000000001	Source	Target
bc1015##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	1.4907171799999999	0.045187279999999996	0.06952555999999999	0.06490188	0.14847097	1.066e-05	bc1015	1,2-Diacyl-sn-glycerol dioctadecanoyl
1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1015##Metabolite	-1.4907171799999999	-0.045187279999999996	-0.06952555999999999	-0.06490188	-0.14847097	-1.066e-05	1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1015
bc1015##4-Hydroxybenzoate##Microbe	0.033577970000000006	0.00101783	0.0015660400000000003	0.0014618899999999995	0.0033442700000000003	2.4e-07	bc1015	4-Hydroxybenzoate
4-Hydroxybenzoate##bc1015##Metabolite	-0.033577970000000006	-0.00101783	-0.0015660400000000003	-0.0014618899999999995	-0.0033442700000000003	-2.4e-07	4-Hydroxybenzoate	bc1015
bc1015##5-Aminolevulinate##Microbe	0.26862374	0.008142650000000001	0.012528339999999999	0.011695170000000001	0.02675412	1.92e-06	bc1015	5-Aminolevulinate
5-Aminolevulinate##bc1015##Metabolite	-0.26862374	-0.008142650000000001	-0.012528339999999999	-0.011695170000000001	-0.02675412	-1.92e-06	5-Aminolevulinate	bc1015
bc1015##AMP##Microbe	1.28476401	0.038944339999999994	0.05992011	0.05593522000000001	0.12795866	9.18e-06	bc1015	AMP
AMP##bc1015##Metabolite	-1.28476401	-0.038944339999999994	-0.05992011	-0.05593522000000001	-0.12795866	-9.18e-06	AMP	bc1015
bc1015##Acetate##Microbe	-69.6028638	-2.1098331100000003	-3.2462079300000006	-3.03032421	-6.93223726	-0.0004976	bc1015	Acetate
bc1015##Ala-Ala##Microbe	0.29927207	0.009071669999999997	0.013957749999999998	0.013029520000000003	0.0298066	2.14e-06	bc1015	Ala-Ala
Ala-Ala##bc1015##Metabolite	-0.29927207	-0.009071669999999997	-0.013957749999999998	-0.013029520000000003	-0.0298066	-2.14e-06	Ala-Ala	bc1015
bc1015##Arsenate##Microbe	-0.016788980000000002	-0.0005089199999999999	-0.0007830200000000002	-0.00073095	-0.00167213	-1.2e-07	bc1015	Arsenate
bc1015##Arsenite##Microbe	0.016788980000000002	0.0005089199999999999	0.0007830200000000002	0.00073095	0.00167213	1.2e-07	bc1015	Arsenite
Arsenite##bc1015##Metabolite	-0.016788980000000002	-0.0005089199999999999	-0.0007830200000000002	-0.00073095	-0.00167213	-1.2e-07	Arsenite	bc1015
bc1015##BET##Microbe	0.06715594	0.00203566	0.0031320900000000006	0.00292379	0.00668853	4.8e-07	bc1015	BET
BET##bc1015##Metabolite	-0.06715594	-0.00203566	-0.0031320900000000006	-0.00292379	-0.00668853	-4.8e-07	BET	bc1015
bc1015##BIOT##Microbe	0.033577970000000006	0.00101783	0.0015660400000000003	0.0014618899999999995	0.0033442700000000003	2.4e-07	bc1015	BIOT
BIOT##bc1015##Metabolite	-0.033577970000000006	-0.00101783	-0.0015660400000000003	-0.0014618899999999995	-0.0033442700000000003	-2.4e-07	BIOT	bc1015
bc1015##CMP##Microbe	1.00636792	0.03050546999999998	0.046936000000000005	0.04381459	0.10023124	7.19e-06	bc1015	CMP
CMP##bc1015##Metabolite	-1.00636792	-0.03050546999999998	-0.046936000000000005	-0.04381459	-0.10023124	-7.19e-06	CMP	bc1015
bc1015##CO2##Microbe	-86.41883099	-2.61956623	-4.03048781	-3.7624468600000007	-8.60705735	-0.00061781	bc1015	CO2
bc1015##Ca2+##Microbe	0.033577970000000006	0.00101783	0.0015660400000000003	0.0014618899999999995	0.0033442700000000003	2.4e-07	bc1015	Ca2+
Ca2+##bc1015##Metabolite	-0.033577970000000006	-0.00101783	-0.0015660400000000003	-0.0014618899999999995	-0.0033442700000000003	-2.4e-07	Ca2+	bc1015
bc1015##Chorismate##Microbe	0.06715594	0.00203566	0.0031320900000000006	0.00292379	0.00668853	4.8e-07	bc1015	Chorismate
Chorismate##bc1015##Metabolite	-0.06715594	-0.00203566	-0.0031320900000000006	-0.00292379	-0.00668853	-4.8e-07	Chorismate	bc1015
bc1015##Cl-##Microbe	0.033577970000000006	0.00101783	0.0015660400000000003	0.0014618899999999995	0.0033442700000000003	2.4e-07	bc1015	Cl-
Cl-##bc1015##Metabolite	-0.033577970000000006	-0.00101783	-0.0015660400000000003	-0.0014618899999999995	-0.0033442700000000003	-2.4e-07	Cl-	bc1015
bc1015##Co2+##Microbe	0.033577970000000006	0.00101783	0.0015660400000000003	0.0014618899999999995	0.0033442700000000003	2.4e-07	bc1015	Co2+
Co2+##bc1015##Metabolite	-0.033577970000000006	-0.00101783	-0.0015660400000000003	-0.0014618899999999995	-0.0033442700000000003	-2.4e-07	Co2+	bc1015
bc1015##CoA##Microbe	0.06715594	0.00203566	0.0031320900000000006	0.00292379	0.00668853	4.8e-07	bc1015	CoA
