	0.26975	0.5401499999999999	0.9008999999999999	1.6305	Source	Target
bc1002##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	-1.25008133	-0.09240086	-1.305e-05	0.0	bc1002	1,2-Diacyl-sn-glycerol dioctadecanoyl
1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1002##Metabolite	1.25008133	0.09240086	1.305e-05	0.0	1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1002
bc1002##4-Hydroxybenzoate##Microbe	-0.02815772	-0.0020813	-2.9e-07	0.0	bc1002	4-Hydroxybenzoate
4-Hydroxybenzoate##bc1002##Metabolite	0.02815772	0.0020813	2.9e-07	0.0	4-Hydroxybenzoate	bc1002
bc1002##5-Aminolevulinate##Microbe	-0.22526173	-0.01665042	-2.35e-06	0.0	bc1002	5-Aminolevulinate
5-Aminolevulinate##bc1002##Metabolite	0.22526173	0.01665042	2.35e-06	0.0	5-Aminolevulinate	bc1002
bc1002##AMP##Microbe	-1.07737371	-0.07963502	-1.125e-05	0.0	bc1002	AMP
AMP##bc1002##Metabolite	1.07737371	0.07963502	1.125e-05	0.0	AMP	bc1002
bc1002##Acetate##Microbe	57.26617894	4.23287972	0.00059776	-4e-08	bc1002	Acetate
bc1002##Ala-Ala##Microbe	-0.25096271	-0.01855013	-2.62e-06	0.0	bc1002	Ala-Ala
Ala-Ala##bc1002##Metabolite	0.25096271	0.01855013	2.62e-06	0.0	Ala-Ala	bc1002
bc1002##BET##Microbe	-0.05631543	-0.0041626	-5.9e-07	0.0	bc1002	BET
BET##bc1002##Metabolite	0.05631543	0.0041626	5.9e-07	0.0	BET	bc1002
bc1002##BIOT##Microbe	-0.02815772	-0.0020813	-2.9e-07	0.0	bc1002	BIOT
BIOT##bc1002##Metabolite	0.02815772	0.0020813	2.9e-07	0.0	BIOT	bc1002
bc1002##CMP##Microbe	-0.84391712	-0.06237887	-8.81e-06	0.0	bc1002	CMP
CMP##bc1002##Metabolite	0.84391712	0.06237887	8.81e-06	0.0	CMP	bc1002
bc1002##CO2##Microbe	72.49241394	5.3583402	0.00075669	-4e-08	bc1002	CO2
