	Source	Target	SourceType	Weight	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	Limosilactobacillus_reuteri_I49	L-Threonine-e0	Microbe	-135.1610955187561	135.1610955187561	-1.0	11.625880419080358	-11.625880419080358
1	Limosilactobacillus_reuteri_I49	L-Phenylalanine-e0	Microbe	-19.7907020657176	19.7907020657176	-1.0	4.44867419190455	-4.44867419190455
2	Limosilactobacillus_reuteri_I49	Sulfate-e0	Microbe	-0.706062535974564	0.706062535974564	-1.0	0.8402752739278742	-0.8402752739278742
3	Limosilactobacillus_reuteri_I49	Zn2+-e0	Microbe	-0.7060625359955596	0.7060625359955596	-1.0	0.8402752739403675	-0.8402752739403675
4	Limosilactobacillus_reuteri_I49	Cytosine	Microbe	-640.3274803750846	640.3274803750846	-1.0	25.304692852810614	-25.304692852810614
5	Limosilactobacillus_reuteri_I49	5-Methylthio-D-ribose-e0	Microbe	-0.5000000000015838	0.5000000000015838	-1.0	0.7071067811876675	-0.7071067811876675
6	Limosilactobacillus_reuteri_I49	Putrescine-e0	Microbe	-1.0000000000000004	1.0000000000000004	-1.0	1.0000000000000002	-1.0000000000000002
7	Limosilactobacillus_reuteri_I49	Riboflavin	Microbe	-1.0000000000000013	1.0000000000000013	-1.0	1.0000000000000007	-1.0000000000000007
8	Limosilactobacillus_reuteri_I49	Cu2+-e0	Microbe	-0.7060625359754333	0.7060625359754333	-1.0	0.8402752739283915	-0.8402752739283915
9	Limosilactobacillus_reuteri_I49	L-Arginine-e0	Microbe	-20.723747383785152	20.723747383785152	-1.0	4.552334278563598	-4.552334278563598
10	Limosilactobacillus_reuteri_I49	Folate-e0	Microbe	-1.0000000000000009	1.0000000000000009	-1.0	1.0000000000000004	-1.0000000000000004
11	Limosilactobacillus_reuteri_I49	Cl	Microbe	-0.706062535977798	0.706062535977798	-1.0	0.8402752739297985	-0.8402752739297985
12	Limosilactobacillus_reuteri_I49	L-Histidine-e0	Microbe	-9.204977704983952	9.204977704983952	-1.0	3.0339706170271246	-3.0339706170271246
13	Limosilactobacillus_reuteri_I49	L-Cysteine-e0	Microbe	-7.397459504831605	7.397459504831605	-1.0	2.7198271093640503	-2.7198271093640503
14	Limosilactobacillus_reuteri_I49	Fumarate-e0	Microbe	8.503941318192322	8.503941318192322	1.0	2.9161517995797683	2.9161517995797683
15	Limosilactobacillus_reuteri_I49	Phosphate-e0	Microbe	-129.86418561944762	129.86418561944762	-1.0	11.395796840039209	-11.395796840039209
16	Limosilactobacillus_reuteri_I49	Spermidine-e0	Microbe	-0.9999999999999973	0.9999999999999973	-1.0	0.9999999999999987	-0.9999999999999987
17	Limosilactobacillus_reuteri_I49	Succinate-e0	Microbe	-65.3188762130277	65.3188762130277	-1.0	8.082009416786626	-8.082009416786626
18	Limosilactobacillus_reuteri_I49	L-Proline-e0	Microbe	-18.08778119030283	18.08778119030283	-1.0	4.252973217679936	-4.252973217679936
19	Limosilactobacillus_reuteri_I49	L-Malate-e0	Microbe	-80.0031372207981	80.0031372207981	-1.0	8.944447284253963	-8.944447284253963
20	Limosilactobacillus_reuteri_I49	Homocysteine-e0	Microbe	1.00000000000603	1.00000000000603	1.0	1.000000000003015	1.000000000003015
21	Limosilactobacillus_reuteri_I49	D-Glucose-e0	Microbe	-0.9999999999999984	0.9999999999999984	-1.0	0.9999999999999992	-0.9999999999999992
22	Limosilactobacillus_reuteri_I49	H+-e0	Microbe	-1275.4116871774654	1275.4116871774654	-1.0	35.71290645099423	-35.71290645099423
23	Limosilactobacillus_reuteri_I49	L-Isoleucine-e0	Microbe	-38.57060811259811	38.57060811259811	-1.0	6.210523980518722	-6.210523980518722
