	0.0000	2.2106	9.7133	12.8797	15.5592	Source	Target
Acutalibacter_muris_KB1##Turicimonas_muris_YL45##Riboflavin	-2.3385382519336417e-10	-307.7608730632828	0.0	0.0	0.0	Acutalibacter_muris_KB1	Turicimonas_muris_YL45
Turicimonas_muris_YL45##Acutalibacter_muris_KB1##Pyridoxal	6.349409886752255e-11	-96.79614651751281	5.205720299272798e-10	9.85664883046411e-11	-3.340403509355383e-10	Turicimonas_muris_YL45	Acutalibacter_muris_KB1
Acutalibacter_muris_KB1##Turicimonas_muris_YL45##Pyridoxal	0.0	-253.37814823642412	5.964864158158889e-10	1.517719283583574e-11	-5.564686489378801e-10	Acutalibacter_muris_KB1	Turicimonas_muris_YL45
