	Source	Target	SourceType	Weight	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	Riboflavin	Bifidobacterium_animalis_YL2	Metabolite	96.79614651704055	96.79614651704055	1.0	9.838503266098993	9.838503266098993
41	Akkermansia_muciniphilaYL44	Riboflavin	Microbe	-0.9999999999999263	0.9999999999999263	-1.0	0.9999999999999631	-0.9999999999999631
81	Bifidobacterium_animalis_YL2	Riboflavin	Microbe	-1.0000000000005762	1.0000000000005762	-1.0	1.000000000000288	-1.000000000000288
91	Riboflavin	Akkermansia_muciniphilaYL44	Metabolite	126.6890741174546	126.6890741174546	1.0	11.255624110526018	11.255624110526018
