	0.0000	0.0012	0.0728	0.0732	0.0827	0.0992	0.1047	0.2051	0.2306	0.2358	0.2377	0.2453	0.2454	0.2508	0.2510	0.3018	0.3272	0.5181	0.5182	0.5524	0.5525	0.8022	1.0523	1.0577	1.1162	1.2203	1.3973	1.4067	1.4927	1.4928	1.4929	1.4930	1.4987	Source	Target
PAN##Bacteroides_caecimuris_I48##Metabolite##None	0.0	-1.2582290764839854e-09	-4.0245140553452075e-10	-1.1014833489753073e-10	2.2237145458348095e-10	-1.5319585600082064e-09	-4.546620857581729e-10	-126.68907411667047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Bacteroides_caecimuris_I48
Bacteroides_caecimuris_I48##Phosphate-e0##Microbe##PAN	0.0	1.004380578706332e-09	2.9399416234809905e-10	1.510329639131669e-10	-1.4016166005603736e-10	1.1697949275912833e-09	3.013269633811433e-10	127.45775495857677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	Phosphate-e0
Bacteroides_caecimuris_I48##Mn2+-e0##Microbe##PAN	0.0	8.982925514544604e-12	2.9990454564199354e-12	6.67021993194794e-13	-1.7600365609382607e-12	1.0001222072730798e-11	2.8985702726913587e-12	0.9241112603124015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	Mn2+-e0
Bacteroides_caecimuris_I48##Zn2+-e0##Microbe##PAN	0.0	9.629075314876445e-12	3.927080882704104e-12	-1.304512053934559e-13	-1.7531531781855847e-12	1.1340373085033661e-11	3.86779497318912e-12	0.9241112603112025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	Zn2+-e0
Bacteroides_caecimuris_I48##Sulfate-e0##Microbe##PAN	0.0	6.888395409632153e-10	4.5684567240300566e-10	-3.0700908482117484e-10	-2.6942281738939755e-10	5.711705552968738e-10	4.831607336441834e-10	0.924111259561069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	Sulfate-e0
Bacteroides_caecimuris_I48##Co2+-e0##Microbe##PAN	0.0	9.761524921714226e-12	5.076050690888678e-12	-1.4455103780619538e-13	-2.054023617859002e-12	1.1641021480102154e-11	4.7057913121761885e-12	0.9241112603111157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	Co2+-e0
Bacteroides_caecimuris_I48##Spermidine-e0##Microbe##Spermidine-e0	0.0	7.771561172376096e-16	-1.1102230246251565e-15	-2.220446049250313e-16	8.881784197001252e-16	1.1102230246251565e-16	-1.4432899320127035e-15	4.440892098500626e-16	2.220446049250313e-16	-2.220446049250313e-16	-4.900524430695441e-13	-1.900701818158268e-13	4.698463840213662e-13	-4.205524817280093e-13	1.1790568521519162e-13	2.87214696470528e-13	0.0	-1.687538997430238e-14	5.639932965095795e-14	-1.5831780331154732e-13	1.6220358389773537e-13	-4.3853809472693683e-14	1.4233059175694507e-13	-1.765254609153999e-14	-2.2326585025211898e-13	1.000310945187266e-13	-3.3306690738754696e-16	-3.5083047578154947e-14	1.099120794378905e-13	1.000000000000001	0.0	0.0	0.0	Bacteroides_caecimuris_I48	Spermidine-e0
Bacteroides_caecimuris_I48##fe3-e0##Microbe##PAN	0.0	2.7727165008428756e-10	1.8516288502468115e-10	-1.390508819198999e-10	-9.802481049092648e-11	2.356257411406659e-10	1.9438461951182262e-10	0.9241112600188242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	fe3-e0
Bacteroides_caecimuris_I48##H+-e0##Microbe##Spermidine-e0	0.0	3.333333333309956	-1.6666666666517331	-2.7746693831431912e-12	-3.5793590313915047e-13	1.333333333309028	-0.33333333332901205	-0.5270432332849317	-0.00012987660584418137	-0.0014976052917168303	-7234.632414042126	7466.548999081498	-1084.6608849619602	-2571.6661309041465	705.7867603645715	-3.8903635868337005e-10	0.0	-1.2874124877271242e-08	2249.4257332632274	-4306.517919166365	3.9126007322920486e-08	-4.059802449773997e-08	-4.140474629821256e-09	2249.773376341762	-3849.308160669212	-5346.511365582199	-1.0043549991678447e-08	3416.037181480534	6543.318584278981	-4.4559525207206265	0.0	0.0	0.0	Bacteroides_caecimuris_I48	H+-e0
