	Source	Target	SourceType	Weight	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
28	Flavonifractor_plautii_YL31	Riboflavin	Microbe	-0.9999999999998112	0.9999999999998112	-1.0	0.9999999999999055	-0.9999999999999055
50	Riboflavin-e0	Enterococcus_faecalis_KB1	Metabolite	96.79614652274958	96.79614652274958	1.0	9.83850326638913	9.83850326638913
55	Enterococcus_faecalis_KB1	Riboflavin-e0	Microbe	-0.999999999999995	0.999999999999995	-1.0	0.9999999999999974	-0.9999999999999974
73	Riboflavin	Flavonifractor_plautii_YL31	Metabolite	126.6890741172927	126.6890741172927	1.0	11.255624110518825	11.255624110518825
