	Source	Target	Weight	Metabolites	ABSWeight	SignWeight	ABSRootWeight	SignedRootWeight
bc1001->bc1009	bc1001	bc1009	-4.22e-14	Acetate.CO2.H+.H2O	4.22e-14	-1.0	2.0542638584174137e-07	-2.0542638584174137e-07
bc1002->bc1009	bc1002	bc1009	-4.22e-14	Acetate.CO2.H+.H2O	4.22e-14	-1.0	2.0542638584174137e-07	-2.0542638584174137e-07
bc1008->bc1009	bc1008	bc1009	-1.4700000000000003e-14	Acetate.H+.H2O	1.4700000000000003e-14	-1.0	1.212435565298214e-07	-1.212435565298214e-07
bc1002->bc1001	bc1002	bc1001	-4.22e-14	Acetate.CO2.H+.H2O	4.22e-14	-1.0	2.0542638584174137e-07	-2.0542638584174137e-07
bc1008->bc1001	bc1008	bc1001	-1.4700000000000003e-14	Acetate.H+.H2O	1.4700000000000003e-14	-1.0	1.212435565298214e-07	-1.212435565298214e-07
bc1009->bc1001	bc1009	bc1001	-4.22e-14	Acetate.CO2.H+.H2O	4.22e-14	-1.0	2.0542638584174137e-07	-2.0542638584174137e-07
bc1001->bc1008	bc1001	bc1008	-1.4700000000000003e-14	Acetate.H+.H2O	1.4700000000000003e-14	-1.0	1.212435565298214e-07	-1.212435565298214e-07
bc1002->bc1008	bc1002	bc1008	-1.4700000000000003e-14	Acetate.H+.H2O	1.4700000000000003e-14	-1.0	1.212435565298214e-07	-1.212435565298214e-07
bc1009->bc1008	bc1009	bc1008	-1.4700000000000003e-14	Acetate.H+.H2O	1.4700000000000003e-14	-1.0	1.212435565298214e-07	-1.212435565298214e-07
bc1001->bc1002	bc1001	bc1002	-4.22e-14	Acetate.CO2.H+.H2O	4.22e-14	-1.0	2.0542638584174137e-07	-2.0542638584174137e-07
bc1008->bc1002	bc1008	bc1002	-1.4700000000000003e-14	Acetate.H+.H2O	1.4700000000000003e-14	-1.0	1.212435565298214e-07	-1.212435565298214e-07
bc1009->bc1002	bc1009	bc1002	-4.22e-14	Acetate.CO2.H+.H2O	4.22e-14	-1.0	2.0542638584174137e-07	-2.0542638584174137e-07
