	0.26885	0.53835	0.53925	0.9015500000000001	1.6318000000000001	Source	Target
bc1015##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	-1.25357231	-0.09653262	-0.09653262	-1.311e-05	0.0	bc1015	1,2-Diacyl-sn-glycerol dioctadecanoyl
1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1015##Metabolite	1.25357231	0.09653262	0.09653262	1.311e-05	0.0	1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1015
bc1015##4-Hydroxybenzoate##Microbe	-0.02823635	-0.00217437	-0.00217437	-3e-07	0.0	bc1015	4-Hydroxybenzoate
4-Hydroxybenzoate##bc1015##Metabolite	0.02823635	0.00217437	0.00217437	3e-07	0.0	4-Hydroxybenzoate	bc1015
bc1015##5-Aminolevulinate##Microbe	-0.2258908	-0.01739495	-0.01739495	-2.36e-06	0.0	bc1015	5-Aminolevulinate
5-Aminolevulinate##bc1015##Metabolite	0.2258908	0.01739495	0.01739495	2.36e-06	0.0	5-Aminolevulinate	bc1015
bc1015##AMP##Microbe	-1.08038239	-0.08319595	-0.08319595	-1.13e-05	0.0	bc1015	AMP
AMP##bc1015##Metabolite	1.08038239	0.08319595	0.08319595	1.13e-05	0.0	AMP	bc1015
bc1015##Acetate##Microbe	58.53036638	4.50719088	4.50719088	0.00061218	1e-08	bc1015	Acetate
bc1015##Ala-Ala##Microbe	-0.25166355	-0.01937961	-0.01937961	-2.63e-06	0.0	bc1015	Ala-Ala
Ala-Ala##bc1015##Metabolite	0.25166355	0.01937961	0.01937961	2.63e-06	0.0	Ala-Ala	bc1015
bc1015##Arsenate##Microbe	0.01411817	0.00108718	0.00108718	1.5e-07	0.0	bc1015	Arsenate
bc1015##Arsenite##Microbe	-0.01411817	-0.00108718	-0.00108718	-1.5e-07	0.0	bc1015	Arsenite
Arsenite##bc1015##Metabolite	0.01411817	0.00108718	0.00108718	1.5e-07	0.0	Arsenite	bc1015
bc1015##BET##Microbe	-0.0564727	-0.00434874	-0.00434874	-5.9e-07	0.0	bc1015	BET
BET##bc1015##Metabolite	0.0564727	0.00434874	0.00434874	5.9e-07	0.0	BET	bc1015
bc1015##BIOT##Microbe	-0.02823635	-0.00217437	-0.00217437	-3e-07	0.0	bc1015	BIOT
BIOT##bc1015##Metabolite	0.02823635	0.00217437	0.00217437	3e-07	0.0	BIOT	bc1015
bc1015##CMP##Microbe	-0.84627385	-0.06516819	-0.06516819	-8.85e-06	0.0	bc1015	CMP
CMP##bc1015##Metabolite	0.84627385	0.06516819	0.06516819	8.85e-06	0.0	CMP	bc1015
bc1015##CO2##Microbe	72.67123168	5.59612271	5.59612271	0.00076009	1e-08	bc1015	CO2
bc1015##Ca2+##Microbe	-0.02823635	-0.00217437	-0.00217437	-3e-07	0.0	bc1015	Ca2+
Ca2+##bc1015##Metabolite	0.02823635	0.00217437	0.00217437	3e-07	0.0	Ca2+	bc1015
bc1015##Chorismate##Microbe	-0.0564727	-0.00434874	-0.00434874	-5.9e-07	0.0	bc1015	Chorismate
Chorismate##bc1015##Metabolite	0.0564727	0.00434874	0.00434874	5.9e-07	0.0	Chorismate	bc1015
bc1015##Cl-##Microbe	-0.02823635	-0.00217437	-0.00217437	-3e-07	0.0	bc1015	Cl-
Cl-##bc1015##Metabolite	0.02823635	0.00217437	0.00217437	3e-07	0.0	Cl-	bc1015
bc1015##Co2+##Microbe	-0.02823635	-0.00217437	-0.00217437	-3e-07	0.0	bc1015	Co2+
Co2+##bc1015##Metabolite	0.02823635	0.00217437	0.00217437	3e-07	0.0	Co2+	bc1015
bc1015##CoA##Microbe	-0.0564727	-0.00434874	-0.00434874	-5.9e-07	0.0	bc1015	CoA
CoA##bc1015##Metabolite	0.0564727	0.00434874	0.00434874	5.9e-07	0.0	CoA	bc1015
bc1015##Cu2+##Microbe	-0.02823635	-0.00217437	-0.00217437	-3e-07	0.0	bc1015	Cu2+
