	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
4-Hydroxybenzoate	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
5-Aminolevulinate	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
AMP	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
Acetate	bc1003.bc1009	2		0	bc1003.bc1009	2	Metabolite
Ala-Ala	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
BET	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
BIOT	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
CMP	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
CO2	bc1003.bc1009	2		0	bc1003.bc1009	2	Metabolite
Ca2+	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
Chorismate	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
Cl-	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
Co2+	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
CoA	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
Cu2+	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
D-Arabinose	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
D-Glucose	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
Deoxycytidine	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
Deoxyguanosine	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
Folate	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
Formate	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
GTP	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
Glycerol	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
Glycine	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
H+	bc1003.bc1009	2		0	bc1003.bc1009	2	Metabolite
H2O	bc1003.bc1009	2		0	bc1003.bc1009	2	Metabolite
Heme	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
K+	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
L-Alanine	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
L-Arginine	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
L-Asparagine	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
L-Aspartate	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
L-Cysteine	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
L-Glutamate	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
L-Glutamine	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
L-Histidine	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
L-Isoleucine	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
L-Leucine	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
L-Lysine	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
L-Methionine	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
L-Phenylalanine	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
L-Proline	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
L-Serine	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
L-Threonine	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
L-Tryptophan	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
L-Tyrosine	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
L-Valine	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
Mg	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
Mn2+	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
Myristic acid	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
N-Acetyl-D-glucosamine	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
NADP	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
NH3	bc1009	1		0	bc1009	1	Metabolite
Niacin	bc1003.bc1009	2		0	bc1003.bc1009	2	Metabolite
Nicotinamide ribonucleotide	bc1003	1	bc1003	1	bc1003bc1003	2	Metabolite
Nitrite	bc1003	1	bc1003	1	bc1003bc1003	2	Metabolite
O2	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
Oxidized glutathione	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
PPi	bc1003.bc1009	2		0	bc1003.bc1009	2	Metabolite
Putrescine	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
Pyridoxal	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
Riboflavin	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
S-Adenosyl-L-methionine	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
Spermidine	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
Sulfate	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
TRHL	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
TTP	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
Thiamin	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
UMP	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
Zn2+	bc1003.bc1009	2	bc1003.bc1009	2	bc1003.bc1009bc1003.bc1009	4	Metabolite
bc1003	1,2-Diacyl-sn-glycerol dioctadecanoyl.4-Hydroxybenzoate.5-Aminolevulinate.AMP.Ala-Ala.BET.BIOT.CMP.Ca2+.Chorismate.Cl-.Co2+.CoA.Cu2+.D-Arabinose.D-Glucose.Deoxycytidine.Deoxyguanosine.Folate.Formate.GTP.Glycerol.Glycine.Heme.K+.L-Alanine.L-Arginine.L-Asparagine.L-Aspartate.L-Cysteine.L-Glutamate.L-Glutamine.L-Histidine.L-Isoleucine.L-Leucine.L-Lysine.L-Methionine.L-Phenylalanine.L-Proline.L-Serine.L-Threonine.L-Tryptophan.L-Tyrosine.L-Valine.Mg.Mn2+.Myristic acid.N-Acetyl-D-glucosamine.NADP.Nicotinamide ribonucleotide.Nitrite.O2.Oxidized glutathione.Putrescine.Pyridoxal.Riboflavin.S-Adenosyl-L-methionine.Spermidine.Sulfate.TRHL.TTP.Thiamin.UMP.Zn2+.dATP.dGTP.ddca.fe3.meso-2,6-Diaminopimelate	69	1,2-Diacyl-sn-glycerol dioctadecanoyl.4-Hydroxybenzoate.5-Aminolevulinate.AMP.Acetate.Ala-Ala.BET.BIOT.CMP.CO2.Ca2+.Chorismate.Cl-.Co2+.CoA.Cu2+.D-Arabinose.D-Glucose.Deoxycytidine.Deoxyguanosine.Folate.Formate.GTP.Glycerol.Glycine.H+.H2O.Heme.K+.L-Alanine.L-Arginine.L-Asparagine.L-Aspartate.L-Cysteine.L-Glutamate.L-Glutamine.L-Histidine.L-Isoleucine.L-Leucine.L-Lysine.L-Methionine.L-Phenylalanine.L-Proline.L-Serine.L-Threonine.L-Tryptophan.L-Tyrosine.L-Valine.Mg.Mn2+.Myristic acid.N-Acetyl-D-glucosamine.NADP.Niacin.Nicotinamide ribonucleotide.Nitrite.O2.Oxidized glutathione.PPi.Putrescine.Pyridoxal.Riboflavin.S-Adenosyl-L-methionine.Spermidine.Sulfate.TRHL.TTP.Thiamin.UMP.Zn2+.dATP.dGTP.ddca.fe3.meso-2,6-Diaminopimelate	75	1,2-Diacyl-sn-glycerol dioctadecanoyl.4-Hydroxybenzoate.5-Aminolevulinate.AMP.Ala-Ala.BET.BIOT.CMP.Ca2+.Chorismate.Cl-.Co2+.CoA.Cu2+.D-Arabinose.D-Glucose.Deoxycytidine.Deoxyguanosine.Folate.Formate.GTP.Glycerol.Glycine.Heme.K+.L-Alanine.L-Arginine.L-Asparagine.L-Aspartate.L-Cysteine.L-Glutamate.L-Glutamine.L-Histidine.L-Isoleucine.L-Leucine.L-Lysine.L-Methionine.L-Phenylalanine.L-Proline.L-Serine.L-Threonine.L-Tryptophan.L-Tyrosine.L-Valine.Mg.Mn2+.Myristic acid.N-Acetyl-D-glucosamine.NADP.Nicotinamide ribonucleotide.Nitrite.O2.Oxidized glutathione.Putrescine.Pyridoxal.Riboflavin.S-Adenosyl-L-methionine.Spermidine.Sulfate.TRHL.TTP.Thiamin.UMP.Zn2+.dATP.dGTP.ddca.fe3.meso-2,6-Diaminopimelate1,2-Diacyl-sn-glycerol dioctadecanoyl.4-Hydroxybenzoate.5-Aminolevulinate.AMP.Acetate.Ala-Ala.BET.BIOT.CMP.CO2.Ca2+.Chorismate.Cl-.Co2+.CoA.Cu2+.D-Arabinose.D-Glucose.Deoxycytidine.Deoxyguanosine.Folate.Formate.GTP.Glycerol.Glycine.H+.H2O.Heme.K+.L-Alanine.L-Arginine.L-Asparagine.L-Aspartate.L-Cysteine.L-Glutamate.L-Glutamine.L-Histidine.L-Isoleucine.L-Leucine.L-Lysine.L-Methionine.L-Phenylalanine.L-Proline.L-Serine.L-Threonine.L-Tryptophan.L-Tyrosine.L-Valine.Mg.Mn2+.Myristic acid.N-Acetyl-D-glucosamine.NADP.Niacin.Nicotinamide ribonucleotide.Nitrite.O2.Oxidized glutathione.PPi.Putrescine.Pyridoxal.Riboflavin.S-Adenosyl-L-methionine.Spermidine.Sulfate.TRHL.TTP.Thiamin.UMP.Zn2+.dATP.dGTP.ddca.fe3.meso-2,6-Diaminopimelate	144	Microbe
