	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6		0	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6	Metabolite
2-Oxoglutarate	bc1016.bc1008	2		0	bc1016.bc1008	2	Metabolite
4-Hydroxybenzoate	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6		0	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6	Metabolite
5-Aminolevulinate	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6		0	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6	Metabolite
AMP	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6		0	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6	Metabolite
Acetate	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6		0	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6	Metabolite
Ala-Ala	bc1002.bc1003.bc1002.bc1003	4		0	bc1002.bc1003.bc1002.bc1003	4	Metabolite
BET	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6		0	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6	Metabolite
BIOT	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6		0	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6	Metabolite
CMP	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6		0	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6	Metabolite
CO2	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6		0	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6	Metabolite
Ca2+	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6		0	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6	Metabolite
Chitobiose	bc1016.bc1008	2		0	bc1016.bc1008	2	Metabolite
Chorismate	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6		0	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6	Metabolite
Citrate	bc1016.bc1008	2		0	bc1016.bc1008	2	Metabolite
Cl-	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6		0	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6	Metabolite
Co2+	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6		0	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6	Metabolite
CoA	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6		0	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6	Metabolite
Cu2+	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6		0	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6	Metabolite
Cytidine	bc1016.bc1008	2		0	bc1016.bc1008	2	Metabolite
D-Alanine	bc1016.bc1008	2		0	bc1016.bc1008	2	Metabolite
D-Arabinose	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6		0	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6	Metabolite
D-Glucose	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6	bc1016.bc1008.bc1002.bc1003	4	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003bc1016.bc1008.bc1002.bc1003	10	Metabolite
Deoxycytidine	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6		0	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6	Metabolite
Deoxyguanosine	bc1002.bc1003.bc1002.bc1003	4		0	bc1002.bc1003.bc1002.bc1003	4	Metabolite
Folate	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6		0	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6	Metabolite
Formate	bc1016.bc1008.bc1003.bc1003	4		0	bc1016.bc1008.bc1003.bc1003	4	Metabolite
GTP	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6		0	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6	Metabolite
Glucose-1-phosphate	bc1016.bc1008	2		0	bc1016.bc1008	2	Metabolite
Glycerol	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6		0	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6	Metabolite
Glycine	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6		0	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6	Metabolite
H+	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6		0	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6	Metabolite
H2O	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6		0	bc1002.bc1016.bc1008.bc1003.bc1002.bc1003	6	Metabolite
