	Source	Target	Weight	Metabolites	ABSWeight	SignWeight	ABSRootWeight	SignedRootWeight
Enterococcus_faecalis_KB1->Bacteroides_caecimuris_I48	Enterococcus_faecalis_KB1	Bacteroides_caecimuris_I48	-253.37814818952523	Spermidine-e0	253.37814818952523	-1.0	15.91785626865393	-15.91785626865393
