	Avg_bc1012	Var_bc1012	Avg_bc1010	Var_bc1010	Avg_bc1008	Var_bc1008	Avg_InAmount	Var_InAmount	Avg_OutAmount	Var_OutAmount	Avg_AllAmount	Var_AllAmount	In	InAmount	Out	OutAmount	All	AllAmount
Arsenate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Arsenite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
BET	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
BIOT	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
CMP	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
CO2	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
Ca2+	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
Carnitine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Cbl	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Chitobiose	0.0	0.0	0.0	0.0	0.0	0.0	0.9943173574698935	3.210891981087744e-05	0.0	0.0	0.9943173574698935	3.210891981087744e-05	bc1008	1		1	bc1008	1
Chorismate	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
Citrate	0.0	0.0	0.0	0.0	0.0	0.0	0.9943173574698935	3.210891981087744e-05	0.0	0.0	0.9943173574698935	3.210891981087744e-05	bc1008	1		1	bc1008	1
Cl-	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
Co2+	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
CoA	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
Cu2+	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
Cytidine	0.0	0.0	0.0	0.0	0.0	0.0	0.9943173574698935	3.210891981087744e-05	0.0	0.0	0.9943173574698935	3.210891981087744e-05	bc1008	1		1	bc1008	1
D-Alanine	0.0	0.0	0.0	0.0	0.0	0.0	0.9943173574698935	3.210891981087744e-05	0.0	0.0	0.9943173574698935	3.210891981087744e-05	bc1008	1		1	bc1008	1
D-Arabinose	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
D-Galacturonate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
D-Glucose	0.16334132665240006	0.0913748079529745	0.19427740058940385	0.014439360827029178	0.05712680161989662	1.0598770135960478e-07	2.982952072409681	0.0002889802782978781	2.515564548022982	0.634700630250957	5.498516620432664	0.6354770126232326	bc1008.bc1010.bc1012	1	bc1008.bc1008.bc1012.bc1008.bc1010.bc1012	3	bc1008bc1008.bc1010.bc1012.bc1008.bc1012bc1008.bc1010.bc1012.bc1008.bc1010.bc1012bc1008.bc1010.bc1012	3
D-Serine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Deoxyadenosine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Deoxycytidine	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
Deoxyguanosine	0.0	0.0	0.0	0.0	0.0	0.0	1.988634714939787	0.00012843567924350976	0.0	0.0	1.988634714939787	0.00012843567924350976	bc1010.bc1012	1		1	bc1010.bc1012	1
Deoxyinosine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Deoxyuridine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Enterobactin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Fe-enterochlin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Folate	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
Formate	0.0	0.0	0.0	0.0	0.0	0.0	1.988634714939787	0.00012843567924350976	0.0	0.0	1.988634714939787	0.00012843567924350976	bc1008.bc1012	1		1	bc1008.bc1012	1
Fumarate	-0.001074355983512897	0.006211509327365548	0.0	0.0	0.0	0.0	1.988634714939787	0.00012843567924350976	0.2031745004684245	0.16166004403951265	2.191809215408212	0.1618147237089436	bc1010.bc1012	1	bc1012.	2	bc1012bc1010.bc1012.bc1010.bc1012	2
GTP	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
Galactose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Glucose-1-phosphate	0.0	0.0	0.0	0.0	0.0	0.0	0.9943173574698935	3.210891981087744e-05	0.0	0.0	0.9943173574698935	3.210891981087744e-05	bc1008	1		1	bc1008	1
Glucuronate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Glycerol	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
Glycine	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
H+	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
H2O	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
HYXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Heme	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
Inosine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
K+	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
L-Alanine	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
L-Arabinose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
L-Arginine	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
L-Ascorbate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
L-Asparagine	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
L-Aspartate	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
L-Cysteine	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
L-Glutamate	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
L-Glutamine	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
L-Histidine	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
L-Inositol	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
L-Isoleucine	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
L-Lactate	0.0	0.0	0.0	0.0	0.0	0.0	0.9943173574698935	3.210891981087744e-05	0.0	0.0	0.9943173574698935	3.210891981087744e-05	bc1008	1		1	bc1008	1
L-Leucine	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
L-Lysine	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
L-Malate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
L-Methionine	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
L-Phenylalanine	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
L-Proline	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
L-Serine	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
L-Threonine	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
L-Tryptophan	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
L-Tyrosine	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
L-Valine	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
Methanol	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Mg	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
Mn2+	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
Myristic acid	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
N-Acetyl-D-glucosamine	0.0	0.0	0.0	0.0	0.0	0.0	0.9943173574698935	3.210891981087744e-05	0.0	0.0	0.9943173574698935	3.210891981087744e-05	bc1012	1		1	bc1012	1
NADP	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
NH3	0.0	0.0	0.0	0.0	0.0	0.0	1.988634714939787	0.00012843567924350976	0.0	0.0	1.988634714939787	0.00012843567924350976	bc1008.bc1010	1		1	bc1008.bc1010	1
Na+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Niacin	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
Nicotinamide ribonucleotide	0.0	0.0	0.0	0.0	0.0	0.0	1.988634714939787	0.00012843567924350976	0.0	0.0	1.988634714939787	0.00012843567924350976	bc1010.bc1012	1		1	bc1010.bc1012	1
Nitrate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Nitrite	0.0	0.0	0.0	0.0	0.0	0.0	0.9943173574698935	3.210891981087744e-05	0.0	0.0	0.9943173574698935	3.210891981087744e-05	bc1010	1		1	bc1010	1
O2	0.015828645548609584	0.028264910671964773	0.04179062563516601	0.00461792108913725	0.0	0.0	2.982952072409681	0.0002889802782978781	0.5479678872725197	0.7939606487786348	3.5309199596822003	0.7943558003320443	bc1008.bc1010.bc1012	1	bc1010.bc1012.	2	bc1010.bc1012bc1008.bc1010.bc1012.bc1008.bc1010.bc1012	2
Oxidized glutathione	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
PAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
PPi	0.0	0.0	0.0	0.0	0.0	0.0	0.9943173574698935	3.210891981087744e-05	0.0	0.0	0.9943173574698935	3.210891981087744e-05	bc1012	1		1	bc1012	1
Pimelate	0.0	0.0	0.0	0.0	0.0	0.0	0.9943173574698935	3.210891981087744e-05	0.0	0.0	0.9943173574698935	3.210891981087744e-05	bc1008	1		1	bc1008	1
Putrescine	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
Pyridoxal	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
Riboflavin	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
S-Adenosyl-L-methionine	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
Spermidine	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
Succinate	0.0	0.0	0.0	0.0	0.0	0.0	1.988634714939787	0.00012843567924350976	0.0	0.0	1.988634714939787	0.00012843567924350976	bc1010.bc1012	1		1	bc1010.bc1012	1
Sulfate	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
TRHL	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
TTP	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
Thiamin	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
Thymidine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
UMP	0.0	0.0	0.0	0.0	0.0	0.0	1.988634714939787	0.00012843567924350976	0.0	0.0	1.988634714939787	0.00012843567924350976	bc1010.bc1012	1		1	bc1010.bc1012	1
Uracil	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Uridine	0.0	0.0	0.0	0.0	0.0	0.0	0.9943173574698935	3.210891981087744e-05	0.0	0.0	0.9943173574698935	3.210891981087744e-05	bc1008	1		1	bc1008	1
Xylose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Zn2+	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
chromate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
dATP	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
dGTP	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
ddca	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
fe3	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
gamma-butyrobetaine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
hexadecenoate	0.0	0.0	0.0	0.0	0.0	0.0	0.9943173574698935	3.210891981087744e-05	0.0	0.0	0.9943173574698935	3.210891981087744e-05	bc1008	1		1	bc1008	1
meso-2,6-Diaminopimelate	0.0	0.0	0.0	0.0	0.0	0.0	2.982952072409681	0.0002889802782978781	0.0	0.0	2.982952072409681	0.0002889802782978781	bc1008.bc1010.bc1012	1		1	bc1008.bc1010.bc1012	1
