	0.0000-0.0000	0.0000-0.0009	0.0009-0.0010	0.0015-0.0016	0.0016-0.0018	0.0018-0.0029	0.0029-0.0040	0.0040-0.0113	0.0113-0.0990	0.2037-0.2037	0.2037-0.2053	0.2053-0.2053	0.2053-0.2055	0.2068-0.2076	0.2084-0.2090	0.2090-0.2102	0.2102-0.2104	0.2104-0.2110	0.2110-0.2118	0.2118-0.2118	0.2118-0.2278	0.2278-0.2279	0.2279-0.2295	0.2295-0.2907	0.2907-0.2911	0.2911-0.3185	0.3189-0.3286	0.3286-0.3288	0.3288-0.3367	0.3377-0.3879	0.3879-0.3907	0.3907-0.3929	0.3929-0.3934	0.3934-0.3941	0.3941-0.4154	0.4185-0.4207	0.4207-0.4212	0.4212-0.4213	0.4213-0.4221	0.4239-0.4242	0.4249-0.6309	0.6313-0.6321	0.6453-0.6933	0.6933-0.6979	0.6979-0.6994	0.6994-0.7019	0.7019-0.7026	0.7029-0.7044	0.8170-0.8794	0.8794-0.8794	0.9298-0.9992	0.9992-1.2693	1.2693-1.4832	1.4901-1.5437	1.5437-1.5441	1.5441-1.5476	1.5476-1.5502	1.5502-8.3154	8.3154-15.1652	15.1652-16.8236	16.8236-16.8255	16.8255-20.0000	Source	Target
Blautia_coccoides_YL58##Clostridium_innocuum_I46##PAN	-126.68907411690813	-126.6890741169451	-126.68907411914878	-126.6890741159225	-126.68907411590071	-126.68907411794362	-126.6890741178881	-126.6890741179388	-126.68907411784242	-126.68907411741453	-126.68907411841994	-126.68907411777666	-126.68907411834712	-126.68907411789884	-126.68907411752402	-126.68907411791679	-126.68907411790734	-126.68907411772192	-126.68907411778316	-126.68907411766591	-126.6890741172917	-126.68907411784427	-126.68907411836427	-126.68907411828323	-126.68907412133802	-126.68907412121352	-126.68907412089261	-126.68907412014529	-126.68907412014363	-126.68907411955384	-126.68907411950147	-126.6890741195363	-126.68907411933057	-126.68907411936526	-126.68907411930637	-126.68907411511492	-126.6890741156226	-126.68907411760425	-126.68907411714342	-126.68907411853692	-126.68907411779782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Blautia_coccoides_YL58	Clostridium_innocuum_I46
Clostridium_innocuum_I46##Blautia_coccoides_YL58##PAN	-96.79614652171472	-96.79614652286209	-96.79614652277814	-96.79614652286956	-96.79614652146543	-96.79614652144801	-96.79614652143752	-96.79614652145402	-96.79614652145625	-96.79614652146168	-96.79614652144632	-96.79614652143552	-96.79614652144447	-96.79614652144015	-96.7961465214321	-96.79614652144787	-96.79614652145544	-96.79614652144677	-96.79614652144559	-96.79614652146915	-96.79614652125609	-96.79614652124336	-96.796146521248	-96.79614652125127	-96.79614652119646	-96.7961465212791	-96.79614652163228	-96.79614652164317	-96.79614652164075	-96.79614652163545	-96.79614652164602	-96.79614652094813	-96.79614652094321	-96.79614652096733	-96.7961465209511	-96.79614652092471	-96.79614652092732	-96.79614652093245	-96.79614652092673	-96.79614652094048	-96.79614652093852	-10.542389171731372	-13.84246252338207	-13.842462523392559	-13.842462523218462	-13.842462523195099	-13.842462523228846	-13.842462523233676	-13.842462523323222	-13.842462523043304	-13.842462523090282	-13.842462523357726	-13.842462523262519	-13.842462523205166	-13.842462523222668	-3.9290001738661307	-3.9290001738665863	-96.79614652216996	-96.79614590801233	-96.79614590705974	0.0	0.0	Clostridium_innocuum_I46	Blautia_coccoides_YL58
Blautia_coccoides_YL58##Clostridium_innocuum_I46##Succinate-e0.Acetate-e0.L-Threonine-e0.Riboflavin.Spermidine-e0.O2-e0.L-Glutamate-e0.L-Glutamine-e0.Folate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2610.7235558479624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Blautia_coccoides_YL58	Clostridium_innocuum_I46
Blautia_coccoides_YL58##Clostridium_innocuum_I46##Succinate-e0.L-Malate-e0.L-Asparagine-e0.Acetate-e0.D-Glucose-e0.L-Aspartate-e0.L-Alanine-e0.L-Threonine-e0.Riboflavin.L-Cysteine-e0.Spermidine-e0.O2-e0.L-Glutamate-e0.Thiamin-e0.L-Serine-e0.L-Glutamine-e0.Folate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-645.8027603199869	-645.8027603199715	0.0	0.0	0.0	0.0	0.0	Blautia_coccoides_YL58	Clostridium_innocuum_I46
Blautia_coccoides_YL58##Clostridium_innocuum_I46##Riboflavin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-126.68907411878885	-126.68907411878878	0.0	0.0	0.0	Blautia_coccoides_YL58	Clostridium_innocuum_I46
Clostridium_innocuum_I46##Blautia_coccoides_YL58##PAN.L-Aspartate-e0.L-Malate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0947007723795002	0.0	Clostridium_innocuum_I46	Blautia_coccoides_YL58
Clostridium_innocuum_I46##Blautia_coccoides_YL58##L-Aspartate-e0.L-Malate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.09567407522844529	Clostridium_innocuum_I46	Blautia_coccoides_YL58
