	Source	Target	Weight	Metabolites	ABSWeight	SignWeight	ABSRootWeight	SignedRootWeight
bc1001->bc1002	bc1001	bc1002	-0.15290050085943938	O2	0.15290050085943938	-1.0	0.3910249363652392	-0.3910249363652392
bc1008->bc1002	bc1008	bc1002	-0.003427576436975438	O2	0.003427576436975438	-1.0	0.05854550740215203	-0.05854550740215203
bc1010->bc1002	bc1010	bc1002	-0.15290050085943976	O2	0.15290050085943976	-1.0	0.3910249363652397	-0.3910249363652397
bc1001->bc1008	bc1001	bc1008	-0.03152386386470406	D-Glucose	0.03152386386470406	-1.0	0.17754960958758556	-0.17754960958758556
bc1002->bc1008	bc1002	bc1008	-0.032431086224845515	D-Glucose	0.032431086224845515	-1.0	0.1800863299221946	-0.1800863299221946
bc1010->bc1008	bc1010	bc1008	-0.03249226046660573	D-Glucose	0.03249226046660573	-1.0	0.18025609689163286	-0.18025609689163286
bc1001->bc1010	bc1001	bc1010	-0.15252946972194503	O2	0.15252946972194503	-1.0	0.3905502140851353	-0.3905502140851353
bc1002->bc1010	bc1002	bc1010	-0.15252946972194545	O2	0.15252946972194545	-1.0	0.39055021408513585	-0.39055021408513585
bc1008->bc1010	bc1008	bc1010	-0.0034192590176268323	O2	0.0034192590176268323	-1.0	0.058474430460046654	-0.058474430460046654
bc1002->bc1001	bc1002	bc1001	-0.15236136794857927	O2	0.15236136794857927	-1.0	0.3903349432840714	-0.3903349432840714
bc1008->bc1001	bc1008	bc1001	-0.0034154906736765835	O2	0.0034154906736765835	-1.0	0.05844219942538596	-0.05844219942538596
bc1010->bc1001	bc1010	bc1001	-0.15236136794857924	O2	0.15236136794857924	-1.0	0.3903349432840714	-0.3903349432840714
