	0.0	0.010509814279940142	0.021019628559880283	0.031529442839820426	0.042039257119760566	0.052549071399700706	0.06305888567964085	0.07356869995958099	0.08407851423952113	0.09458832851946128	0.10509814279940141	0.11560795707934156	0.1261177713592817	0.13662758563922184	0.14713739991916197	0.15764721419910213	0.16815702847904226	0.1786668427589824	0.18917665703892256	0.1996864713188627	0.21019628559880282	0.22070609987874298	0.23121591415868312	0.24172572843862325	0.2522355427185634	0.26274535699850354	0.2732551712784437	0.2837649855583838	0.29427479983832394	0.30478461411826413	0.31529442839820426	0.3258042426781444	0.33631405695808453	0.34682387123802466	0.35033702228436253	0.36331693870044146	0.37629685511652033	0.38927677153259926	0.4022566879486782	0.40398122911011036	0.41422815176664146	0.42447507442317256	0.4347219970797036	0.4449689197362347	0.4552158423927658	0.46546276504929684	0.47570968770582794	0.48595661036235904	0.49620353301889014	0.5064504556754212	0.5166973783319523	0.5269443009884833	0.5371912236450145	0.5474381463015455	0.5576850689580766	0.5679319916146077	0.5781789142711389	0.5884258369276699	0.598672759584201	0.6089196822407321	0.6191666048972632	0.6294135275537942	0.6396604502103254	0.6499073728668564	0.6601542955233874	0.6704012181799186	0.6806481408364496	0.6908950634929807	0.7011419861495118	0.7113889088060429	0.7216358314625739	0.7318827541191051	0.7421296767756362	0.7523765994321673	0.7626235220886983	0.7728704447452295	0.7831173674017605	0.7933642900582916	0.8036112127148227	0.8138581353713538	0.8241050580278848	0.834351980684416	0.844598903340947	0.854845825997478	0.8650927486540092	0.8753396713105402	0.8855865939670713	0.8958335166236024	0.9060804392801335	0.9163273619366646	0.9265742845931957	0.9368212072497268	0.9470681299062579	0.9573150525627889	0.9675619752193201	0.9778088978758511	0.9880558205323822	0.9983027431889133	1.0085496658454445	1.0187965885019754	1.0290435111585066	1.0392904338150375	1.0495373564715686	1.0597842791280998	1.070031201784631	1.0802781244411621	1.090525047097693	1.1007719697542242	1.1110188924107551	1.1212658150672863	1.1315127377238174	1.1417596603803486	1.1520065830368795	1.1622535056934107	1.1725004283499416	1.1827473510064728	1.192994273663004
1,2-Diacyl-sn-glycerol dioctadecanoyl_e0	100.0	99.9951118	99.9892074	99.9820148	99.9734194	99.963003	99.9503372	99.934975	99.9163645	99.8940229	99.8670261	99.8344503	99.7953951	99.7487528	99.6932474	99.6278057	99.5513545	99.4629562	99.3615713	99.2472119	99.1205365	98.9825346	98.8348097	98.6803503	98.5223387	98.3640868	98.2091134	98.0600851	97.9195619	97.7908696	97.6737366	97.5678913	97.4730618	97.3889767	97.3651909	97.2937355	97.2350089	97.1865938	97.1466448	97.1419154	97.1171898	97.0975979	97.082098	97.0697886	97.0601353	97.0526035	97.046693	97.0420193	97.0383429	97.035483	97.0332591	97.0315154	97.030138	97.0290604	97.0282251	97.0275739	97.0270639	97.026661	97.0263471	97.026104	97.0259142	97.0257649	97.0256474	97.0255562	97.0254855	97.0254301	97.0253865	97.0253523	97.0253258	97.0253052	97.025289	97.0252763	97.0252664	97.0252587	97.0252527	97.025248	97.0252442	97.0252413	97.0252391	97.0252374	97.025236	97.0252349	97.0252341	97.0252334	97.0252329	97.0252325	97.0252322	97.0252319	97.0252317	97.0252316	97.0252315	97.0252314	97.0252313	97.0252313	97.0252312	97.0252312	97.0252312	97.0252311	97.0252311	97.0252311	97.0252311	97.0252311	97.0252311	97.0252311	97.0252311	97.0252311	97.0252311	97.0252311	97.0252311	97.0252311	97.0252311	97.0252311	97.0252311	97.0252311	97.0252311	97.0252311	97.0252311
4-Hydroxybenzoate_e0	100.0	99.9998899	99.9997569	99.9995949	99.9994013	99.9991667	99.9988814	99.9985353	99.9981161	99.9976129	99.9970048	99.996271	99.9953913	99.9943407	99.9930905	99.9916164	99.9898944	99.9879032	99.9856196	99.9830437	99.9801903	99.9770819	99.9737544	99.9702753	99.9667161	99.9631515	99.9596608	99.956304	99.9531387	99.95024	99.9476016	99.9452175	99.9430815	99.9411875	99.9406517	99.9390422	99.9377194	99.9366288	99.935729	99.9356225	99.9350655	99.9346242	99.9342751	99.9339978	99.9337804	99.9336108	99.9334776	99.9333724	99.9332895	99.9332251	99.933175	99.9331358	99.9331047	99.9330805	99.9330616	99.933047	99.9330355	99.9330264	99.9330193	99.9330139	99.9330096	99.9330062	99.9330036	99.9330015	99.9329999	99.9329987	99.9329977	99.9329969	99.9329963	99.9329959	99.9329955	99.9329952	99.932995	99.9329948	99.9329947	99.9329946	99.9329945	99.9329944	99.9329944	99.9329943	99.9329943	99.9329943	99.9329943	99.9329943	99.9329942	99.9329942	99.9329942	99.9329942	99.9329942	99.9329942	99.9329942	99.9329942	99.9329942	99.9329942	99.9329942	99.9329942	99.9329942	99.9329942	99.9329942	99.9329942	99.9329942	99.9329942	99.9329942	99.9329942	99.9329942	99.9329942	99.9329942	99.9329942	99.9329942	99.9329942	99.9329942	99.9329942	99.9329942	99.9329942	99.9329942	99.9329942	99.9329942
5-Aminolevulinate_e0	100.0	99.9991192	99.9980552	99.9967591	99.9952102	99.9933332	99.9910509	99.9882826	99.9849291	99.9809032	99.9760384	99.9701683	99.9631307	99.9547258	99.9447239	99.9329315	99.9191551	99.903226	99.8849566	99.8643493	99.8415227	99.8166551	99.7900354	99.7622022	99.7337289	99.7052123	99.6772864	99.6504319	99.6251099	99.6019199	99.5808128	99.5617397	99.5446517	99.5294997	99.5252136	99.5123375	99.5017551	99.4930308	99.4858321	99.4849798	99.4805244	99.4769939	99.4742009	99.4719828	99.4702432	99.468886	99.467821	99.4669788	99.4663163	99.465801	99.4654002	99.465086	99.4648378	99.4646436	99.4644931	99.4643758	99.4642839	99.4642113	99.4641547	99.4641109	99.4640767	99.4640498	99.4640286	99.4640122	99.4639994	99.4639895	99.4639816	99.4639754	99.4639707	99.463967	99.463964	99.4639617	99.46396	99.4639586	99.4639575	99.4639566	99.463956	99.4639554	99.463955	99.4639547	99.4639545	99.4639543	99.4639541	99.463954	99.4639539	99.4639539	99.4639538	99.4639538	99.4639537	99.4639537	99.4639537	99.4639537	99.4639536	99.4639536	99.4639536	99.4639536	99.4639536	99.4639536	99.4639536	99.4639536	99.4639536	99.4639536	99.4639536	99.4639536	99.4639536	99.4639536	99.4639536	99.4639536	99.4639536	99.4639536	99.4639536	99.4639536	99.4639536	99.4639536	99.4639536	99.4639536	99.4639536
AMP_e0	100.0	99.9963072	99.9918346	99.9863694	99.9798247	99.9718721	99.9621749	99.9503817	99.9360566	99.9188225	99.8979437	99.8726847	99.8423263	99.8059857	99.7626423	99.7114208	99.6514459	99.5819502	99.5020753	99.4117949	99.311598	99.2022409	99.084963	98.9621345	98.8362852	98.7100561	98.5862717	98.4670841	98.3545653	98.2514231	98.1574627	98.072489	97.9963071	97.928722	97.9097122	97.8531083	97.8067559	97.7687244	97.7375346	97.7338548	97.7146129	97.6993684	97.6873095	97.6777334	97.6702243	97.6643659	97.6597688	97.6561338	97.6532745	97.6510503	97.6493207	97.6479646	97.6468934	97.6460554	97.6454058	97.6448994	97.6445028	97.6441895	97.6439454	97.6437563	97.6436087	97.6434926	97.6434013	97.6433303	97.6432753	97.6432323	97.6431983	97.6431717	97.6431511	97.6431351	97.6431225	97.6431126	97.6431049	97.6430989	97.6430942	97.6430906	97.6430877	97.6430854	97.6430837	97.6430824	97.6430813	97.6430804	97.6430798	97.6430793	97.6430789	97.6430786	97.6430783	97.6430781	97.643078	97.6430779	97.6430778	97.6430777	97.6430776	97.6430776	97.6430776	97.6430775	97.6430775	97.6430775	97.6430775	97.6430775	97.6430775	97.6430775	97.6430775	97.6430775	97.6430775	97.6430775	97.6430775	97.6430775	97.6430775	97.6430775	97.6430775	97.6430775	97.6430775	97.6430775	97.6430775	97.6430775	97.6430775
Acetate_e0	100.0	100.2607362	100.5759687	100.9604168	101.4201506	101.9778135	102.6566063	103.480757	104.4802525	105.6810693	107.1337255	108.8887396	110.9955607	113.5147329	116.5163034	120.0609082	124.209183	129.0145218	134.5369204	140.7802851	147.7136201	155.2876166	163.4209007	171.9530676	180.7125083	189.5189849	198.1774971	206.5373372	214.4522325	221.7282006	228.373207	234.395217	239.8021961	244.6021098	246.0823932	250.9364984	254.8203017	257.9092454	260.3400762	260.6184922	262.0690685	263.2182895	264.1273655	264.8492629	265.4153477	265.8569859	266.2035399	266.4775709	266.6931247	266.8607968	266.9911824	267.0934094	267.1741647	267.2373354	267.2863112	267.3244818	267.3543859	267.3780024	267.3964038	267.4106566	267.4217822	267.4305378	267.4374233	267.4427724	267.4469189	267.450163	267.4527221	267.4547264	267.4562803	267.457488	267.4584341	267.459181	267.4597639	267.4602152	267.4605671	267.4608434	267.4610611	267.4612305	267.4613616	267.4614637	267.4615443	267.4616082	267.4616581	267.4616965	267.4617259	267.4617491	267.461767	267.4617816	267.4617931	267.4618021	267.461809	267.4618143	267.4618182	267.4618214	267.4618238	267.4618258	267.4618274	267.4618287	267.4618297	267.4618305	267.4618311	267.4618316	267.4618319	267.4618322	267.4618324	267.4618325	267.4618327	267.4618327	267.4618328	267.4618328	267.4618329	267.4618329	267.4618329	267.461833	267.461833	267.461833	267.461833
Adenine_e0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
Adenosine_e0	100.0	99.99948	99.9988639	99.9981302	99.997267	99.9962423	99.9950235	99.993577	99.9918628	99.9898419	99.9874537	99.9846375	99.9813363	99.9774786	99.9729852	99.9678062	99.9618921	99.9552024	99.9476995	99.93942	99.9304427	99.9208638	99.910826	99.9005347	99.8902029	99.8800437	99.8702654	99.861014	99.8524239	99.8446535	99.8376637	99.8314154	99.8258692	99.820986	99.8194962	99.8145169	99.8102562	99.8065615	99.8033215	99.8029253	99.8008577	99.7992169	99.7979174	99.7968847	99.7960742	99.7954413	99.7949445	99.7945516	99.7942424	99.7940019	99.7938147	99.793668	99.7935521	99.7934614	99.7933911	99.7933363	99.7932934	99.7932594	99.793233	99.7932126	99.7931966	99.793184	99.7931741	99.7931664	99.7931605	99.7931558	99.7931522	99.7931493	99.793147	99.7931453	99.793144	99.7931429	99.793142	99.7931414	99.7931409	99.7931405	99.7931402	99.7931399	99.7931397	99.7931396	99.7931395	99.7931394	99.7931393	99.7931393	99.7931392	99.7931392	99.7931392	99.7931391	99.7931391	99.7931391	99.7931391	99.7931391	99.7931391	99.7931391	99.7931391	99.7931391	99.7931391	99.7931391	99.7931391	99.7931391	99.7931391	99.7931391	99.7931391	99.7931391	99.7931391	99.7931391	99.7931391	99.7931391	99.7931391	99.7931391	99.7931391	99.7931391	99.7931391	99.7931391	99.7931391	99.7931391	99.7931391
Ala-Ala_e0	100.0	99.9990187	99.9978333	99.9963893	99.9946637	99.9925726	99.9900298	99.9869458	99.9832096	99.9787243	99.9733045	99.9667647	99.9589241	99.9495603	99.9384172	99.9252793	99.9099312	99.8921846	99.8718309	99.8488724	99.8234415	99.7957366	99.7660798	99.7350709	99.703349	99.6715788	99.6404668	99.6105483	99.5823373	99.5565014	99.5329861	99.5117369	99.4926992	99.4758185	99.4710433	99.4566982	99.4449084	99.4351887	99.4271687	99.4262192	99.4212554	99.4173221	99.4142104	99.4117392	99.4098013	99.4082892	99.4071026	99.4061644	99.4054263	99.4048521	99.4044057	99.4040556	99.4037791	99.4035628	99.4033951	99.4032643	99.4031619	99.4030811	99.403018	99.4029692	99.4029311	99.4029012	99.4028776	99.4028593	99.4028451	99.402834	99.4028252	99.4028183	99.402813	99.4028089	99.4028056	99.4028031	99.4028011	99.4027995	99.4027983	99.4027974	99.4027966	99.4027961	99.4027956	99.4027953	99.402795	99.4027948	99.4027946	99.4027945	99.4027944	99.4027943	99.4027942	99.4027942	99.4027941	99.4027941	99.4027941	99.4027941	99.402794	99.402794	99.402794	99.402794	99.402794	99.402794	99.402794	99.402794	99.402794	99.402794	99.402794	99.402794	99.402794	99.402794	99.402794	99.402794	99.402794	99.402794	99.402794	99.402794	99.402794	99.402794	99.402794	99.402794	99.402794
BET_e0	100.0	99.9997798	99.9995138	99.9991898	99.9988026	99.9983333	99.9977627	99.9970707	99.9962323	99.9952258	99.9940096	99.9925421	99.9907827	99.9886815	99.986181	99.9832329	99.9797888	99.9758065	99.9712392	99.9660873	99.9603807	99.9541638	99.9475089	99.9405506	99.9334322	99.9263031	99.9193216	99.912608	99.9062775	99.90048	99.8952032	99.8904349	99.8861629	99.8823749	99.8813034	99.8780844	99.8754388	99.8732577	99.871458	99.871245	99.8701311	99.8692485	99.8685502	99.8679957	99.8675608	99.8672215	99.8669552	99.8667447	99.8665791	99.8664502	99.8663501	99.8662715	99.8662095	99.8661609	99.8661233	99.8660939	99.866071	99.8660528	99.8660387	99.8660277	99.8660192	99.8660124	99.8660072	99.866003	99.8659999	99.8659974	99.8659954	99.8659939	99.8659927	99.8659917	99.865991	99.8659904	99.86599	99.8659896	99.8659894	99.8659892	99.865989	99.8659889	99.8659888	99.8659887	99.8659886	99.8659886	99.8659885	99.8659885	99.8659885	99.8659885	99.8659884	99.8659884	99.8659884	99.8659884	99.8659884	99.8659884	99.8659884	99.8659884	99.8659884	99.8659884	99.8659884	99.8659884	99.8659884	99.8659884	99.8659884	99.8659884	99.8659884	99.8659884	99.8659884	99.8659884	99.8659884	99.8659884	99.8659884	99.8659884	99.8659884	99.8659884	99.8659884	99.8659884	99.8659884	99.8659884	99.8659884
