	0.0000	2.2106	9.7133	12.8797	15.5592	Source	Target
Turicimonas_muris_YL45##K+-e0##Microbe	5.632161403923419e-13	-0.924111260330123	0.0	-1.8385293287792592e-13	0.0	Turicimonas_muris_YL45	K+-e0
Acutalibacter_muris_KB1##Puryvate##Microbe	0.0	0.0	-6.661338147750939e-16	0.0	2.220446049250313e-16	Acutalibacter_muris_KB1	Puryvate
Acutalibacter_muris_KB1##Inosine-e0##Microbe	0.0	0.0	2.3212010091810953e-10	0.0	-2.1891821688768687e-10	Acutalibacter_muris_KB1	Inosine-e0
Acutalibacter_muris_KB1##Phosphate-e0##Microbe	0.0	0.0	7.004814506217372e-10	0.0	-1.2643113223020919e-09	Acutalibacter_muris_KB1	Phosphate-e0
Turicimonas_muris_YL45##Riboflavin##Microbe	6.235012506294879e-13	-1.0000000000123055	0.0	-2.7045032879868813e-13	0.0	Turicimonas_muris_YL45	Riboflavin
Turicimonas_muris_YL45##L-Arginine-e0##Microbe	2.539479737606598e-11	-35.57235834228573	0.0	1.6628121102257865e-10	0.0	Turicimonas_muris_YL45	L-Arginine-e0
Acutalibacter_muris_KB1##L-Valine-e0##Microbe	0.0	0.0	1.8987122984981397e-10	0.0	-2.020783540501725e-10	Acutalibacter_muris_KB1	L-Valine-e0
Turicimonas_muris_YL45##L-Histidine-e0##Microbe	8.244072091656562e-12	-11.393282031333976	0.0	2.9380942123680143e-12	0.0	Turicimonas_muris_YL45	L-Histidine-e0
Turicimonas_muris_YL45##L-Cysteine-e0##Microbe	1.0901501923399337e-11	-13.013505963657789	0.0	-3.9900882597976306e-10	0.0	Turicimonas_muris_YL45	L-Cysteine-e0
Acutalibacter_muris_KB1##L-Asparagine-e0##Microbe	0.0	0.0	3.652189661806915e-10	-0.5000000000000142	-2.6275870368408505e-10	Acutalibacter_muris_KB1	L-Asparagine-e0
Turicimonas_muris_YL45##Spermidine-e0##Microbe	-5.551115123125783e-16	-3.3306690738754696e-16	0.0	1.0	0.0	Turicimonas_muris_YL45	Spermidine-e0
Acutalibacter_muris_KB1##L-Lactate-e0##Microbe	0.0	0.0	-4.440892098500626e-16	0.0	6.661338147750939e-16	Acutalibacter_muris_KB1	L-Lactate-e0
Acutalibacter_muris_KB1##Glycine-e0##Microbe	0.0	0.0	3.283560090494575e-10	0.0	1.0081180334964301e-10	Acutalibacter_muris_KB1	Glycine-e0
Turicimonas_muris_YL45##H+-e0##Microbe	-15.000000003890818	5559.150782434587	0.0	-45.99999998900785	0.0	Turicimonas_muris_YL45	H+-e0
Acutalibacter_muris_KB1##L-Serine-e0##Microbe	0.0	0.0	1.8672352553039673e-10	0.0	-1.07846176433668e-10	Acutalibacter_muris_KB1	L-Serine-e0
Acutalibacter_muris_KB1##L-Glutamine-e0##Microbe	0.0	0.0	3.1039348868944217e-10	-1.0000000000000142	-1.9977619558630977e-10	Acutalibacter_muris_KB1	L-Glutamine-e0
Acutalibacter_muris_KB1##Co2+-e0##Microbe	0.0	0.0	5.751843445978011e-12	0.0	-1.4278356275099213e-11	Acutalibacter_muris_KB1	Co2+-e0
Turicimonas_muris_YL45##H2O-e0##Microbe	7.000000003860805	-5247.11935309452	0.0	21.99999999000829	0.0	Turicimonas_muris_YL45	H2O-e0
Acutalibacter_muris_KB1##Uracil-e0##Microbe	0.0	0.0	5.298872451930947e-12	0.0	4.413269749647952e-11	Acutalibacter_muris_KB1	Uracil-e0
Turicimonas_muris_YL45##Pyruvate-e0##Microbe	1.1102230246251565e-15	0.0	0.0	-2.4424906541753444e-15	0.0	Turicimonas_muris_YL45	Pyruvate-e0
Turicimonas_muris_YL45##L-Tyrosine##Microbe	1.41895384331292e-11	-17.083554956727124	0.0	8.86686279955029e-11	0.0	Turicimonas_muris_YL45	L-Tyrosine
Acutalibacter_muris_KB1##Cl--e0##Microbe	0.0	0.0	3.6295411121045618e-12	0.0	-1.9841905896100798e-12	Acutalibacter_muris_KB1	Cl--e0
Turicimonas_muris_YL45##L-Lysine-e0##Microbe	3.446842811172246e-11	-41.268999357974685	0.0	1.242028702108655e-10	0.0	Turicimonas_muris_YL45	L-Lysine-e0
Turicimonas_muris_YL45##Niacin##Microbe	7.382983113757291e-13	-1.0000000000151021	0.0	4.742872761198669e-13	0.0	Turicimonas_muris_YL45	Niacin
Acutalibacter_muris_KB1##Cu2+-e0##Microbe	0.0	0.0	3.83204579179619e-12	0.0	-8.403056028782885e-12	Acutalibacter_muris_KB1	Cu2+-e0
Turicimonas_muris_YL45##Zn2+-e0##Microbe	-5.226929999935237e-13	-0.9241112603288592	0.0	-1.2576606422953773e-12	0.0	Turicimonas_muris_YL45	Zn2+-e0
Acutalibacter_muris_KB1##Pyridoxal##Microbe	0.0	0.0	2.354116901415182e-12	0.0	-2.1962431873134847e-12	Acutalibacter_muris_KB1	Pyridoxal
Acutalibacter_muris_KB1##D-Glucose-e0##Microbe	0.33333333333303017	0.0	1.0084477253258228e-08	-0.5	2504.4538026849295	Acutalibacter_muris_KB1	D-Glucose-e0
Acutalibacter_muris_KB1##L-Proline-e0##Microbe	0.0	0.0	9.733724937177612e-11	0.0	-5.925926416239236e-11	Acutalibacter_muris_KB1	L-Proline-e0
Turicimonas_muris_YL45##L-Tryptophan##Microbe	4.079403481682675e-12	-6.835969218805782	0.0	4.092726157978177e-12	0.0	Turicimonas_muris_YL45	L-Tryptophan
Acutalibacter_muris_KB1##Thiamine##Microbe	0.0	0.0	-1.818523109875514e-11	0.0	-4.3963743756592066e-10	Acutalibacter_muris_KB1	Thiamine
Acutalibacter_muris_KB1##Mg-e0##Microbe	0.0	0.0	4.445110945994202e-12	0.0	-1.8252066524837574e-12	Acutalibacter_muris_KB1	Mg-e0
Acutalibacter_muris_KB1##L-Tyrosine-e0##Microbe	0.0	0.0	9.297806968788791e-11	0.0	-5.7049476254178444e-11	Acutalibacter_muris_KB1	L-Tyrosine-e0
Pyridoxal##Acutalibacter_muris_KB1##Metabolite	0.0	0.0	-5.205720299272798e-10	0.0	3.340403509355383e-10	Pyridoxal	Acutalibacter_muris_KB1
Acutalibacter_muris_KB1##Mn2+-e0##Microbe	0.0	0.0	3.5982328228101323e-12	0.0	-1.4706014184184824e-12	Acutalibacter_muris_KB1	Mn2+-e0
Turicimonas_muris_YL45##L-Phenylalanine##Microbe	1.638156277294911e-11	-22.280195972432352	0.0	-5.186251428312971e-11	0.0	Turicimonas_muris_YL45	L-Phenylalanine
Acutalibacter_muris_KB1##fe3-e0##Microbe	0.0	0.0	3.800293413291911e-12	0.0	-3.29802851695149e-12	Acutalibacter_muris_KB1	fe3-e0
Turicimonas_muris_YL45##L-Glutamate-e0##Microbe	-0.999999999631882	-467.21326905476747	0.0	-5.99999999491547	0.0	Turicimonas_muris_YL45	L-Glutamate-e0
Acutalibacter_muris_KB1##L-Methionine-e0##Microbe	0.0	0.0	7.673506274841202e-11	0.0	-4.908429218630772e-11	Acutalibacter_muris_KB1	L-Methionine-e0
Acutalibacter_muris_KB1##K+-e0##Microbe	0.0	0.0	6.021405596356999e-12	0.0	-3.884892407768348e-12	Acutalibacter_muris_KB1	K+-e0
Turicimonas_muris_YL45##NH3-e0##Microbe	-15.333333339022829	7865.453590615679	0.0	-52.999999986925104	0.0	Turicimonas_muris_YL45	NH3-e0
Turicimonas_muris_YL45##Glycine-e0##Microbe	-0.9999999999429754	-10.964666328630447	0.0	-2.000000000254115	0.0	Turicimonas_muris_YL45	Glycine-e0
Turicimonas_muris_YL45##Folate##Microbe	4.218847493575595e-15	1.1102230246251565e-15	0.0	-1.999999999493464	0.0	Turicimonas_muris_YL45	Folate
Acutalibacter_muris_KB1##L-Alanine-e0##Microbe	0.0	0.0	2.5346480470034294e-10	0.0	-4.644675755116623e-10	Acutalibacter_muris_KB1	L-Alanine-e0
Acutalibacter_muris_KB1##L-Threonine-e0##Microbe	0.0	0.0	3.100097956121317e-10	0.0	-2.2147617073642323e-10	Acutalibacter_muris_KB1	L-Threonine-e0
Turicimonas_muris_YL45##L-Serine-e0##Microbe	16.33333333864448	-7428.615143823776	0.0	47.999999990757715	0.0	Turicimonas_muris_YL45	L-Serine-e0
Acutalibacter_muris_KB1##Sulfate-e0##Microbe	0.0	0.0	3.0482283364108298e-12	0.0	5.3930193644191604e-12	Acutalibacter_muris_KB1	Sulfate-e0
Turicimonas_muris_YL45##Co2+-e0##Microbe	9.029443859276398e-13	-0.924111260327546	0.0	7.37632177560954e-13	0.0	Turicimonas_muris_YL45	Co2+-e0
Turicimonas_muris_YL45##Uracil-e0##Microbe	2.9814373192493804e-11	-39.64223087808539	0.0	7.631228982063476e-12	0.0	Turicimonas_muris_YL45	Uracil-e0
Acutalibacter_muris_KB1##L-Arginine-e0##Microbe	0.0	0.0	1.1727507853720454e-10	0.0	-6.895817250551772e-11	Acutalibacter_muris_KB1	L-Arginine-e0
Turicimonas_muris_YL45##Mn2+##Microbe	7.477352070850429e-13	-0.9241112603318876	0.0	-4.634070904785403e-13	0.0	Turicimonas_muris_YL45	Mn2+
Turicimonas_muris_YL45##Cu2+-e0##Microbe	2.26929586233382e-13	-0.924111260333294	0.0	1.836308882730009e-12	0.0	Turicimonas_muris_YL45	Cu2+-e0
Acutalibacter_muris_KB1##H+-e0##Microbe	0.33333333333303017	0.0	-1.6450940165668726e-08	-2.5	-5008.907605372542	Acutalibacter_muris_KB1	H+-e0
Acutalibacter_muris_KB1##D-Glyceraldehyde-e0##Microbe	-0.9999999999999993	0.0	-4.440892098500626e-16	0.0	2.220446049250313e-16	Acutalibacter_muris_KB1	D-Glyceraldehyde-e0
Turicimonas_muris_YL45##Succinate-e0##Microbe	393.1690835079388	392.6690835129874	0.0	6.999999995733674	0.0	Turicimonas_muris_YL45	Succinate-e0
Acutalibacter_muris_KB1##CO2-e0##Microbe	7120.026703781557	0.0	-1.9455001165624708e-08	2.0	-5008.907605370161	Acutalibacter_muris_KB1	CO2-e0
Turicimonas_muris_YL45##Acetate-e0##Microbe	6530.851790883832	6552.3517909673	0.0	-45.9999999850279	0.0	Turicimonas_muris_YL45	Acetate-e0
Turicimonas_muris_YL45##Formate-e0-e0##Microbe	6893.195867373502	6915.695867461663	0.0	-47.999999987301635	0.0	Turicimonas_muris_YL45	Formate-e0-e0
Acutalibacter_muris_KB1##Heme-e0##Microbe	0.8346471061201941	0.0	-7.1880279506331135e-12	0.0	1.186417630805181e-11	Acutalibacter_muris_KB1	Heme-e0
Turicimonas_muris_YL45##Fumarate-e0##Microbe	365.74003733643144	367.24003734110113	0.0	-14.99999999024078	0.0	Turicimonas_muris_YL45	Fumarate-e0
Turicimonas_muris_YL45##O2-e0##Microbe	-0.49999999998797395	-0.4999999999889061	0.0	-8.535394613318203e-13	0.0	Turicimonas_muris_YL45	O2-e0
Turicimonas_muris_YL45##CO2-e0##Microbe	1158.912609748252	1164.4126097632886	0.0	0.9999999920646587	0.0	Turicimonas_muris_YL45	CO2-e0
Turicimonas_muris_YL45##Glycolaldehyde-e0##Microbe	0.4999999999793219	1.4999999999978386	0.0	-1.9999999999771605	0.0	Turicimonas_muris_YL45	Glycolaldehyde-e0
Acutalibacter_muris_KB1##5'-Deoxyadenosine-e0##Microbe	3.669294212250038	0.0	-4.0384140476135144e-11	0.0	4.418643229087138e-11	Acutalibacter_muris_KB1	5'-Deoxyadenosine-e0
Turicimonas_muris_YL45##D-Glyceraldehyde-e0##Microbe	3.954395417040411	3.9543954170918516	0.0	6.732392421326949e-13	0.0	Turicimonas_muris_YL45	D-Glyceraldehyde-e0
Acutalibacter_muris_KB1##Acetate-e0##Microbe	6274.868946819769	0.0	-1.7072125046979636e-08	0.5	-5008.90760537114	Acutalibacter_muris_KB1	Acetate-e0
Acutalibacter_muris_KB1##H2S-e0##Microbe	2.000000000020454	0.0	-2.808420163091796e-12	0.0	-1.1155520951433573e-11	Acutalibacter_muris_KB1	H2S-e0
Acutalibacter_muris_KB1##H2-e0##Microbe	12785.866726890288	0.0	-3.477180143818259e-08	-3.0	-10017.815210742425	Acutalibacter_muris_KB1	H2-e0
Turicimonas_muris_YL45##5'-Deoxyadenosine-e0##Microbe	0.49999999998728833	0.49999999999833616	0.0	-8.554179586894861e-11	0.0	Turicimonas_muris_YL45	5'-Deoxyadenosine-e0
Acutalibacter_muris_KB1##XAN-e0-e0##Microbe	33.1893806836088	0.0	-8.731149137020111e-11	0.0	9.764988817551057e-11	Acutalibacter_muris_KB1	XAN-e0-e0
Pyridoxal##Turicimonas_muris_YL45##Metabolite	0.0	253.37814823640088	0.0	-1.517719283583574e-11	0.0	Pyridoxal	Turicimonas_muris_YL45
