	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6		0	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6	Metabolite
2-Oxoglutarate	bc1010.bc1008.bc1016.bc1010	4		0	bc1010.bc1008.bc1016.bc1010	4	Metabolite
4-Hydroxybenzoate	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6		0	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6	Metabolite
5-Aminolevulinate	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6		0	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6	Metabolite
AMP	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6		0	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6	Metabolite
Acetate	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6		0	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6	Metabolite
Adenosine	bc1010.bc1010	2		0	bc1010.bc1010	2	Metabolite
Ala-Ala	bc1015.bc1010.bc1010.bc1015	4		0	bc1015.bc1010.bc1010.bc1015	4	Metabolite
Arsenate	bc1015.bc1015	2		0	bc1015.bc1015	2	Metabolite
Arsenite	bc1015.bc1015	2		0	bc1015.bc1015	2	Metabolite
BET	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6		0	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6	Metabolite
BIOT	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6		0	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6	Metabolite
CMP	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6		0	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6	Metabolite
CO2	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6		0	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6	Metabolite
Ca2+	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6		0	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6	Metabolite
Chitobiose	bc1008.bc1016	2		0	bc1008.bc1016	2	Metabolite
Chorismate	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6		0	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6	Metabolite
Citrate	bc1008.bc1016	2		0	bc1008.bc1016	2	Metabolite
Cl-	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6		0	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6	Metabolite
Co2+	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6		0	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6	Metabolite
CoA	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6		0	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6	Metabolite
Cu2+	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6		0	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6	Metabolite
Cytidine	bc1008.bc1016	2		0	bc1008.bc1016	2	Metabolite
D-Alanine	bc1008.bc1016	2		0	bc1008.bc1016	2	Metabolite
D-Arabinose	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6		0	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6	Metabolite
D-Glucose	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6	bc1008.bc1016.bc1010.bc1015	4	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015bc1008.bc1016.bc1010.bc1015	10	Metabolite
Deoxycytidine	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6		0	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6	Metabolite
Deoxyguanosine	bc1015.bc1010.bc1010.bc1015	4		0	bc1015.bc1010.bc1010.bc1015	4	Metabolite
Folate	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6		0	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6	Metabolite
Formate	bc1015.bc1008.bc1016.bc1015	4		0	bc1015.bc1008.bc1016.bc1015	4	Metabolite
Fumarate	bc1010.bc1010	2		0	bc1010.bc1010	2	Metabolite
GTP	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6		0	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6	Metabolite
Glucose-1-phosphate	bc1008.bc1016	2		0	bc1008.bc1016	2	Metabolite
Glycerol	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6		0	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6	Metabolite
Glycine	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6		0	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6	Metabolite
H+	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6		0	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6	Metabolite
H2O	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6		0	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6	Metabolite
Heme	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6		0	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6	Metabolite
K+	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6		0	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6	Metabolite
L-Alanine	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6		0	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6	Metabolite
L-Arginine	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6		0	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6	Metabolite
L-Asparagine	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6		0	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6	Metabolite
L-Aspartate	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6		0	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6	Metabolite
L-Cysteine	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6		0	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6	Metabolite
L-Glutamate	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6		0	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6	Metabolite
L-Glutamine	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6		0	bc1015.bc1010.bc1008.bc1016.bc1010.bc1015	6	Metabolite
