	Source	Target	SourceType	Weight	Variance	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	O2	bc1009	Metabolite	0.04878351294563448	0.005082280414966656	0.04878351294563448	1.0	0.22086990049718064	0.22086990049718064
30	bc1010	Fumarate	Microbe	-0.00039245995164361634	2.1225810638767418e-08	0.00039245995164361634	-1.0	0.019810602001040158	-0.019810602001040158
89	bc1010	O2	Microbe	-1.5946505085873415	0.1709212814941121	1.5946505085873415	-1.0	1.2627947214758786	-1.2627947214758786
143	bc1008	O2	Microbe	-0.022310899467943946	1.121218589531874e-08	0.022310899467943946	-1.0	0.14936833489044438	-0.14936833489044438
157	bc1002	O2	Microbe	-1.518310043214341	0.12872975822639468	1.518310043214341	-1.0	1.2321972420089005	-1.2321972420089005
166	O2	bc1011	Metabolite	0.04847526788668525	0.005045344310215482	0.04847526788668525	1.0	0.22017099692440248	0.22017099692440248
213	bc1015	D-Glucose	Microbe	-0.8519404244968465	0.04389843797537853	0.8519404244968465	-1.0	0.9230061887641092	-0.9230061887641092
217	bc1003	O2	Microbe	-1.5510645679347064	0.14607508078818235	1.5510645679347064	-1.0	1.2454174271844385	-1.2454174271844385
234	bc1001	O2	Microbe	-1.613318705131603	0.1817844168310851	1.613318705131603	-1.0	1.2701648338430735	-1.2701648338430735
245	bc1016	D-Glucose	Microbe	-0.9952652452882911	2.2311758912072034e-05	0.9952652452882911	-1.0	0.9976298137527222	-0.9976298137527222
251	bc1012	D-Glucose	Microbe	-0.9622445249373804	0.005208807168807667	0.9622445249373804	-1.0	0.9809406327282912	-0.9809406327282912
275	O2	bc1012	Metabolite	0.03208613011043906	0.004551306241902232	0.03208613011043906	1.0	0.17912601740238368	0.17912601740238368
301	O2	bc1015	Metabolite	0.04821257231241512	0.006029946209968994	0.04821257231241512	1.0	0.21957361479106527	0.21957361479106527
344	bc1009	O2	Microbe	-1.5516185715823805	0.14637830741559263	1.5516185715823805	-1.0	1.2456398241796784	-1.2456398241796784
347	bc1008	D-Glucose	Microbe	-0.9952652452882927	2.2311758912073088e-05	0.9952652452882927	-1.0	0.997629813752723	-0.997629813752723
367	bc1011	O2	Microbe	-1.516100027819896	0.12760059965202153	1.516100027819896	-1.0	1.2313001371801662	-1.2313001371801662
