	MetConSIN	DirectDFBA	Difference	ABS_Difference	SameSign
bc1002##Niacin	0.0006581206678768611	0.011313025703	-0.010654905035123138	0.010654905035123138	1.0
bc1002##dATP	-0.0022504470647671205	-0.038684951075	0.036434504010232883	0.036434504010232883	1.0
bc1002##D-Arabinose	-0.017596996820229183	-0.3024905511615	0.2848935543412708	0.2848935543412708	1.0
bc1002##GTP	-0.03175658347853351	-0.5458923764779999	0.5141357929994664	0.5141357929994664	1.0
bc1012##GTP	-0.02393731910241533	-0.659802289169	0.6358649700665846	0.6358649700665846	1.0
bc1002##L-Valine	-0.08260826577169611	-1.4200275195075003	1.337419253735804	1.337419253735804	1.0
bc1002##4-Hydroxybenzoate	-0.0006581206678770516	-0.011313025703	0.010654905035122947	0.010654905035122947	1.0
bc1012##UMP	-0.016553406983236423	-0.456273979368	0.4397205723847636	0.4397205723847636	1.0
bc1002##Oxidized glutathione	-0.00032906033393577535	-0.005656512851499999	0.005327452517564223	0.005327452517564223	1.0
bc1002##Acetate	1.338462796400142	23.008036633554998	-21.669573837154857	21.669573837154857	1.0
bc1002##L-Cysteine	-0.017858424079599422	-0.306984457748	0.28912603366840056	0.28912603366840056	1.0
bc1002##Deoxyguanosine	-0.0006581206678746213	-0.011313025703	0.010654905035125378	0.010654905035125378	1.0
bc1012##L-Glutamine	-0.037738417683004996	-1.0402123261254999	1.002473908442495	1.002473908442495	1.0
bc1012##ddca	-0.004421392164931038	-0.121870150349	0.11744875818406897	0.11744875818406897	1.0
bc1002##fe3	-0.001974362003630228	-0.033939077108999995	0.031964715105369766	0.031964715105369766	1.0
bc1012##Ala-Ala	-0.0044213921649292505	-0.121870150349	0.11744875818407076	0.11744875818407076	1.0
bc1002##S-Adenosyl-L-methionine	-0.001974362003631117	-0.033939077108999995	0.03196471510536888	0.03196471510536888	1.0
bc1002##Glycerol	-0.014608861471820387	-0.2511248130975	0.23651595162567962	0.23651595162567962	1.0
bc1002##Spermidine	-0.0006581206678767033	-0.011313025703	0.010654905035123296	0.010654905035123296	1.0
bc1012##L-Arginine	-0.043611248783910324	-1.2020895807135001	1.1584783319295897	1.1584783319295897	1.0
bc1002##CO2	1.6943403746207437	29.125535286861	-27.431194912240255	27.431194912240255	1.0
bc1002##meso-2,6-Diaminopimelate	-0.005865665606750694	-0.10083018372050001	0.09496451811374931	0.09496451811374931	1.0
Fumarate##bc1012	0.005305777160416545	24.513041218881504	-24.50773544172109	24.50773544172109	1.0
bc1012##L-Leucine	-0.06636152116396767	-1.8291724091910002	1.7628108880270326	1.7628108880270326	1.0
bc1002##UMP	-0.021960673560299914	-0.3775016988035	0.3555410252432001	0.3555410252432001	1.0
bc1012##Oxidized glutathione	-0.00024803745726383806	-0.0068368446625	0.006588807205236162	0.006588807205236162	1.0
bc1002##CoA	-0.0013162413357538415	-0.022626051406000002	0.02130981007024616	0.02130981007024616	1.0
bc1012##L-Proline	-0.03259035558942497	-0.89831242939	0.8657220738005751	0.8657220738005751	1.0
bc1002##L-Alanine	-0.10622792022951304	-1.8260469280040001	1.719819007774487	1.719819007774487	1.0
bc1002##5-Aminolevulinate	-0.005264965343000589	-0.0905042073225	0.08523924197949942	0.08523924197949942	1.0
bc1002##Ala-Ala	-0.005865665606750832	-0.10083018372050001	0.09496451811374917	0.09496451811374917	1.0
bc1012##Sulfate	-0.0004960749145291973	-0.013673684229499999	0.013177609314970801	0.013177609314970801	1.0
bc1002##CMP	-0.019724586011511662	-0.3390635873365	0.3193390013249883	0.3193390013249883	1.0
bc1012##Ca2+	-0.0004960749145269501	-0.013673684229499999	0.01317760931497305	0.01317760931497305	1.0
bc1012##L-Tyrosine	-0.02133330039790198	-0.5880257683239998	0.5666924679260978	0.5666924679260978	1.0
bc1012##L-Valine	-0.062268046548868486	-1.7163408962305	1.6540728496816315	1.6540728496816315	1.0
bc1012##Pyridoxal	-0.0004960749145283887	-0.013673684229499999	0.013177609314971611	0.013177609314971611	1.0
O2##bc1002	0.04572950587323765	26.366809294048497	-26.32107978817526	26.32107978817526	1.0
bc1012##L-Serine	-0.037726400549385156	-1.039881089751	1.0021546892016149	1.0021546892016149	1.0
bc1002##Cl-	-0.0006581206678773821	-0.011313025703	0.010654905035122618	0.010654905035122618	1.0
bc1002##1,2-Diacyl-sn-glycerol dioctadecanoyl	-0.029217722943637864	-0.502249626195	0.47303190325136213	0.47303190325136213	1.0
bc1002##Mg	-0.0006581206678779884	-0.011313025703	0.01065490503512201	0.01065490503512201	1.0
bc1012##H+	1.5281115948489363	31.645359986792005	-30.11724839194307	30.11724839194307	1.0
bc1002##L-Asparagine	-0.047100288069579735	-0.8096490699554999	0.7625487818859201	0.7625487818859201	1.0
bc1002##dGTP	-0.00460444243216944	-0.079149889386	0.07454544695383056	0.07454544695383056	1.0
bc1012##Acetate	1.6549413827969692	35.1412646116355	-33.48632322883853	33.48632322883853	1.0
bc1012##Formate	-0.0004960749145264902	-0.013673684229499999	0.013177609314973509	0.013177609314973509	1.0
bc1012##Glycerol	-0.011011794735743433	-0.303526362703	0.29251456796725656	0.29251456796725656	1.0
bc1002##L-Glutamate	-0.035759497622950415	-0.6147020526389999	0.5789425550160495	0.5789425550160495	1.0
bc1012##fe3	-0.001488224743590093	-0.041021054387	0.03953282964340991	0.03953282964340991	1.0
bc1002##PPi	0.003721357860626055	0.0639697545515	-0.060248396690873944	0.060248396690873944	1.0
