	0.0000-0.6609	0.6609-0.6609	0.6609-0.6613	0.6613-1.3515	1.3515-2.0000	Source	Target
bc1001##bc1008##D-Glucose	-0.03152386386470406	-0.03152386386470406	-0.05745328811845287	-0.05745328811845287	-0.05745328811845287	bc1001	bc1008
bc1009##bc1008##D-Glucose	-0.03153298991387828	-0.05745328811846746	-0.05745328811846746	-0.05745328811845301	-0.05745328811845301	bc1009	bc1008
bc1008##bc1001##O2	-0.0034154906736765835	-0.0034154906736765835	0.0	0.0	0.0	bc1008	bc1001
bc1009##bc1001##O2	-0.15236136794857946	-0.1523613679485772	0.0	0.0	0.0	bc1009	bc1001
bc1001##bc1009##O2	-0.1531947786395359	0.0	0.0	0.0	0.0	bc1001	bc1009
bc1008##bc1009##O2	-0.003434173273344938	0.0	0.0	0.0	0.0	bc1008	bc1009
bc1001##bc1009##D-Glucose.O2	0.0	-0.15269659945725755	-0.2782946202590475	0.0	0.0	bc1001	bc1009
bc1008##bc1009##D-Glucose.O2	0.0	-3.1011471617927886	-3.1011471617927886	0.0	0.0	bc1008	bc1009
bc1008##bc1001##D-Glucose	0.0	0.0	-0.277683649708702	-0.277683649708702	-0.277683649708702	bc1008	bc1001
bc1009##bc1001##D-Glucose	0.0	0.0	-0.27768364970877396	-0.2776836497087041	-0.2776836497087041	bc1009	bc1001
bc1001##bc1009##D-Glucose	0.0	0.0	0.0	-0.2506100372456258	-0.2506100372456258	bc1001	bc1009
bc1008##bc1009##D-Glucose	0.0	0.0	0.0	-0.2506100372456246	-0.2506100372456246	bc1008	bc1009
