	0.0000-0.0000	0.0000-0.0020	0.0067-0.0071	0.0078-0.0078	0.0078-0.0083	0.0083-0.0084	0.0084-0.0085	0.0085-0.0252	0.0253-0.0410	0.0410-0.0410	0.0410-0.0645	0.0672-0.0737	0.0737-0.0738	0.0846-0.0870	0.0870-0.1291	0.1291-0.1309	0.1411-0.1441	0.1441-0.1447	0.1447-0.1448	0.1448-0.1540	0.1540-0.1542	0.1542-0.2029	0.2029-0.2314	0.2328-0.2328	0.2328-0.3177	0.3177-0.3426	0.3426-0.3427	0.3458-0.3459	0.3459-0.3834	0.3834-0.4375	0.4375-0.4418	0.4421-0.5090	0.5090-0.5090	0.5090-0.5557	0.5557-0.5557	0.5557-0.5563	0.5563-0.5570	0.6530-0.6545	0.6545-0.6673	0.6673-0.7092	0.7092-0.7502	0.7502-0.7508	0.7508-0.7552	0.7552-0.7552	0.7552-0.7553	0.7553-0.7820	0.7911-0.7912	0.7912-0.7913	0.7913-0.7913	0.7996-0.7998	0.8126-0.8385	0.8385-0.8385	0.8385-0.8391	0.8391-0.8431	0.8431-0.8431	0.8431-0.8437	0.8443-0.8444	0.8444-0.8725	0.8725-0.8725	0.8728-0.8738	0.8739-0.8739	0.8739-0.8748	0.8748-0.9003	0.9003-0.9741	0.9741-1.0534	1.0534-1.0589	1.0840-1.0840	1.0840-1.0842	1.0842-1.2900	1.2900-1.3024	1.3024-1.3024	1.3024-2.4061	2.4061-3.5306	3.5308-3.6619	3.6619-6.9190	6.9192-6.9193	6.9196-9.0336	9.0336-9.5366	9.5366-20.0000	Source	Target
Akkermansia_muciniphilaYL44##Flavonifractor_plautii_YL31##Riboflavin	-126.68907411730848	-126.68907411729406	-126.68907411812583	-126.68907411808519	-126.68907411813477	-126.68907411811243	-126.68907411818194	-126.68907411819175	-126.68907411832838	-126.6890741173792	-126.68907411773003	-126.68907411773765	-126.68907411608082	-126.68907411752946	-126.68907411755355	-126.68907411755971	-126.6890741177917	-126.68907411820629	-126.68907411917263	-126.68907411859752	-126.6890741185966	-126.68907411861012	-126.68907411861079	-126.68907411847016	-126.68907411862234	-126.68907411863691	-126.68907411864622	-126.68907411864734	-126.68907411864684	-126.68907411881582	-126.68907411827281	-126.68907411862412	-126.68907411864667	-126.68907411862743	-126.68907411860921	-126.68907411860243	-126.68907411861059	-126.68907411862457	-126.68907411860991	-126.68907411850645	-126.68907411791096	-126.68907411880002	-126.68907411879869	-126.68907411881801	-126.68907411849852	-126.68907411880845	-126.68907411847543	-126.6890741187037	-126.68907411860881	-126.68907411872875	-126.68907411873573	-126.68907411872424	-126.68907411873857	-126.68907411875512	-126.68907411869445	-126.68907411872448	-126.68907411871851	-126.6890741187255	-126.68907411795205	-126.68907411848976	-126.68907411845244	-126.6890741185308	-126.68907411813026	-126.68907411809761	-126.6890741180934	-126.68907411759572	-126.68907411776505	-126.68907411755004	-126.68907411651978	-126.68907411752089	-126.68907411799216	-126.68907411769143	-126.68907411769413	-126.68907411779394	-126.68907411781002	-126.68907411851585	-126.6890741180178	-126.68907411802009	-126.68907411802283	Akkermansia_muciniphilaYL44	Flavonifractor_plautii_YL31
Flavonifractor_plautii_YL31##Akkermansia_muciniphilaYL44##Riboflavin	-126.68907411747902	-126.68907411744125	-126.68907411698981	-126.68907411896569	-126.68907411356524	-126.68907411771264	-126.68907411772359	-126.68907411771362	-126.68907411776435	-126.68907411774444	-126.68907411773192	-126.68907411749859	-126.68907411751881	-126.6890741174942	-126.68907411751933	-126.68907411800983	-126.68907411830807	-126.68907411833355	-126.68907411833358	-126.68907411831896	-126.68907411831724	-126.68907411832318	-126.68907411814884	-126.68907411817374	-126.68907411818684	-126.68907411829146	-126.68907411828687	-126.68907411823469	-126.68907411823602	-126.68907411819323	-126.68907411814592	-126.6890741181657	-126.68907411852598	-126.68907411819141	-126.68907411801763	-126.68907411812934	-126.68907411813238	-126.68907411826048	-126.68907411805417	-126.6890741180309	-126.68907411806677	-126.6890741180598	-126.68907411805559	-126.68907411807677	-126.68907411807413	-126.68907411806431	-126.68907411788221	-126.68907411789063	-126.68907411790744	-126.68907411792986	-126.68907411873771	-126.689074118479	-126.68907411875823	-126.68907411870515	-126.6890741180527	-126.68907411811655	-126.6890741182121	-126.68907411815573	-126.68907411811671	-126.68907411810194	-126.68907411811114	-126.68907411813379	-126.68907411812371	-126.68907411813517	-126.68907411815889	-126.68907411815216	-126.68907411809877	-126.68907411807818	-126.68907411805255	-126.68907411814648	-126.68907411815455	-126.68907411811715	-126.68907411812036	-126.6890741181175	-126.68907411810869	-126.68907411812991	-126.68907411815428	-126.68907411815732	-126.6890741181627	Flavonifractor_plautii_YL31	Akkermansia_muciniphilaYL44
