	IntegralDiff	MaxDiff	MaxTime
1,2-Diacyl-sn-glycerol dioctadecanoyl_e0	3.5342019232958746e-07	2.3514806111697983e-06	0.4682938293829383
2-Oxoglutarate_e0	5.213037325054903e-09	3.394225781121471e-08	0.4678957895789579
4-Hydroxybenzoate_e0	7.852473343556795e-09	5.140642335434364e-08	0.46849284928492846
5-Aminolevulinate_e0	6.271780575320597e-08	4.139783928257626e-07	0.46809480948094806
AMP_e0	2.429009453504634e-07	1.6048115481090551e-06	0.4682938293829383
ARSENOBETAINE_e0	0.0	0.0	0.0
Acetate_e0	8.878308188591674e-06	7.302631766769724e-05	0.1856855685568557
Adenine_e0	0.0	0.0	0.0
Adenosine_e0	6.164083993891678e-08	3.9935194030581853e-07	0.4682938293829383
Ala-Ala_e0	6.978451988801126e-08	4.6179274271041707e-07	0.4682938293829383
BET_e0	1.564494302894651e-08	1.0349904454908353e-07	0.4682938293829383
BIOT_e0	7.852473343556795e-09	5.140642335434364e-08	0.46849284928492846
CMP_e0	2.37323054910268e-07	1.573287184557783e-06	0.4682938293829383
CO2_e0	1.0136362657912617e-05	8.703682061444959e-05	0.1854865486548655
Ca2+_e0	7.852473343556795e-09	5.140642335434364e-08	0.46849284928492846
Carnitine_e0	0.0	0.0	0.0
Cbl_e0	0.0	0.0	0.0
Chorismate_e0	1.564494302894651e-08	1.0349904454908353e-07	0.4682938293829383
Cl-_e0	7.852473343556795e-09	5.140642335434364e-08	0.46849284928492846
Co2+_e0	7.852473343556795e-09	5.140642335434364e-08	0.46849284928492846
CoA_e0	1.564494302894651e-08	1.0349904454908353e-07	0.4682938293829383
Cu2+_e0	7.852473343556795e-09	5.140642335434364e-08	0.46849284928492846
D-Arabinose_e0	2.1114474495343633e-07	1.400509089105481e-06	0.4682938293829383
D-Glucose_e0	0.03170288925355311	11.878966512725395	1.4399089908990899
Deoxycytidine_e0	6.200627656921375e-08	4.105144325087167e-07	0.4682938293829383
Deoxyguanosine_e0	7.852473343556795e-09	5.140642335434364e-08	0.46849284928492846
Enterobactin_e0	0.0	0.0	0.0
Fe-enterochlin_e0	0.0	0.0	0.0
Folate_e0	2.3455314406405205e-08	1.550138260015119e-07	0.4682938293829383
Formate_e0	2.676674573369978e-09	1.6999164609012594e-08	0.4670997099709971
