	IntegralDiff	MaxDiff	MaxTime
1,2-Diacyl-sn-glycerol dioctadecanoyl_e0	0.0001306435922595632	9.94288826976473e-05	1.1644654465446544
2-Oxoglutarate_e0	5.727188792227145e-06	4.367190716313183e-06	1.0669456945694569
4-Hydroxybenzoate_e0	2.851992298715815e-06	2.170603491762396e-06	1.1638683868386839
5-Aminolevulinate_e0	2.292771332880604e-05	1.7448720963876012e-05	1.124064406440644
AMP_e0	7.443303529844713e-05	5.6595065775595856e-05	1.181183118311831
ARSENOBETAINE_e0	0.0	0.0	0.0
Acetate_e0	0.000672761796522669	0.0005055084518686955	1.3366176617661767
Adenine_e0	0.0	0.0	0.0
Adenosine_e0	3.6461808209490695e-05	2.7800626991308707e-05	1.1139143914391438
Ala-Ala_e0	2.5560267032928632e-05	1.945238319372382e-05	1.243874387438744
Arsenate_e0	0.0	0.0	0.0
Arsenite_e0	0.0	0.0	0.0
BET_e0	5.7072168030103595e-06	4.3437558895923464e-06	1.1274477447744775
BIOT_e0	2.851992298715815e-06	2.170603491762396e-06	1.1638683868386839
CMP_e0	8.724963668008748e-05	6.640214576785607e-05	1.181183118311831
CO2_e0	6.931736533681575e-05	0.00022984225826873353	0.21613561356135613
Ca2+_e0	2.851992298715815e-06	2.170603491762396e-06	1.1638683868386839
Carnitine_e0	0.0	0.0	0.0
Cbl_e0	0.0	0.0	0.0
Chitobiose_e0	6.594327436353702e-09	4.59684967804853e-09	0.9238503850385038
Chorismate_e0	5.7072168030103595e-06	4.3437558895923464e-06	1.1274477447744775
Citrate_e0	1.6040915902773205e-08	1.1060851209450334e-08	1.0538103810381039
Cl-_e0	2.851992298715815e-06	2.170603491762396e-06	1.1638683868386839
Co2+_e0	2.851992298715815e-06	2.170603491762396e-06	1.1638683868386839
CoA_e0	5.7072168030103595e-06	4.3437558895923464e-06	1.1274477447744775
Cu2+_e0	2.851992298715815e-06	2.170603491762396e-06	1.1638683868386839
Cytidine_e0	7.411820139085769e-09	5.591557274445806e-09	0.9642514251425143
D-Alanine_e0	6.0399038507227604e-09	4.55770587413282e-09	0.9521112111211121
D-Arabinose_e0	7.767367341489434e-05	5.9113948418244217e-05	1.171033103310331
D-Galacturonate_e0	0.0	0.0	0.0
D-Glucose_e0	0.07312796245586356	1.4500559647016065	1.34995199519952
D-Serine_e0	0.0	0.0	0.0
Deoxyadenosine_e0	0.0	0.0	0.0
Deoxycytidine_e0	2.1599067369687473e-05	1.6438355614769444e-05	1.1837703770377037
Deoxyguanosine_e0	2.8515791936764292e-06	2.170572215581085e-06	1.0663486348634863
Deoxyinosine_e0	0.0	0.0	0.0
Deoxyuridine_e0	0.0	0.0	0.0
Enterobactin_e0	0.0	0.0	0.0
Fe-enterochlin_e0	0.0	0.0	0.0
Folate_e0	8.567320272433362e-06	6.520040291261591e-06	1.063960396039604
Formate_e0	2.1505353183171473e-08	6.262136764397192e-08	0.21653365336533653
Fumarate_e0	2.7304953384913315e-05	1.6277467050290102e-05	1.0146034603460345
GTP_e0	0.00014240159401976494	0.00010837855288939698	1.1861586158615862
Galactose_e0	0.0	0.0	0.0
Glucose-1-phosphate_e0	8.17858627058183e-09	6.064753580719258e-09	0.9288258825882588
Glucuronate_e0	0.0	0.0	0.0
Glycerol_e0	6.427193016133348e-05	4.891419092064795e-05	1.150932093209321
Glycine_e0	0.0005800096191709013	0.00044151562115515657	1.2231763176317632
H+_e0	0.000931898535730398	0.0007042404322933354	1.3123372337233723
H2O_e0	0.0013989406350519828	0.001052149780241323	1.2287488748874886
HYXN_e0	0.0	0.0	0.0
Heme_e0	2.851992298715815e-06	2.170603491762396e-06	1.1638683868386839
Inosine_e0	0.0	0.0	0.0
K+_e0	2.851992298715815e-06	2.170603491762396e-06	1.1638683868386839
L-Alanine_e0	0.0005197373618682111	0.00039562840697725623	1.2245694569456946
L-Arabinose_e0	0.0	0.0	0.0
L-Arginine_e0	0.00026725857552649087	0.0002034161594322101	1.2164096409640963
L-Ascorbate_e0	0.0	0.0	0.0
L-Asparagine_e0	0.0002148997439844411	0.00016356077416613426	1.2114341434143414
L-Aspartate_e0	0.0002148997439844411	0.00016356077416613426	1.2114341434143414
L-Cysteine_e0	7.885080182089862e-05	6.0009562012051285e-05	1.243874387438744
L-Glutamate_e0	0.0001505729530665694	0.0001144286069769368	1.2337243724372438
L-Glutamine_e0	0.0003511364860761578	0.00026742542698409024	1.1911341134113411
L-Histidine_e0	8.214459518944412e-05	6.251629275504195e-05	1.1059535953595359
L-Inositol_e0	0.0	0.0	0.0
L-Isoleucine_e0	0.00026160523307519525	0.00019911241693810244	1.1911341134113411
L-Lactate_e0	2.01296959434889e-06	1.3671786107349132e-06	1.1057545754575457
L-Leucine_e0	0.0004213672223777386	0.00032073391288804133	1.1913331333133312
L-Lysine_e0	0.00031250850429968445	0.0002378618329589865	1.2337243724372438
L-Malate_e0	0.0	0.0	0.0
L-Methionine_e0	0.00012805752056217518	9.746092835510704e-05	1.171033103310331
L-Phenylalanine_e0	0.0001633206389642804	0.00012430041971786432	1.165858585858586
L-Proline_e0	0.00019640380875417563	0.00014948187088038368	1.1913331333133312
L-Serine_e0	0.0002322399704203932	0.00017676361061365317	1.181183118311831
L-Threonine_e0	0.00022647976182001896	0.00017237526225538752	1.2012841284128413
L-Tryptophan_e0	4.851451466732302e-05	3.692143381195764e-05	1.1642664266426643
L-Tyrosine_e0	0.00012641954203940783	9.621389111317351e-05	1.1608830883088308
L-Valine_e0	0.00039282211998577406	0.0002990021609837209	1.196109610961096
Methanol_e0	0.0	0.0	0.0
Mg_e0	2.851992298715815e-06	2.170603491762396e-06	1.1638683868386839
Mn2+_e0	2.851992298715815e-06	2.170603491762396e-06	1.1638683868386839
Myristic acid_e0	7.042944882394342e-05	5.351579307615715e-05	1.1939203920392039
N-Acetyl-D-glucosamine_e0	6.69639184345326e-07	1.9718685114425607e-06	0.21653365336533653
NADP_e0	5.707152980752691e-06	4.343331245586164e-06	1.0739113911391138
NH3_e0	2.8592755692725317e-06	2.1801456110031044e-06	1.1437673767376737
Na+_e0	0.0	0.0	0.0
Niacin_e0	2.8479314761277534e-06	2.1675065104598937e-06	1.1638683868386839
Nicotinamide ribonucleotide_e0	2.8515791936764292e-06	2.170572215581085e-06	1.0663486348634863
Nitrate_e0	0.0	0.0	0.0
Nitrite_e0	1.143704999855801e-05	8.721947212090295e-06	1.05002900290029
O2_e0	0.002423775970319869	0.007567033414855768	0.6876137613761376
Oxidized glutathione_e0	1.4254774633780836e-06	1.084993119323929e-06	0.9945024502450245
PAN_e0	0.0	0.0	0.0
PPi_e0	1.389469296623193e-07	4.1321368982838967e-07	0.21653365336533653
Pimelate_e0	1.2914876322848793e-09	1.0885415449922423e-09	0.8581738173817381
Putrescine_e0	2.851992298715815e-06	2.170603491762396e-06	1.1638683868386839
Pyridoxal_e0	2.851992298715815e-06	2.170603491762396e-06	1.1638683868386839
Riboflavin_e0	8.567320272433362e-06	6.520040291261591e-06	1.063960396039604
S-Adenosyl-L-methionine_e0	8.567303340639456e-06	6.5203349190390815e-06	1.1172977297729774
Spermidine_e0	2.851992298715815e-06	2.170603491762396e-06	1.1638683868386839
Succinate_e0	2.72864167560083e-05	1.6265742984647874e-05	1.0146034603460345
Sulfate_e0	2.851992298715815e-06	2.170603491762396e-06	1.1638683868386839
TRHL_e0	6.10674388636354e-05	4.647541798380487e-05	1.155907590759076
TTP_e0	1.1079015206202918e-05	8.430735953454674e-06	1.096002600260026
Thiamin_e0	2.851992298715815e-06	2.170603491762396e-06	1.1638683868386839
Thymidine_e0	0.0	0.0	0.0
UMP_e0	9.736818736345122e-05	7.410299543431141e-05	1.2038713871387139
Uracil_e0	0.0	0.0	0.0
