	IntegralDiff	MaxDiff	MaxTime
bc1011	3.631093104911295e-05	0.0005029448928431495	0.03164416441644164
bc1009	3.6649560089795324e-05	0.0005095463300271527	0.03164416441644164
bc1003	3.6044701480923095e-05	0.0005060988751686027	0.03164416441644164
