	Proportion MetConSIN Shared	Proportion DirectDFBA Shared	Number Different Sign	Average ABS Difference
0.3188	1.0	0.5234899328859061	0.0	5.848450909657475
0.6386499999999999	1.0	0.5268456375838926	3.0	0.2905962284687617
1.06025	0.9935897435897436	0.5236486486486487	0.0	0.12196900276104497
1.7404	0.04487179487179487	0.5384615384615384	7.0	2.027741102937525
Average	1.0	0.5164473684210527	0.0	1.9692480222343505
