	0.0000-0.2268	0.2323-0.4202	0.4202-0.4202	0.4202-0.4203	0.4203-0.4217	0.4217-0.4217	0.4217-0.4218	0.4218-0.4222	0.4222-0.4229	0.4229-0.4234	0.4234-0.4235	0.4235-0.4236	0.4242-1.1763	1.1763-2.5000	Source	Target
bc1011##L-Histidine##Microbe	-0.012110335041634973	-0.012110335041634973	-0.021413562273129755	-0.021413562273129755	-0.021413562273129755	-0.021413562273129755	-0.021413562273129755	-0.021413562273129755	-0.021413562273129755	-0.021413562273129755	-0.021413562273129755	-0.021413562273129755	-0.021413562273129755	-0.021413562273129755	bc1011	L-Histidine
bc1002##Pyridoxal##Microbe	-0.0004290631409930294	-0.0004290631409930294	-0.0004290631409930294	-0.0004290631409930294	-0.0007601067719278159	-0.0007601067719278159	-0.0007601067719278159	-0.0007601067719278159	-0.0007601067719278159	-0.0007601067719278159	-0.0007601067719278159	-0.0007601067719278159	-0.0007601067719278159	-0.0007601067719278159	bc1002	Pyridoxal
bc1008##Riboflavin##Microbe	-0.0004836692121138151	-0.0004836692121138151	-0.0004836692121138151	-0.0004836692121138151	-0.0004836692121138151	-0.0004836692121138151	-0.0004836692121138151	-0.0004836692121138151	-0.0004836692121138151	-0.0004836692121138151	-0.0004836692121138151	-0.0004836692121138151	-0.0004836692121138151	-0.0004836692121138151	bc1008	Riboflavin
bc1011##Deoxyguanosine##Microbe	-0.0004287406523472184	-0.0004287406523472184	-0.0007581016236541652	-0.0007581016236541652	-0.0007581016236541652	-0.0007581016236541652	-0.0007581016236541652	-0.0007581016236541652	-0.0007581016236541652	-0.0007581016236541652	-0.0007581016236541652	-0.0007581016236541652	-0.0007581016236541652	-0.0007581016236541652	bc1011	Deoxyguanosine
bc1015##BET##Microbe	-0.0008600795676717839	-0.0008600795676717839	-0.0008600795676717839	-0.0008600795676717839	-0.0008600795676717839	-0.008631689182669555	-0.008631689182669555	-0.008631689182669555	-0.0014047760818067107	-0.0014047760818067107	-0.0014047760818067107	-0.0014047760818067107	-0.0014047760818067107	-0.0014047760818067107	bc1015	BET
bc1001##Co2+##Microbe	-0.0004275502482349171	-0.0004275502482349171	-0.0004275502482349171	-0.0004275502482349171	-0.0004275502482349171	-0.0004275502482349171	-0.0004275502482349171	-0.004390818259795979	-0.004390818259795979	-0.004390818259795979	-0.004390818259795979	-0.004390818259795979	-0.000373118764212058	-0.000373118764212058	bc1001	Co2+
bc1010##S-Adenosyl-L-methionine##Microbe	-0.0012840659057058814	-0.0012840659057058814	-0.0012840659057058814	-0.009795714759873236	-0.009795714759873236	-0.009795714759873236	-0.009795714759873236	-0.009795714759873236	-0.009795714759873236	-0.009795714759873236	-0.009795714759873236	-0.0011039563586714774	-0.0011039563586714774	-0.0011039563586714774	bc1010	S-Adenosyl-L-methionine
bc1011##4-Hydroxybenzoate##Microbe	-0.0004287406523466123	-0.0004287406523466123	-0.000758101623653091	-0.000758101623653091	-0.000758101623653091	-0.000758101623653091	-0.000758101623653091	-0.000758101623653091	-0.000758101623653091	-0.000758101623653091	-0.000758101623653091	-0.000758101623653091	-0.000758101623653091	-0.000758101623653091	bc1011	4-Hydroxybenzoate
bc1010##L-Alanine##Microbe	-0.06908745728989052	-0.06908745728989052	-0.06908745728989052	-0.5270453970391933	-0.5270453970391933	-0.5270453970391933	-0.5270453970391933	-0.5270453970391933	-0.5270453970391933	-0.5270453970391933	-0.5270453970391933	-0.059396902791843696	-0.059396902791843696	-0.059396902791843696	bc1010	L-Alanine
bc1003##Oxidized glutathione##Microbe	-0.00021463796547034587	-0.00021463796547034587	-0.00021463796547034587	-0.00021463796547034587	-0.00021463796547034587	-0.00021463796547034587	-0.0003908913096229608	-0.0003908913096229608	-0.0003908913096229608	-0.0003908913096229608	-0.0003908913096229608	-0.0003908913096229608	-0.0003908913096229608	-0.0003908913096229608	bc1003	Oxidized glutathione
bc1003##dATP##Microbe	-0.0017319514074695952	-0.0017319514074695952	-0.0017319514074695952	-0.0017319514074695952	-0.0017319514074695952	-0.0017319514074695952	-0.0031541705698967396	-0.0031541705698967396	-0.0031541705698967396	-0.0031541705698967396	-0.0031541705698967396	-0.0031541705698967396	-0.0031541705698967396	-0.0031541705698967396	bc1003	dATP
bc1016##Niacin##Microbe	0.00016122306954339526	0.00016122306954339526	0.00016122306954339526	0.00016122306954339526	0.00016122306954339526	0.00016122306954339526	0.00016122306954339526	0.00016122306954339526	0.00016122306954339526	0.00016122306954339526	0.00016122306954339526	0.00016122306954339526	0.00016122306954339526	0.00016122306954339526	bc1016	Niacin
bc1001##L-Leucine##Microbe	-0.05719475832385655	-0.05719475832385655	-0.05719475832385655	-0.05719475832385655	-0.05719475832385655	-0.05719475832385655	-0.05719475832385655	-0.5873737420303281	-0.5873737420303281	-0.5873737420303281	-0.5873737420303281	-0.5873737420303281	-0.049913285358711014	-0.049913285358711014	bc1001	L-Leucine
bc1002##CMP##Microbe	-0.012859484957659954	-0.012859484957659954	-0.012859484957659954	-0.012859484957659954	-0.022781219512817523	-0.022781219512817523	-0.022781219512817523	-0.022781219512817523	-0.022781219512817523	-0.022781219512817523	-0.022781219512817523	-0.022781219512817523	-0.022781219512817523	-0.022781219512817523	bc1002	CMP
bc1016##L-Tyrosine##Microbe	-0.006933267683795579	-0.006933267683795579	-0.006933267683795579	-0.006933267683795579	-0.006933267683795579	-0.006933267683795579	-0.006933267683795579	-0.006933267683795579	-0.006933267683795579	-0.006933267683795579	-0.006933267683795579	-0.006933267683795579	-0.006933267683795579	-0.006933267683795579	bc1016	L-Tyrosine
bc1009##Mg##Microbe	-0.0004298889312799243	-0.0004298889312799243	-0.0004298889312799243	-0.0004298889312799243	-0.0004298889312799243	-0.0004298889312799243	-0.0004298889312799243	-0.0007832600934835107	-0.0007832600934835107	-0.0007832600934835107	-0.0007832600934835107	-0.0007832600934835107	-0.0007832600934835107	-0.0007832600934835107	bc1009	Mg
bc1012##Niacin##Microbe	0.0005247281833015517	0.0004877808865633898	0.0004877808865633898	0.0004877808865633898	0.0004877808865633898	0.0004877808865633898	0.0004877808865633898	0.0004877808865633898	0.0004877808865633898	0.004393958225612378	0.004393958225484532	0.004393958225484532	0.0004811771942817711	0.0004811771942817711	bc1012	Niacin
bc1008##L-Glutamine##Microbe	-0.012587334778381894	-0.012587334778381894	-0.012587334778381894	-0.012587334778381894	-0.012587334778381894	-0.012587334778381894	-0.012587334778381894	-0.012587334778381894	-0.012587334778381894	-0.012587334778381894	-0.012587334778381894	-0.012587334778381894	-0.012587334778381894	-0.012587334778381894	bc1008	L-Glutamine
bc1012##L-Tyrosine##Microbe	-0.022565511042288017	-0.02097662243471319	-0.02097662243471319	-0.02097662243471319	-0.02097662243471319	-0.02097662243471319	-0.02097662243471319	-0.02097662243471319	-0.02097662243471319	-0.18895861898305663	-0.18895861898343744	-0.18895861898343744	-0.020692635990234826	-0.020692635990234826	bc1012	L-Tyrosine
bc1001##dGTP##Microbe	-0.003088737928613954	-0.003088737928613954	-0.003088737928613954	-0.003088737928613954	-0.003088737928613954	-0.003088737928613954	-0.003088737928613954	-0.03172045146181766	-0.03172045146181766	-0.03172045146181766	-0.03172045146181766	-0.03172045146181766	-0.0026955102556090287	-0.0026955102556090287	bc1001	dGTP
bc1003##Zn2+##Microbe	-0.0004292759309420404	-0.0004292759309420404	-0.0004292759309420404	-0.0004292759309420404	-0.0004292759309420404	-0.0004292759309420404	-0.0007817826192483391	-0.0007817826192483391	-0.0007817826192483391	-0.0007817826192483391	-0.0007817826192483391	-0.0007817826192483391	-0.0007817826192483391	-0.0007817826192483391	bc1003	Zn2+
bc1001##Oxidized glutathione##Microbe	-0.00021377512411847402	-0.00021377512411847402	-0.00021377512411847402	-0.00021377512411847402	-0.00021377512411847402	-0.00021377512411847402	-0.00021377512411847402	-0.0021954091298969376	-0.0021954091298969376	-0.0021954091298969376	-0.0021954091298969376	-0.0021954091298969376	-0.00018655938210814793	-0.00018655938210814793	bc1001	Oxidized glutathione
bc1011##L-Alanine##Microbe	-0.06920346076259311	-0.06920346076259311	-0.12236594705771392	-0.12236594705771392	-0.12236594705771392	-0.12236594705771392	-0.12236594705771392	-0.12236594705771392	-0.12236594705771392	-0.12236594705771392	-0.12236594705771392	-0.12236594705771392	-0.12236594705771392	-0.12236594705771392	bc1011	L-Alanine
bc1008##Myristic acid##Microbe	-0.005908987375902372	-0.005908987375902372	-0.005908987375902372	-0.005908987375902372	-0.005908987375902372	-0.005908987375902372	-0.005908987375902372	-0.005908987375902372	-0.005908987375902372	-0.005908987375902372	-0.005908987375902372	-0.005908987375902372	-0.005908987375902372	-0.005908987375902372	bc1008	Myristic acid
bc1001##L-Serine##Microbe	-0.032515113035462055	-0.032515113035462055	-0.032515113035462055	-0.032515113035462055	-0.032515113035462055	-0.032515113035462055	-0.032515113035462055	-0.3339208727491091	-0.3339208727491091	-0.3339208727491091	-0.3339208727491091	-0.3339208727491091	-0.028375609286087837	-0.028375609286087837	bc1001	L-Serine
bc1009##Sulfate##Microbe	-0.00042988893128169907	-0.00042988893128169907	-0.00042988893128169907	-0.00042988893128169907	-0.00042988893128169907	-0.00042988893128169907	-0.00042988893128169907	-0.000783260093486744	-0.000783260093486744	-0.000783260093486744	-0.000783260093486744	-0.000783260093486744	-0.000783260093486744	-0.000783260093486744	bc1009	Sulfate
bc1002##L-Glutamine##Microbe	-0.04836615685418248	-0.04836615685418248	-0.04836615685418248	-0.04836615685418248	-0.08568306117347016	-0.08568306117347016	-0.08568306117347016	-0.08568306117347016	-0.08568306117347016	-0.08568306117347016	-0.08568306117347016	-0.08568306117347016	-0.08568306117347016	-0.08568306117347016	bc1002	L-Glutamine
bc1001##dATP##Microbe	-0.0013644627210055867	-0.0013644627210055867	-0.0013644627210055867	-0.0013644627210055867	-0.0013644627210055867	-0.0013644627210055867	-0.0013644627210055867	-0.014012640280082951	-0.014012640280082951	-0.014012640280082951	-0.014012640280082951	-0.014012640280082951	-0.0011907527743920203	-0.0011907527743920203	bc1001	dATP
bc1008##D-Arabinose##Microbe	-0.004310823228897992	-0.004310823228897992	-0.004310823228897992	-0.004310823228897992	-0.004310823228897992	-0.004310823228897992	-0.004310823228897992	-0.004310823228897992	-0.004310823228897992	-0.004310823228897992	-0.004310823228897992	-0.004310823228897992	-0.004310823228897992	-0.004310823228897992	bc1008	D-Arabinose
bc1015##BIOT##Microbe	-0.00043003978382759203	-0.00043003978382759203	-0.00043003978382759203	-0.00043003978382759203	-0.00043003978382759203	-0.00431584459155812	-0.00431584459155812	-0.00431584459155812	-0.0007023880408828736	-0.0007023880408828736	-0.0007023880408828736	-0.0007023880408828736	-0.0007023880408828736	-0.0007023880408828736	bc1015	BIOT
bc1001##Spermidine##Microbe	-0.0004275502482367293	-0.0004275502482367293	-0.0004275502482367293	-0.0004275502482367293	-0.0004275502482367293	-0.0004275502482367293	-0.0004275502482367293	-0.004390818259813419	-0.004390818259813419	-0.004390818259813419	-0.004390818259813419	-0.004390818259813419	-0.0003731187642138046	-0.0003731187642138046	bc1001	Spermidine
bc1003##Nitrite##Microbe	-0.00014309197696400183	-0.00014309197696400183	-0.00014309197696400183	-0.00014309197696400183	-0.00014309197696400183	-0.00014309197696400183	-0.0002605942063867236	-0.0002605942063867236	-0.0002605942063867236	-0.0002605942063867236	-0.0002605942063867236	-0.0002605942063867236	-0.0002605942063867236	-0.0002605942063867236	bc1003	Nitrite
bc1016##BET##Microbe	-0.0003224461390833222	-0.0003224461390833222	-0.0003224461390833222	-0.0003224461390833222	-0.0003224461390833222	-0.0003224461390833222	-0.0003224461390833222	-0.0003224461390833222	-0.0003224461390833222	-0.0003224461390833222	-0.0003224461390833222	-0.0003224461390833222	-0.0003224461390833222	-0.0003224461390833222	bc1016	BET
bc1002##Myristic acid##Microbe	-0.011542229183472983	-0.011542229183472983	-0.011542229183472983	-0.011542229183472983	-0.02044763515503929	-0.02044763515503929	-0.02044763515503929	-0.02044763515503929	-0.02044763515503929	-0.02044763515503929	-0.02044763515503929	-0.02044763515503929	-0.02044763515503929	-0.02044763515503929	bc1002	Myristic acid
bc1009##Deoxycytidine##Microbe	-0.00223968382897682	-0.00223968382897682	-0.00223968382897682	-0.00223968382897682	-0.00223968382897682	-0.00223968382897682	-0.00223968382897682	-0.004080716756383746	-0.004080716756383746	-0.004080716756383746	-0.004080716756383746	-0.004080716756383746	-0.004080716756383746	-0.004080716756383746	bc1009	Deoxycytidine
bc1008##L-Histidine##Microbe	-0.004553954452341391	-0.004553954452341391	-0.004553954452341391	-0.004553954452341391	-0.004553954452341391	-0.004553954452341391	-0.004553954452341391	-0.004553954452341391	-0.004553954452341391	-0.004553954452341391	-0.004553954452341391	-0.004553954452341391	-0.004553954452341391	-0.004553954452341391	bc1008	L-Histidine
bc1002##D-Arabinose##Microbe	-0.01147239875036821	-0.01147239875036821	-0.01147239875036821	-0.01147239875036821	-0.020323927057050217	-0.020323927057050217	-0.020323927057050217	-0.020323927057050217	-0.020323927057050217	-0.020323927057050217	-0.020323927057050217	-0.020323927057050217	-0.020323927057050217	-0.020323927057050217	bc1002	D-Arabinose
bc1012##BET##Microbe	-0.0010494563666026495	-0.0009755617731323268	-0.0009755617731323268	-0.0009755617731323268	-0.0009755617731323268	-0.0009755617731323268	-0.0009755617731323268	-0.0009755617731323268	-0.0009755617731323268	-0.008787916451225725	-0.008787916451138056	-0.008787916451138056	-0.0009623543885709666	-0.0009623543885709666	bc1012	BET
bc1001##Zn2+##Microbe	-0.000427550248236111	-0.000427550248236111	-0.000427550248236111	-0.000427550248236111	-0.000427550248236111	-0.000427550248236111	-0.000427550248236111	-0.004390818259785645	-0.004390818259785645	-0.004390818259785645	-0.004390818259785645	-0.004390818259785645	-0.00037311876421545093	-0.00037311876421545093	bc1001	Zn2+
bc1015##NADP##Microbe	-0.0008600795676496772	-0.0008600795676496772	-0.0008600795676496772	-0.0008600795676496772	-0.0008600795676496772	-0.008631689183054882	-0.008631689183054882	-0.008631689183054882	-0.0014047760817568102	-0.0014047760817568102	-0.0014047760817568102	-0.0014047760817568102	-0.0014047760817568102	-0.0014047760817568102	bc1015	NADP
bc1011##Mg##Microbe	-0.00042874065234499746	-0.00042874065234499746	-0.0007581016236502405	-0.0007581016236502405	-0.0007581016236502405	-0.0007581016236502405	-0.0007581016236502405	-0.0007581016236502405	-0.0007581016236502405	-0.0007581016236502405	-0.0007581016236502405	-0.0007581016236502405	-0.0007581016236502405	-0.0007581016236502405	bc1011	Mg
bc1002##L-Histidine##Microbe	-0.012119444151193122	-0.012119444151193122	-0.012119444151193122	-0.012119444151193122	-0.02147020028334833	-0.02147020028334833	-0.02147020028334833	-0.02147020028334833	-0.02147020028334833	-0.02147020028334833	-0.02147020028334833	-0.02147020028334833	-0.02147020028334833	-0.02147020028334833	bc1002	L-Histidine
bc1002##Deoxyguanosine##Microbe	-0.0004290631409929981	-0.0004290631409929981	-0.0004290631409929981	-0.0004290631409929981	-0.0007601067719277042	-0.0007601067719277042	-0.0007601067719277042	-0.0007601067719277042	-0.0007601067719277042	-0.0007601067719277042	-0.0007601067719277042	-0.0007601067719277042	-0.0007601067719277042	-0.0007601067719277042	bc1002	Deoxyguanosine
bc1003##L-Threonine##Microbe	-0.03228913212250006	-0.03228913212250006	-0.03228913212250006	-0.03228913212250006	-0.03228913212250006	-0.03228913212250006	-0.05880386125676269	-0.05880386125676269	-0.05880386125676269	-0.05880386125676269	-0.05880386125676269	-0.05880386125676269	-0.05880386125676269	-0.05880386125676269	bc1003	L-Threonine
bc1016##Chorismate##Microbe	-0.0003224461390883687	-0.0003224461390883687	-0.0003224461390883687	-0.0003224461390883687	-0.0003224461390883687	-0.0003224461390883687	-0.0003224461390883687	-0.0003224461390883687	-0.0003224461390883687	-0.0003224461390883687	-0.0003224461390883687	-0.0003224461390883687	-0.0003224461390883687	-0.0003224461390883687	bc1016	Chorismate
bc1015##D-Glucose##Microbe	-0.5498210459979433	-0.5498210459979433	-0.5498210459979433	-0.5498210459979433	-0.5498210459979433	-0.9999999999999764	-0.9999999999999764	-0.9999999999999764	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	bc1015	D-Glucose
bc1003##Folate##Microbe	-0.001287827792826158	-0.001287827792826158	-0.001287827792826158	-0.001287827792826158	-0.001287827792826158	-0.001287827792826158	-0.002345347857745053	-0.002345347857745053	-0.002345347857745053	-0.002345347857745053	-0.002345347857745053	-0.002345347857745053	-0.002345347857745053	-0.002345347857745053	bc1003	Folate
bc1016##BIOT##Microbe	-0.00016122306954405237	-0.00016122306954405237	-0.00016122306954405237	-0.00016122306954405237	-0.00016122306954405237	-0.00016122306954405237	-0.00016122306954405237	-0.00016122306954405237	-0.00016122306954405237	-0.00016122306954405237	-0.00016122306954405237	-0.00016122306954405237	-0.00016122306954405237	-0.00016122306954405237	bc1016	BIOT
bc1011##Deoxycytidine##Microbe	-0.003493359395118201	-0.003493359395118201	-0.006176977655251332	-0.006176977655251332	-0.006176977655251332	-0.006176977655251332	-0.006176977655251332	-0.006176977655251332	-0.006176977655251332	-0.006176977655251332	-0.006176977655251332	-0.006176977655251332	-0.006176977655251332	-0.006176977655251332	bc1011	Deoxycytidine
bc1003##O2##Microbe	-0.9999999999999982	-0.9999999999999982	-0.9999999999999982	-0.9999999999999982	-0.9999999999999982	-0.9999999999999982	-1.8211657418870753	-1.8211657418870753	-1.8211657418870753	-1.8211657418870753	-1.8211657418870753	-1.8211657418870753	-1.8211657418870753	-1.8211657418870753	bc1003	O2
bc1008##S-Adenosyl-L-methionine##Microbe	-0.0001612230707022398	-0.0001612230707022398	-0.0001612230707022398	-0.0001612230707022398	-0.0001612230707022398	-0.0001612230707022398	-0.0001612230707022398	-0.0001612230707022398	-0.0001612230707022398	-0.0001612230707022398	-0.0001612230707022398	-0.0001612230707022398	-0.0001612230707022398	-0.0001612230707022398	bc1008	S-Adenosyl-L-methionine
bc1003##Cu2+##Microbe	-0.00042927593094212424	-0.00042927593094212424	-0.00042927593094212424	-0.00042927593094212424	-0.00042927593094212424	-0.00042927593094212424	-0.0007817826192484804	-0.0007817826192484804	-0.0007817826192484804	-0.0007817826192484804	-0.0007817826192484804	-0.0007817826192484804	-0.0007817826192484804	-0.0007817826192484804	bc1003	Cu2+
bc1012##Chorismate##Microbe	-0.0010494563665991775	-0.0009755617731248239	-0.0009755617731248239	-0.0009755617731248239	-0.0009755617731248239	-0.0009755617731248239	-0.0009755617731248239	-0.0009755617731248239	-0.0009755617731248239	-0.008787916451185413	-0.008787916451349973	-0.008787916451349973	-0.0009623543885629695	-0.0009623543885629695	bc1012	Chorismate
bc1010##L-Phenylalanine##Microbe	-0.02356877587618745	-0.02356877587618745	-0.02356877587618745	-0.17979840808542044	-0.17979840808542044	-0.17979840808542044	-0.17979840808542044	-0.17979840808542044	-0.17979840808542044	-0.17979840808542044	-0.17979840808542044	-0.02026290074284848	-0.02026290074284848	-0.02026290074284848	bc1010	L-Phenylalanine
bc1015##Formate##Microbe	-0.00043003978382395963	-0.00043003978382395963	-0.00043003978382395963	-0.00043003978382395963	-0.00043003978382395963	-0.00431584459151013	-0.00431584459151013	-0.00431584459151013	-0.0007023880408772613	-0.0007023880408772613	-0.0007023880408772613	-0.0007023880408772613	-0.0007023880408772613	-0.0007023880408772613	bc1015	Formate
bc1015##TRHL##Microbe	-0.009077168470624506	-0.009077168470624506	-0.009077168470624506	-0.009077168470624506	-0.009077168470624506	-0.09109773077656985	-0.09109773077656985	-0.09109773077656985	-0.014825825001827959	-0.014825825001827959	-0.014825825001827959	-0.014825825001827959	-0.014825825001827959	-0.014825825001827959	bc1015	TRHL
bc1010##NH3##Microbe	0.0004280219685673407	0.0004280219685673407	0.0004280219685673407	0.0032652382532844006	0.0032652382532844006	0.0032652382532844006	0.0032652382532844006	0.0032652382532844006	0.0032652382532844006	0.0032652382532844006	0.0032652382532844006	0.0003679854528889063	0.0003679854528889063	0.0003679854528889063	bc1010	NH3
bc1012##BIOT##Microbe	-0.0005247281833011617	-0.000487780886563305	-0.000487780886563305	-0.000487780886563305	-0.000487780886563305	-0.000487780886563305	-0.000487780886563305	-0.000487780886563305	-0.000487780886563305	-0.004393958225496346	-0.0043939582256231095	-0.0043939582256231095	-0.00048117719428188507	-0.00048117719428188507	bc1012	BIOT
bc1010##Thiamin##Microbe	-0.0004280219685671286	-0.0004280219685671286	-0.0004280219685671286	-0.0032652382532781807	-0.0032652382532781807	-0.0032652382532781807	-0.0032652382532781807	-0.0032652382532781807	-0.0032652382532781807	-0.0032652382532781807	-0.0032652382532781807	-0.0003679854528894337	-0.0003679854528894337	-0.0003679854528894337	bc1010	Thiamin
bc1002##S-Adenosyl-L-methionine##Microbe	-0.0012871894229774237	-0.0012871894229774237	-0.0012871894229774237	-0.0012871894229774237	-0.0022803203157804965	-0.0022803203157804965	-0.0022803203157804965	-0.0022803203157804965	-0.0022803203157804965	-0.0022803203157804965	-0.0022803203157804965	-0.0022803203157804965	-0.0022803203157804965	-0.0022803203157804965	bc1002	S-Adenosyl-L-methionine
bc1002##L-Alanine##Microbe	-0.06925551398025294	-0.06925551398025294	-0.06925551398025294	-0.06925551398025294	-0.12268960006188673	-0.12268960006188673	-0.12268960006188673	-0.12268960006188673	-0.12268960006188673	-0.12268960006188673	-0.12268960006188673	-0.12268960006188673	-0.12268960006188673	-0.12268960006188673	bc1002	L-Alanine
bc1016##NADP##Microbe	-0.0004836692086352623	-0.0004836692086352623	-0.0004836692086352623	-0.0004836692086352623	-0.0004836692086352623	-0.0004836692086352623	-0.0004836692086352623	-0.0004836692086352623	-0.0004836692086352623	-0.0004836692086352623	-0.0004836692086352623	-0.0004836692086352623	-0.0004836692086352623	-0.0004836692086352623	bc1016	NADP
bc1010##UMP##Microbe	-0.014282564257844318	-0.014282564257844318	-0.014282564257844318	-0.1089569662178333	-0.1089569662178333	-0.1089569662178333	-0.1089569662178333	-0.1089569662178333	-0.1089569662178333	-0.1089569662178333	-0.1089569662178333	-0.012279219906476664	-0.012279219906476664	-0.012279219906476664	bc1010	UMP
bc1010##L-Methionine##Microbe	-0.018637439280343067	-0.018637439280343067	-0.018637439280343067	-0.14217886966203108	-0.14217886966203108	-0.14217886966203108	-0.14217886966203108	-0.14217886966203108	-0.14217886966203108	-0.14217886966203108	-0.14217886966203108	-0.01602325823888274	-0.01602325823888274	-0.01602325823888274	bc1010	L-Methionine
bc1001##Folate##Microbe	-0.0012826507447097819	-0.0012826507447097819	-0.0012826507447097819	-0.0012826507447097819	-0.0012826507447097819	-0.0012826507447097819	-0.0012826507447097819	-0.013172454779377105	-0.013172454779377105	-0.013172454779377105	-0.013172454779377105	-0.013172454779377105	-0.0011193562926470548	-0.0011193562926470548	bc1001	Folate
bc1012##NADP##Microbe	-0.0010494563665998963	-0.0009755617731213009	-0.0009755617731213009	-0.0009755617731213009	-0.0009755617731213009	-0.0009755617731213009	-0.0009755617731213009	-0.0009755617731213009	-0.0009755617731213009	-0.008787916450964212	-0.008787916451140592	-0.008787916451140592	-0.0009623543885652207	-0.0009623543885652207	bc1012	NADP
bc1001##O2##Microbe	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0	-1.0	-1.0	-1.0	-1.0	-1.9150229542332118	-1.9150229542332118	bc1001	O2
bc1016##Citrate##Microbe	-0.007184705329856163	-0.007184705329856163	-0.007184705329856163	-0.007184705329856163	-0.007184705329856163	-0.007184705329856163	-0.007184705329856163	-0.007184705329856163	-0.007184705329856163	-0.007184705329856163	-0.007184705329856163	-0.007184705329856163	-0.007184705329856163	-0.007184705329856163	bc1016	Citrate
bc1009##L-Proline##Microbe	-0.02824217214792104	-0.02824217214792104	-0.02824217214792104	-0.02824217214792104	-0.02824217214792104	-0.02824217214792104	-0.02824217214792104	-0.05145739931218158	-0.05145739931218158	-0.05145739931218158	-0.05145739931218158	-0.05145739931218158	-0.05145739931218158	-0.05145739931218158	bc1009	L-Proline
bc1011##L-Phenylalanine##Microbe	-0.02360834977217594	-0.02360834977217594	-0.04174441634143807	-0.04174441634143807	-0.04174441634143807	-0.04174441634143807	-0.04174441634143807	-0.04174441634143807	-0.04174441634143807	-0.04174441634143807	-0.04174441634143807	-0.04174441634143807	-0.04174441634143807	-0.04174441634143807	bc1011	L-Phenylalanine
bc1009##Formate##Microbe	-0.0004298889312824213	-0.0004298889312824213	-0.0004298889312824213	-0.0004298889312824213	-0.0004298889312824213	-0.0004298889312824213	-0.0004298889312824213	-0.0007832600934880378	-0.0007832600934880378	-0.0007832600934880378	-0.0007832600934880378	-0.0007832600934880378	-0.0007832600934880378	-0.0007832600934880378	bc1009	Formate
bc1003##Riboflavin##Microbe	-0.0012878277928255052	-0.0012878277928255052	-0.0012878277928255052	-0.0012878277928255052	-0.0012878277928255052	-0.0012878277928255052	-0.002345347857743858	-0.002345347857743858	-0.002345347857743858	-0.002345347857743858	-0.002345347857743858	-0.002345347857743858	-0.002345347857743858	-0.002345347857743858	bc1003	Riboflavin
bc1015##L-Isoleucine##Microbe	-0.03705526778808735	-0.03705526778808735	-0.03705526778808735	-0.03705526778808735	-0.03705526778808735	-0.3718836793365631	-0.3718836793365631	-0.3718836793365631	-0.06052271888529134	-0.06052271888529134	-0.06052271888529134	-0.06052271888529134	-0.06052271888529134	-0.06052271888529134	bc1015	L-Isoleucine
bc1008##Cl-##Microbe	-0.0001612230707022337	-0.0001612230707022337	-0.0001612230707022337	-0.0001612230707022337	-0.0001612230707022337	-0.0001612230707022337	-0.0001612230707022337	-0.0001612230707022337	-0.0001612230707022337	-0.0001612230707022337	-0.0001612230707022337	-0.0001612230707022337	-0.0001612230707022337	-0.0001612230707022337	bc1008	Cl-
bc1011##Thiamin##Microbe	-0.0004287406523451543	-0.0004287406523451543	-0.0007581016236505149	-0.0007581016236505149	-0.0007581016236505149	-0.0007581016236505149	-0.0007581016236505149	-0.0007581016236505149	-0.0007581016236505149	-0.0007581016236505149	-0.0007581016236505149	-0.0007581016236505149	-0.0007581016236505149	-0.0007581016236505149	bc1011	Thiamin
bc1009##ddca##Microbe	-0.007985402658386324	-0.007985402658386324	-0.007985402658386324	-0.007985402658386324	-0.007985402658386324	-0.007985402658386324	-0.007985402658386324	-0.014549449352159299	-0.014549449352159299	-0.014549449352159299	-0.014549449352159299	-0.014549449352159299	-0.014549449352159299	-0.014549449352159299	bc1009	ddca
bc1015##L-Arginine##Microbe	-0.03780592698821579	-0.03780592698821579	-0.03780592698821579	-0.03780592698821579	-0.03780592698821579	-0.3794172345348476	-0.3794172345348476	-0.3794172345348476	-0.061748777647244235	-0.061748777647244235	-0.061748777647244235	-0.061748777647244235	-0.061748777647244235	-0.061748777647244235	bc1015	L-Arginine
bc1016##D-Glucose##Microbe	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	bc1016	D-Glucose
bc1011##UMP##Microbe	-0.014306545847527235	-0.014306545847527235	-0.025296914525169897	-0.025296914525169897	-0.025296914525169897	-0.025296914525169897	-0.025296914525169897	-0.025296914525169897	-0.025296914525169897	-0.025296914525169897	-0.025296914525169897	-0.025296914525169897	-0.025296914525169897	-0.025296914525169897	bc1011	UMP
