	0.0000-0.2268	0.2323-0.4202	0.4202-0.4202	0.4202-0.4203	0.4203-0.4217	0.4217-0.4217	0.4217-0.4218	0.4218-0.4222	0.4222-0.4229	0.4229-0.4234	0.4234-0.4235	0.4235-0.4236	0.4242-1.1763	1.1763-2.5000	Source	Target
O2##bc1001##Metabolite##None	0.15236136794858188	0.15236136794858188	0.15236136794858188	0.15236136794858188	0.15236136794858188	0.15236136794858188	0.15236136794858188	-1.5647074916564268	-1.5647074916564268	-1.5647074916564268	-1.5647074916564268	-1.5647074916564268	0.0	0.0	O2	bc1001
bc1001##5-Aminolevulinate##Microbe##O2_e0	-0.0034204019858847788	-0.0034204019858847788	-0.0034204019858847788	-0.0034204019858847788	-0.0034204019858847788	-0.0034204019858847788	-0.0034204019858847788	0.035126546078064216	0.035126546078064216	0.035126546078064216	0.035126546078064216	0.035126546078064216	0.0	0.0	bc1001	5-Aminolevulinate
bc1001##AMP##Microbe##O2_e0	-0.01181653456362381	-0.01181653456362381	-0.01181653456362381	-0.01181653456362381	-0.01181653456362381	-0.01181653456362381	-0.01181653456362381	0.12135241633615981	0.12135241633615981	0.12135241633615981	0.12135241633615981	0.12135241633615981	0.0	0.0	bc1001	AMP
bc1001##Spermidine##Microbe##O2_e0	-0.0004275502482367293	-0.0004275502482367293	-0.0004275502482367293	-0.0004275502482367293	-0.0004275502482367293	-0.0004275502482367293	-0.0004275502482367293	0.0043908182598179695	0.0043908182598179695	0.0043908182598179695	0.0043908182598179695	0.0043908182598179695	0.0	0.0	bc1001	Spermidine
bc1001##TRHL##Microbe##O2_e0	-0.009024619997687102	-0.009024619997687102	-0.009024619997687102	-0.009024619997687102	-0.009024619997687102	-0.009024619997687102	-0.009024619997687102	0.09268025556493939	0.09268025556493939	0.09268025556493939	0.09268025556493939	0.09268025556493939	0.0	0.0	bc1001	TRHL
bc1001##L-Proline##Microbe##O2_e0	-0.02808852899888277	-0.02808852899888277	-0.02808852899888277	-0.02808852899888277	-0.02808852899888277	-0.02808852899888277	-0.02808852899888277	0.2884611259792441	0.2884611259792441	0.2884611259792441	0.2884611259792441	0.2884611259792441	0.0	0.0	bc1001	L-Proline
bc1001##ddca##Microbe##O2_e0	-0.011362362432960663	-0.011362362432960663	-0.011362362432960663	-0.011362362432960663	-0.011362362432960663	-0.011362362432960663	-0.011362362432960663	0.11668819899090464	0.11668819899090464	0.11668819899090464	0.11668819899090464	0.11668819899090464	0.0	0.0	bc1001	ddca
bc1001##CoA##Microbe##O2_e0	-0.0008551004964756129	-0.0008551004964756129	-0.0008551004964756129	-0.0008551004964756129	-0.0008551004964756129	-0.0008551004964756129	-0.0008551004964756129	0.008781636519549472	0.008781636519549472	0.008781636519549472	0.008781636519549472	0.008781636519549472	0.0	0.0	bc1001	CoA
bc1001##Heme##Microbe##O2_e0	-0.00042755024823612687	-0.00042755024823612687	-0.00042755024823612687	-0.00042755024823612687	-0.00042755024823612687	-0.00042755024823612687	-0.00042755024823612687	0.004390818259786959	0.004390818259786959	0.004390818259786959	0.004390818259786959	0.004390818259786959	0.0	0.0	bc1001	Heme
bc1001##CO2##Microbe##O2_e0	1.1044735886225885	1.1044735886225885	1.1044735886225885	1.1044735886225885	1.1044735886225885	1.1044735886225885	1.1044735886225885	-0.07291375103195692	-0.07291375103195692	-0.07291375103195692	-0.07291375103195692	-0.07291375103195692	0.0	0.0	bc1001	CO2
bc1001##L-Methionine##Microbe##O2_e0	-0.018616899075229714	-0.018616899075229714	-0.018616899075229714	-0.018616899075229714	-0.018616899075229714	-0.018616899075229714	-0.018616899075229714	0.1911902068525593	0.1911902068525593	0.1911902068525593	0.1911902068525593	0.1911902068525593	0.0	0.0	bc1001	L-Methionine
bc1001##L-Alanine##Microbe##O2_e0	-0.06901131643586753	-0.06901131643586753	-0.06901131643586753	-0.06901131643586753	-0.06901131643586753	-0.06901131643586753	-0.06901131643586753	0.7087264002035691	0.7087264002035691	0.7087264002035691	0.7087264002035691	0.7087264002035691	0.0	0.0	bc1001	L-Alanine
bc1001##Sulfate##Microbe##O2_e0	-0.0004275502482360494	-0.0004275502482360494	-0.0004275502482360494	-0.0004275502482360494	-0.0004275502482360494	-0.0004275502482360494	-0.0004275502482360494	0.004390818259776266	0.004390818259776266	0.004390818259776266	0.004390818259776266	0.004390818259776266	0.0	0.0	bc1001	Sulfate
bc1001##L-Phenylalanine##Microbe##O2_e0	-0.02354280087589305	-0.02354280087589305	-0.02354280087589305	-0.02354280087589305	-0.02354280087589305	-0.02354280087589305	-0.02354280087589305	0.24177780365898202	0.24177780365898202	0.24177780365898202	0.24177780365898202	0.24177780365898202	0.0	0.0	bc1001	L-Phenylalanine
bc1001##4-Hydroxybenzoate##Microbe##O2_e0	-0.00042755024823673283	-0.00042755024823673283	-0.00042755024823673283	-0.00042755024823673283	-0.00042755024823673283	-0.00042755024823673283	-0.00042755024823673283	0.004390818259820185	0.004390818259820185	0.004390818259820185	0.004390818259820185	0.004390818259820185	0.0	0.0	bc1001	4-Hydroxybenzoate
bc1001##NADP##Microbe##O2_e0	-0.0008551004964751808	-0.0008551004964751808	-0.0008551004964751808	-0.0008551004964751808	-0.0008551004964751808	-0.0008551004964751808	-0.0008551004964751808	0.008781636519599066	0.008781636519599066	0.008781636519599066	0.008781636519599066	0.008781636519599066	0.0	0.0	bc1001	NADP
bc1001##fe3##Microbe##O2_e0	-0.001282650744713362	-0.001282650744713362	-0.001282650744713362	-0.001282650744713362	-0.001282650744713362	-0.001282650744713362	-0.001282650744713362	0.01317245477940914	0.01317245477940914	0.01317245477940914	0.01317245477940914	0.01317245477940914	0.0	0.0	bc1001	fe3
bc1001##Myristic acid##Microbe##O2_e0	-0.011501530849730084	-0.011501530849730084	-0.011501530849730084	-0.011501530849730084	-0.011501530849730084	-0.011501530849730084	-0.011501530849730084	0.11811741866322015	0.11811741866322015	0.11811741866322015	0.11811741866322015	0.11811741866322015	0.0	0.0	bc1001	Myristic acid
bc1001##Deoxycytidine##Microbe##O2_e0	-0.0035162881768569356	-0.0035162881768569356	-0.0035162881768569356	-0.0035162881768569356	-0.0035162881768569356	-0.0035162881768569356	-0.0035162881768569356	0.036111269721626475	0.036111269721626475	0.036111269721626475	0.036111269721626475	0.036111269721626475	0.0	0.0	bc1001	Deoxycytidine
bc1001##Ca2+##Microbe##O2_e0	-0.000427550248235308	-0.000427550248235308	-0.000427550248235308	-0.000427550248235308	-0.000427550248235308	-0.000427550248235308	-0.000427550248235308	0.004390818259812504	0.004390818259812504	0.004390818259812504	0.004390818259812504	0.004390818259812504	0.0	0.0	bc1001	Ca2+
bc1001##D-Arabinose##Microbe##O2_e0	-0.01143194664134089	-0.01143194664134089	-0.01143194664134089	-0.01143194664134089	-0.01143194664134089	-0.01143194664134089	-0.01143194664134089	0.1174028088270098	0.1174028088270098	0.1174028088270098	0.1174028088270098	0.1174028088270098	0.0	0.0	bc1001	D-Arabinose
bc1001##Pyridoxal##Microbe##O2_e0	-0.0004275502482376361	-0.0004275502482376361	-0.0004275502482376361	-0.0004275502482376361	-0.0004275502482376361	-0.0004275502482376361	-0.0004275502482376361	0.004390818259786396	0.004390818259786396	0.004390818259786396	0.004390818259786396	0.004390818259786396	0.0	0.0	bc1001	Pyridoxal
bc1001##BET##Microbe##O2_e0	-0.0008551004964739506	-0.0008551004964739506	-0.0008551004964739506	-0.0008551004964739506	-0.0008551004964739506	-0.0008551004964739506	-0.0008551004964739506	0.008781636519582626	0.008781636519582626	0.008781636519582626	0.008781636519582626	0.008781636519582626	0.0	0.0	bc1001	BET
bc1001##Chorismate##Microbe##O2_e0	-0.0008551004964744343	-0.0008551004964744343	-0.0008551004964744343	-0.0008551004964744343	-0.0008551004964744343	-0.0008551004964744343	-0.0008551004964744343	0.008781636519516186	0.008781636519516186	0.008781636519516186	0.008781636519516186	0.008781636519516186	0.0	0.0	bc1001	Chorismate
bc1001##TTP##Microbe##O2_e0	-0.0013644627210078505	-0.0013644627210078505	-0.0013644627210078505	-0.0013644627210078505	-0.0013644627210078505	-0.0013644627210078505	-0.0013644627210078505	0.014012640280087986	0.014012640280087986	0.014012640280087986	0.014012640280087986	0.014012640280087986	0.0	0.0	bc1001	TTP
