	MetConSIN	DirectDFBA	Difference	ABS_Difference	SameSign
bc1011##L-Leucine	-0.057354002472464305	-0.95395101	0.8965970075275358	0.8965970075275358	1.0
bc1010##dGTP	-0.0027986405597875148	-0.0465489	0.043750259440212484	0.043750259440212484	1.0
bc1010##Niacin	0.00042802196856877613	0.00711915	-0.006691128031431224	0.006691128031431224	1.0
bc1010##L-Tryptophan	-0.007199683697050819	-0.11975007	0.11255038630294918	0.11255038630294918	1.0
bc1011##Putrescine	-0.0004287406523454754	-0.00713111	0.006702369347654525	0.006702369347654525	1.0
bc1010##Acetate	0.8742067936044142	14.54040553	-13.666198736395586	13.666198736395586	1.0
bc1011##Riboflavin	-0.001286221957036697	-0.02139332	0.020107098042963303	0.020107098042963303	1.0
bc1011##L-Cysteine	-0.011634085910784641	-0.19350608	0.18187199408921537	0.18187199408921537	1.0
bc1010##AMP	-0.010947842164899267	-0.182092	0.17114415783510073	0.17114415783510073	1.0
bc1010##Putrescine	-0.00042802196856711985	-0.00711915	0.006691128031432881	0.006691128031432881	1.0
bc1010##Ca2+	-0.00042802196856864185	-0.00711915	0.0066911280314313586	0.0066911280314313586	1.0
bc1011##Ca2+	-0.0004287406523427215	-0.00713111	0.0067023693476572785	0.0067023693476572785	1.0
bc1011##L-Tryptophan	-0.007211772552883939	-0.11995114	0.11273936744711606	0.11273936744711606	1.0
bc1010##D-Glucose	-0.5655422262276018	-9.40648526	8.840943033772398	8.840943033772398	1.0
bc1011##L-Arginine	-0.03769171692733778	-0.62691443	0.5892227130726623	0.5892227130726623	1.0
bc1011##Deoxycytidine	-0.0034933593951217328	-0.05810394	0.054610580604878264	0.054610580604878264	1.0
bc1011##S-Adenosyl-L-methionine	-0.0012862219570340487	-0.02139332	0.02010709804296595	0.02010709804296595	1.0
bc1011##dGTP	-0.0030646187427756768	-0.05097284	0.04790822125722432	0.04790822125722432	1.0
bc1010##L-Threonine	-0.03219481200378336	-0.53548614	0.5032913279962167	0.5032913279962167	1.0
bc1010##L-Asparagine	-0.030632616484611484	-0.50950264	0.47887002351538854	0.47887002351538854	1.0
bc1011##Glycerol	-0.009517119129007283	-0.15829524	0.1487781208709927	0.1487781208709927	1.0
bc1010##L-Isoleucine	-0.036881398561293674	-0.61343666	0.5765552614387063	0.5765552614387063	1.0
bc1010##Chorismate	-0.0008560439371334816	-0.01423831	0.01338226606286652	0.01338226606286652	1.0
bc1010##dATP	-0.0016597768706660288	-0.02760654	0.025946763129333972	0.025946763129333972	1.0
bc1010##L-Proline	-0.028119519345074683	-0.46770309	0.4395835706549253	0.4395835706549253	1.0
bc1010##Cu2+	-0.00042802196856972155	-0.00711915	0.006691128031430279	0.006691128031430279	1.0
bc1011##H+	0.7828635106273613	13.02112155	-12.238258039372639	12.238258039372639	1.0
bc1011##CMP	-0.012849819625166927	-0.21372699	0.20087717037483308	0.20087717037483308	1.0
bc1010##L-Glutamine	-0.04910483459504716	-0.81674521	0.7676403754049529	0.7676403754049529	1.0
bc1011##D-Alanine	-0.007642517311564222	-0.12711558	0.11947306268843579	0.11947306268843579	1.0
bc1010##Mg	-0.00042802196856743605	-0.00711915	0.006691128031432564	0.006691128031432564	1.0
bc1010##BIOT	-0.00042802196856812425	-0.00711915	0.006691128031431876	0.006691128031431876	1.0
bc1011##Oxidized glutathione	-0.00021437032617179855	-0.00356555	0.0033511796738282013	0.0033511796738282013	1.0
bc1011##Acetate	0.8729237249255308	14.51906466	-13.646140935074468	13.646140935074468	1.0
bc1011##Deoxyguanosine	-0.00042874065234495414	-0.00713111	0.006702369347655046	0.006702369347655046	1.0
bc1011##L-Serine	-0.03260564303583227	-0.54231936	0.5097137169641678	0.5097137169641678	1.0
bc1011##L-Threonine	-0.0322488697176126	-0.53638527	0.5041364002823874	0.5041364002823874	1.0
bc1010##Deoxycytidine	-0.003226662528354575	-0.05366806	0.05044139747164542	0.05044139747164542	1.0
bc1011##meso-2,6-Diaminopimelate	-0.003821258655783422	-0.06355779	0.05973653134421658	0.05973653134421658	1.0
bc1010##4-Hydroxybenzoate	-0.0004280219685686679	-0.00711915	0.0066911280314313325	0.0066911280314313325	1.0
bc1010##CoA	-0.0008560439371320325	-0.01423831	0.013382266062867968	0.013382266062867968	1.0
bc1011##AMP	-0.011751142378306633	-0.19545304	0.18370189762169337	0.18370189762169337	1.0
bc1011##TTP	-0.0014010145384934288	-0.02330263	0.021901615461506572	0.021901615461506572	1.0
bc1010##H2O	2.035646666388101	33.85826817	-31.822621503611902	31.822621503611902	1.0
bc1011##Pyridoxal	-0.0004287406523459267	-0.00713111	0.006702369347654074	0.006702369347654074	1.0
bc1010##L-Lysine	-0.04353770990384878	-0.72414898	0.6806112700961513	0.6806112700961513	1.0
bc1011##O2	-0.9999999999999967	-16.63268421	15.632684210000004	15.632684210000004	1.0
bc1010##meso-2,6-Diaminopimelate	-0.0038148532062719943	-0.06345125	0.05963639679372801	0.05963639679372801	1.0
bc1011##Spermidine	-0.00042874065234489755	-0.00713111	0.006702369347655103	0.006702369347655103	1.0
bc1010##L-Glutamate	-0.021544818214012197	-0.35834816	0.3368033417859878	0.3368033417859878	1.0
bc1011##L-Valine	-0.05381615178614316	-0.89510706	0.8412909082138568	0.8412909082138568	1.0
bc1010##L-Alanine	-0.06908745728988683	-1.14910986	1.0800224027101133	1.0800224027101133	1.0
bc1011##Folate	-0.0012862219570316507	-0.02139332	0.020107098042968348	0.020107098042968348	1.0
bc1011##Niacin	0.00042874065234300247	0.00713111	-0.006702369347656998	0.006702369347656998	1.0
bc1010##Folate	-0.001284065905705528	-0.02135746	0.020073394094294473	0.020073394094294473	1.0
bc1011##H2O	2.042706912113536	33.975699	-31.93299208788646	31.93299208788646	1.0
bc1010##S-Adenosyl-L-methionine	-0.0012840659057019655	-0.02135746	0.020073394094298036	0.020073394094298036	1.0
bc1010##H+	0.7846525849736092	13.05087866	-12.266226075026392	12.266226075026392	1.0
bc1011##Formate	-0.000428740652342662	-0.00713111	0.006702369347657338	0.006702369347657338	1.0
bc1010##Cl-	-0.00042802196856808945	-0.00711915	0.006691128031431911	0.006691128031431911	1.0
bc1011##1,2-Diacyl-sn-glycerol dioctadecanoyl	-0.019034238258016065	-0.31659047	0.2975562317419839	0.2975562317419839	1.0
bc1011##ddca	-0.013411812510559186	-0.22307444	0.20966262748944084	0.20966262748944084	1.0
bc1011##TRHL	-0.009049746739535463	-0.15052158	0.14147183326046453	0.14147183326046453	1.0
bc1010##L-Leucine	-0.057257861854828306	-0.95235193	0.8950940681451717	0.8950940681451717	1.0
bc1011##5-Aminolevulinate	-0.0034299252187462966	-0.05704886	0.0536189347812537	0.0536189347812537	1.0
bc1010##Myristic acid	-0.010355832441977467	-0.17224529	0.16188945755802253	0.16188945755802253	1.0
bc1010##Heme	-0.0004280219685660604	-0.00711915	0.00669112803143394	0.00669112803143394	1.0
bc1010##Sulfate	-0.00042802196856825387	-0.00711915	0.006691128031431746	0.006691128031431746	1.0
bc1010##L-Tyrosine	-0.018406738508493184	-0.30615347	0.2877467314915068	0.2877467314915068	1.0
bc1011##L-Alanine	-0.06920346076259143	-1.15103931	1.0818358492374087	1.0818358492374087	1.0
bc1010##ddca	-0.012533286795649867	-0.2084622	0.19592891320435013	0.19592891320435013	1.0
bc1011##L-Proline	-0.028166734310322104	-0.4684884	0.4403216656896779	0.4403216656896779	1.0
bc1011##L-Tyrosine	-0.018437644922939967	-0.30666753	0.28822988507706004	0.28822988507706004	1.0
bc1011##L-Isoleucine	-0.036943325435999916	-0.61446667	0.5775233445640001	0.5775233445640001	1.0
bc1010##1,2-Diacyl-sn-glycerol dioctadecanoyl	-0.019002331793892994	-0.31605978	0.297057448206107	0.297057448206107	1.0
bc1011##L-Glutamine	-0.048329804310605594	-0.80385437	0.7555245656893944	0.7555245656893944	1.0
bc1011##K+	-0.00042874065234464135	-0.00713111	0.006702369347655359	0.006702369347655359	1.0
bc1010##NH3	0.00042802196856684386	0.00711915	-0.006691128031433157	0.006691128031433157	1.0
bc1011##L-Asparagine	-0.03068405114481698	-0.51035813	0.479674078855183	0.479674078855183	1.0
bc1011##Mn2+	-0.00042874065234409307	-0.00713111	0.006702369347655907	0.006702369347655907	1.0
bc1011##Thiamin	-0.00042874065234550156	-0.00713111	0.006702369347654499	0.006702369347654499	1.0
bc1011##Cl-	-0.00042874065234430465	-0.00713111	0.006702369347655696	0.006702369347655696	1.0
bc1011##D-Glucose	-0.5655450918052501	-9.40653292	8.84098782819475	8.84098782819475	1.0
bc1010##L-Phenylalanine	-0.023568775876184788	-0.39201201	0.36844323412381524	0.36844323412381524	1.0
bc1010##NADP	-0.0008560439371292261	-0.01423831	0.013382266062870775	0.013382266062870775	1.0
bc1011##L-Lysine	-0.04361081326790983	-0.72536489	0.6817540767320902	0.6817540767320902	1.0
bc1010##TTP	-0.0016597768706663203	-0.02760654	0.02594676312933368	0.02594676312933368	1.0
bc1010##UMP	-0.014282564257839837	-0.23755738	0.22327481574216018	0.22327481574216018	1.0
bc1011##dATP	-0.001401014538498004	-0.02330263	0.021901615461501996	0.021901615461501996	1.0
bc1010##Co2+	-0.0004280219685682492	-0.00711915	0.0066911280314317515	0.0066911280314317515	1.0
bc1010##Deoxyguanosine	-0.0004280219685678887	-0.00711915	0.0066911280314321114	0.0066911280314321114	1.0
