	0.0000	0.0020	0.0084	0.0086	0.0237	0.0238	0.0318	0.0484	8.2301	9.5566	Source	Target
Riboflavin##Phosphate-e0##Flavonifractor_plautii_YL31	0.0	-8.005827112356201e-10	-1.219717660205788e-10	2.83790768662584e-11	-4.419575816427823e-11	-4.589679747368791e-10	4.75353090223507e-11	5.680078629666241e-11	-1.638511548662791e-11	0.0	Riboflavin	Phosphate-e0
Riboflavin##L-Glutamate-e0##Flavonifractor_plautii_YL31	0.0	-6.827463039371651e-10	-108.6226914311641	-9.980568430125714	762.8168439265403	2.0727384253405035e-09	-1.8280843505635858e-10	-2.4215296434704214e-10	-6.590659028421669	0.0	Riboflavin	L-Glutamate-e0
Riboflavin##D-Glucose-e0##Flavonifractor_plautii_YL31	0.0	-2.4622082150926872e-11	-1.0658141036401503e-11	-3.991473818132363e-12	-9.78239711457718e-12	-3.268496584496461e-11	1.0155432050851232e-11	1.1079137607339362e-11	-1.4074075238568184e-11	0.0	Riboflavin	D-Glucose-e0
Riboflavin##Mn2+-e0##Flavonifractor_plautii_YL31	0.0	-9.311440507531188e-12	1.7552626019323725e-13	1.1181056080999952e-12	-7.749356711883593e-13	-3.377298440909726e-12	-6.515898931525044e-13	-1.8635093468333253e-12	-7.850387007124482e-13	0.0	Riboflavin	Mn2+-e0
Riboflavin##Zn2+-e0##Flavonifractor_plautii_YL31	0.0	-5.676903391815813e-12	-8.719691635405979e-13	3.8757885789664215e-13	-4.898303984646191e-13	-3.2893687773594138e-12	-7.427392034742297e-14	6.80566714095221e-13	1.6142642778049776e-13	0.0	Riboflavin	Zn2+-e0
Riboflavin##L-Lysine-e0##Flavonifractor_plautii_YL31	0.0	-2.744613425420539e-10	-4.3229420043644495e-11	1.007549599307822e-11	-2.3099744339560857e-11	-1.4851764262857614e-10	1.3166356893634656e-11	2.297895207448164e-11	-4.483524662646232e-12	0.0	Riboflavin	L-Lysine-e0
Riboflavin##L-Aspartate-e0##Flavonifractor_plautii_YL31	0.0	-3.169944307046535e-10	-4.695266397902742e-11	1.1532108601386426e-11	-2.8755664516211255e-11	-1.9610979506978765e-10	-1.77209358298569e-11	5.0398796247463906e-11	-3.6493474908638746e-11	0.0	Riboflavin	L-Aspartate-e0
Riboflavin##Sulfate-e0##Flavonifractor_plautii_YL31	0.0	-4.030664690901631e-12	-6.720179968056073e-13	2.1316282072803006e-13	-6.501466032204917e-13	-3.8682390623989704e-12	-4.759526106568046e-13	7.903677712306489e-13	-1.5509815654013437e-13	0.0	Riboflavin	Sulfate-e0
Putrescine-e0##L-Arginine-e0##Flavonifractor_plautii_YL31	0.0	-1.021405182655144e-14	-5.551115123125783e-16	2.9976021664879227e-15	-3.552713678800501e-15	-5.551115123125783e-16	-8.104628079763643e-15	6.5503158452884236e-15	-3.9968028886505635e-15	0.0	Putrescine-e0	L-Arginine-e0
Spermidine-e0##L-Arginine-e0##Flavonifractor_plautii_YL31	0.0	4.745093207247919e-13	-9.85878045867139e-14	-1.4876988529977098e-14	1.5543122344752192e-15	9.08162434143378e-14	1.7763568394002505e-15	-2.731148640577885e-14	1.5543122344752192e-15	0.0	Spermidine-e0	L-Arginine-e0
Riboflavin##L-Arginine-e0##Flavonifractor_plautii_YL31	0.0	-2.462030579408747e-10	-3.675637572086998e-11	6.750155989720952e-12	-1.816147232602816e-11	-1.319335751759354e-10	4.902744876744691e-12	1.9248602711741114e-11	4.11404244005098e-12	0.0	Riboflavin	L-Arginine-e0
Folate-e0##L-Glutamine-e0##Flavonifractor_plautii_YL31	0.0	1.8425261316679098e-12	5.999999999997851	-6.999999999999766	-3.999999999983473	-1.2529977055919517e-12	0.0	0.0	0.0	0.0	Folate-e0	L-Glutamine-e0
Riboflavin##L-Glutamine-e0##Flavonifractor_plautii_YL31	0.0	-2.582751790214388e-10	31.660134238395248	9.980568430171697	-762.8168439267747	-1.4853185348329134e-10	7.894129794294713e-12	1.801225835151854e-11	-2.4506618956365855e-11	0.0	Riboflavin	L-Glutamine-e0
Riboflavin##L-Leucine-e0##Flavonifractor_plautii_YL31	0.0	-4.1951864204747835e-10	-6.420464160328265e-11	1.510613856225973e-11	-3.6422420635062736e-11	-2.311253410880454e-10	1.5475620784854982e-11	3.33244543071487e-11	-7.318590178329032e-12	0.0	Riboflavin	L-Leucine-e0
Putrescine-e0##Putrescine-e0##Flavonifractor_plautii_YL31	0.0	0.0	2.220446049250313e-16	-5.551115123125783e-16	2.220446049250313e-16	1.1102230246251565e-16	9.992007221626409e-16	-4.440892098500626e-16	-3.3306690738754696e-16	0.0	Putrescine-e0	Putrescine-e0
Riboflavin##L-Histidine-e0##Flavonifractor_plautii_YL31	0.0	-7.702993798375246e-11	-1.1825207479887467e-11	2.6361135496699717e-12	-6.901146321069973e-12	-4.077271853475395e-11	2.5277557824665564e-12	6.531664098474721e-12	-1.7816859099184512e-12	0.0	Riboflavin	L-Histidine-e0
Riboflavin##L-Proline-e0##Flavonifractor_plautii_YL31	0.0	-1.7540813246341713e-10	-2.7363000754121458e-11	7.336353746723034e-12	-1.7422507880837657e-11	-9.524114830128383e-11	6.970424237806583e-12	1.4622969501942862e-11	-4.078515303262975e-12	0.0	Riboflavin	L-Proline-e0
Riboflavin##Co2+-e0##Flavonifractor_plautii_YL31	0.0	-1.7786883077519633e-12	6.884492975700596e-13	-6.765699112065704e-13	-3.808064974464287e-13	-2.876476834501318e-12	7.644995747568828e-13	-1.7507106875314093e-12	1.0877965195277284e-12	0.0	Riboflavin	Co2+-e0
