	Source	Target	Weight	Metabolites	ABSWeight	SignWeight	ABSRootWeight	SignedRootWeight
Bifidobacterium_animalis_YL2->Muribaculum_intestinale_YL27	Bifidobacterium_animalis_YL2	Muribaculum_intestinale_YL27	-126.68907411827962	Riboflavin	126.68907411827962	-1.0	11.255624110562666	-11.255624110562666
Muribaculum_intestinale_YL27->Bifidobacterium_animalis_YL2	Muribaculum_intestinale_YL27	Bifidobacterium_animalis_YL2	-96.7961465172425	Riboflavin	96.7961465172425	-1.0	9.838503266109257	-9.838503266109257
