	Proportion MetConSIN Shared	Proportion DirectDFBA Shared	Number Different Sign	Average ABS Difference
0.32265	1.0	0.5289115646258503	0.0	2.9133816826756105
0.64585	1.0	0.5289115646258503	0.0	0.2573469960043383
0.9902500000000001	1.0	0.5289115646258503	0.0	0.148096921537522
Average	1.0	0.5340136054421769	0.0	1.0353464976917572
