	IntegralDiff	MaxDiff	MaxTime
1,2-Diacyl-sn-glycerol dioctadecanoyl_e0	7.138645183310172e-07	1.659541677445403e-06	0.18668066806680667
2-Oxoglutarate_e0	8.775601233734196e-09	2.4706043661748222e-08	0.18648164816481647
4-Hydroxybenzoate_e0	1.590216192947548e-08	3.722417875656116e-08	0.18668066806680667
5-Aminolevulinate_e0	1.2573982463520765e-07	2.977654674532791e-07	0.18668066806680667
AMP_e0	4.727419638847573e-07	1.139488515227937e-06	0.18668066806680667
ARSENOBETAINE_e0	0.0	0.0	0.0
Acetate_e0	1.0514429857904252e-05	5.789442992350725e-05	0.18648164816481647
Adenine_e0	0.0	0.0	0.0
Adenosine_e0	1.360806415506221e-07	2.9427699636282055e-07	0.645023502350235
Ala-Ala_e0	1.5362007558567035e-07	3.3720698112145245e-07	0.6448244824482449
Arsenate_e0	0.0	0.0	0.0
Arsenite_e0	0.0	0.0	0.0
BET_e0	3.0995890869756426e-08	7.40515208568758e-08	0.18648164816481647
BIOT_e0	1.590216192947548e-08	3.722417875656116e-08	0.18668066806680667
CMP_e0	5.095152782740644e-07	1.1226006395861537e-06	0.645023502350235
CO2_e0	1.835668881905508e-05	7.089161278652994e-05	0.18648164816481647
Ca2+_e0	1.590216192947548e-08	3.722417875656116e-08	0.18668066806680667
Carnitine_e0	0.0	0.0	0.0
Cbl_e0	0.0	0.0	0.0
Chitobiose_e0	2.6941812692413743e-08	1.8421948492217534e-08	0.7805560556055605
Chorismate_e0	3.0995890869756426e-08	7.40515208568758e-08	0.18648164816481647
Citrate_e0	6.583437037839605e-08	4.436866471628071e-08	0.9415631563156316
Cl-_e0	1.590216192947548e-08	3.722417875656116e-08	0.18668066806680667
Co2+_e0	1.590216192947548e-08	3.722417875656116e-08	0.18668066806680667
CoA_e0	3.0995890869756426e-08	7.40515208568758e-08	0.18648164816481647
Cu2+_e0	1.590216192947548e-08	3.722417875656116e-08	0.18668066806680667
Cytidine_e0	3.153579400695496e-08	2.481790258372004e-08	0.6428342834283428
D-Alanine_e0	2.6185324329733118e-08	1.8065759612315284e-08	0.982959295929593
D-Arabinose_e0	4.252877240057997e-07	9.97267934602523e-07	0.18668066806680667
D-Galacturonate_e0	0.0	0.0	0.0
D-Glucose_e0	0.03043562057594956	1.2363728295021867	1.3173127312731272
D-Serine_e0	0.0	0.0	0.0
Deoxyadenosine_e0	0.0	0.0	0.0
Deoxycytidine_e0	1.3000053663836719e-07	2.9428281643772266e-07	0.18668066806680667
Deoxyguanosine_e0	1.6944797036901727e-08	3.7234490982426034e-08	0.18668066806680667
Deoxyinosine_e0	0.0	0.0	0.0
Deoxyuridine_e0	0.0	0.0	0.0
Enterobactin_e0	0.0	0.0	0.0
Fe-enterochlin_e0	0.0	0.0	0.0
Folate_e0	4.70413791712905e-08	1.1538061864215538e-07	0.6446254625462546
Formate_e0	4.656296430525779e-09	1.2595547073709744e-08	0.6468146814681468
Fumarate_e0	0.0002390333573875469	0.00013753417107650922	1.0237583758375837
GTP_e0	7.760310723639557e-07	1.804533914200765e-06	0.18668066806680667
Galactose_e0	0.0	0.0	0.0
Glucose-1-phosphate_e0	3.4470785763869895e-08	2.3600233123577856e-08	0.9576837683768377
Glucuronate_e0	0.0	0.0	0.0
Glycerol_e0	3.520456990952874e-07	8.269626692808072e-07	0.18668066806680667
Glycine_e0	3.117482808327711e-06	7.336413604110091e-06	0.645023502350235
H+_e0	1.1807932167785384e-05	5.19508247904896e-05	0.18648164816481647
H2O_e0	4.686409830899891e-05	8.986987469018971e-05	0.21195619561956194
HYXN_e0	0.0	0.0	0.0
Heme_e0	1.590216192947548e-08	3.722417875656116e-08	0.18668066806680667
Inosine_e0	0.0	0.0	0.0
K+_e0	1.590216192947548e-08	3.722417875656116e-08	0.18668066806680667
L-Alanine_e0	2.7955110100581942e-06	6.564987397682037e-06	0.645023502350235
L-Arabinose_e0	0.0	0.0	0.0
L-Arginine_e0	1.451767320320673e-06	3.379479358659641e-06	0.645023502350235
L-Ascorbate_e0	0.0	0.0	0.0
L-Asparagine_e0	1.1700688838934494e-06	2.714256295381971e-06	0.645023502350235
